time,p_deg_per_sec,q_deg_per_sec,r_deg_per_sec
9.975,30,56.396391,133.253299
9.9875,30,56.138936,145.234697
10,30,55.849487,155.149205
10.0125,30,55.52821,162.855725
10.025,30,55.175287,168.244583
10.0375,30,54.790919,171.239088
10.05,30,54.375325,171.796625
10.0625,30,53.928743,169.909257
10.075,30,53.451427,165.603847
10.0875,30,52.943648,158.941665
10.1,30,52.405697,150.017523
10.1125,30,51.837879,138.958424
10.125,30,51.240519,125.921755
10.1375,30,50.613956,111.093046
10.15,30,49.958548,94.683329
10.1625,30,49.274669,76.926137
10.175,30,48.562708,58.07418
10.1875,30,47.823071,38.395747
10.2,30,47.056179,18.170889
10.2125,30,46.262469,-2.312565
10.225,30,45.442395,-22.763108
10.2375,30,44.596422,-42.889701
10.25,30,43.725034,-62.405914
10.2625,30,42.828727,-81.034005
10.275,30,41.908012,-98.508869
10.2875,30,40.963413,-114.581817
10.3,30,39.995468,-129.024107
10.3125,30,39.00473,-141.630205
10.325,30,37.991763,-152.22071
10.3375,30,36.957145,-160.644904
10.35,30,35.901464,-166.782898
10.3625,30,34.825323,-170.547342
10.375,30,33.729335,-171.884661
10.3875,30,32.614124,-170.775824
10.4,30,31.480327,-167.236611
10.4125,30,30.328588,-161.31739
10.425,30,29.159566,-153.1024
10.4375,30,27.973925,-142.70855
10.45,30,26.772341,-130.283761
10.4625,30,25.5555,-116.004854
10.475,30,24.324095,-100.075037
10.4875,30,23.078827,-82.721014
10.5,30,21.820407,-64.189757
10.5125,30,20.549551,-44.744991
10.525,30,19.266984,-24.663442
10.5375,30,17.973436,-4.230898
10.55,30,16.669645,16.261857
10.5625,30,15.356354,36.523184
10.575,30,14.034312,56.264735
10.5875,30,12.704271,75.205562
10.6,30,11.36699,93.076109
10.6125,30,10.023231,109.622055
10.625,30,8.67376,124.607927
10.6375,30,7.319345,137.820457
10.65,30,5.960759,149.07161
10.6625,30,4.598776,158.201269
10.675,30,3.234172,165.079505
10.6875,30,1.867725,169.608432
10.7,30,0.500214,171.723596
10.7125,30,-0.867582,171.394896
10.725,30,-2.234885,168.627009
10.7375,30,-3.600913,163.459328
10.75,30,-4.964889,155.965394
10.7625,30,-6.326036,146.251857
10.775,30,-7.683577,134.456954
10.7875,30,-9.03674,120.748543
10.8,30,-10.384752,105.321713
10.8125,30,-11.726846,88.396009
10.825,30,-13.062257,70.212309
10.8375,30,-14.390224,51.029389
10.85,30,-15.70999,31.120252
10.8625,30,-17.020802,10.76823
10.875,30,-18.321914,-9.737039
10.8875,30,-19.612585,-30.103736
10.9,30,-20.892078,-50.042016
10.9125,30,-22.159665,-69.268128
10.925,30,-23.414623,-87.508459
10.9375,30,-24.656236,-104.503424
10.95,30,-25.883798,-120.011161
10.9625,30,-27.096609,-133.810973
10.975,30,-28.293977,-145.70647
10.9875,30,-29.475221,-155.528362
11,30,-30.639666,-163.136871
11.0125,30,-31.78665,-168.423717
11.025,30,-32.915518,-171.313661
11.0375,30,-34.025627,-171.765574
11.05,30,-35.116345,-169.773026
11.0625,30,-36.187051,-165.364373
11.075,30,-37.237133,-158.602357
11.0875,30,-38.265993,-149.583209
11.1,30,-39.273046,-138.435286
11.1125,30,-40.257716,-125.317238
11.125,30,-41.219444,-110.415752
11.1375,30,-42.15768,-93.942897
11.15,30,-43.071891,-76.133105
11.1625,30,-43.961554,-57.239834
11.175,30,-44.826164,-37.53196
11.1875,30,-45.665227,-17.289955
11.2,30,-46.478265,3.198109
11.2125,30,-47.264816,23.640661
11.225,30,-48.024429,43.746773
11.2375,30,-48.756674,63.230308
11.25,30,-49.461131,81.813988
11.2625,30,-50.137401,99.233343
11.275,30,-50.785097,115.240469
11.2875,30,-51.40385,129.607565
11.3,30,-51.993308,142.130166
11.3125,30,-52.553135,152.630058
11.325,30,-53.083012,160.957813
11.3375,30,-53.582636,166.994916
11.35,30,-54.051723,170.655451
11.3625,30,-54.490006,171.887323
11.375,30,-54.897235,170.673
11.3875,30,-55.273178,167.029765
11.4,30,-55.61762,161.009466
11.4125,30,-55.930366,152.697779
11.425,30,-56.211236,142.212992
11.4375,30,-56.460072,129.704318
11.45,30,-56.67673,115.349771
11.4625,30,-56.861089,99.353639
11.475,30,-57.013042,81.943566
11.4875,30,-57.132503,63.367323
11.5,30,-57.219403,43.889276
11.5125,30,-57.273695,23.786624
11.525,30,-57.295345,3.345455
11.5375,30,-57.284343,-17.143324
11.55,30,-57.240694,-37.388131
11.5625,30,-57.164424,-57.100852
11.575,30,-57.055575,-76.000949
11.5875,30,-56.91421,-93.819448
11.6,30,-56.740409,-110.302766
11.6125,30,-56.534272,-125.216324
11.625,30,-56.295916,-138.34788
11.6375,30,-56.025476,-149.510555
11.65,30,-55.723107,-158.545487
11.6625,30,-55.388981,-165.324099
11.675,30,-55.023289,-169.74992
11.6875,30,-54.626239,-171.759965
11.7,30,-54.198057,-171.325628
11.7125,30,-53.738987,-168.453091
11.725,30,-53.249291,-163.183234
11.7375,30,-52.729248,-155.591053
11.75,30,-52.179155,-145.784597
11.7625,30,-51.599324,-133.903425
11.775,30,-50.990087,-120.116621
11.7875,30,-50.35179,-104.620393
11.8,30,-49.684798,-87.635271
11.8125,30,-48.98949,-69.402979
11.825,30,-48.266262,-50.182986
11.8375,30,-47.515528,-30.24882
11.85,30,-46.737714,-9.884171
11.8625,30,-45.933264,10.621143
11.875,30,-45.102636,30.975304
11.8875,30,-44.246304,50.888643
11.9,30,-43.364757,70.077766
11.9125,30,-42.458495,88.269586
11.925,30,-41.528036,105.205208
11.9375,30,-40.57391,120.643614
11.95,30,-39.596661,134.365095
11.9625,30,-38.596845,146.174375
11.975,30,-37.575033,155.903391
11.9875,30,-36.531807,163.413687
12,30,-35.467761,168.59838
12.0125,30,-34.383502,171.383685
12.025,30,-33.279647,171.729964
12.0375,30,-32.156826,169.632287
12.05,30,-31.015679,165.120509
12.0625,30,-29.856856,158.258838
12.075,30,-28.681018,149.144925
12.0875,30,-27.488834,137.908473
12.1,30,-26.280984,124.709393
12.1125,30,-25.058156,109.735526
12.125,30,-23.821048,93.199971
12.1375,30,-22.570364,75.338052
12.15,30,-21.306816,56.403968
12.1625,30,-20.031127,36.667177
12.175,30,-18.744021,16.408562
12.1875,30,-17.446233,-4.083569
12.2,30,-16.138502,-24.517586
12.2125,30,-14.821574,-44.602684
12.225,30,-13.496199,-64.053023
12.2375,30,-12.163132,-82.5918
12.25,30,-10.823133,-99.955181
12.2625,30,-9.476967,-115.896062
12.275,30,-8.125399,-130.187582
12.2875,30,-6.769201,-142.626353
12.3,30,-5.409145,-153.035353
12.3125,30,-4.046006,-161.266449
12.325,30,-2.680562,-167.2025
12.3375,30,-1.313589,-170.759029
12.35,30,0.054132,-171.885421
12.3625,30,1.421822,-170.565645
12.375,30,2.788701,-166.818485
12.3875,30,4.153992,-160.697267
12.4,30,5.516915,-152.289105
12.4125,30,6.876694,-141.713659
12.425,30,8.232554,-129.121431
12.4375,30,9.583722,-114.691627
12.45,30,10.929428,-98.629602
12.4625,30,12.268906,-81.163942
12.475,30,13.601391,-62.543207
12.4875,30,14.926125,-43.032396
12.5,30,16.242353,-22.909174
12.5125,30,17.549324,-2.459923
12.525,30,18.846293,18.024336
12.5375,30,20.132522,38.252084
12.55,30,21.407277,57.935452
12.5625,30,22.669832,76.794319
12.575,30,23.919468,94.560296
12.5875,30,25.155472,110.980549
12.6,30,26.377139,125.821396
12.6125,30,27.583774,138.87163
12.625,30,28.774689,149.94553
12.6375,30,29.949205,158.885497
12.65,30,31.106653,165.564304
12.6625,30,32.246373,169.886902
12.675,30,33.367716,171.791774
12.6875,30,34.470042,171.251812
12.7,30,35.552724,168.274701
12.7125,30,36.615144,162.902807
12.725,30,37.656697,155.212582
12.7375,30,38.676789,145.313467
12.75,30,39.674839,133.34634
12.7625,30,40.650278,119.481511
12.775,30,41.60255,103.916295
12.7875,30,42.531113,86.872206
12.8,30,43.435438,68.591806
12.8125,30,44.315008,49.33525
12.825,30,45.169323,29.376584
12.8375,30,45.997895,8.99985
12.85,30,46.800254,-11.504965
12.8625,30,47.57594,-31.846049
12.875,30,48.324513,-51.733919
12.8875,30,49.045545,-70.885544
12.9,30,49.738627,-89.028369
12.9125,30,50.403362,-105.904198
12.925,30,51.039371,-121.272864
12.9375,30,51.646294,-134.91565
12.95,30,52.223782,-146.638399
12.9625,30,52.771508,-156.274281
12.975,30,53.28916,-163.686164
12.9875,30,53.776442,-168.768567
13,30,54.233076,-171.44916
13.0125,30,54.658803,-171.689794
13.025,30,55.053379,-169.487045
13.0375,30,55.41658,-164.872262
13.05,30,55.748199,-157.911118
13.0625,30,56.048047,-148.702681
13.075,30,56.315952,-137.377999
13.0875,30,56.551764,-124.098238
13.1,30,56.755345,-109.052388
13.1125,30,56.926582,-92.454571
13.125,30,57.065376,-74.540999
13.1375,30,57.171649,-55.566605
13.15,30,57.245338,-35.801421
13.1625,30,57.286404,-15.526734
13.175,30,57.294822,4.968921
13.1875,30,57.270587,25.39386
13.2,30,57.213713,45.45741
13.2125,30,57.124233,64.874038
13.225,30,57.002198,83.367419
13.2375,30,56.847677,100.674367
13.25,30,56.660758,116.548579
13.2625,30,56.441547,130.764143
13.275,30,56.190171,143.118753
13.2875,30,55.906771,153.436586
13.3,30,55.59151,161.570803
13.3125,30,55.244568,167.405645
13.325,30,54.866141,170.858074
13.3375,30,54.456445,171.878955
13.35,30,54.015715,170.453762
13.3625,30,53.5442,166.602776
13.375,30,53.042171,160.380802
13.3875,30,52.509913,151.876388
13.4,30,51.947729,141.210563
13.4125,30,51.355939,128.535116
13.425,30,50.734882,114.030437
13.4375,30,50.084911,97.902948
13.45,30,49.406396,80.382164
13.4625,30,48.699724,61.71743
13.475,30,47.965298,42.174373
13.4875,30,47.203537,22.031116
13.5,30,46.414873,1.574325
13.5125,30,45.599758,-18.90487
13.525,30,44.758655,-39.115023
13.5375,30,43.892045,-58.768515
13.55,30,43.000419,-77.58565
13.5625,30,42.084288,-95.298633
13.575,30,41.144173,-111.655386
13.5875,30,40.180609,-126.423128
13.6,30,39.194146,-139.391694
13.6125,30,38.185347,-150.376524
13.625,30,37.154785,-159.221288
13.6375,30,36.103049,-165.800113
13.65,30,35.030737,-170.019373
13.6625,30,33.938461,-171.819022
13.675,30,32.826844,-171.17345
13.6875,30,31.696518,-168.091843
13.7,30,30.548129,-162.618056
13.7125,30,29.38233,-154.82999
13.725,30,28.199785,-144.838479
13.7375,30,27.00117,-132.785716
13.75,30,25.787166,-118.843229
13.7625,30,24.558466,-103.209438
13.775,30,23.315771,-86.106835
13.7875,30,22.059787,-67.778812
13.8,30,20.791232,-48.486204
13.8125,30,19.510827,-28.503569
13.825,30,18.219303,-8.115289
13.8375,30,16.917396,12.388482
13.85,30,15.605848,32.715948
13.8625,30,14.285406,52.577821
13.875,30,12.956822,71.691439
13.8875,30,11.620854,89.784789
13.9,30,10.278264,106.600377
13.9125,30,8.929816,121.898895
13.925,30,7.576278,135.462622
13.9375,30,6.218423,147.09853
13.95,30,4.857024,156.641022
13.9625,30,3.492857,163.954295
13.975,30,2.1267,168.934273
13.9875,30,0.75933,171.510082
14,30,-0.608472,171.645066
14.0125,30,-1.975928,169.337303
14.025,30,-3.342257,164.619637
14.0375,30,-4.706682,157.559205
14.05,30,-6.068424,148.256488
14.0625,30,-7.426708,136.843877
14.075,30,-8.780759,123.483788
14.0875,30,-10.129807,108.366354
14.1,30,-11.473081,91.706717
14.1125,30,-12.809816,73.741967
14.125,30,-14.139252,54.727766
14.1375,30,-15.460629,34.934714
14.15,30,-16.773195,14.644493
14.1625,30,-18.076202,-5.85414
14.175,30,-19.368907,-26.26946
14.1875,30,-20.650574,-46.31093
14.2,30,-21.920472,-65.693331
14.2125,30,-23.177878,-84.140825
14.225,30,-24.422074,-101.390879
14.2375,30,-25.652352,-117.198
14.25,30,-26.868011,-131.337233
14.2625,30,-28.068357,-143.607354
14.275,30,-29.252707,-153.833745
14.2875,30,-30.420386,-161.870869
14.3,30,-31.570728,-167.604346
14.3125,30,-32.703078,-170.952582
14.325,30,-33.81679,-171.867927
14.3375,30,-34.91123,-170.337353
14.35,30,-35.985774,-166.382644
14.3625,30,-37.039809,-160.060079
14.375,30,-38.072736,-151.459639
14.3875,30,-39.083964,-140.703718
14.4,30,-40.072918,-127.945389
14.4125,30,-41.039035,-113.36622
14.425,30,-41.981763,-97.173694
14.4375,30,-42.900565,-79.598251
14.45,30,-43.794919,-60.890015
14.4625,30,-44.664313,-41.31523
14.475,30,-45.508253,-21.152473
14.4875,30,-46.326258,-0.688686
14.5,30,-47.117861,19.784902
14.5125,30,-47.882611,39.976923
14.525,30,-48.620073,59.600017
14.5375,30,-49.329826,78.374921
14.55,30,-50.011466,96.034441
14.5625,30,-50.664604,112.327258
14.575,30,-51.288868,127.021503
14.5875,30,-51.883902,139.908057
14.6,30,-52.449368,150.803525
14.6125,30,-52.984942,159.552852
14.625,30,-53.49032,166.03152
14.6375,30,-53.965213,170.14733
14.65,30,-54.409352,171.841709
14.6625,30,-54.822482,171.090543
14.675,30,-55.204369,167.904522
14.6875,30,-55.554795,162.328987
14.7,30,-55.873559,154.443287
14.7125,30,-56.160481,144.359645
14.725,30,-56.415397,132.221566
14.7375,30,-56.638162,118.201791
14.75,30,-56.828648,102.499842
14.7625,30,-56.986747,85.339178
14.775,30,-57.112369,66.964019
14.7875,30,-57.205443,47.635871
14.8,30,-57.265915,27.629797
14.8125,30,-57.293751,7.230514
14.825,30,-57.288935,-13.27167
14.8375,30,-57.251469,-33.584979
14.85,30,-57.181376,-53.420328
14.8625,30,-57.078695,-72.495432
14.875,30,-56.943484,-90.538825
14.8875,30,-56.775821,-107.293726
14.9,30,-56.575802,-122.521689
14.9125,30,-56.343539,-136.005999
14.925,30,-56.079166,-147.554755
14.9375,30,-55.782834,-157.003604
14.95,30,-55.45471,-164.218074
14.9625,30,-55.094982,-169.095494
14.975,30,-54.703856,-171.566451
14.9875,30,-54.281554,-171.595781
15,30,-53.828316,-169.183066
15.0125,30,-53.344401,-164.362641
15.025,30,-52.830085,-157.20311
15.0375,30,-52.285661,-147.80636
15.05,30,-51.711439,-136.306122
15.0625,30,-51.107747,-122.86606
15.075,30,-50.474928,-107.677443
15.0875,30,-49.813343,-90.956428
15.1,30,-49.123369,-72.940977
15.1125,30,-48.4054,-53.887475
15.125,30,-47.659844,-34.06708
15.1375,30,-46.887127,-13.761863
15.15,30,-46.087688,6.739204
15.1625,30,-45.261984,27.144363
15.175,30,-44.410485,47.16322
15.1875,30,-43.533676,66.510879
15.2,30,-42.632057,84.911997
15.2125,30,-41.706142,102.104699
15.225,30,-40.756458,117.844311
15.2375,30,-39.783547,131.906835
15.25,30,-38.787963,144.092143
15.2625,30,-37.770274,154.22682
15.275,30,-36.731059,162.166636
15.2875,30,-35.670911,167.798597
15.3,30,-34.590434,171.042552
15.3125,30,-33.490244,171.852335
15.325,30,-32.370968,170.216422
15.3375,30,-31.233243,166.158094
15.35,30,-30.077718,159.735107
15.3625,30,-28.905052,151.038868
15.375,30,-27.715913,140.193138
15.3875,30,-26.510978,127.352265
15.4,30,-25.290935,112.698994
15.4125,30,-24.056478,96.44186
15.425,30,-22.808311,78.812225
15.4375,30,-21.547146,60.060983
15.45,30,-20.273701,40.454991
15.4625,30,-18.988701,20.273268
15.475,30,-17.69288,-0.196972
15.4875,30,-16.386976,-20.664408
15.5,30,-15.071733,-40.837761
15.5125,30,-13.7479,-60.429937
15.525,30,-12.416233,-79.162111
15.5375,30,-11.077489,-96.767698
15.55,30,-9.732432,-112.996148
15.5625,30,-8.381828,-127.616506
15.575,30,-7.026448,-140.420705
15.5875,30,-5.667064,-151.226524
15.6,30,-4.304449,-159.880179
15.6125,30,-2.939382,-166.258519
15.625,30,-1.572639,-170.270771
15.6375,30,-0.205,-171.859834
15.65,30,1.162756,-171.003094
15.6625,30,2.529849,-167.712744
15.675,30,3.8955,-162.035609
15.6875,30,5.258931,-154.052484
15.7,30,6.619365,-143.876979
15.7125,30,7.976027,-131.653906
15.725,30,9.328143,-117.557216
15.7375,30,10.674943,-101.787524
15.75,30,12.01566,-84.569255
15.7625,30,13.349528,-66.147449
15.775,30,14.675789,-46.784273
15.7875,30,15.993686,-26.755292
15.8,30,17.302467,-6.345546
15.8125,30,18.601389,14.154505
15.825,30,19.889709,34.453119
15.8375,30,21.166694,54.261416
15.85,30,22.431616,73.297499
15.8625,30,23.683754,91.290458
15.875,30,24.922394,107.984226
15.8875,30,26.146831,123.14123
15.9,30,27.356367,136.545764
15.9125,30,28.550313,148.007064
15.925,30,29.727987,157.362018
15.9375,30,30.888719,164.477493
15.95,30,32.031848,169.252226
15.9625,30,33.156722,171.618266
15.975,30,34.262699,171.541941
15.9875,30,35.34915,169.024337
16,30,36.415456,164.101283
16.0125,30,37.461008,156.84284
16.025,30,38.48521,147.352308
16.0375,30,39.48748,135.764749
16.05,30,40.467246,122.245069
16.0625,30,41.42395,106.985673
16.075,30,42.357045,90.203724
16.0875,30,43.266001,72.13805
16.1,30,44.1503,53.045753
16.1125,30,45.009437,33.198541
16.125,30,45.842923,12.878868
16.1375,30,46.650284,-7.624089
16.15,30,47.431057,-28.018545
16.1625,30,48.1848,-48.014258
16.175,30,48.911082,-67.326662
16.1875,30,49.609489,-85.680915
16.2,30,50.279624,-102.815809
16.2125,30,50.921104,-118.487493
16.225,30,51.533564,-132.472936
16.2375,30,52.116654,-144.573105
16.25,30,52.670043,-154.6158
16.2625,30,53.193416,-162.458098
16.275,30,53.686473,-167.988393
16.2875,30,54.148933,-171.127981
16.3,30,54.580535,-171.832181
16.3125,30,54.98103,-170.090972
16.325,30,55.350191,-165.929133
16.3375,30,55.687809,-159.405894
16.35,30,55.993689,-150.614088
16.3625,30,56.267658,-139.678835
16.375,30,56.509561,-126.75576
16.3875,30,56.719258,-112.028775
16.4,30,56.89663,-95.707465
16.4125,30,57.041577,-78.024107
16.425,30,57.154016,-59.230357
16.4375,30,57.233882,-39.593677
16.45,30,57.28113,-19.393525
16.4625,30,57.295734,1.082624
16.475,30,57.277685,21.543366
16.4875,30,57.226992,41.697516
16.5,30,57.143686,61.258252
16.5125,30,57.027814,79.947199
16.525,30,56.87944,97.498387
16.5375,30,56.698652,113.662038
16.55,30,56.48555,128.208121
16.5625,30,56.240257,140.929626
16.575,30,55.962912,151.645507
16.5875,30,55.653674,160.203263
16.6,30,55.312718,166.481105
16.6125,30,54.94024,170.389691
16.625,30,54.536451,171.873396
16.6375,30,54.101581,170.911105
16.65,30,53.635878,167.516513
16.6625,30,53.139609,161.737929
16.675,30,52.613054,153.657591
16.6875,30,52.056516,143.390493
16.7,30,51.47031,131.082751
16.7125,30,50.85477,116.909519
16.725,30,50.210249,101.072504
16.7375,30,49.537112,83.797087
16.75,30,48.835744,65.329122
16.7625,30,48.106545,45.931433
16.775,30,47.349929,25.880076
16.7875,30,46.566328,5.46041
16.8,30,45.756189,-15.036965
16.8125,30,44.919973,-35.320343
16.825,30,44.058157,-55.101064
16.8375,30,43.171232,-74.097621
16.85,30,42.259704,-92.039666
16.8625,30,41.324091,-108.67186
16.875,30,40.364928,-123.757502
16.8875,30,39.382761,-137.081905
16.9,30,38.378149,-148.455442
16.9125,30,37.351666,-157.716254
16.925,30,36.303895,-164.732545
16.9375,30,35.235435,-169.404464
16.95,30,34.146894,-171.665524
16.9625,30,33.038892,-171.483546
16.975,30,31.912062,-168.86112
16.9875,30,30.767044,-163.835567
17,30,29.604492,-156.478407
17.0125,30,28.425069,-146.894344
17.025,30,27.229446,-135.219771
17.0375,30,26.018305,-121.620833
17.05,30,24.792336,-106.291064
17.0625,30,23.552237,-89.448625
17.075,30,22.298716,-71.333209
17.0875,30,21.032487,-52.202623
17.1,30,19.754272,-32.329121
17.1125,30,18.464798,-11.995531
17.125,30,17.164801,8.508772
17.1375,30,15.855022,28.891983
17.15,30,14.536207,48.864022
17.1625,30,13.209108,68.140657
17.175,30,11.874481,86.447558
17.1875,30,10.533086,103.524189
17.2,30,9.185689,119.127529
17.2125,30,7.833057,133.035519
17.225,30,6.47596,145.05023
17.2375,30,5.115173,155.000676
17.25,30,3.751471,162.745248
17.2625,30,2.385631,168.17373
17.275,30,1.018431,171.208867
17.2875,30,-0.349349,171.807466
17.3,30,-1.71693,169.961006
17.3125,30,-3.083533,165.695767
17.325,30,-4.448378,159.072448
17.3375,30,-5.810688,150.185309
17.35,30,-7.169687,139.160825
17.3625,30,-8.5246,126.15589
17.375,30,-9.874654,111.355582
17.3875,30,-11.219081,94.97053
17.4,30,-12.557114,77.233917
17.4125,30,-13.88799,58.398158
17.425,30,-15.210952,38.731313
17.4375,30,-16.525245,18.513267
17.45,30,-17.83012,-1.968248
17.4625,30,-19.124834,-22.421752
17.475,30,-20.408648,-42.556163
17.4875,30,-21.680831,-62.084941
17.5,30,-22.940659,-80.730165
17.5125,30,-24.187412,-98.226487
17.525,30,-25.420381,-114.324911
17.5375,30,-26.638863,-128.796333
17.55,30,-27.842163,-141.434805
17.5625,30,-29.029596,-152.060464
17.575,30,-30.200484,-160.522093
17.5875,30,-31.354161,-166.69927
17.6,30,-32.48997,-170.504087
17.6125,30,-33.607262,-171.882395
17.625,30,-34.705401,-170.814578
17.6375,30,-35.783761,-167.315834
17.65,30,-36.841728,-161.435955
17.6625,30,-37.878699,-153.258619
17.675,30,-38.894083,-142.900201
17.6875,30,-39.8873,-130.508115
17.7,30,-40.857786,-116.258719
17.7125,30,-41.804987,-100.3548
17.725,30,-42.728363,-83.022694
17.7375,30,-43.627387,-64.50906
17.75,30,-44.501549,-45.077373
17.7625,30,-45.350348,-25.004173
17.775,30,-46.173302,-4.575129
17.7875,30,-46.969942,15.919025
17.8,30,-47.739814,36.18663
17.8125,30,-48.482478,55.939249
17.825,30,-49.197512,74.895776
17.8375,30,-49.884508,92.786431
17.85,30,-50.543075,109.356608
17.8625,30,-51.172837,124.370489
17.875,30,-51.773435,137.614406
17.8875,30,-52.344528,148.89988
17.9,30,-52.885789,158.066303
17.9125,30,-53.39691,164.983224
17.925,30,-53.8776,169.552205
17.9375,30,-54.327585,171.708224
17.95,30,-54.746608,171.420598
17.9625,30,-55.134431,168.69342
17.975,30,-55.490833,163.565502
17.9875,30,-55.81561,156.10982
18,30,-56.108577,146.43248
18.0125,30,-56.369568,134.671203
18.025,30,-56.598434,120.993369
18.0375,30,-56.795044,105.593632
18.05,30,-56.959287,88.691151
18.0625,30,-57.091068,70.526473
18.075,30,-57.190312,51.358106
18.0875,30,-57.256963,31.458842
18.1,30,-57.290984,11.111875
18.1125,30,-57.292354,-9.393229
18.125,30,-57.261073,-29.764654
18.1375,30,-57.197158,-49.712488
18.15,30,-57.100647,-68.952844
18.1625,30,-56.971594,-87.211905
18.175,30,-56.810072,-104.229821
18.1875,30,-56.616174,-119.764402
18.2,30,-56.39001,-133.594571
18.2125,30,-56.13171,-145.523504
18.225,30,-55.841419,-155.381436
18.2375,30,-55.519304,-163.028076
18.25,30,-55.165549,-168.354601
18.2625,30,-54.780354,-171.285207
18.275,30,-54.36394,-171.778188
18.2875,30,-53.916544,-169.826528
18.3,30,-53.43842,-165.458002
18.3125,30,-52.929842,-158.73478
18.325,30,-52.391098,-149.752543
18.3375,30,-51.822497,-138.639119
18.35,30,-51.224362,-125.55267
18.3625,30,-50.597033,-110.679433
18.375,30,-49.94087,-94.231074
18.3875,30,-49.256244,-76.441677
18.4,30,-48.543548,-57.564409
18.4125,30,-47.803186,-37.86792
18.425,30,-47.035581,-17.632518
18.4375,30,-46.24117,2.853819
18.45,30,-45.420406,23.299542
18.4625,30,-44.573757,43.413681
18.475,30,-43.701705,62.909982
18.4875,30,-42.804747,81.510988
18.5,30,-41.883395,98.95198
18.5125,30,-40.938173,114.984748
18.525,30,-39.96962,129.381125
18.5375,30,-38.978288,141.936229
18.55,30,-37.964742,152.471384
18.5625,30,-36.929561,160.836661
18.575,30,-35.873332,166.91301
18.5875,30,-34.79666,170.613956
18.6,30,-33.700156,171.88683
18.6125,30,-32.584447,170.713517
18.625,30,-31.450168,167.110714
18.6375,30,-30.297965,161.129695
18.65,30,-29.128495,152.855578
18.6625,30,-27.942425,142.406114
18.675,30,-26.74043,129.930015
18.6875,30,-25.523196,115.604832
18.7,30,-24.291416,99.634432
18.7125,30,-23.045792,82.246097
18.725,30,-21.787034,63.687286
18.7375,30,-20.51586,44.222117
18.75,30,-19.232994,24.127607
18.7625,30,-17.939166,3.689727
18.775,30,-16.635115,-16.800663
18.7875,30,-15.321584,-37.051957
18.8,30,-13.999321,-56.775949
18.8125,30,-12.669079,-75.691942
18.825,30,-11.331617,-93.530733
18.8375,30,-9.987698,-110.038453
18.85,30,-8.638086,-124.980174
18.8625,30,-7.283552,-138.143254
18.875,30,-5.924866,-149.340364
18.8875,30,-4.562804,-158.412155
18.9,30,-3.198142,-165.229522
18.9125,30,-1.831657,-169.695445
18.925,30,-0.464128,-171.746366
18.9375,30,0.903666,-171.3531
18.95,30,2.270944,-168.521242
18.9625,30,3.636929,-163.291094
18.975,30,5.00084,-155.737088
18.9875,30,6.361902,-145.966728
19,30,7.719337,-134.11906
19.0125,30,9.072374,-120.362692
19.025,30,10.42024,-104.893397
19.0375,30,11.762168,-87.931323
19.05,30,13.097392,-69.717866
19.0625,30,14.425152,-50.512227
19.075,30,15.744691,-30.587729
19.0875,30,17.055257,-10.227925
19.1,30,18.356104,10.277436
19.1125,30,19.646489,30.636535
19.125,30,20.925677,50.559634
19.1375,30,22.19294,69.763199
19.15,30,23.447555,87.973938
19.1625,30,24.688807,104.932686
19.175,30,25.915989,120.398096
19.1875,30,27.128401,134.150076
19.2,30,28.325352,145.992914
19.2125,30,29.506161,155.758071
19.225,30,30.670154,163.306576
19.2375,30,31.816668,168.531003
19.25,30,32.94505,171.357
19.2625,30,34.054656,171.744351
19.275,30,35.144854,169.687542
19.2875,30,36.215023,165.215845
19.3,30,37.264552,158.392898
19.3125,30,38.292845,149.315801
19.325,30,39.299314,138.113734
19.3375,30,40.283387,124.946117
19.35,30,41.244501,110.000345
19.3625,30,42.182111,93.489116
19.375,30,43.09568,75.647407
19.3875,30,43.984689,56.729131
19.4,30,44.848631,37.003521
19.4125,30,45.687014,16.751301
19.425,30,46.499359,-3.739315
19.4375,30,47.285204,-24.176714
19.45,30,48.044101,-44.270046
19.4625,30,48.775618,-63.733353
19.475,30,49.479337,-82.289647
19.4875,30,50.154858,-99.674845
19.5,30,50.801795,-115.641533
19.5125,30,51.41978,-129.962482
19.525,30,52.00846,-142.433885
19.5375,30,52.567501,-152.878257
19.55,30,53.096583,-161.14696
19.5625,30,53.595405,-167.122319
19.575,30,54.063683,-170.719296
19.5875,30,54.50115,-171.886702
19.6,30,54.907556,-170.607923
19.6125,30,55.282671,-166.901157
19.625,30,55.626279,-160.819157
19.6375,30,55.938186,-152.448478
19.65,30,56.218213,-141.908247
19.6625,30,56.466202,-129.348465
19.675,30,56.68201,-114.947876
19.6875,30,56.865514,-98.911419
19.7,30,57.016611,-81.467317
19.7125,30,57.135214,-62.863822
19.725,30,57.221255,-43.365687
19.7375,30,57.274685,-23.250399
19.75,30,57.295474,-2.804226
19.7625,30,57.283611,17.681855
19.775,30,57.239101,37.916299
19.7875,30,57.16197,57.611142
19.8,30,57.052263,76.486098
19.8125,30,56.910041,94.272552
19.825,30,56.735386,110.717377
19.8375,30,56.528397,125.58654
19.85,30,56.289192,138.668434
19.8625,30,56.017908,149.776884
19.875,30,55.714699,158.753802
19.8875,30,55.379738,165.471434
19.9,30,55.013215,169.834179
19.9125,30,54.615341,171.779949
19.925,30,54.186341,171.281052
19.9375,30,53.72646,168.34459
19.95,30,53.235959,163.012351
19.9625,30,52.71512,155.360221
