Time,Value_1,Value_2,Value_3
16.4874,0.682827,-1.06247,1.01298
16.4999,0.665236,-1.39725,0.997655
16.5124,0.643421,-1.71182,0.976654
16.5249,0.618333,-2.0017,0.951204
16.5374,0.590959,-2.26282,0.922637
16.5499,0.562244,-2.49151,0.892303
16.5624,0.533018,-2.68461,0.8615
16.5749,0.503952,-2.83949,0.831429
16.5874,0.47553,-2.95405,0.80316
16.5999,0.448049,-3.02678,0.777623
16.6124,0.42162,-3.05677,0.755604
16.6249,0.396204,-3.04372,0.737756
16.6374,0.371634,-2.98793,0.724599
16.6499,0.347666,-2.89029,0.716527
16.6624,0.324017,-2.75229,0.713806
16.6749,0.300425,-2.57598,0.716559
16.6874,0.276697,-2.36394,0.724751
16.6999,0.252758,-2.11924,0.738172
16.7124,0.228697,-1.8454,0.75641
16.7249,0.204796,-1.54636,0.778853
16.7374,0.181535,-1.2264,0.804685
16.7499,0.15958,-0.890093,0.832919
16.7624,0.139739,-0.54223,0.862446
16.7749,0.122893,-0.187782,0.892108
16.7874,0.109913,0.168188,0.920783
16.7999,0.101578,0.520586,0.947466
16.8124,0.0984979,0.864363,0.971341
16.8249,0.101059,1.19458,0.991826
16.8374,0.109404,1.5065,1.00859
16.8499,0.123429,1.79561,1.02152
16.8624,0.142817,2.05774,1.03069
16.8749,0.167076,2.28913,1.03631
16.8874,0.195582,2.48642,1.03861
16.8999,0.227623,2.64678,1.03783
16.9124,0.262427,2.7679,1.03412
16.9249,0.299187,2.84806,1.02753
16.9374,0.337066,2.88614,1.01791
16.9499,0.375205,2.88164,1.00499
16.9624,0.412719,2.83469,0.988312
16.9749,0.448707,2.74606,0.967246
16.9874,0.482259,2.61713,0.941047
16.9999,0.512478,2.44989,0.908885
17.0124,0.538521,2.24691,0.869904
17.0249,0.559648,2.01127,0.823296
17.0374,0.575284,1.74654,0.768385
17.0499,0.585083,1.45669,0.704707
17.0624,0.588995,1.14606,0.632087
17.0749,0.587306,0.819262,0.550698
17.0874,0.580664,0.481099,0.461088
17.0999,0.570066,0.13651,0.364178
17.1124,0.55681,-0.209515,0.261218
17.1249,0.542415,-0.551997,0.153711
17.1374,0.528514,-0.886037,0.0433164
17.1499,0.516742,-1.20687,-0.0682557
17.1624,0.508618,-1.50992,-0.179348
17.1749,0.505448,-1.79087,-0.288436
17.1874,0.508245,-2.04569,-0.394177
17.1999,0.517678,-2.27071,-0.495431
17.2124,0.534045,-2.46264,-0.591242
17.2249,0.557261,-2.61868,-0.680796
17.2374,0.586867,-2.73652,-0.763357
17.2499,0.622036,-2.81439,-0.838194
17.2624,0.661596,-2.85111,-0.904503
17.2749,0.704039,-2.84615,-0.961344
17.2874,0.747558,-2.79958,-1.00759
17.2999,0.790075,-2.71216,-1.0419
17.3124,0.829309,-2.58529,-1.06274
17.3249,0.862859,-2.42102,-1.06847
17.3374,0.88833,-2.22198,-1.0574
17.3499,0.903501,-1.99137,-1.028
17.3624,0.906515,-1.73282,-0.979061
17.3749,0.896083,-1.45039,-0.909925
17.3874,0.871684,-1.1484,-0.820687
17.3999,0.8337,-0.83133,-0.712346
17.4124,0.783486,-0.503765,-0.586882
17.4249,0.723328,-0.170272,-0.447217
17.4374,0.656285,0.164653,-0.29708
17.4499,0.585945,0.496628,-0.140758
17.4624,0.516105,0.821413,0.017206
17.4749,0.450448,1.13492,0.172336
17.4874,0.392233,1.43322,0.320511
17.4999,0.344065,1.71255,0.458189
17.5124,0.30775,1.96937,0.582533
17.5249,0.284234,2.20034,0.691447
17.5374,0.273639,2.40243,0.783519
17.5499,0.275345,2.57295,0.857916
17.5624,0.288112,2.70961,0.914235
17.5749,0.310218,2.81063,0.952348
17.5874,0.339593,2.87472,0.972265
17.5999,0.373939,2.9012,0.974014
17.6124,0.410839,2.88998,0.957568
17.6249,0.447858,2.84158,0.922807
17.6374,0.482624,2.75714,0.869527
17.6499,0.512926,2.63838,0.797485
17.6624,0.536799,2.48755,0.706473
17.6749,0.552623,2.30739,0.596428
17.6874,0.55922,2.10104,0.467549
17.6999,0.555942,1.87194,0.320418
17.7124,0.542748,1.62379,0.156101
17.7249,0.520243,1.36046,-0.0237733
17.7374,0.489683,1.08588,-0.216987
17.7499,0.452928,0.804014,-0.420756
17.7624,0.412332,0.518842,-0.631808
17.7749,0.370601,0.234293,-0.846521
17.7874,0.330599,-0.0457442,-1.06108
17.7999,0.295147,-0.317432,-1.27168
17.8124,0.266814,-0.576994,-1.47467
17.8249,0.247745,-0.820735,-1.66676
17.8374,0.239514,-1.04507,-1.84507
17.8499,0.243036,-1.24659,-2.00722
17.8624,0.258526,-1.42209,-2.15131
17.8749,0.285511,-1.5687,-2.2759
17.8874,0.322877,-1.68392,-2.37988
17.8999,0.368951,-1.76575,-2.46239
17.9124,0.4216,-1.81273,-2.52272
17.9249,0.478346,-1.82402,-2.56024
17.9374,0.536491,-1.79947,-2.57427
17.9499,0.593243,-1.73961,-2.56417
17.9624,0.645857,-1.64563,-2.52926
17.9749,0.691778,-1.51941,-2.46895
17.9874,0.728788,-1.3634,-2.38285
17.9999,0.755149,-1.18056,-2.27085
18.0124,0.769732,-0.974251,-2.13331
18.025,0.772119,-0.748138,-1.97112
18.0375,0.762666,-0.506045,-1.78585
18.05,0.742507,-0.251867,-1.57976
18.0625,0.713501,0.0105247,-1.35576
18.075,0.678122,0.277346,-1.11737
18.0875,0.639289,0.544944,-0.86855
18.1,0.600165,0.809803,-0.613526
18.1125,0.563944,1.06855,-0.356615
18.125,0.533627,1.31794,-0.102031
18.1375,0.511839,1.55484,0.146282
18.15,0.500664,1.77621,0.384763
18.1625,0.50154,1.97914,0.610302
18.175,0.515189,2.16089,0.820259
18.1875,0.54159,2.31889,1.01242
18.2,0.579993,2.45087,1.18493
18.2125,0.628952,2.5549,1.3362
18.225,0.686378,2.62948,1.46476
18.2375,0.749615,2.67365,1.56918
18.25,0.815514,2.68701,1.64799
18.2625,0.880529,2.66981,1.69959
18.275,0.940833,2.62296,1.72225
18.2875,0.992447,2.54798,1.71418
18.3,1.03141,2.44701,1.67358
18.3125,1.05395,2.32269,1.59883
18.325,1.05674,2.17804,1.48866
18.3375,1.03706,2.01631,1.34237
18.35,0.993052,1.84081,1.16009
18.3625,0.92392,1.65474,0.942908
18.375,0.830028,1.46102,0.693097
18.3875,0.712992,1.2622,0.414137
18.4,0.575662,1.06039,0.110729
18.4125,0.422017,0.85721,-0.211308
18.425,0.256993,0.653922,-0.545221
18.4375,0.0862255,0.451493,-0.883581
18.45,-0.0842429,0.250769,-1.21859
18.4625,-0.248304,0.052653,-1.54242
18.475,-0.40013,-0.141732,-1.8476
18.4875,-0.534508,-0.330907,-2.12729
18.5,-0.647138,-0.512961,-2.37565
18.5125,-0.734864,-0.685531,-2.58802
18.525,-0.795817,-0.845863,-2.76106
18.5375,-0.829455,-0.990932,-2.89278
18.55,-0.836502,-1.1176,-2.98249
18.5625,-0.818787,-1.22283,-3.03062
18.575,-0.779021,-1.30383,-3.0385
18.5875,-0.720525,-1.35829,-3.00813
18.6,-0.646956,-1.38447,-2.94189
18.6125,-0.562039,-1.38134,-2.84238
18.625,-0.469342,-1.34861,-2.71225
18.6375,-0.372091,-1.28673,-2.55408
18.65,-0.273028,-1.19689,-2.37031
18.6625,-0.174327,-1.08095,-2.16332
18.675,-0.0775384,-0.941359,-1.93536
18.6875,0.0164227,-0.781071,-1.68869
18.7,0.107255,-0.603445,-1.42556
18.7125,0.195219,-0.412159,-1.1483
18.725,0.281064,-0.211121,-0.859363
18.7375,0.365921,-0.00438976,-0.56127
18.75,0.451186,0.203892,-0.256667
18.7625,0.538381,0.40956,0.05172
18.775,0.629009,0.608489,0.361106
18.7875,0.724406,0.796647,0.668668
18.8,0.825596,0.970164,0.971553
18.8125,0.933153,1.1254,1.26687
18.825,1.04708,1.25902,1.55165
18.8375,1.1667,1.36812,1.82281
18.85,1.29058,1.4503,2.07708
18.8625,1.4165,1.50378,2.31094
18.875,1.54145,1.52753,2.52058
18.8875,1.66163,1.52136,2.70187
18.9,1.77266,1.486,2.85044
18.9125,1.86971,1.42311,2.96177
18.925,1.94778,1.3353,3.03143
18.9375,2.00206,1.22599,3.05534
18.95,2.02827,1.09931,3.03011
18.9625,2.02308,0.959802,2.9534
18.975,1.98435,0.812203,2.82421
18.9875,1.91146,0.661095,2.6431
19,1.80527,0.510618,2.41232
19.0125,1.66817,0.364213,2.1357
19.025,1.50382,0.224434,1.81854
19.0375,1.31692,0.0928556,1.46727
19.05,1.11286,-0.0299207,1.0892
19.0625,0.897425,-0.144171,0.692169
19.075,0.676519,-0.250877,0.284242
19.0875,0.455945,-0.351506,-0.1265
19.1,0.241237,-0.447763,-0.532174
19.1125,0.0375378,-0.541335,-0.925249
19.125,-0.150498,-0.633668,-1.29867
19.1375,-0.318795,-0.72577,-1.64599
19.15,-0.463944,-0.818072,-1.96146
19.1625,-0.583292,-0.910355,-2.24017
19.175,-0.675027,-1.00173,-2.47812
19.1875,-0.738242,-1.09073,-2.6723
19.2,-0.772963,-1.17535,-2.82072
19.2125,-0.780134,-1.25332,-2.92241
19.225,-0.761547,-1.32219,-2.97734
19.2375,-0.719716,-1.3796,-2.98631
19.25,-0.657721,-1.42345,-2.95085
19.2625,-0.579012,-1.45203,-2.87299
19.275,-0.487217,-1.4642,-2.7552
19.2875,-0.385951,-1.45944,-2.60021
19.3,-0.278657,-1.43784,-2.41089
19.3125,-0.168463,-1.40018,-2.19028
19.325,-0.0580969,-1.34776,-1.94148
19.3375,0.05018,-1.28242,-1.66767
19.35,0.154591,-1.20639,-1.37218
19.3625,0.253835,-1.1222,-1.05844
19.375,0.347049,-1.03254,-0.730088
19.3875,0.433751,-0.940178,-0.390922
19.4,0.513756,-0.84787,-0.0449527
19.4125,0.587102,-0.758244,0.303631
19.425,0.65395,-0.673735,0.650479
19.4375,0.714507,-0.596525,0.991128
19.45,0.768948,-0.528487,1.32105
19.4625,0.817362,-0.471137,1.63573
19.475,0.859713,-0.425608,1.93072
19.4875,0.895829,-0.39262,2.20173
19.5,0.925415,-0.372469,2.44472
19.5125,0.948088,-0.365027,2.65595
19.525,0.963434,-0.36976,2.83212
19.5375,0.971076,-0.385755,2.97036
19.55,0.970748,-0.411774,3.06839
19.5625,0.962369,-0.446319,3.12453
19.575,0.946101,-0.487705,3.13774
19.5875,0.922391,-0.534157,3.10769
19.6,0.891993,-0.583889,3.0347
19.6125,0.855955,-0.635194,2.9198
19.625,0.815593,-0.686512,2.76465
19.6375,0.772438,-0.736486,2.57154
19.65,0.728169,-0.783991,2.34326
19.6625,0.684533,-0.828145,2.08314
19.6751,0.643274,-0.868297,1.79488
19.6876,0.606051,-0.903994,1.48255
19.7001,0.574372,-0.934945,1.1505
19.7126,0.549533,-0.960963,0.803294
19.7251,0.532575,-0.981923,0.445666
19.7376,0.524239,-0.997718,0.0824349
19.7501,0.524944,-1.00823,-0.281529
19.7626,0.53477,-1.0133,-0.641366
19.7751,0.55345,-1.01277,-0.992274
19.7876,0.580372,-1.00646,-1.32956
19.8001,0.6146,-0.99422,-1.64869
19.8126,0.654895,-0.975979,-1.94533
19.8251,0.699757,-0.951805,-2.2154
19.8376,0.74748,-0.921949,-2.45513
19.8501,0.796222,-0.886902,-2.66112
19.8626,0.844075,-0.847422,-2.83038
19.8751,0.889156,-0.804555,-2.9604
19.8876,0.929689,-0.759626,-3.04921
19.9001,0.964084,-0.7142,-3.09542
19.9126,0.991004,-0.670035,-3.09831
19.9251,1.00941,-0.628994,-3.05781
19.9376,1.01857,-0.592962,-2.97452
19.9501,1.01809,-0.563736,-2.84976
19.9626,1.00784,-0.542936,-2.68548
19.9751,0.987932,-0.531908,-2.48424
19.9876,0.958644,-0.531652,-2.24916
20.0001,0.920355,-0.542763,-1.9838
20.0126,0.873479,-0.565393,-1.69214
20.0251,0.818408,-0.599233,-1.37844
20.0376,0.755484,-0.643518,-1.04715
20.0501,0.684978,-0.697046,-0.702881
20.0626,0.607112,-0.758211,-0.350258
20.0751,0.522085,-0.825053,0.00610295
20.0876,0.430135,-0.89532,0.361665
20.1001,0.331605,-0.966545,0.71201
20.1126,0.227021,-1.03613,1.05287
20.1251,0.117172,-1.10144,1.38013
20.1376,0.00318009,-1.15991,1.68984
20.1501,-0.113443,-1.20917,1.97819
20.1626,-0.230756,-1.24716,2.2415
20.1751,-0.346389,-1.27222,2.47621
20.1876,-0.457562,-1.28319,2.67887
20.2001,-0.561155,-1.27952,2.84615
20.2126,-0.653807,-1.26129,2.97492
20.2251,-0.732056,-1.2292,3.06231
20.2376,-0.792505,-1.18456,3.10579
20.2501,-0.832007,-1.1292,3.10334
20.2626,-0.847844,-1.0653,3.05359
20.2751,-0.837892,-0.99529,2.95592
20.2876,-0.800755,-0.92158,2.81059
20.3001,-0.735844,-0.84641,2.61883
20.3126,-0.643404,-0.771643,2.38281
20.3251,-0.52449,-0.698611,2.10566
20.3376,-0.380912,-0.628005,1.79139
20.3501,-0.215145,-0.559823,1.4448
20.3626,-0.030243,-0.493374,1.07135
20.3751,0.170238,-0.427356,0.677099
20.3876,0.382301,-0.359982,0.268592
20.4001,0.601554,-0.289155,-0.147219
20.4126,0.823241,-0.212689,-0.563044
20.4251,1.04229,-0.128544,-0.971347
20.4376,1.2534,-0.035073,-1.36446
20.4501,1.45116,0.068746,-1.73475
20.4626,1.63026,0.183109,-2.07482
20.4751,1.78571,0.307249,-2.3778
20.4876,1.91321,0.439366,-2.63767
20.5001,2.00942,0.576663,-2.84951
20.5126,2.07223,0.715466,-3.00985
20.5251,2.10098,0.851438,-3.11676
20.5376,2.09648,0.979859,-3.16996
20.5501,2.06096,1.09594,-3.17072
20.5626,1.99784,1.19513,-3.12159
20.5751,1.9114,1.27342,-3.02619
20.5876,1.80642,1.32751,-2.8888
20.6001,1.6878,1.35503,-2.71403
20.6126,1.56026,1.35453,-2.5066
20.6251,1.42803,1.32556,-2.27109
20.6376,1.29471,1.26856,-2.01184
20.6501,1.16312,1.18483,-1.73288
20.6626,1.03531,1.07636,-1.43796
20.6751,0.912518,0.945766,-1.13058
20.6876,0.795276,0.796131,-0.814035
20.7001,0.683487,0.630923,-0.4915
20.7126,0.576545,0.45389,-0.166038
20.7251,0.47347,0.268969,0.159349
20.7376,0.373056,0.0802168,0.481717
20.7501,0.274022,-0.108262,0.79818
20.7626,0.175162,-0.292379,1.10592
20.7751,0.0754861,-0.468135,1.40218
20.7876,-0.0256519,-0.631685,1.68429
20.8001,-0.128443,-0.779425,1.94963
20.8126,-0.232539,-0.908078,2.19561
20.8251,-0.336994,-1.01478,2.41967
20.8376,-0.440242,-1.0972,2.61916
20.8501,-0.54011,-1.15357,2.79141
20.8626,-0.633869,-1.18283,2.93364
20.8751,-0.718341,-1.18465,3.043
20.8876,-0.790042,-1.15942,3.1167
20.9001,-0.845384,-1.10831,3.15202
20.9126,-0.880903,-1.03312,3.14659
20.9251,-0.893528,-0.936226,3.09852
20.9376,-0.880844,-0.820408,3.00668
20.9501,-0.841334,-0.688669,2.87089
20.9626,-0.774576,-0.54403,2.69212
20.9751,-0.68136,-0.389342,2.47261
20.9876,-0.563715,-0.227117,2.21589
21.0001,-0.424845,-0.0594184,1.92674
21.0126,-0.268978,0.112195,1.61103
21.0251,-0.101149,0.286645,1.27551
21.0376,0.0730725,0.463246,0.927561
21.0501,0.247861,0.641568,0.574855
21.0626,0.417439,0.821258,0.225095
21.0751,0.576355,1.00185,-0.114304
21.0876,0.719752,1.18261,-0.436487
21.1001,0.843587,1.36236,-0.735397
21.1126,0.944815,1.53947,-1.00596
21.1251,1.02151,1.71175,-1.24422
21.1376,1.0729,1.87657,-1.44736
21.1501,1.09937,2.03092,-1.61372
21.1626,1.10238,2.17157,-1.74265
21.1751,1.08427,2.29526,-1.83438
21.1876,1.04815,2.39885,-1.88982
21.2001,0.997609,2.47952,-1.91037
21.2126,0.936577,2.53488,-1.8977
21.2251,0.869083,2.5631,-1.85357
21.2376,0.799093,2.56298,-1.77976
21.2501,0.730355,2.53398,-1.67798
21.2626,0.666273,2.47619,-1.54984
21.2751,0.609793,2.3903,-1.39689
21.2876,0.563317,2.27755,-1.22072
21.3001,0.528622,2.13963,-1.02301
21.3127,0.5068,1.9786,-0.805678
21.3252,0.498218,1.79678,-0.570955
21.3377,0.502494,1.59674,-0.321478
21.3502,0.518517,1.38113,-0.0603406
21.3627,0.54449,1.15274,0.208909
21.3752,0.578031,0.914434,0.482308
21.3877,0.616302,0.669162,0.755574
21.4002,0.656184,0.419975,1.02424
21.4127,0.694481,0.170049,1.28385
21.4252,0.728129,-0.0772955,1.53008
21.4377,0.754403,-0.318594,1.75902
21.4502,0.771105,-0.550255,1.96723
21.4627,0.7767,-0.76861,2.15191
21.4752,0.770408,-0.969986,2.31094
21.4877,0.752225,-1.15081,2.44287
21.5002,0.722905,-1.3077,2.54691
21.5127,0.683872,-1.43763,2.62277
21.5252,0.637109,-1.53798,2.67059
21.5377,0.585021,-1.60668,2.6908
21.5502,0.530276,-1.64228,2.68399
21.5627,0.475655,-1.64397,2.6509
21.5752,0.423899,-1.61162,2.59228
21.5877,0.377565,-1.54577,2.50895
21.6002,0.33889,-1.44756,2.40184
21.6127,0.309668,-1.31873,2.27201
21.6252,0.291145,-1.16148,2.12077
21.6377,0.283935,-0.978432,1.9498
21.6502,0.287972,-0.772509,1.76114
21.6627,0.302493,-0.546886,1.55732
21.6752,0.326073,-0.304907,1.34133
21.6877,0.356709,-0.050037,1.11657
21.7002,0.39195,0.214166,0.886765
21.7127,0.429063,0.484076,0.655829
21.7252,0.465231,0.755995,0.42769
21.7377,0.497745,1.02616,0.206125
21.7502,0.524199,1.29077,-0.00540996
21.7627,0.542642,1.54596,-0.20391
21.7752,0.551693,1.78788,-0.386909
21.7877,0.550607,2.01272,-0.552515
21.8002,0.539295,2.2168,-0.699395
21.8127,0.518294,2.39664,-0.826709
21.8252,0.488714,2.54902,-0.934017
21.8377,0.45216,2.67113,-1.02116
21.8502,0.410638,2.7606,-1.08812
21.8627,0.366473,2.81558,-1.13496
21.8752,0.322209,2.8348,-1.16169
21.8877,0.280524,2.8176,-1.16821
21.9002,0.244136,2.76394,-1.15434
21.9127,0.215693,2.67439,-1.1198
21.9252,0.19766,2.5501,-1.06432
21.9377,0.192176,2.39278,-0.987754
21.9502,0.200903,2.20456,-0.890231
21.9627,0.224856,1.98802,-0.772334
21.9752,0.26425,1.74602,-0.635281
21.9877,0.318376,1.48167,-0.481074
22.0002,0.38553,1.1983,-0.312587
22.0127,0.463033,0.899348,-0.133572
22.0252,0.547353,0.588404,0.0514489
22.0377,0.634333,0.269176,0.23739
22.0502,0.719507,-0.0544823,0.418917
22.0627,0.798477,-0.378564,0.590807
22.0752,0.867289,-0.698899,0.748321
22.0877,0.922767,-1.01117,0.887528
22.1002,0.962743,-1.31097,1.00553
22.1127,0.986175,-1.59387,1.10057
22.1252,0.993128,-1.85549,1.17198
22.1377,0.984652,-2.09167,1.22011
22.1502,0.962582,-2.29854,1.24604
22.1627,0.929303,-2.47267,1.25136
22.1752,0.887512,-2.61111,1.23798
22.1877,0.840011,-2.71152,1.20785
22.2002,0.789535,-2.7722,1.16282
22.2127,0.738627,-2.7921,1.10458
22.2252,0.689557,-2.77086,1.03456
22.2377,0.644258,-2.70877,0.953975
22.2502,0.604299,-2.60678,0.863836
22.2627,0.570856,-2.46646,0.765026
22.2752,0.544695,-2.28991,0.658385
22.2877,0.526161,-2.07979,0.544787
22.3002,0.515171,-1.8392,0.425225
22.3127,0.511217,-1.57167,0.300866
22.3252,0.51339,-1.28106,0.173092
22.3377,0.520422,-0.971556,0.0434923
22.3502,0.530763,-0.647595,-0.0861656
22.3627,0.542676,-0.313808,-0.214009
22.3752,0.554352,0.0250205,-0.338154
22.3877,0.564036,0.364011,-0.456822
22.4002,0.570152,0.698244,-0.56844
22.4127,0.571399,1.02282,-0.671741
22.4252,0.566828,1.33294,-0.765822
22.4377,0.555877,1.62396,-0.850171
22.4502,0.538372,1.89148,-0.924655
22.4627,0.514499,2.1314,-0.989472
22.4752,0.484755,2.34003,-1.04508
22.4877,0.449879,2.51411,-1.09211
22.5002,0.410801,2.65091,-1.13127
22.5127,0.368577,2.74824,-1.16327
22.5252,0.32435,2.80453,-1.18873
22.5377,0.279317,2.81881,-1.20814
22.5502,0.23471,2.79077,-1.22181
22.5627,0.191777,2.72074,-1.22984
22.5752,0.151767,2.60967,-1.23216
22.5877,0.115908,2.45915,-1.22851
22.6002,0.0853736,2.27135,-1.21854
22.6127,0.0612284,2.04901,-1.20182
22.6252,0.044363,1.79535,-1.17801
22.6377,0.0354178,1.51407,-1.14691
22.6502,0.0347031,1.20925,-1.10858
22.6627,0.0421372,0.885299,-1.06345
22.6752,0.0572118,0.546862,-1.01232
22.6877,0.079004,0.198779,-0.956431
22.7002,0.106237,-0.154001,-0.897365
22.7127,0.137386,-0.506485,-0.836978
22.7252,0.170827,-0.853703,-0.777252
22.7377,0.20498,-1.19076,-0.720146
22.7502,0.238459,-1.51292,-0.667458
22.7627,0.270174,-1.81563,-0.620711
22.7752,0.299398,-2.0946,-0.58109
22.7877,0.325781,-2.34586,-0.549416
22.8002,0.349327,-2.5658,-0.526161
22.8127,0.370332,-2.75125,-0.511494
22.8252,0.389315,-2.8995,-0.505335
22.8377,0.406933,-3.00833,-0.507413
22.8502,0.423906,-3.07611,-0.517314
22.8627,0.440937,-3.10174,-0.53452
22.8752,0.458656,-3.08473,-0.55842
22.8877,0.477563,-3.02518,-0.588324
22.9002,0.497979,-2.92378,-0.623449
22.9127,0.520016,-2.78184,-0.662904
22.9252,0.543552,-2.60121,-0.70567
22.9377,0.568214,-2.38432,-0.750598
22.9503,0.593392,-2.1341,-0.7964
22.9628,0.618258,-1.85398,-0.841675
22.9753,0.641818,-1.54785,-0.884946
22.9878,0.662985,-1.21997,-0.92473
23.0003,0.680667,-0.874957,-0.95962
23.0128,0.693865,-0.517702,-0.988379
23.0253,0.701772,-0.153295,-1.01004
23.0378,0.703852,0.213046,-1.02397
23.0503,0.699893,0.576059,-1.02993
23.0628,0.690024,0.930525,-1.02811
23.0753,0.674688,1.27136,-1.01906
23.0878,0.654586,1.59367,-1.00366
23.1003,0.630601,1.89286,-0.983026
23.1128,0.603703,2.16471,-0.958442
23.1253,0.574864,2.40537,-0.931238
23.1378,0.544978,2.6115,-0.902729
23.1503,0.514811,2.78026,-0.874153
23.1628,0.484959,2.90934,-0.846628
23.1753,0.455838,2.99702,-0.821138
23.1878,0.427686,3.04218,-0.798517
23.2003,0.40058,3.04429,-0.779455
23.2128,0.374465,3.00343,-0.764502
23.2253,0.349191,2.9203,-0.75408
23.2378,0.324559,2.79617,-0.748468
23.2503,0.300362,2.63289,-0.747814
23.2628,0.276442,2.43287,-0.752113
23.2753,0.252729,2.19901,-0.761198
23.2878,0.229283,1.9347,-0.774722
23.3003,0.206328,1.64373,-0.792159
23.3128,0.18426,1.33029,-0.812799
23.3253,0.163636,0.99885,-0.835779
23.3378,0.145143,0.654161,-0.860122
23.3503,0.129543,0.301148,-0.8848
23.3628,0.117599,-0.0551379,-0.908807
23.3753,0.110005,-0.409595,-0.931236
23.3878,0.107311,-0.757142,-0.95134
23.4003,0.109878,-1.09279,-0.96858
23.4128,0.117849,-1.4117,-0.982639
23.4253,0.13115,-1.7093,-0.993409
23.4378,0.14951,-1.98129,-1.00095
23.4503,0.172498,-2.22375,-1.00545
23.4628,0.199561,-2.43318,-1.00712
23.4753,0.230061,-2.60658,-1.00619
23.4878,0.263304,-2.74144,-1.00282
23.5003,0.29856,-2.83584,-0.997037
23.5128,0.335071,-2.88845,-0.988743
23.5253,0.372052,-2.89855,-0.97767
23.5378,0.408688,-2.86604,-0.963384
23.5503,0.444137,-2.79148,-0.945291
23.5628,0.477535,-2.67602,-0.922659
23.5753,0.508013,-2.52145,-0.89466
23.5878,0.53473,-2.33012,-0.860419
23.6003,0.556918,-2.10494,-0.819082
23.6128,0.57394,-1.8493,-0.769893
23.6253,0.585355,-1.56705,-0.712276
23.6378,0.590984,-1.2624,-0.645913
23.6503,0.590967,-0.939872,-0.570811
23.6628,0.585789,-0.604224,-0.487344
23.6753,0.576291,-0.260362,-0.39626
23.6878,0.563633,0.0867238,-0.298654
23.7003,0.54923,0.432031,-0.195907
23.7128,0.534652,0.770612,-0.0895966
23.7253,0.521519,1.09764,0.0186091
23.7378,0.511381,1.40844,0.127053
23.7503,0.505616,1.6986,0.23418
23.7628,0.505341,1.96397,0.338599
23.7753,0.511356,2.20073,0.439114
23.7878,0.524101,2.40547,0.534719
23.8003,0.543647,2.57518,0.624569
23.8128,0.569696,2.70737,0.707922
23.8253,0.601583,2.80008,0.784071
23.8378,0.6383,2.85192,0.852268
23.8503,0.678508,2.8621,0.911655
23.8628,0.72056,2.83048,0.961208
23.8753,0.762532,2.75757,0.999703
23.8878,0.802273,2.64453,1.02572
23.9003,0.837479,2.49315,1.03769
23.9128,0.865802,2.30586,1.03397
23.9253,0.884991,2.08564,1.01297
23.9378,0.893076,1.83596,0.973388
23.9503,0.88856,1.56074,0.914337
23.9628,0.870622,1.2642,0.835599
23.9753,0.839272,0.950799,0.737787
23.9878,0.795455,0.6251,0.622444
24.0003,0.741045,0.291716,0.492062
24.0128,0.678742,-0.0447873,0.34998
24.0253,0.61186,-0.379938,0.20018
24.0378,0.54404,-0.709394,0.0470151
24.0503,0.478933,-1.02896,-0.105107
24.0628,0.419886,-1.3346,-0.25202
24.0753,0.369689,-1.62245,-0.390045
24.0878,0.330398,-1.88885,-0.516148
24.1003,0.303245,-2.13036,-0.628006
24.1128,0.288642,-2.34382,-0.72399
24.1253,0.286243,-2.52639,-0.803068
24.1378,0.295051,-2.67566,-0.864681
24.1503,0.313545,-2.78963,-0.908588
24.1628,0.339816,-2.86687,-0.934726
24.1753,0.371688,-2.90646,-0.943085
24.1878,0.406826,-2.90812,-0.933625
24.2003,0.442838,-2.87217,-0.90622
24.2128,0.477359,-2.79952,-0.86066
24.2253,0.508148,-2.69171,-0.796673
24.2378,0.533168,-2.55081,-0.713999
24.2503,0.550691,-2.3794,-0.612487
24.2628,0.559387,-2.18049,-0.492205
24.2753,0.558425,-1.95743,-0.353567
24.2878,0.547553,-1.71386,-0.197439
24.3003,0.527155,-1.45359,-0.0252284
24.3128,0.49827,-1.18055,0.161067
24.3253,0.462562,-0.898733,0.358868
24.3378,0.422234,-0.612131,0.565077
24.3503,0.379896,-0.324717,0.77619
24.3628,0.338386,-0.0404262,0.988458
24.3753,0.300566,0.236855,1.19807
24.3878,0.269116,0.503294,1.40133
24.4003,0.246344,0.755131,1.59485
24.4128,0.234029,0.988707,1.77563
24.4253,0.233316,1.20051,1.94116
24.4378,0.244653,1.38723,2.08943
24.4503,0.267796,1.54583,2.21889
24.4628,0.30184,1.67367,2.32839
24.4753,0.345296,1.76852,2.41703
24.4878,0.396177,1.82871,2.48412
24.5003,0.452119,1.85318,2.52902
24.5128,0.510491,1.84149,2.55112
24.5253,0.568524,1.79392,2.54977
24.5378,0.623445,1.71144,2.52429
24.5503,0.672614,1.59567,2.47407
24.5628,0.713671,1.44886,2.39859
24.5753,0.744678,1.27381,2.29759
24.5879,0.764255,1.07377,2.17121
24.6004,0.771697,0.852312,2.02009
24.6129,0.767051,0.613244,1.8455
24.6254,0.751145,0.360479,1.64938
24.6379,0.725564,0.0979432,1.43437
24.6504,0.692554,-0.1705,1.20373
24.6629,0.654878,-0.4411,0.961231
24.6754,0.615628,-0.710245,0.710984
24.6879,0.578006,-0.974466,0.457267
24.7004,0.545109,-1.23042,0.204318
24.7129,0.519722,-1.4749,-0.0438319
24.7254,0.504148,-1.7048,-0.283498
24.7379,0.500078,-1.91712,-0.511429
