Time,Value_1,Value_2,Value_3
17.3249,1.92856,5.96007,0.623762
17.3374,1.93951,5.93102,0.610457
17.3499,1.95072,5.90466,0.597403
17.3624,1.96205,5.88135,0.584838
17.3749,1.97333,5.86144,0.573011
17.3874,1.98439,5.84517,0.562174
17.3999,1.99507,5.83279,0.552573
17.4124,2.00519,5.82444,0.544437
17.4249,2.01461,5.82022,0.537961
17.4374,2.02324,5.82018,0.5333
17.4499,2.031,5.82432,0.530559
17.4624,2.03789,5.83257,0.529788
17.4749,2.04393,5.84481,0.530978
17.4874,2.04918,5.86088,0.534067
17.4999,2.05377,5.88056,0.538947
17.5124,2.05783,5.9036,0.545466
17.5249,2.06152,5.92969,0.553446
17.5374,2.06499,5.95849,0.562682
17.5499,2.06841,5.98962,0.57296
17.5624,2.07192,6.02267,0.584055
17.5749,2.07565,6.05721,0.59574
17.5874,2.07971,6.09278,0.607788
17.5999,2.08416,6.12892,0.619971
17.6124,2.08907,6.16516,0.632062
17.6249,2.09444,6.20102,0.643834
17.6374,2.10026,6.23604,0.655055
17.6499,2.10648,6.2698,0.665494
17.6624,2.11305,0.0186855,0.674913
17.6749,2.11987,0.0486829,0.683076
17.6874,2.12683,0.0762611,0.689746
17.6999,2.13381,0.101114,0.694689
17.7124,2.14069,0.12298,0.697684
17.7249,2.14734,0.141646,0.698527
17.7374,2.15366,0.156945,0.697034
17.7499,2.15955,0.168762,0.693058
17.7624,2.16497,0.177031,0.686485
17.7749,2.16986,0.181736,0.677247
17.7874,2.17424,0.182908,0.665323
17.7999,2.17814,0.180627,0.650737
17.8124,2.18165,0.175022,0.633562
17.8249,2.18485,0.166268,0.613916
17.8374,2.18788,0.154585,0.591951
17.8499,2.19089,0.140236,0.567856
17.8624,2.19401,0.123528,0.541846
17.8749,2.1974,0.104804,0.514155
17.8874,2.20119,0.0844417,0.485034
17.8999,2.20551,0.0628456,0.454747
17.9124,2.21044,0.0404432,0.423567
17.9249,2.21606,0.0176761,0.391774
17.9374,2.22241,6.27818,0.359659
17.9499,2.22947,6.25602,0.327518
17.9624,2.23722,6.23483,0.295658
17.9749,2.24559,6.21501,0.264392
17.9874,2.25448,6.19697,0.234042
17.9999,2.26376,6.18104,0.204929
18.0124,2.27331,6.16755,0.177377
18.025,2.28296,6.15677,0.151699
18.0375,2.29256,6.14891,0.128195
18.05,2.30198,6.14417,0.10714
18.0625,2.31109,6.14265,0.088776
18.075,2.31979,6.14445,0.0733059
18.0875,2.32802,6.14959,0.0608852
18.1,2.33577,6.15806,0.051618
18.1125,2.34304,6.16981,0.0455549
18.125,2.34989,6.18474,0.0426929
18.1375,2.35642,6.20271,0.0429779
18.15,2.36273,6.22354,0.0463089
18.1625,2.36898,6.24703,0.052543
18.175,2.37533,6.27293,0.0615015
18.1875,2.38192,0.0177719,0.0729753
18.2,2.38892,0.0476111,0.0867301
18.2125,2.39646,0.0789271,0.10251
18.225,2.40467,0.111361,0.12004
18.2375,2.41365,0.144537,0.139028
18.25,2.42343,0.178074,0.159163
18.2625,2.43403,0.211585,0.180115
18.275,2.44542,0.244695,0.201532
18.2875,2.45751,0.277042,0.223043
18.3,2.47018,0.308286,0.244251
18.3125,2.48323,0.33812,0.26474
18.325,2.49644,0.366269,0.284074
18.3375,2.50956,0.3925,0.301806
18.35,2.52227,0.416619,0.317484
18.3625,2.53428,0.438476,0.330663
18.375,2.54526,0.457956,0.34092
18.3875,2.55493,0.47498,0.347869
18.4,2.563,0.489499,0.351172
18.4125,2.56925,0.501484,0.350559
18.425,2.57351,0.510928,0.345839
18.4375,2.57565,0.517836,0.33691
18.45,2.57566,0.522223,0.323764
18.4625,2.57358,0.524116,0.306492
18.475,2.56951,0.523555,0.285281
18.4875,2.56365,0.520594,0.260408
18.5,2.55624,0.515312,0.232229
18.5125,2.54757,0.50781,0.201167
18.525,2.53798,0.498224,0.167693
18.5375,2.52779,0.486727,0.132313
18.55,2.51735,0.473528,0.0955487
18.5625,2.50698,0.458876,0.057924
18.575,2.49697,0.443058,0.019951
18.5875,2.48758,0.426391,6.26531
18.6,2.47902,0.409219,6.22808
18.6125,2.47146,0.391901,6.1919
18.625,2.465,0.374809,6.15715
18.6375,2.45974,0.358308,6.12421
18.65,2.45571,0.342757,6.09341
18.6625,2.45291,0.328495,6.06505
18.675,2.45134,0.315832,6.03941
18.6875,2.45096,0.305047,6.01674
18.7,2.45174,0.296377,5.99726
18.7125,2.45363,0.290018,5.98116
18.725,2.45661,0.286114,5.9686
18.7375,2.46066,0.284763,5.95971
18.75,2.46576,0.286011,5.9546
18.7625,2.47194,0.28985,5.95331
18.775,2.47923,0.296222,5.95589
18.7875,2.48769,0.305017,5.96233
18.8,2.49737,0.316077,5.97259
18.8125,2.50835,0.329195,5.98659
18.825,2.52072,0.344122,6.00422
18.8375,2.53456,0.360568,6.02533
18.85,2.54991,0.378213,6.04972
18.8625,2.56683,0.396706,6.07717
18.875,2.58532,0.415683,6.10739
18.8875,2.60535,0.43477,6.14006
18.9,2.62682,0.453595,6.1748
18.9125,2.6496,0.471805,6.21117
18.925,2.67349,0.489069,6.24867
18.9375,2.6982,0.505098,0.00357979
18.95,2.72342,0.519646,0.0416666
18.9625,2.74877,0.532527,0.079118
18.975,2.77386,0.543608,0.115283
18.9875,2.79824,0.552817,0.149507
19,2.8215,0.560138,0.181153
19.0125,2.84324,0.5656,0.209623
19.025,2.86309,0.569271,0.234377
19.0375,2.88074,0.571245,0.254945
19.05,2.89595,0.571629,0.270947
19.0625,2.90852,0.570533,0.282096
19.075,2.91836,0.568056,0.288205
19.0875,2.92543,0.564286,0.28919
19.1,2.92978,0.559287,0.285064
19.1125,2.93151,0.553103,0.275938
19.125,2.93079,0.545759,0.262015
19.1375,2.92783,0.537262,0.24358
19.15,2.92291,0.527613,0.220998
19.1625,2.91634,0.51681,0.194697
19.175,2.90845,0.504858,0.165164
19.1875,2.89958,0.491777,0.132927
19.2,2.89011,0.477608,0.0985468
19.2125,2.88037,0.462421,0.0626034
19.225,2.87071,0.446313,0.0256816
19.2375,2.86143,0.429414,6.27155
19.25,2.8528,0.41188,6.23439
19.2625,2.84506,0.393891,6.19795
19.275,2.83838,0.375647,6.16274
19.2875,2.83292,0.357357,6.12923
19.3,2.82876,0.339232,6.09787
19.3125,2.82596,0.321478,6.06909
19.325,2.82455,0.304289,6.04323
19.3375,2.8245,0.287838,6.02065
19.35,2.82579,0.272273,6.00163
19.3625,2.82834,0.257712,5.98642
19.375,2.83211,0.244241,5.97523
19.3875,2.83699,0.23191,5.96822
19.4,2.84292,0.220736,5.96549
19.4125,2.84981,0.210702,5.9671
19.425,2.85757,0.201759,5.97307
19.4375,2.86613,0.193828,5.98334
19.45,2.87541,0.186807,5.9978
19.4625,2.88533,0.180571,6.0163
19.475,2.89582,0.174979,6.03862
19.4875,2.9068,0.169879,6.06447
19.5,2.91819,0.16511,6.09354
19.5125,2.9299,0.160514,6.12546
19.525,2.94186,0.155934,6.15979
19.5375,2.95396,0.151223,6.1961
19.55,2.9661,0.146248,6.23389
19.5625,2.97819,0.140893,6.27264
19.575,2.99013,0.135062,0.0286352
19.5875,3.00181,0.128679,0.0677142
19.6,3.01316,0.121694,0.106148
19.6125,3.02409,0.114076,0.143407
19.625,3.03454,0.105814,0.178976
19.6375,3.04447,0.0969185,0.212365
19.65,3.05385,0.0874125,0.243117
19.6625,3.06268,0.0773328,0.270814
19.6751,3.07097,0.0667256,0.295079
19.6876,3.07877,0.0556439,0.315585
19.7001,3.08615,0.0441455,0.33206
19.7126,3.09316,0.0322909,0.344285
19.7251,3.09992,0.0201425,0.352099
19.7376,3.10651,0.00776431,0.355403
19.7501,3.11306,6.27841,0.354157
19.7626,3.11967,6.26577,0.348382
19.7751,3.12647,6.2531,0.33816
19.7876,3.13354,6.24047,0.323632
19.8001,3.14101,6.22796,0.304996
19.8126,3.14894,6.21564,0.282508
19.8251,3.1574,6.20359,0.256474
19.8376,3.16644,6.19187,0.22725
19.8501,3.17609,6.18056,0.195236
19.8626,3.18634,6.16971,0.160875
19.8751,3.19718,6.15939,0.12464
19.8876,3.20855,6.14961,0.0870366
19.9001,3.2204,6.1404,0.0485878
19.9126,3.23262,6.13175,0.00983165
19.9251,3.24514,6.12363,6.2545
19.9376,3.25782,6.116,6.21675
19.9501,3.27056,6.10878,6.18031
19.9626,3.28323,6.10188,6.14567
19.9751,3.29572,6.09517,6.11332
19.9876,3.30789,6.08853,6.08371
20.0001,3.31964,6.08183,6.05722
20.0126,3.33086,6.07492,6.03422
20.0251,3.34145,6.06765,6.01501
20.0376,3.35129,6.05989,5.99983
20.0501,3.3603,6.05152,5.98888
20.0626,3.36839,6.04243,5.9823
20.0751,3.37545,6.03254,5.98014
20.0876,3.38141,6.02179,5.98245
20.1001,3.38618,6.01016,5.98916
20.1126,3.38967,5.99764,6.00021
20.1251,3.39183,5.98427,6.01543
20.1376,3.39259,5.97013,6.03464
20.1501,3.3919,5.95531,6.05759
20.1626,3.38975,5.93995,6.08399
20.1751,3.38614,5.92419,6.1135
20.1876,3.38111,5.9082,6.14576
20.2001,3.37473,5.89217,6.18033
20.2126,3.36712,5.87627,6.21675
20.2251,3.35844,5.86069,6.25453
20.2376,3.3489,5.84559,0.00994032
20.2501,3.33872,5.83112,0.0487961
20.2626,3.32819,5.8174,0.0873267
20.2751,3.31763,5.80452,0.124936
20.2876,3.30736,5.79253,0.161026
20.3001,3.29773,5.78148,0.195007
20.3126,3.28908,5.77137,0.226312
20.3251,3.28175,5.76218,0.254406
20.3376,3.27607,5.7539,0.278799
20.3501,3.27232,5.74647,0.299056
20.3626,3.27077,5.73989,0.314807
20.3751,3.27163,5.73414,0.325753
20.3876,3.27507,5.72921,0.331675
20.4001,3.28122,5.72515,0.332437
20.4126,3.29012,5.72201,0.327994
20.4251,3.30179,5.71987,0.318393
20.4376,3.31615,5.71884,0.303774
20.4501,3.33307,5.71903,0.284376
20.4626,3.35235,5.7206,0.260531
20.4751,3.37373,5.72365,0.23266
20.4876,3.39687,5.72831,0.201266
20.5001,3.42143,5.73466,0.166919
20.5126,3.44697,5.74274,0.130243
20.5251,3.47309,5.75253,0.0918956
20.5376,3.49936,5.76399,0.052548
20.5501,3.52537,5.77698,0.0128653
20.5626,3.55077,5.79132,6.25667
20.5751,3.57522,5.80677,6.2182
20.5876,3.59847,5.82305,6.18119
20.6001,3.62032,5.83985,6.14614
20.6126,3.64063,5.85681,6.11348
20.6251,3.65931,5.87359,6.08359
20.6376,3.67633,5.88983,6.0568
20.6501,3.69169,5.90519,6.03338
20.6626,3.70542,5.91935,6.01354
20.6751,3.71759,5.93201,5.99748
20.6876,3.72826,5.94292,5.98532
20.7001,3.73749,5.95185,5.97715
20.7126,3.74537,5.95864,5.97304
20.7251,3.75192,5.96316,5.973
20.7376,3.75721,5.96535,5.97701
20.7501,3.76126,5.96517,5.98502
20.7626,3.76406,5.96266,5.99693
20.7751,3.76563,5.9579,6.01262
20.7876,3.76595,5.95101,6.03193
20.8001,3.76498,5.94217,6.05466
20.8126,3.76273,5.9316,6.08059
20.8251,3.75917,5.91956,6.10946
20.8376,3.75431,5.90633,6.14098
20.8501,3.74818,5.89224,6.17482
20.8626,3.74083,5.87761,6.21064
20.8751,3.73237,5.86278,6.24803
20.8876,3.72293,5.8481,0.00337761
20.9001,3.71269,5.8339,0.0425984
20.9126,3.70187,5.8205,0.0820083
20.9251,3.69076,5.80817,0.121085
20.9376,3.67964,5.79717,0.159289
20.9501,3.66885,5.78772,0.196069
20.9626,3.65872,5.78001,0.230882
20.9751,3.6496,5.77416,0.263202
20.9876,3.64179,5.7703,0.292542
21.0001,3.63559,5.76851,0.318464
21.0126,3.63124,5.76883,0.340599
21.0251,3.62892,5.77132,0.358657
21.0376,3.62874,5.77601,0.372435
21.0501,3.63075,5.78291,0.381826
21.0626,3.63491,5.79205,0.386819
21.0751,3.64114,5.80345,0.387497
21.0876,3.64926,5.8171,0.384033
21.1001,3.65905,5.83301,0.376682
21.1126,3.67025,5.85115,0.365767
21.1251,3.68257,5.87148,0.351668
21.1376,3.69568,5.89391,0.334808
21.1501,3.70929,5.91835,0.315637
21.1626,3.72307,5.94463,0.294621
21.1751,3.73676,5.97257,0.272226
21.1876,3.7501,6.00193,0.248913
21.2001,3.7629,6.03244,0.225126
21.2126,3.775,6.06381,0.201292
21.2251,3.78629,6.0957,0.177815
21.2376,3.79672,6.12777,0.155076
21.2501,3.80627,6.15965,0.133437
21.2626,3.81499,6.191,0.113236
21.2751,3.82296,6.22144,0.0947944
21.2876,3.83028,6.25064,0.078411
21.3001,3.83709,6.27828,0.0643662
21.3127,3.84355,0.0208518,0.0529175
21.3252,3.84982,0.0444683,0.0442967
21.3377,3.85606,0.0656954,0.0387052
21.3502,3.86243,0.0843218,0.0363084
21.3627,3.86906,0.10017,0.0372305
21.3752,3.87607,0.113099,0.0415485
21.3877,3.88353,0.123002,0.0492877
21.4002,3.89149,0.129812,0.0604187
21.4127,3.89993,0.133498,0.074856
21.4252,3.90883,0.134074,0.0924591
21.4377,3.9181,0.131591,0.113036
21.4502,3.92765,0.126149,0.136348
21.4627,3.93733,0.11789,0.162119
21.4752,3.94702,0.107004,0.190039
21.4877,3.95655,0.0937263,0.219779
21.5002,3.96578,0.0783341,0.250994
21.5127,3.97458,0.0611462,0.283334
21.5252,3.98284,0.0425167,0.316447
21.5377,3.99048,0.0228288,0.349984
21.5502,3.99745,0.00248773,0.383604
21.5627,4.00374,6.2651,0.416974
21.5752,4.00936,6.24472,0.44977
21.5877,4.01436,6.22495,0.481678
21.6002,4.01883,6.20621,0.512395
21.6127,4.02287,6.18889,0.54163
21.6252,4.02662,6.17336,0.569106
21.6377,4.0302,6.15996,0.594567
21.6502,4.03376,6.14899,0.617777
21.6627,4.03744,6.14073,0.638532
21.6752,4.04136,6.13539,0.656659
21.6877,4.04562,6.13316,0.672029
21.7002,4.0503,6.13417,0.684553
21.7127,4.05543,6.13853,0.694193
21.7252,4.06102,6.14629,0.70096
21.7377,4.06705,6.15743,0.704913
21.7502,4.07344,6.17192,0.706155
21.7627,4.08012,6.18966,0.704832
21.7752,4.08697,6.21051,0.701122
21.7877,4.09387,6.23428,0.695232
21.8002,4.10069,6.26074,0.687387
21.8127,4.10731,0.00641697,0.677828
21.8252,4.11361,0.0373575,0.666803
21.8377,4.1195,0.0700163,0.654562
21.8502,4.12489,0.104,0.641358
21.8627,4.12975,0.138888,0.627443
21.8752,4.13406,0.17424,0.613068
21.8877,4.13782,0.209606,0.598485
21.9002,4.14109,0.244528,0.583947
21.9127,4.14395,0.278554,0.569712
21.9252,4.14653,0.311243,0.55604
21.9377,4.14895,0.342169,0.543192
21.9502,4.15139,0.370934,0.531433
21.9627,4.15404,0.397165,0.521022
21.9752,4.15708,0.420528,0.512205
21.9877,4.1607,0.440723,0.505211
22.0002,4.16509,0.457491,0.500238
22.0127,4.17038,0.470615,0.49744
22.0252,4.17669,0.479924,0.496924
22.0377,4.18408,0.485291,0.498731
22.0502,4.19254,0.486635,0.50284
22.0627,4.20204,0.483927,0.509163
22.0752,4.21246,0.477187,0.51755
22.0877,4.22367,0.466488,0.527795
22.1002,4.23547,0.451959,0.53965
22.1127,4.24767,0.433784,0.552837
22.1252,4.26005,0.412201,0.567065
22.1377,4.27243,0.387503,0.58204
22.1502,4.28461,0.360032,0.597476
22.1627,4.29645,0.330176,0.613105
22.1752,4.30781,0.298364,0.628682
22.1877,4.31861,0.265057,0.643985
22.2002,4.3288,0.230742,0.658816
22.2127,4.33835,0.195922,0.673
22.2252,4.34727,0.161111,0.686381
22.2377,4.3556,0.126821,0.69882
22.2502,4.3634,0.0935576,0.710191
22.2627,4.37074,0.061811,0.72038
22.2752,4.3777,0.0320472,0.729284
22.2877,4.38439,0.00470313,0.73681
22.3002,4.39089,6.26336,0.742879
22.3127,4.3973,6.24202,0.747421
22.3252,4.40369,6.22417,0.750386
22.3377,4.41015,6.21007,0.751741
22.3502,4.41672,6.19994,0.751473
22.3627,4.42343,6.19392,0.749594
22.3752,4.43028,6.19212,0.746138
22.3877,4.43728,6.19455,0.741163
22.4002,4.44437,6.2012,0.734747
22.4127,4.45151,6.21197,0.726987
22.4252,4.45863,6.22671,0.717992
22.4377,4.46565,6.24521,0.707882
22.4502,4.4725,6.26721,0.696779
22.4627,4.47909,0.00919646,0.684806
22.4752,4.48534,0.0371773,0.67208
22.4877,4.49118,0.0675532,0.658714
22.5002,4.49657,0.0998747,0.64481
22.5127,4.50144,0.133661,0.630462
22.5252,4.50577,0.16841,0.615756
22.5377,4.50955,0.2036,0.600769
22.5502,4.51276,0.238704,0.585576
22.5627,4.51542,0.273194,0.570247
22.5752,4.51756,0.306551,0.554854
22.5877,4.51923,0.338271,0.539468
22.6002,4.52048,0.367874,0.524167
22.6127,4.52139,0.394911,0.509033
22.6252,4.52205,0.418969,0.494152
22.6377,4.52254,0.439679,0.479613
22.6502,4.52297,0.456723,0.465509
22.6627,4.52344,0.469831,0.451927
22.6752,4.52405,0.478795,0.438948
22.6877,4.5249,0.483462,0.426639
22.7002,4.52605,0.483745,0.41505
22.7127,4.52757,0.479614,0.40421
22.7252,4.52949,0.471104,0.394123
22.7377,4.53184,0.458313,0.384768
22.7502,4.53461,0.441397,0.376101
22.7627,4.5378,0.420571,0.368057
22.7752,4.54136,0.396106,0.360553
22.7877,4.54527,0.368322,0.353496
22.8002,4.54949,0.33759,0.346783
22.8127,4.55399,0.304321,0.340306
22.8252,4.55874,0.268963,0.33396
22.8377,4.56372,0.231997,0.327639
22.8502,4.56891,0.193926,0.321242
22.8627,4.57432,0.15527,0.314675
22.8752,4.57994,0.11656,0.307851
22.8877,4.58579,0.0783295,0.30069
22.9002,4.59188,0.0411055,0.293121
22.9127,4.59825,0.00540394,0.285086
22.9252,4.60489,6.25491,0.276535
22.9377,4.61184,6.22371,0.267435
22.9503,4.6191,6.19544,0.257766
22.9628,4.62667,6.17048,0.247527
22.9753,4.63455,6.1492,0.236733
22.9878,4.64271,6.13188,0.225418
23.0003,4.65111,6.11877,0.213635
23.0128,4.65971,6.11005,0.201453
23.0253,4.66843,6.10585,0.188955
23.0378,4.67723,6.10623,0.176234
23.0503,4.686,6.11117,0.163389
23.0628,4.6947,6.12059,0.150518
23.0753,4.70323,6.13437,0.137717
23.0878,4.71154,6.1523,0.125068
23.1003,4.71958,6.17412,0.112647
23.1128,4.7273,6.19951,0.100509
23.1253,4.73467,6.22811,0.0886968
23.1378,4.74167,6.2595,0.0772338
23.1503,4.74829,0.0100533,0.0661288
23.1628,4.75454,0.0456556,0.0553756
23.1753,4.76042,0.0826142,0.0449546
23.1878,4.76594,0.120404,0.0348351
23.2003,4.77111,0.158489,0.0249768
23.2128,4.77596,0.196332,0.0153316
23.2253,4.78048,0.233399,0.00584539
23.2378,4.78469,0.269169,6.27964
23.2503,4.78859,0.30314,6.2703
23.2628,4.7922,0.334838,6.26093
23.2753,4.79551,0.363821,6.25148
23.2878,4.79852,0.389686,6.24188
23.3003,4.80124,0.412077,6.23209
23.3128,4.80368,0.430686,6.22206
23.3253,4.80585,0.445259,6.21176
23.3378,4.80778,0.455602,6.20116
23.3503,4.80949,0.461579,6.19026
23.3628,4.81103,0.463117,6.17905
23.3753,4.81245,0.460208,6.16754
23.3878,4.8138,0.452906,6.15578
23.4003,4.81516,0.441329,6.14377
23.4128,4.81657,0.425656,6.13157
23.4253,4.81812,0.406125,6.11922
23.4378,4.81987,0.38303,6.10675
23.4503,4.82188,0.356716,6.09421
23.4628,4.8242,0.327574,6.08163
23.4753,4.82688,0.296037,6.06904
23.4878,4.82996,0.26257,6.05648
23.5003,4.83347,0.227669,6.04398
23.5128,4.83743,0.191849,6.03157
23.5253,4.84185,0.155635,6.01927
23.5378,4.84673,0.119562,6.00714
23.5503,4.85207,0.0841596,5.99521
23.5628,4.85783,0.049946,5.98353
23.5753,4.86399,0.0174221,5.97216
23.5878,4.87051,6.27025,5.96119
23.6003,4.87734,6.2425,5.95068
23.6128,4.88441,6.21775,5.94074
23.6253,4.89167,6.19637,5.93147
23.6378,4.89902,6.17867,5.92297
23.6503,4.90642,6.16489,5.91536
23.6628,4.91378,6.15523,5.90874
23.6753,4.92104,6.14982,5.90321
23.6878,4.92817,6.14873,5.89886
23.7003,4.93513,6.15198,5.89576
23.7128,4.9419,6.1595,5.89397
23.7253,4.9485,6.1712,5.89353
23.7378,4.95495,6.18688,5.89444
23.7503,4.9613,6.20632,5.8967
23.7628,4.96761,6.22924,5.90028
23.7753,4.97396,6.2553,5.90515
23.7878,4.98043,0.00093859,5.91124
23.8003,4.98709,0.0321055,5.91849
23.8128,4.99405,0.0651617,5.92683
23.8253,5.00136,0.0996252,5.93616
23.8378,5.0091,0.134993,5.94639
23.8503,5.01733,0.17075,5.95743
23.8628,5.02608,0.206372,5.96915
23.8753,5.03535,0.24134,5.98141
23.8878,5.04513,0.275144,5.99409
23.9003,5.05538,0.307293,6.007
23.9128,5.06604,0.337323,6.01996
23.9253,5.07699,0.364802,6.03278
23.9378,5.08812,0.389341,6.04521
23.9503,5.09927,0.410595,6.05703
23.9628,5.11027,0.428271,6.06799
23.9753,5.12098,0.442129,6.07784
23.9878,5.1312,0.451989,6.08636
24.0003,5.14082,0.457725,6.09334
24.0128,5.1497,0.459269,6.09861
24.0253,5.15777,0.456611,6.10205
24.0378,5.16499,0.449794,6.1036
24.0503,5.17138,0.438917,6.10323
24.0628,5.17699,0.424129,6.101
24.0753,5.18191,0.405627,6.09697
24.0878,5.18628,0.383657,6.09129
24.1003,5.19022,0.358509,6.08413
24.1128,5.19391,0.330515,6.07566
24.1253,5.19749,0.300042,6.0661
24.1378,5.20111,0.267494,6.05566
24.1503,5.20491,0.233298,6.04455
24.1628,5.20898,0.197906,6.03301
24.1753,5.21343,0.161783,6.02126
24.1878,5.21829,0.125403,6.00951
24.2003,5.2236,0.0892371,5.99799
24.2128,5.22935,0.0537515,5.98693
24.2253,5.23552,0.0193957,5.97655
24.2378,5.24203,6.26978,5.96709
24.2503,5.24882,6.23894,5.95878
24.2628,5.25576,6.21041,5.95186
24.2753,5.26276,6.18453,5.94655
24.2878,5.26968,6.16156,5.94309
24.3003,5.27641,6.14175,5.94168
24.3128,5.28283,6.12527,5.94252
24.3253,5.28884,6.11227,5.94576
24.3378,5.29437,6.10283,5.95153
24.3503,5.29939,6.09697,5.95991
24.3628,5.30387,6.0947,5.97094
24.3753,5.30786,6.09593,5.98461
24.3878,5.31141,6.10057,6.00086
24.4003,5.31463,6.10845,6.0196
24.4128,5.31762,6.11937,6.04068
24.4253,5.32052,6.13308,6.06393
24.4378,5.3235,6.14928,6.08914
24.4503,5.32669,6.16764,6.11608
24.4628,5.33024,6.1878,6.14453
24.4753,5.33428,6.20935,6.17421
24.4878,5.3389,6.23187,6.20486
24.5003,5.3442,6.25492,6.23622
24.5128,5.35022,6.27805,6.26799
24.5253,5.35696,0.0176203,0.0167119
24.5378,5.36442,0.0395644,0.0484502
24.5503,5.37252,0.0602675,0.0797161
24.5628,5.3812,0.0793268,0.110197
24.5753,5.39032,0.0963713,0.139574
24.5879,5.39977,0.111068,0.167531
24.6004,5.40938,0.123126,0.193751
24.6129,5.41901,0.132302,0.217935
24.6254,5.42851,0.1384,0.239799
24.6379,5.43775,0.141274,0.259091
24.6504,5.44662,0.140824,0.275593
24.6629,5.45504,0.137002,0.289134
24.6754,5.46298,0.129803,0.299592
24.6879,5.47044,0.119267,0.306895
24.7004,5.47745,0.105476,0.311026
24.7129,5.4841,0.0885538,0.312023
24.7254,5.49049,0.0686639,0.309966
24.7379,5.49675,0.0460071,0.304984
24.7504,5.50304,0.020821,0.297241
24.7629,5.50952,6.27656,0.286933
24.7754,5.51633,6.24717,0.274285
24.7879,5.52364,6.21615,0.25954
24.8004,5.53157,6.18386,0.242965
24.8129,5.54021,6.15069,0.224842
24.8254,5.54964,6.117,0.205472
24.8379,5.55988,6.0832,0.185175
24.8504,5.57092,6.04966,0.164288
24.8629,5.58269,6.01676,0.143173
24.8754,5.59508,5.98485,0.122214
24.8879,5.60792,5.95425,0.101815
24.9004,5.621,5.92526,0.0824031
24.9129,5.63407,5.89813,0.064418
24.9254,5.64685,5.87307,0.0483082
24.9379,5.65904,5.85025,0.0345197
24.9504,5.67031,5.82981,0.0234824
24.9629,5.68037,5.81183,0.0155964
24.9754,5.68893,5.79639,0.0112163
24.9879,5.69575,5.78351,0.0106358
25.0004,5.70063,5.77323,0.0140739
25.0129,5.70344,5.76553,0.021664
25.0254,5.70412,5.7604,0.0334455
25.0379,5.7027,5.75783,0.0493599
25.0504,5.69926,5.75778,0.0692516
25.0629,5.69398,5.76019,0.0928727
25.0754,5.68708,5.765,0.119892
25.0879,5.67885,5.7721,0.149909
25.1004,5.6696,5.78136,0.182468
25.1129,5.65967,5.79262,0.217076
25.1254,5.64939,5.80568,0.253216
25.1379,5.6391,5.8203,0.290371
25.1504,5.62909,5.83618,0.328027
25.1629,5.61964,5.85303,0.365692
25.1754,5.61096,5.8705,0.4029
25.1879,5.60324,5.88822,0.439212
25.2004,5.5966,5.90583,0.474226
25.2129,5.59112,5.92296,0.50757
25.2254,5.58686,5.93922,0.538904
25.2379,5.58383,5.95429,0.567916
25.2504,5.58201,5.96783,0.594324
25.2629,5.58138,5.97954,0.617875
25.2754,5.58191,5.98919,0.638341
25.2879,5.58353,5.99655,0.655523
25.3004,5.58623,6.00146,0.669249
25.3129,5.58997,6.00381,0.67938
25.3254,5.59475,6.00353,0.685807
25.3379,5.60056,6.00062,0.688453
25.3504,5.60744,5.9951,0.687278
25.3629,5.61542,5.98708,0.682272
25.3754,5.62458,5.97669,0.673465
25.3879,5.63499,5.96413,0.660918
25.4004,5.64673,5.94963,0.644731
25.4129,5.65987,5.93346,0.625039
25.4254,5.6745,5.91595,0.602016
25.4379,5.69066,5.89742,0.575875
25.4504,5.70837,5.87826,0.546876
25.4629,5.72763,5.85881,0.515322
25.4754,5.74837,5.83948,0.481571
25.4879,5.77048,5.82061,0.446032
25.5004,5.79378,5.80257,0.409173
25.5129,5.81802,5.78564,0.371514
25.5254,5.84291,5.77012,0.333628
25.5379,5.86809,5.7562,0.296127
25.5504,5.89317,5.74406,0.259653
25.5629,5.91774,5.73379,0.224857
25.5754,5.94136,5.72543,0.192384
25.5879,5.96362,5.71898,0.162849
25.6004,5.98414,5.7144,0.136815
25.6129,6.00258,5.71159,0.114782
25.6254,6.01866,5.71046,0.0971652
25.6379,6.03218,5.7109,0.084289
25.6504,6.04301,5.71282,0.0763783
25.6629,6.05107,5.71612,0.0735563
25.6754,6.0564,5.72072,0.0758447
25.6879,6.05906,5.72659,0.0831665
25.7004,6.0592,5.73367,0.0953503
25.7129,6.05704,5.74197,0.112137
25.7254,6.05283,5.75146,0.133187
25.7379,6.04686,5.76216,0.158093
25.7504,6.03947,5.77405,0.186385
25.7629,6.031,5.78711,0.217547
25.7754,6.02182,5.8013,0.251028
25.7879,6.01228,5.81655,0.286256
25.8004,6.00271,5.83278,0.322647
25.8129,5.99344,5.84985,0.359623
25.8254,5.98475,5.86761,0.396615
25.8379,5.97688,5.88588,0.433077
25.8504,5.97003,5.90446,0.468487
25.8629,5.96434,5.92314,0.502356
25.8754,5.95993,5.94171,0.534228
25.8879,5.95686,5.95994,0.563685
25.9004,5.95516,5.97763,0.590345
25.9129,5.95482,5.99461,0.613863
25.9254,5.9558,6.01071,0.633935
25.9379,5.95806,6.02581,0.650298
25.9504,5.96152,6.03979,0.66273
25.9629,5.96611,6.05261,0.671057
25.9754,5.97174,6.06423,0.67515
25.9879,5.97833,6.07465,0.674931
26.0004,5.98579,6.08392,0.670375
26.0129,5.99405,6.0921,0.661509
