time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
16.925,0.281088,2.812246,1.030879
16.9375,0.318484,2.871034,1.022764
16.95,0.356563,2.887438,1.011504
16.9625,0.394453,2.861281,0.996721
16.975,0.431261,2.793019,0.977872
16.9875,0.466079,2.683734,0.954269
17,0.498002,2.535123,0.925117
17.0125,0.526158,2.349466,0.889566
17.025,0.549752,2.129595,0.84678
17.0375,0.56812,1.878846,0.79601
17.05,0.5808,1.601,0.73668
17.0625,0.587592,1.300223,0.668469
17.075,0.588612,0.980991,0.591373
17.0875,0.584331,0.648021,0.505757
17.1,0.575578,0.306192,0.412358
17.1125,0.563505,-0.039525,0.312271
17.125,0.549533,-0.384143,0.20688
17.1375,0.535246,-0.722719,0.097777
17.15,0.522289,-1.050417,-0.013343
17.1625,0.512247,-1.362568,-0.124791
17.175,0.506537,-1.654722,-0.234971
17.1875,0.506322,-1.922701,-0.342449
17.2,0.512444,-2.162654,-0.445985
17.2125,0.525384,-2.371107,-0.544535
17.225,0.545247,-2.545015,-0.63722
17.2375,0.571755,-2.681816,-0.723272
17.25,0.604264,-2.779473,-0.801964
17.2625,0.641768,-2.836519,-0.872535
17.275,0.682925,-2.852094,-0.934116
17.2875,0.726072,-2.825974,-0.985674
17.3,0.769261,-2.758583,-1.025976
17.3125,0.810305,-2.651006,-1.053586
17.325,0.846854,-2.50497,-1.066904
17.3375,0.8765,-2.322824,-1.064251
17.35,0.89692,-2.10749,-1.044005
17.3625,0.906061,-1.862398,-1.00478
17.375,0.902338,-1.591404,-0.945632
17.3875,0.884836,-1.298698,-0.866271
17.4,0.853484,-0.988695,-0.767237
17.4125,0.809155,-0.665939,-0.650025
17.425,0.753684,-0.335007,-0.5171
17.4375,0.689765,-0.000435,-0.371807
17.45,0.620749,0.333336,-0.218181
17.4625,0.550357,0.661998,-0.060666
17.475,0.482354,0.981385,0.096206
17.4875,0.42023,1.28749,0.248116
17.5,0.366929,1.576471,0.391224
17.5125,0.324658,1.844672,0.522339
17.525,0.294788,2.08865,0.639
17.5375,0.277844,2.305221,0.739466
17.55,0.273561,2.491519,0.822629
17.5625,0.280995,2.645059,0.887888
17.575,0.29865,2.763799,0.93499
17.5875,0.324619,2.846203,0.96389
17.6,0.356707,2.891289,0.974612
17.6125,0.392547,2.898667,0.967162
17.625,0.429705,2.868562,0.941468
17.6375,0.465772,2.80181,0.897364
17.65,0.498451,2.699845,0.834621
17.6625,0.525647,2.564662,0.753006
17.675,0.545561,2.398761,0.652375
17.6875,0.55679,2.205087,0.532786
17.7,0.558417,1.986943,0.394623
17.7125,0.550094,1.747913,0.238703
17.725,0.532107,1.491779,0.066374
17.7375,0.50539,1.222442,-0.120441
17.75,0.471512,0.943864,-0.31923
17.7625,0.432592,0.660016,-0.526957
17.775,0.391178,0.374848,-0.740159
17.7875,0.35007,0.092272,-0.955103
17.8,0.312129,-0.18385,-1.167961
17.8125,0.280064,-0.449711,-1.374996
17.825,0.256245,-0.701575,-1.572727
17.8375,0.242536,-0.9358,-1.758061
17.85,0.240185,-1.148882,-1.928374
17.8625,0.249754,-1.337512,-2.081532
17.875,0.271109,-1.498648,-2.215871
17.8875,0.303447,-1.629599,-2.330121
17.9,0.345365,-1.728111,-2.423315
17.9125,0.394948,-1.792448,-2.494681
17.925,0.449881,-1.821465,-2.543547
17.9375,0.507564,-1.814666,-2.569266
17.95,0.565239,-1.772232,-2.571178
17.9625,0.620128,-1.695038,-2.548613
17.975,0.669571,-1.584626,-2.500942
17.9875,0.711169,-1.443163,-2.427657
18,0.742936,-1.273368,-2.328499
18.0125,0.763431,-1.078414,-2.20358
18.025,0.771878,-0.861822,-2.053524
18.0375,0.768244,-0.627341,-1.879561
18.05,0.753279,-0.378844,-1.683601
18.0625,0.728489,-0.120218,-1.468238
18.075,0.696056,0.144706,-1.236699
18.0875,0.65869,0.412207,-0.992733
18.1,0.619453,0.678702,-0.740449
18.1125,0.58154,0.94075,-0.48414
18.125,0.548065,1.195043,-0.228081
18.1375,0.521854,1.438389,0.023639
18.15,0.505269,1.667706,0.26726
18.1625,0.500079,1.880025,0.499448
18.175,0.507362,2.07251,0.717329
18.1875,0.527468,2.242503,0.918484
18.2,0.560007,2.38758,1.10089
18.2125,0.603874,2.505633,1.262829
18.225,0.657296,2.594946,1.402784
18.2375,0.717893,2.654284,1.51932
18.25,0.782753,2.682961,1.61099
18.2625,0.848519,2.680905,1.676256
18.275,0.911496,2.64869,1.713459
18.2875,0.967766,2.587538,1.720831
18.3,1.013345,2.499294,1.696563
18.3125,1.044354,2.386353,1.638933
18.325,1.057222,2.251558,1.546476
18.3375,1.048906,2.098057,1.418196
18.35,1.017112,1.929142,1.253786
18.3625,0.960496,1.748081,1.053843
18.375,0.878834,1.557947,0.820044
18.3875,0.773118,1.361486,0.555259
18.4,0.645588,1.16102,0.263588
18.4125,0.499674,0.958416,-0.049695
18.425,0.339853,0.755108,-0.378286
18.4375,0.171435,0.552192,-0.715066
18.45,0.000287,0.350562,-1.052395
18.4625,-0.167486,0.151077,-1.382434
18.475,-0.325889,-0.045262,-1.6975
18.4875,-0.469375,-0.237165,-1.990414
18.5,-0.593167,-0.422939,-2.25482
18.5125,-0.693523,-0.600446,-2.485449
18.525,-0.767925,-0.767118,-2.678295
18.5375,-0.815171,-0.920055,-2.830705
18.55,-0.835363,-1.05616,-2.941353
18.5625,-0.829797,-1.172325,-3.010124
18.575,-0.800764,-1.265623,-3.037919
18.5875,-0.751305,-1.333493,-3.026422
18.6,-0.684933,-1.373899,-2.977845
18.6125,-0.60536,-1.385451,-2.894705
18.625,-0.516249,-1.367483,-2.779632
18.6375,-0.42101,-1.320078,-2.635238
18.65,-0.322635,-1.244065,-2.464044
18.6625,-0.223589,-1.140974,-2.268456
18.675,-0.125735,-1.012964,-2.050784
18.6875,-0.030304,-0.862745,-1.813279
18.7,0.062098,-0.693482,-1.558189
18.7125,0.151458,-0.508701,-1.28781
18.725,0.238288,-0.3122,-1.00452
18.7375,0.323537,-0.10797,-0.710804
18.75,0.408481,0.099885,-0.409253
18.7625,0.494589,0.307205,-0.10255
18.775,0.583387,0.509842,0.206547
18.7875,0.676308,0.703712,0.515234
18.8,0.774541,0.884861,0.820674
18.8125,0.878898,1.049524,1.119996
18.825,0.989674,1.194212,1.410276
18.8375,1.106541,1.315795,1.688495
18.85,1.228454,1.411606,1.951482
18.8625,1.353588,1.479551,2.195848
18.875,1.479317,1.518218,2.417929
18.8875,1.602235,1.526991,2.613756
18.9,1.718246,1.50613,2.779072
18.9125,1.822715,1.45683,2.909419
18.925,1.910706,1.38123,3.000302
18.9375,1.977284,1.282356,3.047434
18.95,2.017873,1.163998,3.047053
18.9625,2.028634,1.030513,2.996264
18.975,2.006811,0.88657,2.893371
18.9875,1.951009,0.73685,2.738147
19,1.861345,0.585738,2.531991
19.0125,1.739458,0.437046,2.27795
19.025,1.588388,0.293781,1.980605
19.0375,1.412341,0.158014,1.645844
19.05,1.216385,0.030828,1.280569
19.0625,1.006135,-0.087626,0.892372
19.075,0.787458,-0.197992,0.489229
19.0875,0.566221,-0.301516,0.079234
19.1,0.348105,-0.399804,-0.32962
19.1125,0.138458,-0.494574,-0.729614
19.125,-0.057813,-0.58741,-1.113446
19.1375,-0.236337,-0.679555,-1.474354
19.15,-0.393362,-0.771738,-1.806233
19.1625,-0.525849,-0.86407,-2.103743
19.175,-0.631558,-0.955999,-2.362418
19.1875,-0.709124,-1.046333,-2.578749
19.2,-0.758103,-1.133331,-2.750236
19.2125,-0.778983,-1.214842,-2.8754
19.225,-0.773139,-1.288484,-2.953745
19.2375,-0.742734,-1.35184,-2.985671
19.25,-0.690579,-1.402659,-2.97235
19.2625,-0.619955,-1.439026,-2.915575
19.275,-0.534416,-1.459514,-2.817612
19.2875,-0.4376,-1.463276,-2.681057
19.3,-0.333048,-1.4501,-2.508728
19.3125,-0.224054,-1.420421,-2.303583
19.325,-0.113555,-1.375281,-2.068682
19.3375,-0.004049,-1.316264,-1.807173
19.35,0.102443,-1.245409,-1.522305
19.3625,0.204383,-1.165098,-1.217453
19.375,0.300694,-1.077953,-0.89615
19.3875,0.390706,-0.986717,-0.56211
19.4,0.474093,-0.894158,-0.219237
19.4125,0.550789,-0.80297,0.128369
19.425,0.620898,-0.715694,0.476437
19.4375,0.684612,-0.634643,0.820558
19.45,0.742128,-0.561851,1.156233
19.4625,0.793582,-0.499015,1.478933
19.475,0.839002,-0.447465,1.784172
19.4875,0.878284,-0.408127,2.067576
19.5,0.911194,-0.381514,2.324974
19.5125,0.937388,-0.367708,2.552469
19.525,0.956463,-0.36638,2.74653
19.5375,0.968016,-0.376802,2.904064
19.55,0.971719,-0.397897,3.022496
19.5625,0.967393,-0.428289,3.099832
19.575,0.955073,-0.466381,3.134711
19.5875,0.935059,-0.510437,3.12644
19.6,0.907951,-0.558667,3.075014
19.6125,0.874649,-0.60932,2.981113
19.625,0.83634,-0.660755,2.846081
19.6375,0.79445,-0.71151,2.671888
19.65,0.750589,-0.760341,2.461081
19.6625,0.706478,-0.806244,2.216724
19.675,0.663869,-0.848453,1.942329
19.6875,0.624468,-0.88642,1.641794
19.7,0.589866,-0.919776,1.319329
19.7125,0.56147,-0.948284,0.979396
19.725,0.540453,-0.971795,0.626646
19.7375,0.52771,-0.990194,0.265856
19.75,0.523823,-1.00337,-0.098123
19.7625,0.529046,-1.011191,-0.460423
19.775,0.543285,-1.013496,-0.81621
19.7875,0.566103,-1.010107,-1.160732
19.8,0.596726,-1.000859,-1.489372
19.8125,0.634064,-0.98564,-1.79769
19.825,0.676745,-0.964442,-2.081478
19.8375,0.723163,-0.93742,-2.336808
19.85,0.771538,-0.904939,-2.560086
19.8625,0.81999,-0.867621,-2.748106
19.875,0.866617,-0.826365,-2.898114
19.8875,0.909581,-0.782357,-3.007864
19.9,0.947194,-0.737044,-3.075673
19.9125,0.977985,-0.692094,-3.100478
19.925,1.000762,-0.649322,-3.081871
19.9375,1.014641,-0.610609,-3.020123
19.95,1.019058,-0.577805,-2.916191
19.9625,1.013749,-0.552628,-2.771702
19.975,0.998711,-0.536568,-2.588917
19.9875,0.974143,-0.530805,-2.370675
20,0.940381,-0.536143,-2.120324
20.0125,0.897824,-0.55296,-1.841639
20.025,0.846879,-0.58118,-1.538737
20.0375,0.787915,-0.620269,-1.215987
20.05,0.72124,-0.669243,-0.877923
20.0625,0.647096,-0.726698,-0.529163
20.075,0.565692,-0.790847,-0.174337
20.0875,0.477239,-0.859582,0.181976
20.1,0.38202,-0.930539,0.535297
20.1125,0.280464,-1.001176,0.88128
20.125,0.173217,-1.068869,1.215736
20.1375,0.061228,-1.131013,1.53463
20.15,-0.054192,-1.185132,1.834084
20.1625,-0.171323,-1.228993,2.110354
20.175,-0.288011,-1.260721,2.359821
20.1875,-0.401682,-1.278903,2.578975
20.2,-0.50938,-1.282678,2.764432
20.2125,-0.607857,-1.271796,2.912958
20.225,-0.693691,-1.246645,3.021534
20.2375,-0.763436,-1.208236,3.087451
20.25,-0.813804,-1.15814,3.108426
20.2625,-0.841844,-1.098377,3.082742
20.275,-0.84512,-1.031264,3.009386
20.2875,-0.821857,-0.959232,2.88817
20.3,-0.771053,-0.884628,2.719824
20.3125,-0.692528,-0.80952,2.506041
20.325,-0.58693,-0.73552,2.249473
20.3375,-0.455694,-0.663651,1.953687
20.35,-0.300963,-0.594265,1.623085
20.3625,-0.125504,-0.527017,1.262802
20.375,0.067375,-0.460907,0.878605
20.3875,0.273899,-0.394381,0.476795
20.4,0.489873,-0.325483,0.064122
20.4125,0.710722,-0.252055,-0.352288
20.425,0.931532,-0.17196,-0.765019
20.4375,1.147111,-0.083333,-1.166458
20.45,1.352089,0.015183,-1.548939
20.4625,1.541082,0.124218,-1.904926
20.475,1.70892,0.243503,-2.227264
20.4875,1.85093,0.371764,-2.509468
20.5,1.963252,0.506704,-2.746037
20.5125,2.043133,0.64508,-2.932749
20.525,2.089168,0.782872,-3.066879
20.5375,2.101423,0.91553,-3.147319
20.55,2.081423,1.038273,-3.174554
20.5625,2.032002,1.146407,-3.150513
20.575,1.957029,1.235623,-3.078303
20.5875,1.861063,1.302249,-2.961883
20.6,1.748977,1.343431,-2.805731
20.6125,1.625603,1.357251,-2.614535
20.625,1.495438,1.342753,-2.392951
20.6375,1.362415,1.299933,-2.145446
20.65,1.229758,1.22966,-1.876209
20.6625,1.099904,1.133578,-1.589133
20.675,0.9745,1.013999,-1.287836
20.6875,0.854435,0.873774,-0.975717
20.7,0.739921,0.716187,-0.656003
20.7125,0.630599,0.544849,-0.331809
20.725,0.525668,0.363607,-0.006168
20.7375,0.424025,0.176463,0.317948
20.75,0.324414,-0.0125,0.637624
20.7625,0.225578,-0.199179,0.950005
20.775,0.126405,-0.379524,1.252307
20.7875,0.026065,-0.549606,1.541815
20.8,-0.075875,-0.705693,1.815887
20.8125,-0.179346,-0.844333,2.071925
20.825,-0.283711,-0.962445,2.307349
20.8375,-0.387722,-1.057415,2.519563
20.85,-0.489511,-1.127184,2.705911
20.8625,-0.586628,-1.170331,2.863662
20.875,-0.676114,-1.186143,2.990011
20.8875,-0.754626,-1.174646,3.082123
20.9,-0.818612,-1.136616,3.13723
20.9125,-0.864524,-1.073532,3.152772
20.925,-0.889069,-0.987494,3.126591
20.9375,-0.889474,-0.881088,3.057152
20.95,-0.863746,-0.757218,2.94377
20.9625,-0.810891,-0.618914,2.786819
20.975,-0.731074,-0.469127,2.587881
20.9875,-0.625691,-0.310555,2.349829
21,-0.497356,-0.145496,2.076814
21.0125,-0.34979,0.024231,1.774161
21.025,-0.187634,0.197308,1.448195
21.0375,-0.016209,0.372859,1.105991
21.05,0.158766,0.550336,0.755096
21.0625,0.331467,0.729362,0.403226
21.075,0.496252,0.909545,0.057965
21.0875,0.647942,1.090298,-0.273526
21.1,0.78206,1.270684,-0.584766
21.1125,0.89504,1.449307,-0.870166
21.125,0.984375,1.624257,-1.125191
21.1375,1.048703,1.793128,-1.346444
21.15,1.08783,1.953089,-1.531679
21.1625,1.102668,2.101016,-1.679737
21.175,1.095124,2.233646,-1.790419
21.1875,1.067929,2.347763,-1.864309
21.2,1.024445,2.44037,-1.90257
21.2125,0.968447,2.508846,-1.906738
21.225,0.903925,2.551072,-1.878549
21.2375,0.834891,2.565524,-1.819786
21.25,0.765218,2.551318,-1.732189
21.2625,0.698494,2.508222,-1.617415
21.275,0.637907,2.436628,-1.477047
21.2875,0.586144,2.337501,-1.312645
21.3,0.545306,2.212307,-1.125831
21.3125,0.516842,2.062921,-0.918396
21.325,0.501491,1.891544,-0.692398
21.3375,0.499256,1.700616,-0.450263
21.35,0.509395,1.492749,-0.194846
21.3625,0.530457,1.270671,0.070537
21.375,0.560351,1.037205,0.34213
21.3875,0.596458,0.795253,0.615803
21.4,0.635789,0.547814,0.887175
21.4125,0.67517,0.297996,1.151764
21.425,0.71145,0.049046,1.405169
21.4375,0.741716,-0.195647,1.643256
21.45,0.763485,-0.432552,1.862324
21.4625,0.774874,-0.658037,2.059245
21.475,0.77471,-0.868423,2.231548
21.4875,0.762592,-1.060076,2.377448
21.5,0.73889,-1.229512,2.495819
21.5125,0.704692,-1.373508,2.586119
21.525,0.661707,-1.489227,2.648283
21.5375,0.612134,-1.574316,2.682599
21.55,0.558519,-1.626998,2.689592
21.5625,0.503597,-1.646129,2.669927
21.575,0.450144,-1.631233,2.624344
21.5875,0.400822,-1.582505,2.553635
21.6,0.358041,-1.500786,2.458662
21.6125,0.323832,-1.387514,2.340411
21.625,0.299732,-1.244655,2.200064
21.6375,0.286685,-1.074621,2.039095
21.65,0.284976,-0.880189,1.859352
21.6625,0.2942,-0.664412,1.66312
21.675,0.313266,-0.430551,1.453146
21.6875,0.340461,-0.182011,1.232625
21.7,0.373552,0.077696,1.005125
21.7125,0.409935,0.344978,0.774475
21.725,0.44682,0.616174,0.544609
21.7375,0.481427,0.887558,0.319395
21.75,0.511181,1.155343,0.102465
21.7625,0.533884,1.415695,-0.102934
21.775,0.547855,1.664757,-0.294055
21.7875,0.55202,1.898693,-0.468712
21.8,0.545952,2.113752,-0.625286
21.8125,0.52987,2.306337,-0.762694
21.825,0.504595,2.473094,-0.880296
21.8375,0.471484,2.610999,-0.977799
21.85,0.432343,2.717442,-1.055127
21.8625,0.389342,2.790302,-1.112312
21.875,0.344917,2.828008,-1.149387
21.8875,0.301685,2.829585,-1.166317
21.9,0.262351,2.794674,-1.162965
21.9125,0.229608,2.723532,-1.139095
21.925,0.206025,2.617019,-1.094429
21.9375,0.19392,2.476553,-1.028741
21.95,0.195215,2.304056,-0.942004
21.9625,0.21127,2.101884,-0.834551
21.975,0.242725,1.87275,-0.70726
21.9875,0.289356,1.619653,-0.561717
22,0.349974,1.345809,-0.400344
22.0125,0.422396,1.054598,-0.226441
22.025,0.503518,0.749537,-0.044148
22.0375,0.58948,0.43427,0.14172
22.05,0.675948,0.112575,0.325929
22.0625,0.758457,-0.211623,0.503169
22.075,0.832795,-0.534237,0.668422
22.0875,0.895362,-0.851026,0.817319
22.1,0.943456,-1.157623,0.946415
22.1125,0.975451,-1.449597,1.053362
22.125,0.990847,-1.72254,1.136944
22.1375,0.990202,-1.972174,1.196999
22.15,0.974963,-2.194469,1.23424
22.1625,0.947252,-2.385754,1.25003
22.175,0.909624,-2.542828,1.246129
22.1875,0.864841,-2.663035,1.224471
22.2,0.815684,-2.744337,1.186978
22.2125,0.764805,-2.785345,1.135429
22.225,0.714618,-2.785345,1.071387
22.2375,0.667235,-2.744296,0.996178
22.25,0.624412,-2.662812,0.910909
22.2625,0.58753,-2.542139,0.816526
22.275,0.557569,-2.384108,0.713882
22.2875,0.53509,-2.1911,0.603826
22.3,0.520233,-1.965983,0.487285
22.3125,0.512707,-1.712071,0.36533
22.325,0.511807,-1.433057,0.239231
22.3375,0.516448,-1.132969,0.110469
22.35,0.525217,-0.816114,-0.019274
22.3625,0.536467,-0.487023,-0.148175
22.375,0.548414,-0.150408,-0.274347
22.3875,0.559268,0.188899,-0.39595
22.4,0.567349,0.525993,-0.511294
22.4125,0.571208,0.855961,-0.618949
22.425,0.56971,1.173947,-0.717821
22.4375,0.562091,1.475219,-0.807197
22.45,0.547979,1.755244,-0.886749
22.4625,0.527376,2.009765,-0.956511
22.475,0.500624,2.234876,-1.016813
22.4875,0.468341,2.427087,-1.068203
22.5,0.431363,2.583389,-1.111359
22.5125,0.390685,2.701312,-1.146994
22.525,0.347406,2.778961,-1.175782
22.5375,0.302699,2.815053,-1.198285
22.55,0.257777,2.808939,-1.214906
22.5625,0.21388,2.760611,-1.225858
22.575,0.172258,2.670702,-1.231159
22.5875,0.134151,2.540475,-1.230641
22.6,0.100765,2.371801,-1.223994
22.6125,0.073223,2.167123,-1.210825
22.625,0.052513,1.929421,-1.190744
22.6375,0.039411,1.662153,-1.163463
22.65,0.034406,1.369201,-1.128903
22.6625,0.037623,1.054806,-1.08729
22.675,0.048777,0.723498,-1.039229
22.6875,0.067159,0.380026,-0.985736
22.7,0.091668,0.029284,-0.928217
22.7125,0.120899,-0.323754,-0.8684
22.725,0.153269,-0.6741,-0.808208
22.7375,0.187162,-1.016819,-0.749626
22.75,0.221082,-1.347085,-0.694542
22.7625,0.253779,-1.660242,-0.644632
22.775,0.284335,-1.951866,-0.601257
22.7875,0.312204,-2.217814,-0.565428
22.8,0.337211,-2.454289,-0.537795
22.8125,0.359504,-2.657886,-0.518681
22.825,0.379493,-2.825648,-0.508129
22.8375,0.39777,-2.955106,-0.505963
22.85,0.415028,-3.04432,-0.511841
22.8625,0.431983,-3.091908,-0.525297
22.875,0.449308,-3.097067,-0.545767
22.8875,0.467573,-3.059587,-0.572605
22.9,0.487196,-2.979859,-0.605075
22.9125,0.5084,-2.858867,-0.642343
22.925,0.531185,-2.698176,-0.68346
22.9375,0.555308,-2.499921,-0.727344
22.95,0.580281,-2.266773,-0.77278
22.9625,0.605386,-2.00191,-0.818422
22.975,0.629712,-1.708982,-0.862829
22.9875,0.652213,-1.392059,-0.904517
23,0.671791,-1.05558,-0.942029
23.0125,0.687391,-0.704297,-0.974035
23.025,0.6981,-0.3432,-0.999418
23.0375,0.703235,0.022551,-1.017368
23.05,0.702415,0.387711,-1.027444
23.0625,0.695591,0.747034,-1.02961
23.075,0.683047,1.095357,-1.024228
23.0875,0.665355,1.427683,-1.012015
23.1,0.643313,1.739263,-0.993978
23.1125,0.617852,2.025668,-0.971319
23.125,0.589949,2.282852,-0.945348
23.1375,0.560544,2.507213,-0.917394
23.15,0.530475,2.695638,-0.888741
23.1625,0.500426,2.845543,-0.86057
23.175,0.470909,2.954907,-0.833937
23.1875,0.442251,3.022289,-0.809753
23.2,0.414611,3.046849,-0.788784
23.2125,0.387999,3.028355,-0.771652
23.225,0.362312,2.967181,-0.758844
23.2375,0.33737,2.864298,-0.750716
23.25,0.312968,2.721264,-0.747484
23.2625,0.288917,2.540195,-0.749224
23.275,0.265096,2.323736,-0.755855
23.2875,0.241494,2.075025,-0.767125
23.3,0.21825,1.797649,-0.782601
23.3125,0.195667,1.49559,-0.801669
23.325,0.174221,1.173177,-0.823541
23.3375,0.154537,0.835022,-0.847295
23.35,0.137343,0.48596,-0.871923
23.3625,0.123409,0.130982,-0.8964
23.375,0.113472,-0.224831,-0.91976
23.3875,0.108163,-0.576383,-0.941167
23.4,0.107946,-0.91863,-0.959971
23.4125,0.113079,-1.246655,-0.975737
23.425,0.123602,-1.555738,-0.98825
23.4375,0.139343,-1.841428,-0.997487
23.45,0.159952,-2.099608,-1.00357
23.4625,0.184936,-2.326554,-1.006708
23.475,0.213698,-2.518998,-1.007131
23.4875,0.245572,-2.674171,-1.00503
23.5,0.279845,-2.789849,-1.000508
23.5125,0.315773,-2.864385,-0.993538
23.525,0.352584,-2.896739,-0.983941
23.5375,0.389478,-2.886492,-0.971369
23.55,0.425629,-2.833855,-0.955311
23.5625,0.46018,-2.73967,-0.935106
23.575,0.492265,-2.605396,-0.909973
23.5875,0.521025,-2.433088,-0.879056
23.6,0.545648,-2.225368,-0.841484
23.6125,0.565425,-1.985379,-0.796443
23.625,0.579807,-1.716737,-0.743258
23.6375,0.588472,-1.423466,-0.681468
23.65,0.591389,-1.109934,-0.610907
23.6625,0.588861,-0.780777,-0.531755
23.675,0.581546,-0.44083,-0.444563
23.6875,0.57044,-0.095043,-0.35025
23.7,0.556831,0.251582,-0.250054
23.7125,0.542216,0.594064,-0.145457
23.725,0.528201,0.927508,-0.038089
23.7375,0.516379,1.247161,0.070379
23.75,0.508228,1.548469,0.178333
23.7625,0.505007,1.827134,0.284292
23.775,0.507685,2.079164,0.386957
23.7875,0.516894,2.300928,0.485223
23.8,0.532899,2.489204,0.578166
23.8125,0.555593,2.641234,0.664994
23.825,0.584503,2.754769,0.74499
23.8375,0.6188,2.828116,0.817432
23.85,0.657317,2.86017,0.881525
23.8625,0.698564,2.850452,0.936335
23.875,0.74076,2.799126,0.980745
23.8875,0.781868,2.70701,1.013438
23.9,0.819657,2.575571,1.032913
23.9125,0.851791,2.406906,1.037555
23.925,0.875953,2.203705,1.02574
23.9375,0.890009,1.969193,0.995995
23.95,0.892198,1.707061,0.947193
23.9625,0.881328,1.421373,0.878753
23.975,0.856962,1.116472,0.790838
23.9875,0.81955,0.796874,0.684499
24,0.770483,0.467174,0.561734
24.0125,0.712043,0.131966,0.42545
24.025,0.647241,-0.204227,0.279312
24.0375,0.579575,-0.536993,0.127507
24.05,0.512718,-0.862061,-0.025561
24.0625,0.450202,-1.17531,-0.175574
24.075,0.395129,-1.472789,-0.318581
24.0875,0.349951,-1.750728,-0.451197
24.1,0.316336,-2.005566,-0.570726
24.1125,0.295127,-2.233993,-0.675178
24.125,0.286365,-2.433002,-0.763217
24.1375,0.289387,-2.599947,-0.834049
24.15,0.302934,-2.732609,-0.887279
24.1625,0.325293,-2.829255,-0.92276
24.175,0.354417,-2.888691,-0.940466
24.1875,0.388045,-2.910304,-0.940379
24.2,0.423807,-2.894088,-0.92242
24.2125,0.459318,-2.840651,-0.886423
24.225,0.492263,-2.751206,-0.832144
24.2375,0.520491,-2.627541,-0.759312
24.25,0.542103,-2.471976,-0.667709
24.2625,0.555551,-2.287295,-0.557277
24.275,0.559734,-2.076681,-0.42824
24.2875,0.55409,-1.843625,-0.281215
24.3,0.538664,-1.591853,-0.117321
24.3125,0.51415,-1.325242,0.061758
24.325,0.481888,-1.047753,0.253748
24.3375,0.443805,-0.763377,0.455816
24.35,0.402311,-0.476101,0.664661
24.3625,0.360138,-0.189878,0.876649
24.375,0.320152,0.091379,1.087986
24.3875,0.285146,0.363808,1.294905
24.4,0.257638,0.623612,1.49384
24.4125,0.239697,0.867075,1.681576
24.425,0.232807,1.090605,1.855344
24.4375,0.237788,1.290779,2.012875
24.45,0.254759,1.464415,2.15238
24.4625,0.283158,1.608655,2.272501
24.475,0.321797,1.721043,2.372216
24.4875,0.368943,1.799615,2.450737
24.5,0.422423,1.842976,2.507402
24.5125,0.479736,1.850359,2.54159
24.525,0.538175,1.821669,2.55267
24.5375,0.59496,1.757504,2.53998
24.55,0.647367,1.659144,2.502863
24.5625,0.692878,1.528519,2.440738
24.575,0.72932,1.368143,2.353207
24.5875,0.755007,1.181034,2.240184
24.6,0.768873,0.970602,2.102032
24.6125,0.77056,0.740544,1.939683
24.625,0.760487,0.494722,1.754722
24.6375,0.739843,0.237064,1.549423
24.65,0.710534,-0.02853,1.326724
24.6625,0.675066,-0.298249,1.090135
24.675,0.636373,-0.568407,0.843607
24.6875,0.597618,-0.835462,0.591345
24.7,0.561972,-1.096009,0.337623
24.7125,0.532398,-1.346769,0.086595
24.725,0.511468,-1.584578,-0.157863
24.7375,0.501203,-1.806385,-0.392265
24.75,0.502973,-2.009269,-0.613579
24.7625,0.51743,-2.190468,-0.819236
24.775,0.544486,-2.347439,-1.007091
24.7875,0.583329,-2.477922,-1.175342
24.8,0.632459,-2.580022,-1.322431
24.8125,0.689747,-2.652292,-1.446926
24.825,0.752501,-2.693811,-1.547415
24.8375,0.817549,-2.704248,-1.622419
24.85,0.881336,-2.683909,-1.67034
24.8625,0.940032,-2.63375,-1.689453
24.875,0.989675,-2.555366,-1.677954
24.8875,1.026329,-2.450935,-1.634061
24.9,1.046281,-2.323128,-1.556168
24.9125,1.046251,-2.174986,-1.443046
24.925,1.023619,-2.009767,-1.294062
24.9375,0.976639,-1.830774,-1.109406
24.95,0.904631,-1.64119,-0.890286
24.9625,0.808106,-1.443929,-0.639074
24.975,0.688833,-1.241522,-0.359378
24.9875,0.549817,-1.036059,-0.056023
25,0.395185,-0.829194,0.265058
25.0125,0.229999,-0.622207,0.597015
25.025,0.059996,-0.416127,0.932356
25.0375,-0.108732,-0.211892,1.263263
25.05,-0.270075,-0.010515,1.581952
25.0625,-0.41827,0.186752,1.881027
25.075,-0.548228,0.378291,2.153825
25.0875,-0.655831,0.562057,2.394697
25.1,-0.738149,0.735573,2.599227
25.1125,-0.793561,0.895998,2.764342
25.125,-0.821782,1.040258,2.888322
25.1375,-0.823767,1.165211,2.970706
25.15,-0.801545,1.267844,3.012117
25.1625,-0.757973,1.345455,3.014028
25.175,-0.696469,1.395828,2.97851
25.1875,-0.620726,1.417359,2.907996
25.2,-0.534465,1.40915,2.805071
25.2125,-0.441205,1.371048,2.672329
25.225,-0.344098,1.303656,2.51228
25.2375,-0.245795,1.208289,2.327314
25.25,-0.148364,1.086921,2.11971
25.2625,-0.053248,0.942103,1.891675
25.275,0.038743,0.776869,1.645395
25.2875,0.127407,0.594647,1.383094
25.3,0.213097,0.399167,1.107072
25.3125,0.296639,0.194372,0.819738
25.325,0.379231,-0.015653,0.523614
25.3375,0.46232,-0.226751,0.22133
