time,phi_deg,theta_deg,psi_deg
34.550001,-138.710603,6.986535,2.792325
34.575001,-137.763915,7.541243,4.330809
34.600001,-136.716824,7.404029,6.599124
34.625001,-135.611652,6.612158,9.494089
34.650001,-134.510478,5.243386,12.877572
34.675001,-133.478702,3.415563,16.591297
34.700001,-132.568762,1.28159,20.470489
34.725001,-131.808122,-0.980561,24.353221
34.750001,-131.193756,-3.18145,28.08516
34.775001,-130.693592,-5.13501,31.521948
34.800001,-130.254284,-6.672153,34.532392
34.825001,-129.81388,-7.651335,37.004697
34.850001,-129.316934,-7.965478,38.855616
34.875001,-128.728448,-7.54586,40.039907
34.900001,-128.042648,-6.364332,40.556212
34.925001,-127.283848,-4.434959,40.446352
34.950001,-126.499233,-1.81519,39.787766
34.975001,-125.746155,1.394431,38.681762
35.000001,-125.077819,5.053431,37.241795
35.025001,-124.530714,8.988348,35.58533
35.050001,-124.115592,13.003345,33.830725
35.075001,-123.812543,16.89336,32.098066
35.100001,-123.570575,20.458049,30.510939
35.125001,-123.312806,23.514574,29.195146
35.150001,-122.948679,25.907654,28.270799
35.175001,-122.393151,27.5162,27.836741
35.200001,-121.589195,28.257165,27.95068
35.225001,-120.52586,28.088326,28.612929
35.250001,-119.243476,27.01151,29.762443
35.275001,-117.82246,25.07622,31.288887
35.300001,-116.360374,22.381716,33.056053
35.325001,-114.947268,19.075116,34.926535
35.350001,-113.648149,15.344288,36.778767
35.375001,-112.495825,11.406119,38.513462
35.400001,-111.492314,7.491982,40.051966
35.425001,-110.615269,3.832381,41.331303
35.450001,-109.826707,0.642376,42.300116
35.475001,-109.082745,-1.891142,42.917817
35.500001,-108.343582,-3.619824,43.157205
35.525001,-107.582493,-4.441731,43.008895
35.550001,-106.791849,-4.306805,42.484707
35.575001,-105.984252,-3.219988,41.617351
35.600001,-105.188371,-1.241794,40.45551
35.625001,-104.4411,1.514096,39.055824
35.650001,-103.77891,4.886556,37.474806
35.675001,-103.230784,8.676034,35.763406
35.700001,-102.813679,12.656351,33.965505
35.725001,-102.530095,16.588415,32.119938
35.750001,-102.366971,20.234825,30.264576
35.775001,-102.295737,23.374324,28.440397
35.800001,-102.274342,25.815076,26.693198
35.825001,-102.252576,27.405858,25.070946
35.850001,-102.180994,28.044434,23.61634
35.875001,-102.02136,27.682747,22.356853
35.900001,-101.754343,26.328975,21.296856
35.925001,-101.380771,24.04672,20.415834
35.950001,-100.916079,20.951569,19.673327
35.975001,-100.381184,17.205081,19.017581
36.000001,-99.793997,13.006272,18.393949
36.025001,-99.164245,8.580854,17.750731
36.050001,-98.492192,4.168805,17.042384
36.075001,-97.770607,0.010994,16.231415
36.100001,-96.989061,-3.664314,15.290352
36.125001,-96.139565,-6.654372,14.204458
36.150001,-95.222236,-8.793612,12.974673
36.175001,-94.249201,-9.963484,11.619193
36.200001,-93.24489,-10.099866,10.171795
36.225001,-92.242045,-9.197392,8.676099
36.250001,-91.274777,-7.310179,7.177032
36.275001,-90.371591,-4.548737,5.712375
36.300001,-89.551083,-1.073278,4.307149
36.325001,-88.821357,2.91593,2.971885
36.350001,-88.182312,7.190403,1.704051
36.375001,-87.629149,11.506661,0.491119
36.400001,-87.155529,15.620081,-0.685964
36.425001,-86.755397,19.298656,-1.849397
36.450001,-86.42304,22.335954,-3.021207
36.475001,-86.151513,24.56262,-4.219876
36.500001,-85.930188,25.855816,-5.457239
36.525001,-85.742745,26.146104,-6.736563
36.550001,-85.566966,25.421391,-8.052794
36.575001,-85.376789,23.727669,-9.395118
36.600001,-85.145777,21.166459,-10.750693
36.625001,-84.850505,17.889045,-12.107735
36.650001,-84.472835,14.08779,-13.456638
36.675001,-84.001063,9.98504,-14.788877
36.700001,-83.430589,5.820222,-16.094263
36.725001,-82.764663,1.835869,-17.357492
36.750001,-82.015214,-1.736633,-18.554983
36.775001,-81.203036,-4.690699,-19.653164
36.800001,-80.356179,-6.856678,-20.609364
36.825001,-79.505649,-8.111616,-21.37604
36.850001,-78.678685,-8.385956,-21.907847
36.875001,-77.891483,-7.666895,-22.169528
36.900001,-77.144113,-5.998457,-22.141778
36.925001,-76.419752,-3.478615,-21.82311
36.950001,-75.688424,-0.253761,-21.227845
36.975001,-74.91379,3.489276,-20.382274
37.000001,-74.061079,7.53353,-19.321572
37.025001,-73.104889,11.644245,-18.089271
37.050001,-72.036242,15.582779,-16.739578
37.075001,-70.868231,19.121257,-15.341221
37.100001,-69.638637,22.056842,-13.979972
37.125001,-68.406903,24.224199,-12.756161
37.150001,-67.243392,25.504728,-11.774397
37.175001,-66.211966,25.831642,-11.126233
37.200001,-65.351534,25.191041,-10.871369
37.225001,-64.664512,23.620124,-11.025367
37.250001,-64.117388,21.203831,-11.559036
37.275001,-63.652292,18.070408,-12.408211
37.300001,-63.203684,14.38541,-13.487791
37.325001,-62.713898,10.343404,-14.703584
37.350001,-62.14408,6.157073,-15.958659
37.375001,-61.479918,2.044277,-17.154552
37.400001,-60.732862,-1.785748,-18.18999
37.425001,-59.937221,-5.14552,-18.960492
37.450001,-59.142975,-7.880282,-19.361693
37.475001,-58.404381,-9.875713,-19.29767
37.500001,-57.765913,-11.062155,-18.693076
37.525001,-57.249083,-11.415993,-17.505471
37.550001,-56.844548,-10.9594,-15.733236
37.575001,-56.512664,-9.759281,-13.415936
37.600001,-56.192426,-7.925328,-10.62744
37.625001,-55.815685,-5.606113,-7.465308
37.650001,-55.322306,-2.982026,-4.041055
37.675001,-54.672697,-0.254517,-0.4744
37.700001,-53.855741,2.367822,3.108192
37.725001,-52.891268,4.684759,6.573016
37.750001,-51.826463,6.519314,9.7803
37.775001,-50.726017,7.729759,12.590183
37.800001,-49.657094,8.217077,14.874297
37.825001,-48.672355,7.927559,16.53057
37.850001,-47.795945,6.851675,17.496483
37.875001,-47.016968,5.021214,17.756139
37.900001,-46.292354,2.506249,17.33919
37.925001,-45.557752,-0.587822,16.313297
37.950001,-44.742952,-4.124211,14.774191
37.975001,-43.788159,-7.941132,12.837608
38.000001,-42.658554,-11.861583,10.635662
38.025001,-41.355619,-15.706254,8.317563
38.050001,-39.923934,-19.307979,6.052089
38.075001,-38.451464,-22.525062,4.027413
38.100001,-37.061062,-25.250344,2.443752
38.125001,-35.892161,-27.413649,1.49634
38.150001,-35.074786,-28.977383,1.350309
38.175001,-34.701684,-29.927998,2.113334
38.200001,-34.806244,-30.268185,3.81404
38.225001,-35.352948,-30.014296,6.393201
38.250001,-36.243714,-29.20053,9.711051
38.275001,-37.338669,-27.887309,13.568996
38.300001,-38.485029,-26.168618,17.739076
38.325001,-39.545052,-24.173374,21.992123
38.350001,-40.415345,-22.058815,26.117379
38.375001,-41.034209,-19.997241,29.931386
38.400001,-41.378269,-18.159522,33.27884
38.425001,-41.451989,-16.6989,36.030223
38.450001,-41.273957,-15.737672,38.080154
38.475001,-40.863156,-15.357851,39.348044
38.500001,-40.227893,-15.595824,39.780495
38.525001,-39.359492,-16.440335,39.353835
38.550001,-38.232146,-17.833233,38.075635
38.575001,-36.809286,-19.672918,35.985346
38.600001,-35.055758,-21.821124,33.155515
38.625001,-32.954156,-24.113987,29.69525
38.650001,-30.522481,-26.377871,25.756173
38.675001,-27.828688,-28.44904,21.538157
38.700001,-24.996122,-30.194022,17.289039
38.725001,-22.194412,-31.525429,13.292029
38.750001,-19.615005,-32.407691,9.838764
38.775001,-17.437836,-32.850036,7.193538
38.800001,-15.800212,-32.889226,5.559367
38.825001,-14.776879,-32.568997,5.055049
38.850001,-14.373617,-31.924042,5.70613
38.875001,-14.531649,-30.973661,7.447634
38.900001,-15.139288,-29.725934,10.135273
38.925001,-16.048812,-28.189345,13.562962
38.950001,-17.097177,-26.386453,17.484834
38.975001,-18.127997,-24.363864,21.638796
39.000001,-19.010629,-22.194634,25.767536
39.025001,-19.652419,-19.97237,29.633624
39.050001,-20.002272,-17.799255,33.027963
39.075001,-20.04645,-15.771786,35.773523
39.100001,-19.799302,-13.967938,37.727396
39.125001,-19.292109,-12.438196,38.783494
39.150001,-18.562867,-11.20142,38.876602
39.175001,-17.649018,-10.245215,37.987025
39.200001,-16.584121,-9.529882,36.144408
39.225001,-15.39831,-8.994901,33.429369
39.250001,-14.121269,-8.567107,29.972046
39.275001,-12.78572,-8.169775,25.94715
39.300001,-11.429333,-7.731663,21.565459
39.325001,-10.093593,-7.19475,17.062032
39.350001,-8.819447,-6.519304,12.681942
39.375001,-7.640891,-5.685381,8.664808
39.400001,-6.578516,-4.690863,5.22978
39.425001,-5.634979,-3.547184,2.562427
39.450001,-4.79363,-2.274529,0.804542
39.475001,-4.020506,-0.898133,0.047174
39.500001,-3.269181,0.553504,0.326818
39.525001,-2.487613,2.048758,1.624432
39.550001,-1.626065,3.552506,3.86693
39.575001,-0.645087,5.026745,6.930835
39.600001,0.47762,6.433361,10.647958
39.625001,1.742774,7.739319,14.813214
39.650001,3.12861,8.923315,19.194828
39.675001,4.593893,9.981976,23.547037
39.700001,6.084033,10.933413,27.624786
39.725001,7.538441,11.816525,31.199103
39.750001,8.896879,12.685779,34.071346
39.775001,10.103282,13.602436,36.084635
39.800001,11.106897,14.624041,37.131443
39.825001,11.861961,15.794094,37.157217
39.850001,12.327878,17.133634,36.160611
39.875001,12.47163,18.636096,34.191454
39.900001,12.273261,20.266569,31.347704
39.925001,11.733926,21.966162,27.772386
39.950001,10.884592,23.661374,23.650647
39.975001,9.792448,25.27713,19.20574
40.000001,8.561853,26.75058,14.691741
40.025001,7.327836,28.041769,10.380998
40.050001,6.242675,29.137521,6.546182
40.075001,5.458731,30.046821,3.439342
40.100001,5.111818,30.788925,1.27177
40.125001,5.307884,31.378082,0.197603
40.150001,6.113138,31.809979,0.301806
40.175001,7.546011,32.054622,1.591585
40.200001,9.570259,32.058819,3.990859
40.225001,12.091512,31.75897,7.339856
40.250001,14.962315,31.101625,11.404184
40.275001,17.999808,30.065841,15.896688
40.300001,21.014421,28.679557,20.509934
40.325001,23.840852,27.023919,24.950632
40.350001,26.360293,25.224339,28.965646
40.375001,28.507525,23.432144,32.35427
40.400001,30.263953,21.802988,34.968747
40.425001,31.642316,20.477245,36.708931
40.450001,32.669444,19.56514,37.516391
40.475001,33.371713,19.137113,37.370344
40.500001,33.765944,19.218726,36.285353
40.525001,33.856952,19.789288,34.309808
40.550001,33.641687,20.783884,31.52458
40.575001,33.118814,22.099041,28.04218
40.600001,32.301542,23.602467,24.006988
40.625001,31.230568,25.146707,19.596372
40.650001,29.983247,26.58538,15.020677
40.675001,28.674855,27.789109,10.518503
40.700001,27.449093,28.657295,6.343738
40.725001,26.45824,29.122371,2.743631
40.750001,25.837524,29.145642,-0.068546
40.775001,25.680827,28.707324,-1.939656
40.800001,26.024148,27.796041,-2.795199
40.825001,26.840303,26.403173,-2.646341
40.850001,28.045345,24.524904,-1.584659
40.875001,29.515028,22.171044,0.233814
40.900001,31.107873,19.376455,2.611487
40.925001,32.68977,16.2098,5.333544
40.950001,34.154689,12.775669,8.188007
40.975001,35.437617,9.209006,10.977978
41.000001,36.518646,5.663562,13.52615
41.025001,37.419284,2.29766,15.674732
41.050001,38.192902,-0.739386,17.285
41.075001,38.911034,-3.317834,18.239843
41.100001,39.647236,-5.334207,18.450468
41.125001,40.460756,-6.714775,17.86591
41.150001,41.383171,-7.417536,16.481976
41.175001,42.41139,-7.434379,14.345638
41.200001,43.509348,-6.794071,11.552135
41.225001,44.618234,-5.565043,8.234815
41.250001,45.672268,-3.855839,4.550691
41.275001,46.615367,-1.811227,0.666184
41.300001,47.414299,0.396722,-3.253392
41.325001,48.065636,2.581561,-7.049637
41.350001,48.59569,4.557178,-10.573951
41.375001,49.053881,6.151735,-13.690556
41.400001,49.500859,7.218851,-16.282174
41.425001,49.993641,7.645168,-18.258719
41.450001,50.571213,7.35472,-19.56686
41.475001,51.244582,6.311391,-20.196714
41.500001,51.994358,4.520667,-20.182408
41.525001,52.776543,2.031015,-19.59568
41.550001,53.534434,-1.065942,-18.534674
41.575001,54.212906,-4.637897,-17.111974
41.600001,54.771548,-8.51802,-15.445682
41.625001,55.194535,-12.514923,-13.655422
41.650001,55.496505,-16.425476,-11.862669
41.675001,55.724012,-20.048761,-10.192664
41.700001,55.951544,-23.199202,-8.773978
41.725001,56.270601,-25.71713,-7.731883
41.750001,56.771357,-27.475864,-7.173772
41.775001,57.519846,-28.385733,-7.169133
41.800001,58.537842,-28.396696,-7.731355
41.825001,59.794342,-27.501349,-8.81055
41.850001,61.213682,-25.738688,-10.3026
41.875001,62.697247,-23.196965,-12.07145
41.900001,64.149188,-20.013013,-13.974944
41.925001,65.496354,-16.366357,-15.884365
41.950001,66.697804,-12.46835,-17.693236
41.975001,67.744906,-8.547992,-19.317003
42.000001,68.65556,-4.836524,-20.688299
42.025001,69.465611,-1.552541,-21.752331
42.050001,70.219057,1.111183,-22.465213
42.075001,70.957874,2.998539,-22.795928
42.100001,71.712524,3.998394,-22.730609
42.125001,72.495064,4.050486,-22.276411
42.150001,73.296856,3.148983,-21.462119
42.175001,74.091726,1.343587,-20.334132
42.200001,74.843321,-1.262221,-18.948848
42.225001,75.513937,-4.516202,-17.364328
42.250001,76.072203,-8.225726,-15.634161
42.275001,76.498331,-12.169088,-13.805184
42.300001,76.787128,-16.108941,-11.918967
42.325001,76.949508,-19.806856,-10.015742
42.350001,77.01279,-23.03792,-8.138699
42.375001,77.019045,-25.604337,-6.336219
42.400001,77.0201,-27.347053,-4.659799
42.425001,77.068591,-28.154621,-3.156814
42.450001,77.206846,-27.968879,-1.86006
42.475001,77.457884,-26.787477,-0.778682
42.500001,77.822843,-24.663544,0.104887
42.525001,78.285907,-21.702784,0.83062
42.550001,78.823767,-18.058045,1.451976
42.575001,79.415084,-13.921375,2.026658
42.600001,80.046741,-9.513726,2.609966
42.625001,80.715959,-5.07283,3.251145
42.650001,81.428853,-0.839966,3.991495
42.675001,82.1964,2.953551,4.862659
42.700001,83.028811,6.099416,5.884129
42.725001,83.929482,8.424238,7.06019
42.750001,84.890266,9.799749,8.377697
42.775001,85.889984,10.150722,9.806696
42.800001,86.897339,9.459991,11.305138
42.825001,87.877391,7.769987,12.826982
42.850001,88.798935,5.180466,14.331046
42.875001,89.639806,1.842545,15.787615
42.900001,90.388558,-2.050416,17.181203
42.925001,91.042936,-6.274306,18.509797
42.950001,91.606697,-10.587322,19.782022
42.975001,92.086426,-14.743797,21.01358
43.000001,92.489452,-18.508071,22.223723
43.025001,92.823359,-21.6677,23.431901
43.050001,93.097014,-24.045314,24.654557
43.075001,93.322462,-25.508527,25.902331
43.100001,93.516507,-25.977355,27.178403
43.125001,93.700822,-25.42874,28.478775
43.150001,93.900144,-23.897883,29.794591
43.175001,94.139247,-21.476275,31.115491
43.200001,94.440023,-18.306477,32.432383
43.225001,94.819557,-14.573955,33.738412
43.250001,95.289217,-10.4964,35.027889
43.275001,95.85412,-6.311143,36.293671
43.300001,96.512395,-2.261358,37.523813
43.325001,97.254208,1.418172,38.698364
43.350001,98.061163,4.514877,39.787337
43.375001,98.907248,6.850898,40.751
43.400001,99.762329,8.293394,41.543342
43.425001,100.598295,8.761924,42.118587
43.450001,101.396313,8.232501,42.439067
43.475001,102.152535,6.738323,42.481689
43.500001,102.879903,4.367441,42.240746
43.525001,103.605383,1.2577,41.726669
43.550001,104.363822,-2.410822,40.962451
43.575001,105.190301,-6.425704,39.980278
43.600001,106.112437,-10.55418,38.820376
43.625001,107.143306,-14.55676,37.53272
43.650001,108.275545,-18.201772,36.180636
43.675001,109.47798,-21.279765,34.843811
43.700001,110.697159,-23.616433,33.617214
43.725001,111.866116,-25.082651,32.602814
43.750001,112.920209,-25.600548,31.893909
43.775001,113.815439,-25.145508,31.556542
43.800001,114.541638,-23.744976,31.615649
43.825001,115.124519,-21.475381,32.051925
43.850001,115.616324,-18.457813,32.809522
43.875001,116.080137,-14.852236,33.809267
43.900001,116.57417,-10.849508,34.960878
43.925001,117.140063,-6.660865,36.170198
43.950001,117.796232,-2.505266,37.34117
43.975001,118.535756,1.404359,38.374822
44.000001,119.328352,4.874472,39.168511
44.025001,120.126587,7.742418,39.618438
44.050001,120.876427,9.884853,39.627065
44.075001,121.530937,11.22267,39.114766
44.100001,122.063962,11.722939,38.032487
44.125001,122.479304,11.398945,36.370782
44.150001,122.811836,10.309322,34.161621
44.175001,123.119931,8.556333,31.472565
44.200001,123.471887,6.282404,28.396409
44.225001,123.930676,3.663683,25.040939
44.250001,124.540806,0.899916,21.522383
44.275001,125.319513,-1.798994,17.963404
44.300001,126.253211,-4.22838,14.493713
44.325001,127.299792,-6.204055,11.24975
44.350001,128.39714,-7.57513,8.370054
44.375001,129.477194,-8.232564,5.984869
44.400001,130.482834,-8.112808,4.201709
44.425001,131.382925,-7.19738,3.091348
44.450001,132.180681,-5.510237,2.679154
44.475001,132.912745,-3.114684,2.944483
44.500001,133.639725,-0.110361,3.827163
44.525001,134.431415,3.370485,5.237299
44.550001,135.350497,7.168901,7.063965
44.575001,136.437567,11.108383,9.179768
44.600001,137.699101,15.007264,11.4408
44.625001,139.099629,18.693042,13.684107
44.650001,140.559894,22.01617,15.726831
44.675001,141.963362,24.860251,17.371714
44.700001,143.172607,27.146023,18.422117
44.725001,144.054218,28.828378,18.705951
44.750001,144.507082,29.888551,18.103375
44.775001,144.486355,30.326004,16.570285
44.800001,144.015765,30.154777,14.149941
44.825001,143.184002,29.406507,10.968449
44.850001,142.125808,28.138221,7.214951
44.875001,140.993583,26.439998,3.112652
44.900001,139.928523,24.43733,-1.11018
44.925001,139.039576,22.285645,-5.241363
44.950001,138.394236,20.157853,-9.095078
44.975001,138.020478,18.228092,-12.513442
45.000001,137.916365,16.655284,-15.364174
45.025001,138.06347,15.569229,-17.53859
45.050001,138.440809,15.060595,-18.951945
45.075001,139.036599,15.174947,-19.54577
45.100001,139.855627,15.910231,-19.290643
45.125001,140.920681,17.217054,-18.187965
45.150001,142.267469,19.001563,-16.270617
45.175001,143.933531,21.131449,-13.603734
45.200001,145.942615,23.445975,-10.287457
45.225001,148.287009,25.770725,-6.462393
45.250001,150.911802,27.936525,-2.315882
45.275001,153.706758,29.799963,1.916139
45.300001,156.511686,31.260685,5.958276
45.325001,159.137613,32.26979,9.519367
45.350001,161.399093,32.825754,12.32708
45.375001,163.147095,32.95914,14.163456
45.400001,164.292355,32.712281,14.891176
45.425001,164.815028,32.121932,14.465892
45.450001,164.762354,31.210823,12.935766
45.475001,164.237969,29.989894,10.431474
45.500001,163.385354,28.468777,7.149272
45.525001,162.367051,26.669344,3.329107
45.550001,161.342196,24.636467,-0.769241
45.575001,160.446454,22.441649,-4.887902
45.600001,159.778479,20.178282,-8.78693
45.625001,159.395072,17.950343,-12.253471
45.650001,159.314431,15.858213,-15.10581
45.675001,159.524968,13.985382,-17.195349
45.700001,159.996513,12.388769,-18.409084
45.725001,160.691022,11.093769,-18.673543
45.750001,161.570601,10.093924,-17.959556
45.775001,162.601641,9.354262,-16.28646
45.800001,163.754976,8.817299,-13.724295
45.825001,165.003083,8.410802,-10.393026
45.850001,166.31624,8.056619,-6.458341
45.875001,167.659801,7.679752,-2.123915
45.900001,168.994292,7.216517,2.379644
45.925001,170.278908,6.620428,6.808538
45.950001,171.477559,5.864725,10.921085
45.975001,172.565613,4.941342,14.493006
46.000001,173.535229,3.857193,17.331125
46.025001,174.397793,2.629454,19.284332
46.050001,175.182936,1.281564,20.251267
46.075001,175.934454,-0.158998,20.184723
46.100001,176.703913,-1.661143,19.093081
46.125001,177.54284,-3.189792,17.039144
46.150001,178.494508,-4.706156,14.136791
46.175001,179.586467,-6.170003,10.545657
46.200001,-179.174815,-7.544437,6.463833
46.225001,-177.805978,-8.802523,2.118305
46.250001,-176.34478,-9.933992,-2.247073
46.275001,-174.844586,-10.949764,-6.385813
46.300001,-173.366969,-11.882436,-10.064144
46.325001,-171.974712,-12.782082,-13.075709
46.350001,-170.727028,-13.70808,-15.253825
46.375001,-169.677562,-14.718699,-16.480031
46.400001,-168.87426,-15.860454,-16.6886
46.425001,-168.359258,-17.159088,-15.86748
46.450001,-168.166934,-18.613672,-14.056724
46.475001,-168.319048,-20.195019,-11.345659
46.500001,-168.817212,-21.849191,-7.869877
46.525001,-169.634356,-23.506139,-3.808278
46.550001,-170.708014,-25.092313,0.620803
46.575001,-171.938619,-26.544556,5.166487
46.600001,-173.195039,-27.82145,9.557312
46.625001,-174.327158,-28.90833,13.518643
46.650001,-175.182576,-29.813876,16.79338
46.675001,-175.623164,-30.559067,19.162211
46.700001,-175.538379,-31.162037,20.460286
46.725001,-174.854986,-31.623787,20.589425
46.750001,-173.544829,-31.91956,19.526857
46.775001,-171.631897,-31.999312,17.331292
46.800001,-169.197126,-31.798515,14.144906
46.825001,-166.376203,-31.257524,10.187145
46.850001,-163.345433,-30.344301,5.736274
46.875001,-160.29543,-29.072904,1.09908
46.900001,-157.399814,-27.510937,-3.424002
46.925001,-154.790063,-25.773473,-7.567743
46.950001,-152.544571,-24.006301,-11.117916
46.975001,-150.692604,-22.364475,-13.914302
47.000001,-149.228149,-20.991841,-15.846285
47.025001,-148.127118,-20.004942,-16.846741
47.050001,-147.362717,-19.482227,-16.887407
47.075001,-146.915794,-19.458062,-15.976156
47.100001,-146.778662,-19.920684,-14.155326
47.125001,-146.95221,-20.813643,-11.500404
47.150001,-147.437269,-22.040876,-8.119145
47.175001,-148.22227,-23.4758,-4.151674
47.200001,-149.270194,-24.974416,0.228505
47.225001,-150.508666,-26.391287,4.814318
47.250001,-151.827356,-27.595711,9.369124
47.275001,-153.085806,-28.484313,13.638503
47.300001,-154.131799,-28.986491,17.371007
47.325001,-154.826246,-29.061338,20.34491
47.350001,-155.06774,-28.688135,22.394715
47.375001,-154.810253,-27.855392,23.430925
47.400001,-154.070188,-26.553979,23.448985
47.425001,-152.922006,-24.777777,22.526238
47.450001,-151.483716,-22.531594,20.808035
47.475001,-149.895126,-19.842665,18.486161
47.500001,-148.293429,-16.770478,15.774594
47.525001,-146.791517,-13.410544,12.888327
47.550001,-145.463294,-9.890411,10.029374
47.575001,-144.337771,-6.359141,7.3807
47.600001,-143.401239,-2.973367,5.105508
47.625001,-142.605744,0.116617,3.347765
47.650001,-141.882072,2.778099,2.230339
47.675001,-141.155546,4.903323,1.849065
47.700001,-140.362514,6.41341,2.263609
47.725001,-139.464566,7.260391,3.488141
47.750001,-138.457069,7.429165,5.485745
47.775001,-137.369373,6.94032,8.169708
47.800001,-136.256273,5.853149,11.412271
47.825001,-135.18312,4.266846,15.058489
47.850001,-134.208992,2.317728,18.940895
47.875001,-133.372533,0.171432,22.891093
47.900001,-132.683589,-1.989238,26.746691
47.925001,-132.121852,-3.978766,30.354824
47.950001,-131.64227,-5.623118,33.575149
47.975001,-131.186066,-6.771499,36.285027
48.000001,-130.695221,-7.304578,38.387726
48.025001,-130.12719,-7.139378,39.821959
48.050001,-129.465894,-6.232003,40.569266
48.075001,-128.72565,-4.579523,40.655785
48.100001,-127.946869,-2.22152,40.14706
48.125001,-127.185093,0.75934,39.137521
48.150001,-126.496903,4.239098,37.738421
48.175001,-125.926324,8.057892,36.068198
48.200001,-125.494139,12.029235,34.24759
48.225001,-125.191092,15.952413,32.399358
48.250001,-124.975402,19.626399,30.650216
48.275001,-124.775557,22.863274,29.131134
48.300001,-124.499903,25.499305,27.971962
48.325001,-124.053949,27.402519,27.288009
48.350001,-123.36319,28.476957,27.160165
48.375001,-122.394943,28.665169,27.615124
48.400001,-121.170061,27.950929,28.615088
48.425001,-119.758164,26.363011,30.063556
48.450001,-118.25767,23.978677,31.825948
48.475001,-116.769461,20.924174,33.756178
48.500001,-115.374682,17.370147,35.718568
48.525001,-114.122719,13.521742,37.599188
48.550001,-113.029355,9.604906,39.307164
48.575001,-112.08172,5.850991,40.770373
48.600001,-111.246668,2.481592,41.930405
48.625001,-110.480579,-0.305068,42.74008
48.650001,-109.739721,-2.345464,43.164682
48.675001,-108.990143,-3.51954,43.185949
48.700001,-108.21539,-3.757026,42.806307
48.725001,-107.419901,-3.041418,42.050335
48.750001,-106.626945,-1.411595,40.961698
48.775001,-105.871886,1.03932,39.596071
48.800001,-105.193308,4.16828,38.012675
48.825001,-104.624797,7.79001,36.267513
48.850001,-104.188973,11.687789,34.410298
48.875001,-103.893866,15.626567,32.485334
48.900001,-103.730951,19.367428,30.535197
48.925001,-103.674476,22.682302,28.605216
48.950001,-103.682703,25.367866,26.746211
48.975001,-103.702506,27.257592,25.013046
49.000001,-103.678208,28.231097,23.457736
49.025001,-103.563259,28.220315,22.118616
49.050001,-103.330512,27.212474,21.010114
49.075001,-102.976255,25.250222,20.118285
49.100001,-102.516147,22.429236,19.40425
49.125001,-101.975599,18.893376,18.813235
49.150001,-101.379382,14.827315,18.284613
49.175001,-100.744237,10.446759,17.759474
49.200001,-100.075837,5.986659,17.184826
49.225001,-99.369631,1.688155,16.515578
49.250001,-98.614546,-2.214928,15.716021
49.275001,-97.798549,-5.509239,14.762041
49.300001,-96.914954,-8.014032,13.644178
49.325001,-95.967893,-9.591706,12.370349
49.350001,-94.974932,-10.156194,10.966219
49.375001,-93.965339,-9.678629,9.47159
49.400001,-92.974275,-8.189664,7.932921
49.425001,-92.035227,-5.77803,6.394276
49.450001,-91.173806,-2.585332,4.889831
49.475001,-90.404949,1.202481,3.440032
49.500001,-89.733592,5.366227,2.051555
49.525001,-89.157409,9.666342,0.719814
49.550001,-88.669952,13.856665,-0.567469
49.575001,-88.262951,17.6984,-1.826578
49.600001,-87.927166,20.973539,-3.074359
49.625001,-87.651852,23.497069,-4.325108
49.650001,-87.423402,25.127319,-5.588018
49.675001,-87.224207,25.773908,-6.865789
49.700001,-87.03274,25.402837,-8.155016
49.725001,-86.825252,24.038416,-9.44839
49.750001,-86.578443,21.761886,-10.737755
49.775001,-86.271953,18.70677,-12.016578
49.800001,-85.889897,15.051223,-13.280724
49.825001,-85.421486,11.007796,-14.52735
49.850001,-84.861372,6.811189,-15.752361
49.875001,-84.210309,2.70466,-16.947155
49.900001,-83.476226,-1.074163,-18.095416
49.925001,-82.67516,-4.307225,-19.170846
49.950001,-81.830939,-6.808869,-20.136903
49.975001,-80.972472,-8.436651,-20.949535
50.000001,-80.128285,-9.099373,-21.563055
50.025001,-79.31944,-8.761849,-21.937845
50.050001,-78.55334,-7.446303,-22.047309
50.075001,-77.820958,-5.230621,-21.881575
50.100001,-77.098578,-2.243775,-21.447101
50.125001,-76.353225,1.341304,-20.763474
50.150001,-75.549953,5.317217,-19.859875
50.175001,-74.659419,9.453723,-18.773373
50.200001,-73.664952,13.51108,-17.55
50.225001,-72.568622,17.254437,-16.247996
50.250001,-71.395229,20.468305,-14.941128
50.275001,-70.192069,22.969876,-13.718779
50.300001,-69.022053,24.619764,-12.679562
50.325001,-67.949595,25.329048,-11.917431
50.350001,-67.022797,25.062205,-11.50369
50.375001,-66.259,23.836621,-11.471957
50.400001,-65.640284,21.719847,-11.812667
50.425001,-65.120474,18.825455,-12.478557
50.450001,-64.639573,15.307422,-13.396805
50.475001,-64.139422,11.352464,-14.481394
50.500001,-63.576052,7.169889,-15.641155
50.525001,-62.927221,2.979238,-16.782546
50.550001,-62.195404,-1.003363,-17.808994
50.575001,-61.406724,-4.578748,-18.619905
50.600001,-60.605718,-7.576666,-19.112433
50.625001,-59.845702,-9.864889,-19.18797
50.650001,-59.175548,-11.35487,-18.76319
50.675001,-58.62571,-12.004256,-17.782864
50.700001,-58.19788,-11.817293,-16.229904
50.725001,-57.86223,-10.844145,-14.128607
50.750001,-57.563513,-9.179392,-11.540017
50.775001,-57.233841,-6.958967,-8.551976
50.800001,-56.807922,-4.354301,-5.268488
50.825001,-56.236716,-1.562851,-1.802371
50.850001,-55.497069,1.204828,1.7274
