time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
29.325,27.66445,-0.629202,13.675098,30.86626
29.3375,27.902483,-0.400925,13.191146,30.866092
29.35,28.179026,-0.187696,12.594078,30.865896
29.3625,28.484139,0.01341,11.888817,30.865682
29.375,28.806698,0.205368,11.081911,30.865462
29.3875,29.134922,0.391133,10.181696,30.865249
29.4,29.456957,0.573577,9.198388,30.865055
29.4125,29.76146,0.755443,8.144091,30.86489
29.425,30.038182,0.939307,7.032705,30.864763
29.4375,30.278477,1.127545,5.879722,30.864683
29.45,30.47573,1.322323,4.701923,30.864652
29.4625,30.625666,1.525576,3.516986,30.864672
29.475,30.726509,1.739014,2.34304,30.864743
29.4875,30.778989,1.964116,1.19819,30.86486
29.5,30.786195,2.202137,0.100049,30.865016
29.5125,30.753284,2.45411,-0.934689,30.865203
29.525,30.687067,2.720847,-1.890611,30.865409
29.5375,30.595512,3.00293,-2.753864,30.865623
29.55,30.487185,3.300703,-3.512346,30.865833
29.5625,30.370678,3.614246,-4.155806,30.866026
29.575,30.254058,3.943349,-4.675873,30.866192
29.5875,30.144363,4.287475,-5.066036,30.866322
29.6,30.047181,4.645721,-5.321583,30.866407
29.6125,29.966325,5.016775,-5.439541,30.866443
29.625,29.903625,5.398891,-5.418627,30.866428
29.6375,29.858842,5.78986,-5.259221,30.866362
29.65,29.829702,6.187016,-4.963379,30.86625
29.6625,29.812062,6.587258,-4.534871,30.866099
29.675,29.80018,6.987105,-3.979242,30.865915
29.6875,29.787093,7.382789,-3.303878,30.865711
29.7,29.765074,7.770375,-2.518048,30.865497
29.7125,29.726141,8.145922,-1.632908,30.865286
29.725,29.662603,8.505661,-0.661436,30.86509
29.7375,29.567591,8.846193,0.381708,30.86492
29.75,29.435553,9.164693,1.480415,30.864786
29.7625,29.262671,9.459094,2.617449,30.864696
29.775,29.047178,9.728252,3.774839,30.864654
29.7875,28.789543,9.972067,4.934328,30.864664
29.8,28.492512,10.191557,6.077843,30.864724
29.8125,28.161012,10.388864,7.187963,30.864833
29.825,27.801911,10.567211,8.248332,30.864983
29.8375,27.423658,10.730782,9.244014,30.865167
29.85,27.035838,10.884563,10.161743,30.865373
29.8625,26.648655,11.034131,10.99008,30.865592
29.875,26.272402,11.18541,11.719457,30.865809
29.8875,25.916926,11.344406,12.342132,30.866014
29.9,25.591135,11.516947,12.852072,30.866195
29.9125,25.302562,11.708416,13.24479,30.866342
29.925,25.057015,11.923507,13.517157,30.866447
29.9375,24.858313,12.166014,13.667238,30.866503
29.95,24.708126,12.438646,13.694159,30.866509
29.9625,24.605915,12.742892,13.598024,30.866464
29.975,24.548979,13.078929,13.379914,30.866371
29.9875,24.532601,13.445593,13.041931,30.866235
30,24.550289,13.840395,12.587323,30.866064
30.0125,24.594103,14.25961,12.020629,30.865869
30.025,24.655055,14.698418,11.347854,30.86566
30.0375,24.72357,15.151108,10.576627,30.86545
30.05,24.789982,15.611332,9.716319,30.865251
30.0625,24.845039,16.072399,8.778091,30.865075
30.075,24.880401,16.527588,7.774859,30.864931
30.0875,24.889085,16.970478,6.721156,30.864828
30.1,24.865842,17.395247,5.632894,30.864773
30.1125,24.807428,17.796949,4.527033,30.864768
30.125,24.71277,18.171717,3.421179,30.864814
30.1375,24.582987,18.516906,2.333138,30.864909
30.15,24.421299,18.831138,1.280458,30.865048
30.1625,24.232798,19.114264,0.279989,30.865222
30.175,24.024128,19.367237,-0.652514,30.865423
30.1875,23.80308,19.591911,-1.502703,30.86564
30.2,23.578132,19.790778,-2.257881,30.865859
30.2125,23.357975,19.966664,-2.907156,30.866069
30.225,23.151041,20.122406,-3.441507,30.866258
30.2375,22.965064,20.260544,-3.853801,30.866416
30.25,22.8067,20.383033,-4.138751,30.866533
30.2625,22.68121,20.491005,-4.292866,30.866604
30.275,22.59223,20.5846,-4.314383,30.866625
30.2875,22.541628,20.662876,-4.203236,30.866594
30.3,22.529451,20.723798,-3.961025,30.866513
30.3125,22.553963,20.764323,-3.591039,30.866388
30.325,22.611774,20.780573,-3.098278,30.866225
30.3375,22.698045,20.768081,-2.489503,30.866033
30.35,22.806772,20.722109,-1.773262,30.865825
30.3625,22.931133,20.638015,-0.9599,30.86561
30.375,23.063867,20.511639,-0.061501,30.865403
30.3875,23.1977,20.339697,0.908223,30.865214
30.4,23.325755,20.120138,1.934132,30.865055
30.4125,23.441947,19.852447,2.999943,30.864934
30.425,23.541335,19.537875,4.088579,30.864859
30.4375,23.620399,19.179558,5.18259,30.864833
30.45,23.677222,18.782532,6.264595,30.864859
30.4625,23.711575,18.353641,7.317733,30.864934
30.475,23.72489,17.901327,8.326084,30.865054
30.4875,23.720125,17.435338,9.275024,30.865213
30.5,23.701527,16.966366,10.151507,30.865402
30.5125,23.67432,16.505635,10.944241,30.865609
30.525,23.644335,16.064474,11.643761,30.865824
30.5375,23.617596,15.653896,12.242412,30.866032
30.55,23.599915,15.284204,12.734241,30.866224
30.5625,23.59649,14.964637,13.114846,30.866387
30.575,23.611554,14.70307,13.381176,30.866513
30.5875,23.648074,14.505781,13.531353,30.866594
30.6,23.707535,14.377262,13.564499,30.866625
30.6125,23.789798,14.320111,13.480623,30.866605
30.625,23.893061,14.334963,13.280565,30.866534
30.6375,24.013908,14.42049,12.966008,30.866417
30.65,24.147467,14.57345,12.539552,30.866259
30.6625,24.287644,14.788796,12.004838,30.86607
30.675,24.427455,15.059837,11.366707,30.86586
30.6875,24.559421,15.378455,10.631357,30.865641
30.7,24.67601,15.73537,9.806482,30.865425
30.7125,24.770112,16.120462,8.901363,30.865224
30.725,24.835506,16.523117,7.926884,30.865049
30.7375,24.867299,16.932596,6.895455,30.86491
30.75,24.8623,17.338413,5.820846,30.864814
30.7625,24.819304,17.730686,4.717925,30.864768
30.775,24.739266,18.100449,3.602312,30.864773
30.7875,24.625346,18.439901,2.489984,30.864828
30.8,24.482826,18.742572,1.396844,30.86493
30.8125,24.318902,19.003404,0.338296,30.865074
30.825,24.142363,19.218729,-0.671147,30.86525
30.8375,23.963179,19.386167,-1.618199,30.865449
30.85,23.792031,19.504431,-2.491053,30.865659
30.8625,23.639805,19.573092,-3.279559,30.865868
30.875,23.517078,19.592291,-3.975304,30.866063
30.8875,23.433633,19.562451,-4.571624,30.866234
30.9,23.39801,19.484002,-5.063558,30.86637
30.9125,23.41712,19.357145,-5.447755,30.866464
30.925,23.495935,19.181681,-5.722371,30.866509
30.9375,23.637263,18.956909,-5.886972,30.866504
30.95,23.841603,18.681619,-5.942447,30.866447
30.9625,24.107106,18.354159,-5.89096,30.866343
30.975,24.429631,17.972599,-5.73593,30.866196
30.9875,24.802891,17.534957,-5.482042,30.866015
31,25.218707,17.039486,-5.135272,30.865811
31.0125,25.667345,16.484986,-4.70292,30.865593
31.025,26.137941,15.871134,-4.193627,30.865375
31.0375,26.618984,15.198784,-3.617351,30.865168
31.05,27.098856,14.470218,-2.985305,30.864984
31.0625,27.56637,13.689336,-2.309829,30.864834
31.075,28.01131,12.861739,-1.604197,30.864725
31.0875,28.42491,11.994725,-0.882366,30.864664
31.1,28.80025,11.097174,-0.15868,30.864654
31.1125,29.132548,10.179334,0.552466,30.864695
31.125,29.419304,9.252538,1.236969,30.864785
31.1375,29.660312,8.328846,1.881341,30.864919
31.15,29.85752,7.420675,2.473009,30.865089
31.1625,30.014756,6.540408,3.000553,30.865285
31.175,30.137337,5.700034,3.453889,30.865496
31.1875,30.231605,4.91083,3.824377,30.86571
31.2,30.304396,4.183096,4.104873,30.865914
31.2125,30.362509,3.525949,4.289723,30.866098
31.225,30.412189,2.947186,4.374725,30.86625
31.2375,30.458662,2.453194,4.357068,30.866362
31.25,30.505751,2.048905,4.235264,30.866427
31.2625,30.555597,1.737778,4.009101,30.866443
31.275,30.60849,1.521796,3.679615,30.866407
31.2875,30.662831,1.401479,3.249081,30.866322
31.3,30.715221,1.375878,2.721039,30.866193
31.3125,30.760676,1.442586,2.100331,30.866028
31.325,30.792956,1.597739,1.393134,30.865834
31.3375,30.804989,1.836029,0.606984,30.865625
31.35,30.789378,2.150737,-0.249241,30.865411
31.3625,30.738943,2.533796,-1.165382,30.865204
31.375,30.647282,2.97589,-2.130136,30.865018
31.3875,30.509303,3.466606,-3.131249,30.864861
31.4,30.321688,3.994629,-4.155791,30.864744
31.4125,30.083265,4.547978,-5.190481,30.864673
31.425,29.795249,5.114283,-6.222054,30.864652
31.4375,29.46134,5.681074,-7.237642,30.864682
31.45,29.08766,6.236075,-8.225147,30.864763
31.4625,28.682545,6.767474,-9.173567,30.864889
31.475,28.256201,7.264166,-10.07326,30.865054
31.4875,27.820247,7.715935,-10.916125,30.865248
31.5,27.387179,8.113581,-11.69568,30.865461
31.5125,26.969794,8.448991,-12.407054,30.865681
31.525,26.580605,8.715145,-13.046882,30.865895
31.5375,26.231277,8.906086,-13.61313,30.866091
31.55,25.932122,9.016853,-14.104871,30.866259
31.5625,25.691658,9.043409,-14.522034,30.86639
31.575,25.516269,8.982574,-14.86515,30.866476
31.5875,25.409947,8.831981,-15.135134,30.866512
31.6,25.374147,8.590073,-15.333099,30.866497
31.6125,25.407746,8.256136,-15.460248,30.866432
31.625,25.507098,7.830388,-15.517819,30.86632
31.6375,25.666198,7.31409,-15.50712,30.866169
31.65,25.876943,6.709695,-15.429614,30.865988
31.6625,26.129483,6.020993,-15.287069,30.865785
31.675,26.412651,5.253248,-15.081742,30.865575
31.6875,26.714468,4.413294,-14.816577,30.865368
31.7,27.022685,3.50957,-14.495397,30.865177
31.7125,27.325352,2.552082,-14.123065,30.865012
31.725,27.611378,1.552283,-13.705593,30.864884
31.7375,27.871045,0.522862,-13.250183,30.8648
31.75,28.096449,-0.522537,-12.765195,30.864765
31.7625,28.281841,-1.569665,-12.26003,30.864781
31.775,28.423828,-2.604044,-11.744945,30.864847
31.7875,28.521446,-3.611362,-11.230805,30.864961
31.8,28.576072,-4.577838,-10.728785,30.865115
31.8125,28.591208,-5.490551,-10.25005,30.865301
31.825,28.572133,-6.337691,-9.805437,30.86551
31.8375,28.52547,-7.10874,-9.405138,30.865729
31.85,28.458678,-7.794566,-9.058421,30.865946
31.8625,28.379527,-8.387443,-8.773391,30.866149
31.875,28.295567,-8.88101,-8.556789,30.866326
31.8875,28.213645,-9.270188,-8.413844,30.866469
31.9,28.139478,-9.551074,-8.348161,30.866568
31.9125,28.077321,-9.72085,-8.361657,30.866619
31.925,28.029727,-9.77771,-8.454523,30.866619
31.9375,27.99743,-9.720827,-8.625221,30.866567
31.95,27.979334,-9.550378,-8.870513,30.866468
31.9625,27.972625,-9.267611,-9.185517,30.866326
31.975,27.972987,-8.874958,-9.563803,30.86615
31.9875,27.974918,-8.376175,-9.997528,30.86595
32,27.972122,-7.776489,-10.477614,30.865738
32.0125,27.95797,-7.082723,-10.99398,30.865525
32.025,27.925983,-6.303387,-11.535815,30.865324
32.0375,27.870324,-5.448696,-12.091896,30.865146
32.05,27.786263,-4.530511,-12.650942,30.865001
32.0625,27.670573,-3.562189,-13.201975,30.864898
32.075,27.521846,-2.558343,-13.734678,30.864843
32.0875,27.340691,-1.534525,-14.239734,30.864838
32.1,27.12981,-0.506849,-14.709097,30.864883
32.1125,26.89393,0.508419,-15.13621,30.864978
32.125,26.639621,1.495278,-15.516123,30.865115
32.1375,26.374982,2.438376,-15.845524,30.865287
32.15,26.109249,3.32335,-16.122673,30.865485
32.1625,25.85233,4.137098,-16.347253,30.865696
32.175,25.614299,4.867961,-16.52014,30.86591
32.1875,25.404896,5.505836,-16.643136,30.866113
32.2,25.23304,6.042215,-16.718656,30.866294
32.2125,25.106391,6.470164,-16.74943,30.866443
32.225,25.030978,6.784272,-16.738214,30.866552
32.2375,25.0109,6.980586,-16.687543,30.866613
32.25,25.048125,7.056553,-16.599546,30.866623
32.2625,25.142377,7.010989,-16.475825,30.866582
32.275,25.291125,6.844084,-16.317409,30.866492
32.2875,25.489672,6.557441,-16.124781,30.866357
32.3,25.731344,6.154154,-15.89798,30.866186
32.3125,26.00777,5.6389,-15.636747,30.865987
32.325,26.309261,5.01804,-15.340728,30.865772
32.3375,26.62525,4.299692,-15.009698,30.865552
32.35,26.944803,3.493763,-14.643786,30.865341
32.3625,27.257156,2.611918,-14.243691,30.865149
32.375,27.552261,1.667464,-13.810864,30.864988
32.3875,27.821302,0.675154,-13.347632,30.864866
32.4,28.057157,-0.349099,-12.857267,30.86479
32.4125,28.254763,-1.388579,-12.343981,30.864764
32.425,28.411363,-2.426173,-11.812847,30.864789
32.4375,28.526619,-3.444807,-11.269655,30.864864
32.45,28.602576,-4.42787,-10.720722,30.864984
32.4625,28.643479,-5.359602,-10.172649,30.865142
32.475,28.655468,-6.225429,-9.632067,30.865329
32.4875,28.646156,-7.012204,-9.10538,30.865534
32.5,28.624128,-7.708375,-8.598516,30.865745
32.5125,28.5984,-8.304054,-8.116715,30.86595
32.525,28.577859,-8.791019,-7.664353,30.866136
32.5375,28.570728,-9.162656,-7.244814,30.866294
32.55,28.584078,-9.41386,-6.86041,30.866414
32.5625,28.623414,-9.540946,-6.512343,30.866488
32.575,28.692359,-9.541553,-6.200722,30.866513
32.5875,28.792437,-9.4146,-5.924602,30.866487
32.6,28.922979,-9.160281,-5.682064,30.866411
32.6125,29.081146,-8.780108,-5.47032,30.866288
32.625,29.262072,-8.277007,-5.285837,30.866127
32.6375,29.459124,-7.655437,-5.124473,30.865935
32.65,29.664267,-6.921524,-4.981629,30.865723
32.6625,29.868517,-6.083182,-4.852411,30.865504
32.675,30.062465,-5.150187,-4.731786,30.865289
32.6875,30.236838,-4.13419,-4.614748,30.86509
32.7,30.383067,-3.048642,-4.496471,30.864919
32.7125,30.493831,-1.908622,-4.372451,30.864784
32.725,30.563534,-0.730567,-4.238632,30.864694
32.7375,30.58868,0.468086,-4.091504,30.864654
32.75,30.568125,1.669327,-3.92818,30.864665
32.7625,30.503186,2.855034,-3.746431,30.864726
32.775,30.39759,4.00745,-3.5447,30.864835
32.7875,30.257277,5.109623,-3.322077,30.864984
32.8,30.090066,6.14579,-3.078256,30.865166
32.8125,29.90521,7.101681,-2.813461,30.86537
32.825,29.712871,7.964727,-2.52837,30.865583
32.8375,29.523548,8.724164,-2.224032,30.865795
32.85,29.347505,9.371052,-1.90178,30.865992
32.8625,29.194209,9.898218,-1.563165,30.866164
32.875,29.071834,10.300151,-1.209899,30.866301
32.8875,28.986837,10.57287,-0.843813,30.866394
32.9,28.943627,10.713807,-0.466835,30.86644
32.9125,28.944346,10.721709,-0.080985,30.866435
32.925,28.988766,10.596589,0.311623,30.866379
32.9375,29.074294,10.339731,0.708774,30.866275
32.95,29.19611,9.953751,1.108149,30.86613
32.9625,29.347408,9.442701,1.507322,30.865952
32.975,29.519747,8.812192,1.903785,30.865751
32.9875,29.703487,8.069533,2.294983,30.865538
33,29.888308,7.223825,2.678373,30.865325
33.0125,30.063769,6.286025,3.051502,30.865126
33.025,30.219882,5.268908,3.412109,30.86495
33.0375,30.347676,4.186963,3.758231,30.864809
33.05,30.439707,3.056167,4.088317,30.864709
33.0625,30.490479,1.893677,4.401342,30.864658
33.075,30.496747,0.71744,4.696893,30.864658
33.0875,30.45769,-0.454257,4.975245,30.864709
33.1,30.374919,-1.603257,5.237398,30.864809
33.1125,30.252344,-2.711993,5.485076,30.864952
33.125,30.095894,-3.763915,5.720695,30.86513
33.1375,29.913118,-4.743832,5.947285,30.865333
33.15,29.712693,-5.638184,6.168382,30.86555
33.1625,29.503877,-6.435203,6.387889,30.865769
33.175,29.295941,-7.124987,6.609912,30.865977
33.1875,29.09762,-7.699498,6.83859,30.866164
33.2,28.916599,-8.152486,7.077911,30.866318
33.2125,28.759088,-8.479388,7.331534,30.866431
33.225,28.629475,-8.677213,7.602616,30.866497
33.2375,28.530096,-8.744441,7.893664,30.866512
33.25,28.461121,-8.680954,8.206398,30.866477
33.2625,28.420555,-8.488012,8.541656,30.866392
33.275,28.404359,-8.168273,8.899322,30.866264
33.2875,28.406695,-7.725862,9.278298,30.866099
33.3,28.420258,-7.166453,9.676525,30.865908
33.3125,28.43671,-6.497369,10.091044,30.865701
33.325,28.447177,-5.727655,10.518106,30.86549
33.3375,28.442787,-4.86811,10.953327,30.865288
33.35,28.415227,-3.931252,11.39188,30.865106
33.3625,28.357273,-2.931202,11.828718,30.864955
33.375,28.263276,-1.883476,12.258809,30.864844
33.3875,28.129546,-0.804688,12.677371,30.86478
33.4,27.954641,0.287816,13.080097,30.864765
33.4125,27.739507,1.376388,13.463331,30.864802
33.425,27.487481,2.44352,13.824215,30.864888
33.4375,27.204147,3.47229,14.160755,30.865019
33.45,26.897062,4.446764,14.47184,30.865187
33.4625,26.575366,5.352335,14.75718,30.865384
33.475,26.249313,6.17598,15.01719,30.865598
33.4875,25.929744,6.906419,15.252817,30.865818
33.5,25.627549,7.534194,15.465333,30.86603
33.5125,25.35313,8.051655,15.6561,30.866224
33.525,25.11592,8.452895,15.826343,30.866389
33.5375,24.923946,8.733639,15.976928,30.866515
33.55,24.783484,8.891127,16.10818,30.866595
33.562501,24.698797,8.924007,16.219744,30.866625
33.575001,24.671966,8.832251,16.310508,30.866604
33.587501,24.702827,8.617127,16.378592,30.866533
33.600001,24.788999,8.281203,16.421412,30.866415
33.612501,24.926014,7.828408,16.435808,30.866258
33.625001,25.107535,7.264108,16.418245,30.866072
33.637501,25.32567,6.595204,16.365065,30.865865
33.650001,25.571346,5.830211,16.272778,30.865651
33.662501,25.834761,4.9793,16.138377,30.865442
33.675001,26.105859,4.054282,15.959652,30.865248
33.687501,26.374842,3.068517,15.735478,30.865083
33.700001,26.632653,2.036729,15.466058,30.864954
33.712501,26.871428,0.974742,15.153099,30.86487
33.725001,27.084879,-0.100861,14.799904,30.864834
33.737501,27.268571,-1.17314,14.411375,30.86485
33.750001,27.420096,-2.225226,13.993919,30.864916
33.762501,27.5391,-3.240747,13.555275,30.865029
33.775001,27.6272,-4.204231,13.10426,30.865181
33.787501,27.687757,-5.101441,12.650461,30.865365
33.800001,27.725552,-5.919639,12.203893,30.865569
33.812501,27.74638,-6.647754,11.774648,30.865783
33.825001,27.756583,-7.276468,11.372542,30.865994
33.837501,27.762563,-7.798213,11.006801,30.86619
33.850001,27.770308,-8.207103,10.685766,30.866359
33.862501,27.784949,-8.498833,10.416659,30.866493
33.875001,27.810386,-8.670545,10.205389,30.866582
33.887501,27.848993,-8.720713,10.056401,30.866623
33.900001,27.901424,-8.649047,9.972578,30.866613
33.912501,27.966533,-8.45644,9.955182,30.866551
33.925001,28.041403,-8.144963,10.003828,30.866442
33.937501,28.121491,-7.717901,10.116507,30.866292
33.950001,28.200888,-7.179824,10.289638,30.866108
33.962501,28.27267,-6.536682,10.518165,30.865901
33.975001,28.329334,-5.795882,10.79569,30.865683
33.987501,28.363298,-4.966356,11.114656,30.865465
34.000001,28.367416,-4.058557,11.466564,30.86526
34.012501,28.335513,-3.084402,11.842226,30.86508
34.025001,28.262858,-2.057121,12.232057,30.864933
34.037501,28.146589,-0.991036,12.626363,30.864829
34.050001,27.98602,0.098758,13.015651,30.864773
34.062501,27.782829,1.196751,13.390897,30.864768
34.075001,27.541104,2.287433,13.743798,30.864814
34.087501,27.267242,3.355704,14.066957,30.864908
34.100001,26.969711,4.387269,14.354007,30.865044
34.112501,26.658682,5.36898,14.599665,30.865215
34.125001,26.345577,6.289106,14.799706,30.865411
34.137501,26.042535,7.137513,14.950877,30.865619
34.150001,25.761858,7.905757,15.050751,30.865829
34.162501,25.515445,8.587079,15.097544,30.866028
34.175001,25.31426,9.176338,15.089919,30.866204
34.187501,25.167846,9.66988,15.026789,30.866348
34.200001,25.083914,10.065377,14.907151,30.86645
34.212501,25.068015,10.361667,14.729956,30.866505
34.225001,25.123295,10.558601,14.494046,30.866509
34.237501,25.250361,10.656937,14.198148,30.866462
34.250001,25.44724,10.658266,13.84095,30.866366
34.262501,25.70944,10.565007,13.421226,30.866227
34.275001,26.030117,10.380439,12.938033,30.866052
34.287501,26.400343,10.108775,12.390936,30.865851
34.300001,26.809468,9.755265,11.780265,30.865635
34.312501,27.245565,9.326293,11.107355,30.865416
34.325001,27.69595,8.829463,10.37477,30.865206
34.337501,28.147747,8.273645,9.58647,30.865017
34.350001,28.588471,7.668958,8.747912,30.86486
34.362501,29.006601,7.0267,7.86606,30.864742
34.375001,29.392104,6.359189,6.94931,30.864672
34.387501,29.736871,5.679547,6.007328,30.864652
34.400001,30.035043,5.001428,5.050803,30.864684
34.412501,30.283196,4.338695,4.091146,30.864765
34.425001,30.480374,3.705094,3.140156,30.864891
34.437501,30.62797,3.113915,2.209666,30.865055
34.450001,30.72946,2.577692,1.311211,30.865247
34.462501,30.790019,2.107933,0.455735,30.865456
34.475001,30.816043,1.714909,-0.346655,30.86567
34.487501,30.814608,1.407495,-1.086867,30.865877
34.500001,30.792918,1.193058,-1.756938,30.866065
34.512501,30.757764,1.077405,-2.350095,30.866224
34.525001,30.715038,1.064746,-2.860768,30.866344
34.537501,30.66932,1.157693,-3.284567,30.866419
34.550001,30.623577,1.357254,-3.618254,30.866444
34.562501,30.578969,1.662838,-3.85971,30.866418
34.575001,30.53479,2.072252,-4.007921,30.866342
34.587501,30.488533,2.581693,-4.062984,30.866221
34.600001,30.43608,3.185749,-4.026138,30.866062
34.612501,30.372014,3.877415,-3.899813,30.865873
34.625001,30.290015,4.648139,-3.687695,30.865665
34.637501,30.183345,5.487914,-3.394782,30.865451
34.650001,30.045369,6.385429,-3.027428,30.865242
34.662501,29.870089,7.32828,-2.593346,30.865051
34.675001,29.652666,8.30326,-2.101574,30.864888
34.687501,29.389863,9.296696,-1.56237,30.864763
34.700001,29.080417,10.294839,-0.987063,30.864683
34.712501,28.725275,11.284277,-0.387831,30.864652
34.725001,28.327701,12.252341,0.222552,30.864673
34.737501,27.893228,13.187482,0.831013,30.864744
34.750001,27.429473,14.07958,1.424483,30.864862
34.762501,26.945819,14.92017,1.990194,30.865021
34.775001,26.452987,15.702569,2.515945,30.86521
34.787501,25.962541,16.421891,2.990339,30.86542
34.800001,25.486343,17.074951,3.402952,30.865639
34.812501,25.036003,17.660083,3.744465,30.865855
34.825001,24.622357,18.176882,4.006734,30.866056
34.837501,24.254984,18.625893,4.182827,30.866231
34.850001,23.941808,19.008287,4.267033,30.866369
34.862501,23.688771,19.32555,4.254859,30.866463
34.875001,23.499606,19.579204,4.143033,30.866509
34.887501,23.375707,19.770592,3.929518,30.866504
34.900001,23.316094,19.900743,3.613558,30.866448
34.912501,23.317477,19.970322,3.195739,30.866345
34.925001,23.374409,19.979672,2.678075,30.866201
34.937501,23.479532,19.928937,2.064107,30.866024
34.950001,23.623901,19.818264,1.358983,30.865825
34.962501,23.797387,19.648058,0.569528,30.865615
34.975001,23.989127,19.419259,-0.295749,30.865407
34.987501,24.188024,19.133634,-1.226697,30.865211
35.000001,24.383262,18.794039,-2.211648,30.865041
35.012501,24.56481,18.404627,-3.237622,30.864905
35.025001,24.723889,17.970994,-4.29061,30.864812
35.037501,24.853375,17.500221,-5.355921,30.864768
35.050001,24.948102,17.000835,-6.418576,30.864774
35.062501,25.005056,16.482654,-7.463716,30.864831
35.075001,25.023443,15.956565,-8.477005,30.864936
35.087501,25.004616,15.434206,-9.444989,30.865083
35.100001,24.951888,14.927621,-10.355384,30.865264
35.112501,24.87023,14.448863,-11.197286,30.86547
35.125001,24.765885,14.009612,-11.961286,30.865687
35.137501,24.645918,13.6208,-12.639488,30.865906
35.150001,24.517747,13.292273,-13.225446,30.866112
35.162501,24.38867,13.032498,-13.714042,30.866295
35.175001,24.265427,12.848323,-14.101315,30.866445
35.187501,24.153811,12.744788,-14.384293,30.866553
35.200001,24.05836,12.724999,-14.560822,30.866614
35.212501,23.982126,12.790039,-14.629455,30.866623
35.225001,23.926547,12.938942,-14.589379,30.866581
35.237501,23.891412,13.168702,-14.440427,30.86649
35.250001,23.874927,13.474346,-14.183152,30.866356
35.262501,23.873871,13.849041,-13.818964,30.866186
35.275001,23.883841,14.284271,-13.35032,30.86599
35.287501,23.899564,14.770067,-12.780933,30.865779
35.300001,23.915267,15.29529,-12.115989,30.865565
35.312501,23.925084,15.847977,-11.362327,30.865361
35.325001,23.92347,16.415732,-10.528557,30.865178
35.337501,23.905603,16.986148,-9.625111,30.865026
35.350001,23.867746,17.547239,-8.664181,30.864914
35.362501,23.807544,18.087866,-7.659563,30.864849
35.375001,23.724226,18.598117,-6.6264,30.864835
35.387501,23.618719,19.069627,-5.580836,30.864871
35.400001,23.493638,19.495805,-4.539614,30.864957
35.412501,23.353177,19.871961,-3.519637,30.865086
35.425001,23.202886,20.195317,-2.537527,30.865252
35.437501,23.049376,20.464907,-1.609217,30.865446
35.450001,22.899948,20.681374,-0.749588,30.865656
35.462501,22.762183,20.846682,0.027818,30.86587
35.475001,22.643526,20.963774,0.711013,30.866076
35.487501,22.550868,21.036188,1.289701,30.866262
35.500001,22.490162,21.06768,1.755348,30.866418
35.512501,22.466098,21.061869,2.101208,30.866535
35.525001,22.481832,21.021927,2.322316,30.866605
35.537501,22.538791,20.950346,2.415467,30.866625
35.550001,22.636573,20.848778,2.379205,30.866594
35.562501,22.772923,20.717977,2.213824,30.866513
35.575001,22.943802,20.557821,1.921391,30.866386
35.587501,23.143554,20.367428,1.505782,30.866221
35.600001,23.365151,20.145349,0.972728,30.866026
35.612501,23.600521,19.889822,0.329847,30.865813
35.625001,23.840947,19.599063,-0.413357,30.865594
35.637501,24.077509,19.271582,-1.245535,30.86538
35.650001,24.301568,18.906488,-2.153617,30.865184
35.662501,24.505238,18.503767,-3.122998,30.865016
35.675001,24.681844,18.064503,-4.137812,30.864886
35.687501,24.826319,17.591023,-5.181286,30.864801
35.700001,24.935514,17.086966,-6.236141,30.864765
35.712501,25.008407,16.557247,-7.28504,30.864781
35.725001,25.046186,16.00794,-8.311028,30.864846
35.737501,25.052195,15.446073,-9.297958,30.864958
35.750001,25.031763,14.879365,-10.230854,30.86511
35.762501,24.991909,14.315909,-11.096193,30.865292
35.775001,24.940954,13.76384,-11.882098,30.865495
35.787501,24.888065,13.230998,-12.578421,30.865705
35.800001,24.842753,12.724612,-13.176737,30.865912
35.812501,24.814365,12.251028,-13.670257,30.866103
35.825001,24.811592,11.815474,-14.05368,30.866267
35.837501,24.842014,11.421897,-14.323021,30.866395
35.850001,24.911714,11.072842,-14.475433,30.866478
35.862501,25.024962,10.769405,-14.509059,30.866513
35.875001,25.183993,10.51123,-14.422937,30.866496
35.887501,25.388879,10.296564,-14.216964,30.866429
35.900001,25.637508,10.122346,-13.891929,30.866315
35.912501,25.925665,9.984352,-13.449626,30.86616
35.925001,26.247219,9.877359,-12.893004,30.865973
35.937501,26.594406,9.795352,-12.226368,30.865765
35.950001,26.958208,9.731744,-11.455571,30.865546
35.962501,27.328801,9.679628,-10.588201,30.865329
35.975001,27.696066,9.632025,-9.633694,30.865126
35.987501,28.050121,9.582143,-8.60339,30.864949
36.000001,28.381857,9.523619,-7.510472,30.864807
36.012501,28.683431,9.450739,-6.369813,30.864708
36.025001,28.948698,9.358626,-5.197705,30.864658
36.037501,29.173533,9.243378,-4.0115,30.864659
36.050001,29.356036,9.102157,-2.829185,30.864711
36.062501,29.496594,8.933212,-1.66891,30.864811
36.075001,29.597791,8.73586,-0.548518,30.864954
36.087501,29.664192,8.510395,0.51491,30.86513
36.100001,29.70199,8.25797,1.505434,30.86533
36.112501,29.718566,7.980434,2.408578,30.865543
36.125001,29.721978,7.680159,3.211548,30.865755
36.137501,29.720421,7.359861,3.903369,30.865956
36.150001,29.721687,7.022426,4.474941,30.866134
36.162501,29.732662,6.67076,4.919034,30.866278
36.175001,29.758887,6.307666,5.23024,30.866381
