Time,Value_1,Value_2,Value_3,Value_4,Value_5,Value_6,Value_7,Value_8,Value_9
39.4001,0.61205,0.976429,0.480055,0,0,0,120.1,3.24466,-5.70858
39.6001,0.933155,0.707113,2.32477,0,0,0,104.63,49.4599,-25.3657
39.8001,-0.221113,1.06506,-1.96422,0,0,0,99.6756,56.7675,-34.8082
40.0001,0.0871844,0.470002,-0.93354,0,0,0,111.442,16.6991,-42.558
40.2001,1.82267,-0.906444,2.72461,0,0,0,99.7147,46.7868,-44.1589
40.4001,0.172758,0.16243,-0.965554,0,0,0,88.1079,75.5141,-33.9336
40.6001,-0.550008,0.385411,-2.34558,0,0,0,112.865,35.3065,-16.8027
40.8001,0.934937,-1.93981,1.43442,0,0,0,113.079,39.0578,4.96846
41.0001,0.608725,-1.09213,-0.186818,0,0,0,86.8726,78.4394,30.4877
41.2001,0.519339,1.25738,-2.42521,0,0,0,94.7838,47.3368,54.9245
41.4001,0.468888,-1.37928,0.0682654,0,0,0,93.7422,20.3006,74.3418
41.6001,0.34115,-1.7504,0.651279,0,0,0,68.9629,45.9236,87.9901
41.8001,0.883531,2.07963,-1.12316,0,0,0,65.5214,31.923,96.1655
42.0001,0.541948,0.310568,0.161561,0,0,0,74.5982,-4.05032,95.7612
42.2001,0.204753,-2.30637,1.2104,0,0,0,81.4163,12.587,88.4437
42.4001,0.265258,1.55494,0.662453,0,0,0,91.6761,15.8062,77.6738
42.6001,0.594339,1.65114,0.791386,0,0,0,100.237,-33.5531,58.4824
42.8001,0.480491,-2.46855,0.919451,0,0,0,113.07,-22.7759,33.8461
43.0001,0.162211,0.00898874,0.906114,0,0,0,120.592,14.9741,13.0023
43.2001,0.450794,2.32465,0.820947,0,0,0,116.674,-28.5546,-3.33656
43.4001,0.555919,-1.6534,-0.256424,0,0,0,113.911,-40.2323,-15.9197
43.6001,0.746868,-1.14786,-0.651205,0,0,0,120.045,12.4082,-16.7649
43.8001,0.396482,2.50281,0.696349,0,0,0,120.205,-8.19864,-6.29339
44.0001,0.372325,0.127786,-0.948407,0,0,0,114.194,-45.1866,6.29863
44.2001,0.611497,-1.24319,-2.12941,0,0,0,118.476,-1.05935,24.7145
44.4001,0.622169,2.0221,0.661502,0,0,0,111.826,2.44199,48.6524
44.6001,0.564382,1.32349,0.253799,0,0,0,92.1667,-47.6818,65.1386
44.8001,-0.556919,-1.16519,-2.60866,0,0,0,91.3352,-34.8877,73.1638
45.0001,0.708636,0.596075,0.453101,0,0,0,92.8213,-17.7427,79.0611
45.2001,1.61342,0.796893,2.21888,0,0,0,74.1331,-59.6129,76.5692
45.4001,-0.419423,-1.07868,-2.09456,0,0,0,79.9568,-66.518,64.8503
45.6001,0.348393,-0.989917,-0.43792,0,0,0,108.435,-34.7362,47.2719
45.8001,0.855036,-0.441675,2.72107,0,0,0,98.4713,-66.7983,23.8617
46.0001,0.631962,-0.995794,-0.961491,0,0,0,84.7758,-90.0485,-2.07147
46.2001,0.905229,-0.714074,-2.03367,0,0,0,109.939,-46.0587,-27.9351
46.4001,-0.375295,-1.05898,2.29313,0,0,0,102.284,-46.8586,-49.3105
46.6001,0.350844,-0.352481,0.395742,0,0,0,73.3341,-76.0782,-65.1955
46.8001,1.75367,0.9639,-2.63111,0,0,0,87.6885,-42.8305,-74.0726
47.0001,-0.0103758,-0.360716,1.41246,0,0,0,99.3209,-19.6701,-72.1886
47.2001,-0.422896,-0.155634,2.03544,0,0,0,90.8237,-53.3763,-65.2481
47.4001,0.945432,2.07119,-1.60688,0,0,0,104.007,-34.8609,-54.9905
47.6001,0.621063,0.769087,0.566736,0,0,0,119.534,9.32067,-33.7733
47.8001,0.483331,-1.18244,2.34718,0,0,0,118.373,-30.2312,-10.7716
48.0001,0.464322,1.69759,-0.356119,0,0,0,115.934,-45.4546,3.44365
48.2001,0.38586,1.40126,-0.472957,0,0,0,123.263,5.78339,15.2359
48.4001,0.861479,-2.24797,1.14728,0,0,0,120.366,-15.3349,21.476
48.6001,0.531368,0.153858,-0.348942,0,0,0,111.524,-55.8555,14.0166
48.8001,0.149996,2.12814,-1.23513,0,0,0,122.847,-11.5105,-1.78609
49.0001,0.317161,-1.94306,-0.577256,0,0,0,123.195,-0.811654,-20.7128
49.2001,0.617164,-1.2281,-0.837829,0,0,0,106.515,-47.241,-45.3831
49.4001,0.43531,2.57384,-0.920271,0,0,0,100.196,-20.9254,-69.8118
49.6001,0.165783,-0.510674,-0.914741,0,0,0,90.2373,16.4257,-86.2838
49.8001,0.489554,-2.10918,-0.74827,0,0,0,79.5426,-7.11284,-96.569
50.0001,0.567238,1.98223,0.374984,0,0,0,72.2092,0.396605,-102.419
50.2001,0.712667,0.710906,0.520189,0,0,0,65.8467,39.8507,-99.4476
50.4001,0.420403,-2.56116,-0.67531,0,0,0,82.7161,29.4509,-89.0018
50.6001,0.342005,0.275514,1.22451,0,0,0,100.804,17.4357,-73.509
