time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
28,29.34402,8.685213,4.022426,30.865585
28.025,29.631014,7.629677,4.050706,30.864497
28.05,29.997564,6.232738,3.717423,30.862924
28.075,30.371339,4.544438,3.056921,30.86122
28.1,30.673615,2.634143,2.125076,30.859769
28.125,30.83711,0.58899,0.998661,30.858898
28.15,30.821865,-1.492088,-0.228609,30.858807
28.175,30.62501,-3.508061,-1.453385,30.859521
28.2,30.281635,-5.366758,-2.571913,30.860886
28.225,29.856518,-6.993972,-3.488953,30.8626
28.25,29.429025,-8.338246,-4.124363,30.864288
28.275,29.07522,-9.370664,-4.416571,30.865577
28.3,28.851425,-10.080852,-4.323573,30.866188
28.325,28.782613,-10.47161,-3.823098,30.865992
28.35,28.857609,-10.554656,-2.913488,30.865041
28.375,29.03178,-10.349088,-1.615895,30.863554
28.4,29.236744,-9.882683,0.023094,30.861872
28.425,29.395456,-9.19478,1.930355,30.86038
28.45,29.439761,-8.338689,4.008805,30.85942
28.475,29.326515,-7.381661,6.144728,30.859214
28.5,29.048201,-6.40141,8.219021,30.859818
28.525,28.635186,-5.479578,10.119686,30.861103
28.55,28.149028,-4.693697,11.752158,30.86279
28.575,27.66879,-4.109619,13.044801,30.864506
28.6,27.274025,-3.775879,13.948928,30.865875
28.625,27.028487,-3.720492,14.434878,30.866598
28.65,26.967845,-3.949771,14.487116,30.866517
28.675,27.093385,-4.448453,14.101366,30.865657
28.7,27.372477,-5.180732,13.2856,30.864213
28.725,27.74564,-6.092436,12.064672,30.862511
28.75,28.139071,-7.115007,10.486496,30.860934
28.775,28.480419,-8.171795,8.626535,30.859838
28.8,28.714488,-9.186329,6.587589,30.859468
28.825,28.815102,-10.091179,4.493552,30.859909
28.85,28.789939,-10.835295,2.478086,30.861062
28.875,28.677006,-11.387845,0.671162,30.862666
28.9,28.533765,-11.737633,-0.813015,30.864361
28.925,28.421921,-11.888638,-1.884182,30.865765
28.95,28.391737,-11.853462,-2.479775,30.866561
28.975,28.469476,-11.646962,-2.565577,30.866567
29,28.650518,-11.282024,-2.135409,30.865778
29.025,28.8995,-10.768481,-1.211453,30.864363
29.05,29.15757,-10.115056,0.154679,30.862634
29.075,29.355594,-9.333176,1.881588,30.860969
29.1,29.430758,-8.440922,3.860641,30.859735
29.125,29.342818,-7.465336,5.963061,30.859201
29.15,29.085804,-6.441935,8.051391,30.859479
29.175,28.691896,-5.411349,9.993136,30.860498
29.2,28.226242,-4.414017,11.673053,30.862023
29.225,27.774109,-3.484572,13.000953,30.863703
29.25,27.423719,-2.647474,13.913599,30.865154
29.275,27.248834,-1.914835,14.371749,30.866045
29.3,27.294595,-1.286572,14.355142,30.866167
29.325,27.568956,-0.752329,13.858751,30.865487
29.35,28.040868,-0.294366,12.892585,30.864149
29.375,28.645518,0.109343,11.48533,30.862444
29.4,29.296021,0.48232,9.690006,30.860747
29.425,29.899885,0.847353,7.588366,30.85943
29.45,30.377155,1.224925,5.290802,30.858785
29.475,30.676138,1.632299,2.930007,30.858949
29.5,30.78265,2.083142,0.649128,30.859883
29.525,30.720247,2.587505,-1.412632,30.861372
29.55,30.541437,3.151853,-3.133085,30.863081
29.575,30.312471,3.778841,-4.415819,30.864624
29.6,30.095884,4.466648,-5.193789,30.865654
29.625,29.93509,5.207885,-5.429061,30.865942
29.65,29.844383,5.988489,-5.111272,30.865422
29.675,29.806222,6.787228,-4.25702,30.864212
29.7,29.776171,7.576619,-2.91092,30.862582
29.725,29.694443,8.325816,-1.147126,30.860898
29.75,29.501629,9.005453,0.931104,30.859541
29.775,29.154975,9.593669,3.196178,30.858817
29.8,28.641079,10.081798,5.506109,30.858894
29.825,27.981524,10.478018,7.718164,30.859757
29.85,27.229826,10.807651,9.702894,30.86122
29.875,26.460623,11.109751,11.35479,30.862961
29.9,25.754136,11.430659,12.597133,30.864596
29.925,25.179901,11.815947,13.381013,30.865766
29.95,24.783333,12.302319,13.680745,30.866219
29.975,24.577557,12.910903,13.489017,30.865859
30,24.541545,13.64299,12.814672,30.864777
30.025,24.624665,14.479011,11.684283,30.863221
30.05,24.756846,15.381218,10.146514,30.861547
30.075,24.862774,16.299992,8.276522,30.860137
30.1,24.877505,17.182864,6.177084,30.859317
30.125,24.760136,17.984341,3.974181,30.859277
30.15,24.502184,18.674043,1.806889,30.860035
30.175,24.128515,19.240787,-0.186161,30.861428
30.2,23.69067,19.6914,-1.880186,30.863152
30.225,23.254583,20.044606,-3.174226,30.864827
30.25,22.885965,20.321871,-3.996173,30.866086
30.275,22.636807,20.53789,-4.303522,30.866653
30.3,22.535626,20.693421,-4.082027,30.866407
30.325,22.58295,20.772522,-3.344551,30.865407
30.35,22.752483,20.745153,-2.131272,30.863881
30.375,22.997564,20.574865,-0.510591,30.862173
30.4,23.261781,20.229936,1.42128,30.860668
30.425,23.491688,19.695164,3.54435,30.859703
30.45,23.648856,18.981039,5.723666,30.859497
30.475,23.718283,18.127476,7.821969,30.860096
30.5,23.710888,17.200847,9.713318,30.861365
30.525,23.659403,16.285053,11.294052,30.863019
30.55,23.608844,15.469053,12.488381,30.864685
30.575,23.60412,14.833858,13.24807,30.865987
30.6,23.677908,14.441528,13.547988,30.866632
30.625,23.841532,14.327545,13.380654,30.866472
30.65,24.080784,14.496979,12.752836,30.865537
30.675,24.357635,14.924327,11.685824,30.86403
30.7,24.617786,15.556922,10.218967,30.862283
30.725,24.802864,16.321797,8.414173,30.860678
30.75,24.864843,17.135511,6.358209,30.859569
30.775,24.779324,17.915576,4.16019,30.859196
30.8,24.554129,18.591253,1.943501,30.859635
30.825,24.230686,19.111096,-0.166328,30.860781
30.85,23.877672,19.445345,-2.054524,30.862368
30.875,23.578521,19.582754,-3.627331,30.864032
30.9,23.415911,19.523302,-4.817497,30.865393
30.925,23.456624,19.269495,-5.584974,30.86614
30.95,23.739532,18.819345,-5.914625,30.866097
30.975,24.268466,18.163452,-5.813364,30.865266
31,25.010891,17.287282,-5.308579,30.863826
31.025,25.902724,16.178105,-4.4482,30.862091
31.05,26.858988,14.834531,-3.301265,30.860443
31.075,27.788896,13.275558,-1.956965,30.859243
31.1,28.612629,11.545967,-0.520495,30.858756
31.125,29.275977,9.715955,0.894726,30.859086
31.15,29.758979,7.874784,2.177167,30.860154
31.175,30.076126,6.120247,3.227202,30.861717
31.2,30.268098,4.546989,3.964599,30.863423
31.225,30.387462,3.236592,4.332194,30.864888
31.25,30.482329,2.251073,4.296133,30.865782
31.275,30.582168,1.629812,3.844322,30.865905
31.3,30.689144,1.388707,2.985019,30.86523
31.325,30.776922,1.520198,1.746689,30.863909
31.35,30.797271,1.993426,0.178829,30.862237
31.375,30.693181,2.754891,-1.647796,30.86059
31.4,30.415548,3.730669,-3.643545,30.85934
31.425,29.939302,4.831183,-5.706277,30.85877
31.45,29.274547,5.958628,-7.731389,30.859013
31.475,28.46943,7.015876,-9.623399,30.860019
31.5,27.603784,7.91482,-11.305886,30.861567
31.525,26.775285,8.582139,-12.726955,30.863318
31.55,26.081795,8.961549,-13.858995,30.864885
31.575,25.604064,9.013076,-14.693594,30.865926
31.6,25.392148,8.711113,-15.234125,30.866215
31.625,25.45752,8.043345,-15.489046,30.865697
31.65,25.77166,7.011968,-15.468381,30.864494
31.675,26.271144,5.637189,-15.18442,30.862883
31.7,26.868638,3.961495,-14.656005,30.861232
31.725,27.468412,2.052245,-13.914355,30.859919
31.75,27.983783,0.000228,-13.007728,30.859247
31.775,28.352869,-2.086784,-12.002545,30.859373
31.8,28.548801,-4.094527,-10.979872,30.860279
31.825,28.581727,-5.914049,-10.027839,30.861767
31.85,28.492148,-7.451587,-9.231888,30.863513
31.875,28.337636,-8.634169,-8.665208,30.865131
31.9,28.176661,-9.41058,-8.381125,30.866268
31.925,28.053627,-9.74923,-8.408214,30.866674
31.95,27.988482,-9.635548,-8.74799,30.866264
31.975,27.972898,-9.071222,-9.374778,30.865135
32,27.973598,-8.076259,-10.237679,30.863542
32.025,27.942039,-6.692972,-11.264991,30.861844
32.05,27.828342,-4.989517,-12.371494,30.860424
32.075,27.596248,-3.060181,-13.468382,30.8596
32.1,27.235289,-1.020607,-14.474454,30.85956
32.125,26.766821,1.001922,-15.326194,30.860311
32.15,26.242173,2.880934,-15.984122,30.861685
32.175,25.733386,4.502601,-16.43372,30.863372
32.2,25.319051,5.774102,-16.680923,30.864993
32.225,25.068776,6.627299,-16.743853,30.866182
32.25,25.029607,7.018652,-16.643577,30.866671
32.275,25.216845,6.927616,-16.396649,30.866345
32.3,25.610597,6.355871,-16.011412,30.865273
32.325,26.158594,5.328536,-15.488767,30.863688
32.35,26.785091,3.896788,-14.826771,30.861938
32.375,27.404759,2.139749,-14.02731,30.860408
32.4,27.939269,0.16309,-13.102491,30.859433
32.425,28.333099,-1.907307,-12.078469,30.859224
32.45,28.56464,-3.936264,-10.995259,30.859821
32.475,28.649531,-5.792441,-9.902444,30.861082
32.5,28.635217,-7.36022,-8.852047,30.862716
32.525,28.588222,-8.547476,-7.890641,30.864348
32.55,28.577509,-9.288207,-7.052722,30.865607
32.575,28.657999,-9.541204,-6.356642,30.866202
32.6,28.857822,-9.287396,-5.803437,30.865993
32.625,29.171719,-8.52851,-5.378174,30.865019
32.65,29.561795,-7.288428,-5.053135,30.863491
32.675,29.965576,-5.616629,-4.792169,30.861742
32.7,30.310021,-3.591363,-4.555663,30.860157
32.725,30.528739,-1.31955,-4.305579,30.859085
32.75,30.578455,1.068737,-4.009863,30.858761
32.775,30.450447,3.431259,-3.645573,30.859253
32.8,30.173745,5.627714,-3.200164,30.860445
32.825,29.809132,7.533208,-2.670904,30.862069
32.85,29.435635,9.047614,-2.062887,30.863756
32.875,29.133143,10.099193,-1.386509,30.865128
32.9,28.96536,10.643347,-0.655296,30.865877
32.925,28.966686,10.659154,0.115348,30.865835
32.95,29.135327,10.146737,0.908489,30.865011
32.975,29.433692,9.127432,1.705576,30.863591
33,29.795997,7.646656,2.486692,30.861893
33.025,30.141908,5.777439,3.231808,30.860298
33.05,30.39376,3.62154,3.923262,30.859167
33.075,30.493675,1.305542,4.549093,30.858757
33.1,30.416369,-1.028764,5.106287,30.859164
33.125,30.174195,-3.237955,5.602843,30.860302
33.15,29.812998,-5.191009,6.057787,30.861922
33.175,29.400017,-6.780101,6.498853,30.863666
33.2,29.00723,-7.926006,6.958204,30.865151
33.225,28.694408,-8.578323,7.46703,30.866053
33.25,28.495736,-8.712725,8.04999,30.866177
33.275,28.412579,-8.32817,8.720453,30.865504
33.3,28.413588,-7.446184,9.47738,30.864192
33.325,28.44204,-6.112539,10.304549,30.862542
33.35,28.429087,-4.399712,11.172582,30.860931
33.375,28.310341,-2.407381,12.043747,30.859727
33.4,28.042154,-0.258493,12.878724,30.859209
33.425,27.613558,1.90988,13.643774,30.859501
33.45,27.05068,3.959441,14.316313,30.860546
33.475,26.412431,5.764066,14.887217,30.862116
33.5,25.778753,7.220216,15.359123,30.863867
33.525,25.234643,8.252188,15.741283,30.865414
33.55,24.853839,8.812299,16.042624,30.866418
33.575001,24.685508,8.878046,16.265197,30.866659
33.600001,24.746038,8.449078,16.400068,30.866091
33.625001,25.016892,7.546166,16.42708,30.864842
33.650001,25.448615,6.212612,16.318958,30.863197
33.675001,25.970403,4.516696,16.049031,30.861525
33.700001,26.503826,2.552535,15.600766,30.860203
33.725001,26.978223,0.436866,14.976487,30.859529
33.750001,27.344401,-1.699243,14.202624,30.859654
33.775001,27.583224,-3.722536,13.329743,30.86055
33.800001,27.70674,-5.510579,12.427152,30.862016
33.825001,27.751581,-6.962148,11.573571,30.863722
33.850001,27.766548,-8.002697,10.846259,30.865283
33.875001,27.797789,-8.584731,10.311,30.866347
33.900001,27.875332,-8.684923,10.014467,30.866674
33.925001,28.004089,-8.300743,9.979484,30.866186
33.950001,28.161302,-7.4489,10.203055,30.864986
33.975001,28.301101,-6.166316,10.656913,30.863337
34.000001,28.365441,-4.512492,11.290598,30.861601
34.025001,28.299256,-2.570804,12.037132,30.860159
34.050001,28.066367,-0.446194,12.821,30.859328
34.075001,27.662031,1.742023,13.567347,30.859286
34.100001,27.118552,3.871406,14.210491,30.860034
34.125001,26.502221,5.828957,14.699709,30.861398
34.150001,25.902304,7.521549,15.000853,30.863063
34.175001,25.414973,8.881629,15.093784,30.864648
34.200001,25.126009,9.867557,14.967032,30.865791
34.225001,25.095788,10.460069,14.612066,30.866229
34.250001,25.348934,10.657541,14.019611,30.865857
34.275001,25.869906,10.472665,13.179681,30.864749
34.300001,26.605022,9.931964,12.085638,30.863146
34.325001,27.470859,9.077827,10.741086,30.861399
34.350001,28.368193,7.97126,9.167204,30.859893
34.375001,29.199422,6.692918,7.407691,30.858958
34.400001,29.88602,5.340481,5.529069,30.8588
34.425001,30.381851,4.021909,3.615656,30.859449
34.450001,30.678792,2.845835,1.760443,30.860755
34.475001,30.803124,1.911466,0.054542,30.862423
34.500001,30.803871,1.30033,-1.421904,30.864076
34.525001,30.736521,1.071135,-2.605438,30.865343
34.550001,30.646574,1.257537,-3.451418,30.865939
34.575001,30.557004,1.867613,-3.93382,30.865732
34.600001,30.462422,2.883792,-4.044558,30.864768
34.625001,30.331116,4.262847,-3.793741,30.863262
34.650001,30.114442,5.936736,-3.21108,30.861553
34.675001,29.761446,7.815823,-2.347426,30.860026
34.700001,29.235198,9.795804,-1.274677,30.859025
34.725001,28.526546,11.768329,-0.082598,30.858778
34.750001,27.661416,13.633539,1.127792,30.859346
34.775001,26.699482,15.311373,2.253117,30.860606
34.800001,25.724536,16.748427,3.196699,30.862282
34.825001,24.829286,17.918497,3.87566,30.864004
34.850001,24.09851,18.817113,4.224997,30.865394
34.875001,23.594304,19.452408,4.199017,30.866149
34.900001,23.346014,19.835704,3.771609,30.866107
34.925001,23.34605,19.975036,2.936974,30.865287
34.950001,23.551812,19.873639,1.711606,30.863878
34.975001,23.893338,19.533696,0.136945,30.862204
35.000001,24.285707,18.963877,-1.719118,30.860647
35.025001,24.644398,18.187859,-3.764059,30.859565
35.050001,24.900778,17.250592,-5.887187,30.859206
35.075001,25.014288,16.219694,-7.970296,30.859661
35.100001,24.978298,15.181019,-9.900124,30.860835
35.125001,24.818116,14.229362,-11.579231,30.862472
35.150001,24.581903,13.456676,-12.932422,30.864213
35.175001,24.327129,12.94056,-13.907644,30.865674
35.200001,24.106172,12.735048,-14.472529,30.866536
35.225001,23.954424,12.864645,-14.609388,30.866612
35.250001,23.883253,13.321675,-14.311754,30.865889
35.275001,23.878933,14.066799,-13.584594,30.864534
35.300001,23.907482,15.032808,-12.448399,30.862852
35.325001,23.924332,16.131964,-10.945368,30.861222
35.350001,23.886721,17.266781,-9.144567,30.860011
35.375001,23.765928,18.343059,-7.142904,30.859492
35.400001,23.556227,19.282768,-5.060154,30.859782
35.425001,23.27809,20.033684,-3.028516,30.860815
35.450001,22.974734,20.573185,-1.179339,30.862359
35.475001,22.70294,20.905276,0.369479,30.864066
35.500001,22.520611,21.051987,1.522591,30.865553
35.525001,22.474067,21.041955,2.211832,30.866483
35.550001,22.587786,20.89962,2.397405,30.866645
35.575001,22.858463,20.637956,2.067672,30.865998
35.600001,23.254445,20.256443,1.239313,30.864682
35.625001,23.720814,19.744494,-0.041702,30.862984
35.650001,24.189603,19.089086,-1.699526,30.861278
35.675001,24.593591,18.284189,-3.630352,30.859938
35.700001,24.880958,17.339059,-5.708655,30.859257
35.725001,25.027337,16.282673,-7.79797,30.859381
35.750001,25.042027,15.162817,-9.764341,30.860274
35.775001,24.966492,14.039991,-11.489087,30.861727
35.800001,24.865484,12.977935,-12.877531,30.863407
35.825001,24.813065,12.03339,-13.861934,30.86493
35.850001,24.87696,11.247511,-14.399202,30.865947
35.875001,25.104579,10.640457,-14.465979,30.866224
35.900001,25.513295,10.209588,-14.054427,30.86569
35.925001,26.08654,9.930978,-13.17129,30.864458
35.950001,26.776396,9.763655,-11.840937,30.862795
35.975001,27.51251,9.655916,-10.110911,30.861067
36.000001,28.216054,9.55295,-8.056897,30.859653
36.025001,28.816123,9.404733,-5.783734,30.858864
36.050001,29.264844,9.172802,-3.420331,30.858873
36.075001,29.547262,8.834559,-1.108717,30.859673
36.100001,29.683178,8.384197,1.010159,30.86108
36.125001,29.720378,7.830305,2.810046,30.862776
36.150001,29.721178,7.191149,4.189137,30.864379
36.175001,29.74591,6.489215,5.074619,30.865529
36.200001,29.837493,5.746573,5.422994,30.865967
36.225001,30.010512,4.982033,5.218584,30.865597
36.250001,30.247085,4.210311,4.472643,30.864501
36.275001,30.500375,3.442707,3.224122,30.862924
36.300001,30.705241,2.688421,1.541283,30.861221
36.325001,30.794036,1.955616,-0.478144,30.859775
36.350001,30.714132,1.251584,-2.710749,30.858914
36.375001,30.442811,0.581892,-5.0164,30.858833
36.400001,29.995454,-0.051174,-7.25137,30.859557
36.425001,29.424612,-0.65019,-9.282581,30.860928
36.450001,28.810145,-1.223477,-10.999157,30.862644
36.475001,28.243158,-1.784791,-12.318494,30.864328
36.500001,27.80785,-2.351652,-13.186324,30.86561
36.525001,27.565341,-2.942554,-13.572633,30.866211
36.550001,27.542494,-3.573518,-13.466672,30.866004
36.575001,27.727348,-4.254641,-12.874127,30.865044
36.600001,28.071689,-4.987356,-11.818015,30.863553
36.625001,28.500359,-5.763114,-10.342686,30.861871
36.650001,28.925996,-6.564014,-8.518437,30.860384
36.675001,29.266648,-7.365474,-6.443423,30.859432
36.700001,29.46261,-8.140462,-4.240285,30.859238
36.725001,29.488427,-8.86415,-2.046946,30.859852
36.750001,29.356862,-9.517609,-0.003405,30.861144
36.775001,29.113827,-10.089349,1.761982,30.862833
36.800001,28.825783,-10.574231,3.143272,30.864547
36.825001,28.563128,-10.970205,4.062843,30.86591
36.850001,28.38376,-11.274092,4.472736,30.866622
36.875001,28.320418,-11.477986,4.353445,30.866531
36.900001,28.374169,-11.567732,3.712569,30.865661
36.925001,28.515042,-11.524361,2.584765,30.864211
36.950001,28.68958,-11.328545,1.032718,30.862509
36.975001,28.833875,-10.967127,-0.85273,30.860936
37.000001,28.889464,-10.439974,-2.955676,30.859848
37.025001,28.81843,-9.765036,-5.142981,30.859489
37.050001,28.613862,-8.979857,-7.276331,30.859941
37.075001,28.302789,-8.138846,-9.22599,30.861101
37.100001,27.940724,-7.306969,-10.882598,30.862709
37.125001,27.599364,-6.551568,-12.164021,30.864402
37.150001,27.350692,-5.934276,-13.016205,30.8658
37.175001,27.251328,-5.504481,-13.409398,30.866586
37.200001,27.330367,-5.294905,-13.332699,30.866581
37.225001,27.582896,-5.319109,-12.79013,30.865782
37.250001,27.970233,-5.570492,-11.800191,30.864362
37.275001,28.426976,-6.022635,-10.398889,30.862631
37.300001,28.873928,-6.6312,-8.644243,30.86097
37.325001,29.234704,-7.337754,-6.619159,30.859744
37.350001,29.452566,-8.075526,-4.429862,30.85922
37.375001,29.503396,-8.776363,-2.198713,30.859508
37.400001,29.401257,-9.37742,-0.05255,30.860536
37.425001,29.194927,-9.825971,1.890398,30.862065
37.450001,28.956299,-10.081271,3.531491,30.863744
37.475001,28.763788,-10.113497,4.798087,30.86519
37.500001,28.684819,-9.900989,5.644994,30.866071
37.525001,28.761232,-9.427631,6.052488,30.866183
37.550001,29.000314,-8.682137,6.023367,30.865494
37.575001,29.372941,-7.660135,5.581071,30.864149
37.600001,29.819149,-6.368679,4.769546,30.862442
37.625001,30.260374,-4.831581,3.653942,30.860747
37.650001,30.616235,-3.093196,2.320186,30.859439
37.675001,30.822415,-1.218548,0.871552,30.858804
37.700001,30.845359,0.711185,-0.578502,30.858979
37.725001,30.689839,2.607019,-1.916244,30.859922
37.750001,30.397289,4.382031,-3.038033,30.861417
37.775001,30.035378,5.959884,-3.858546,30.863125
37.800001,29.6818,7.27987,-4.315287,30.864663
37.825001,29.4065,8.297974,-4.369432,30.865685
37.850001,29.256438,8.985135,-4.004471,30.865962
37.875001,29.245905,9.324892,-3.224645,30.865432
37.900001,29.353974,9.312509,-2.054532,30.864214
37.925001,29.529412,8.956638,-0.539786,30.862581
37.950001,29.702153,8.283047,1.252336,30.8609
37.975001,29.799215,7.338604,3.234721,30.859549
38.000001,29.761708,6.193132,5.305993,30.858835
38.025001,29.558858,4.937299,7.360031,30.858922
38.050001,29.195346,3.676124,9.29757,30.859795
38.075001,28.709909,2.5194,11.036816,30.861263
38.100001,28.165673,1.571383,12.520011,30.863004
38.125001,27.634988,0.922052,13.714332,30.864635
38.150001,27.182789,0.641169,14.60761,30.865797
38.175001,26.852375,0.774912,15.201123,30.866238
38.200001,26.656457,1.343934,15.502549,30.865869
38.225001,26.574932,2.341703,15.521725,30.864778
38.250001,26.559615,3.732908,15.270575,30.863218
38.275001,26.545058,5.452934,14.766867,30.861545
38.300001,26.46351,7.410181,14.039951,30.860142
38.325001,26.260966,9.492659,13.135806,30.859331
38.350001,25.910594,11.578885,12.118873,30.859302
38.375001,25.420103,13.551133,11.069286,30.86007
38.400001,24.831081,15.307711,10.0758,30.86147
38.425001,24.210585,16.770874,9.226167,30.863195
38.450001,23.637385,17.88855,8.597317,30.864867
38.475001,23.186405,18.630348,8.247304,30.866118
38.500001,22.914829,18.980492,8.20994,30.866674
38.525001,22.852313,18.931244,8.492088,30.866418
38.550001,22.996584,18.479943,9.073164,30.865409
38.575001,23.314776,17.63117,9.906669,30.863879
38.600001,23.750168,16.403307,10.924039,30.862171
38.625001,24.233345,14.836869,12.041316,30.860671
38.650001,24.6959,13.000877,13.168588,30.859715
38.675001,25.083897,10.993977,14.221131,30.859519
38.700001,25.367875,8.9388,15.12998,30.860128
38.725001,25.54677,6.970522,15.84931,30.861405
38.750001,25.644662,5.222656,16.358596,30.863061
38.775001,25.70133,3.813717,16.659183,30.864724
38.800001,25.759277,2.837448,16.766624,30.866019
38.825001,25.850636,2.357336,16.701435,30.866655
38.850001,25.987143,2.404399,16.481112,30.866483
38.875001,26.155465,2.976539,16.115625,30.865539
38.900001,26.319012,4.038324,15.607362,30.864027
38.925001,26.4261,5.521431,14.95511,30.862279
38.950001,26.422981,7.327178,14.160511,30.860679
38.975001,26.268908,9.332849,13.234651,30.859579
39.000001,25.949501,11.402428,12.20243,30.859217
39.025001,25.484709,13.400417,11.103038,30.859667
39.050001,24.928956,15.205676,9.986229,30.86082
39.075001,24.363261,16.721629,8.905446,30.86241
39.100001,23.881386,17.880293,7.909834,30.864072
39.125001,23.57341,18.639908,7.037242,30.865428
39.150001,23.510243,18.978325,6.309655,30.866164
39.175001,23.731715,18.885758,5.731547,30.866111
39.200001,24.23979,18.360407,5.290837,30.865271
39.225001,24.997637,17.409041,4.961766,30.863825
39.250001,25.934824,16.052367,4.709029,30.862089
39.275001,26.958342,14.332877,4.4926,30.860444
39.300001,27.96817,12.321465,4.272756,30.859253
39.325001,28.874682,10.119244,4.014687,30.858777
39.350001,29.614041,7.852574,3.691991,30.859117
39.375001,30.157598,5.661867,3.288486,30.860194
39.400001,30.512692,3.68707,2.79812,30.861762
39.425001,30.714701,2.053663,2.22334,30.863467
39.450001,30.81277,0.8623,1.572678,30.864926
39.475001,30.853326,0.183179,0.858492,30.865811
39.500001,30.865728,0.05421,0.095509,30.865923
39.525001,30.853559,0.480955,-0.699686,30.865239
39.550001,30.793523,1.43668,-1.50859,30.86391
39.575001,30.642209,2.862232,-2.310901,30.862236
39.600001,30.34921,4.667028,-3.085525,30.860592
39.625001,29.873497,6.733184,-3.812853,30.85935
39.650001,29.198811,8.924204,-4.478051,30.85879
39.675001,28.343735,11.09785,-5.074543,30.859043
39.700001,27.363432,13.120689,-5.606536,30.860057
39.725001,26.342418,14.880607,-6.089628,30.86161
39.750001,25.380381,16.293974,-6.549024,30.863361
39.775001,24.574807,17.306164,-7.015623,30.864923
39.800001,24.004464,17.88663,-7.520728,30.865954
39.825001,23.716814,18.02173,-8.090385,30.866233
39.850001,23.721057,17.709018,-8.740357,30.865704
39.875001,23.987305,16.955698,-9.472617,30.864494
39.900001,24.451785,15.781957,-10.274113,30.86288
39.925001,25.027487,14.227578,-11.118298,30.861231
39.950001,25.618992,12.358542,-11.969491,30.859926
39.975001,26.139121,10.269982,-12.789368,30.859263
40.000001,26.524044,8.08295,-13.544136,30.859401
40.025001,26.743236,5.934821,-14.210429,30.860315
40.050001,26.8017,3.965582,-14.778169,30.861809
40.075001,26.733985,2.303677,-15.249464,30.863555
40.100001,26.591856,1.054761,-15.633917,30.86517
40.125001,26.429142,0.295061,-15.941823,30.866298
40.150001,26.287653,0.068872,-16.177369,30.866693
40.175001,26.187366,0.388374,-16.333948,30.866273
40.200001,26.122775,1.233905,-16.393131,30.865136
40.225001,26.065938,2.553971,-16.327956,30.863539
40.250001,25.975395,4.265886,-16.110072,30.861842
40.275001,25.808938,6.258931,-15.719113,30.860428
40.300001,25.537183,8.401749,-15.151854,30.859614
40.325001,25.15443,10.554139,-14.428399,30.859584
40.350001,24.683795,12.581337,-13.593422,30.860345
40.375001,24.175099,14.367275,-12.711887,30.861725
40.400001,23.696089,15.823285,-11.86041,30.863414
40.425001,23.319333,16.890279,-11.116534,30.865031
40.450001,23.108023,17.534935,-10.548384,30.866213
40.475001,23.103702,17.7426,-10.206455,30.866691
40.500001,23.318056,17.510589,-10.11827,30.866354
40.525001,23.729996,16.844977,-10.28587,30.865274
40.550001,24.288491,15.762219,-10.685908,30.863684
40.575001,24.921017,14.294668,-11.272285,30.861935
40.600001,25.546649,12.4972,-11.981386,30.86041
40.625001,26.091659,10.45135,-12.7397,30.859445
40.650001,26.50436,8.264026,-13.472858,30.859247
40.675001,26.765522,6.059922,-14.114346,30.859854
40.700001,26.891452,3.969162,-14.61179,30.861122
40.725001,26.928788,2.113517,-14.929274,30.862758
40.750001,26.942403,0.594772,-15.045385,30.864388
40.775001,26.999569,-0.512479,-14.948187,30.865639
40.800001,27.154225,-1.163419,-14.629364,30.866224
40.825001,27.434665,-1.34248,-14.080027,30.866005
40.850001,27.836994,-1.061772,-13.289997,30.865023
40.875001,28.325509,-0.359854,-12.251165,30.863489
40.900001,28.840059,0.699147,-10.963996,30.86174
40.925001,29.309236,2.027363,-9.444999,30.86016
40.950001,29.666841,3.517587,-7.732335,30.859097
40.975001,29.867897,5.051178,-5.887178,30.858784
41.000001,29.90006,6.508752,-3.98975,30.859286
41.025001,29.787205,7.781467,-2.130926,30.860487
41.050001,29.584104,8.780055,-0.401827,30.862114
41.075001,29.363665,9.439523,1.115654,30.863799
41.100001,29.20016,9.719149,2.355248,30.865165
41.125001,29.152571,9.59921,3.269061,30.865904
41.150001,29.251633,9.076974,3.827695,30.865851
41.175001,29.493011,8.164244,4.019543,30.865018
41.200001,29.83779,6.887591,3.850803,30.863592
41.225001,30.220273,5.290656,3.346709,30.861892
41.250001,30.561904,3.436516,2.55316,30.860302
41.275001,30.788714,1.407583,1.537119,30.859179
41.300001,30.848476,-0.698724,0.384164,30.858779
41.325001,30.72324,-2.778611,-0.80739,30.859197
41.350001,30.433794,-4.73295,-1.93497,30.860343
41.375001,30.034748,-6.477649,-2.900843,30.861966
41.400001,29.601642,-7.950435,-3.619656,30.863709
41.425001,29.213608,-9.112599,-4.02312,30.865188
41.450001,28.935932,-9.946234,-4.061919,30.86608
41.475001,28.806303,-10.449078,-3.706155,30.866194
41.500001,28.827293,-10.629592,-2.945965,30.865511
41.525001,28.966209,-10.504341,-1.793297,30.864192
41.550001,29.162283,-10.098351,-0.284525,30.86254
41.575001,29.339997,-9.447656,1.517711,30.860932
41.600001,29.426125,-8.60212,3.525618,30.859736
41.625001,29.366859,-7.626388,5.631853,30.859228
41.650001,29.140907,-6.59752,7.719513,30.859531
41.675001,28.765075,-5.599202,9.67445,30.860584
41.700001,28.290818,-4.713784,11.396607,30.862158
