Time,Value_1,Value_2,Value_3
33.5247,0.523599,0.366367,-0.900046
33.5497,0.523599,0.321536,-0.197742
33.5747,0.523599,0.275973,0.51578
33.5998,0.523599,0.229781,1.20004
33.6248,0.523599,0.183065,1.81623
33.6498,0.523599,0.135932,2.32938
33.6748,0.523599,0.0884887,2.71038
33.6998,0.523599,0.0408439,2.93762
33.7248,0.523599,-0.00689411,2.99822
33.7498,0.523599,-0.0546164,2.88872
33.7748,0.523599,-0.102214,2.61535
33.7998,0.523599,-0.149579,2.19361
33.8248,0.523599,-0.196603,1.64743
33.8498,0.523599,-0.243178,1.00778
33.8748,0.523599,-0.2892,0.310971
33.8998,0.523599,-0.334562,-0.403484
33.9248,0.523599,-0.379161,-1.09505
33.9498,0.523599,-0.422896,-1.72449
33.9748,0.523599,-0.465667,-2.25611
33.9998,0.523599,-0.507376,-2.65973
34.0248,0.523599,-0.547929,-2.91247
34.0498,0.523599,-0.587233,-2.99998
34.0748,0.523599,-0.625198,-2.91731
34.0998,0.523599,-0.661738,-2.66914
34.1248,0.523599,-0.69677,-2.26954
34.1498,0.523599,-0.730213,-1.7412
34.1748,0.523599,-0.761992,-1.11408
34.1998,0.523599,-0.792033,-0.423754
34.2248,0.523599,-0.82027,0.290608
34.2498,0.523599,-0.846636,0.988485
34.2748,0.523599,-0.871072,1.63028
34.2998,0.523599,-0.893523,2.1796
34.3248,0.523599,-0.913936,2.60526
34.3498,0.523599,-0.932267,2.88313
34.3748,0.523599,-0.948472,2.99744
34.3998,0.523599,-0.962515,2.94171
34.4248,0.523599,-0.974364,2.71909
34.4498,0.523599,-0.983992,2.34222
34.4748,0.523599,-0.991377,1.83247
34.4998,0.523599,-0.996502,1.21877
34.5248,0.523599,-0.999355,0.53593
34.5498,0.523599,-0.99993,-0.177316
34.5748,0.523599,-0.998226,-0.880502
34.5998,0.523599,-0.994246,-1.53374
34.6248,0.523599,-0.988,-2.09996
34.6498,0.523599,-0.979501,-2.54706
34.6748,0.523599,-0.96877,-2.84966
34.6998,0.523599,-0.95583,-2.9906
34.7248,0.523599,-0.940712,-2.96189
34.7498,0.523599,-0.923449,-2.76514
34.7748,0.523599,-0.904081,-2.41153
34.7998,0.523599,-0.882652,-1.92112
34.8248,0.523599,-0.859211,-1.32172
34.8498,0.523599,-0.833811,-0.647336
34.8748,0.523599,-0.806511,0.0637689
34.8998,0.523599,-0.777372,0.771256
34.9248,0.523599,-0.746461,1.43499
34.9498,0.523599,-0.713848,2.01732
34.9748,0.523599,-0.679608,2.4852
34.9998,0.523599,-0.643819,2.8121
35.0248,0.523599,-0.606563,2.97947
35.0498,0.523599,-0.567923,2.97781
35.0748,0.523599,-0.527989,2.80723
35.0998,0.523599,-0.486852,2.47739
35.1248,0.523599,-0.444604,2.00701
35.1498,0.523599,-0.401343,1.42277
35.1748,0.523599,-0.357167,0.757813
35.1998,0.523599,-0.312177,0.0498695
35.2248,0.523599,-0.266476,-0.660903
35.2499,0.523599,-0.220167,-1.33418
35.2749,0.523599,-0.173356,-1.93177
35.2999,0.523599,-0.126149,-2.41978
35.3249,0.523599,-0.0786557,-2.7705
35.3499,0.523599,-0.0309827,-2.96406
35.3749,0.523599,0.0167609,-2.98947
35.3999,0.523599,0.0644664,-2.84529
35.4249,0.523599,0.112025,-2.53969
35.4499,0.523599,0.159328,-2.09001
35.4749,0.523599,0.206268,-1.52177
35.4999,0.523599,0.252738,-0.867203
35.5249,0.523599,0.298631,-0.163436
35.5499,0.523599,0.343844,0.549602
35.5749,0.523599,0.388273,1.23146
35.5999,0.523599,0.431817,1.84346
35.6249,0.523599,0.474377,2.35088
35.6499,0.523599,0.515855,2.72493
35.6749,0.523599,0.556157,2.9444
35.6999,0.523599,0.595191,2.99684
35.7249,0.523599,0.632869,2.87926
35.7499,0.523599,0.669104,2.59834
35.7749,0.523599,0.703814,2.17002
35.7999,0.523599,0.736919,1.6186
35.8249,0.523599,0.768345,0.975349
35.8499,0.523599,0.798019,0.276769
35.8749,0.523599,0.825874,-0.437512
35.8999,0.523599,0.851846,-1.12697
35.9249,0.523599,0.875876,-1.7525
35.9499,0.523599,0.89791,-2.27861
35.9749,0.523599,0.917897,-2.67545
35.9999,0.523599,0.935791,-2.92052
36.0249,0.523599,0.951553,-2.9999
36.0499,0.523599,0.965145,-2.9091
36.0749,0.523599,0.976537,-2.65327
36.0999,0.523599,0.985703,-2.24692
36.1249,0.523599,0.992622,-1.7131
36.1499,0.523599,0.997278,-1.08209
36.1749,0.523599,0.999661,-0.389704
36.1999,0.523599,0.999765,0.324795
36.2249,0.523599,0.99759,1.02087
36.2499,0.523599,0.993141,1.65903
36.2749,0.523599,0.986428,2.20307
36.2999,0.523599,0.977466,2.62213
36.3249,0.523599,0.966276,2.89244
36.3499,0.523599,0.952884,2.99866
36.3749,0.523599,0.937319,2.93477
36.3999,0.523599,0.919618,2.70439
36.4249,0.523599,0.89982,2.32059
36.4499,0.523599,0.877971,1.80514
36.4749,0.523599,0.854121,1.18729
36.4999,0.523599,0.828323,0.50208
36.5249,0.523599,0.800638,-0.211611
36.5499,0.523599,0.771127,-0.913298
36.5749,0.523599,0.739858,-1.56317
36.5999,0.523599,0.706903,-2.12437
36.6249,0.523599,0.672337,-2.56505
36.6499,0.523599,0.636238,-2.86022
36.6749,0.523599,0.598688,-2.99312
36.6999,0.523599,0.559774,-2.95623
36.7249,0.523599,0.519584,-2.75163
36.7499,0.523599,0.478209,-2.39093
36.7749,0.523599,0.435744,-1.8946
36.7999,0.523599,0.392286,-1.29078
36.8249,0.523599,0.347933,-0.613736
36.8499,0.523599,0.302788,0.098124
36.875,0.523599,0.256952,0.804417
36.9,0.523599,0.210531,1.46508
36.925,0.523599,0.163629,2.04262
36.95,0.523599,0.116355,2.50429
36.975,0.523599,0.0688151,2.82389
37,0.523599,0.0211185,2.98329
37.025,0.523599,-0.0266261,2.97345
37.05,0.523599,-0.0743101,2.79492
37.075,0.523599,-0.121825,2.45784
37.1,0.523599,-0.169062,1.98133
37.125,0.523599,-0.215913,1.39242
37.15,0.523599,-0.262272,0.724511
37.175,0.523599,-0.308034,0.0155039
37.2,0.523599,-0.353093,-0.694382
37.225,0.523599,-0.397347,-1.36488
37.25,0.523599,-0.440696,-1.95794
37.275,0.523599,-0.48304,-2.43993
37.3,0.523599,-0.524283,-2.78351
37.325,0.523599,-0.564331,-2.96917
37.35,0.523599,-0.603092,-2.9864
37.375,0.523599,-0.640478,-2.8342
37.4,0.523599,-0.676405,-2.52123
37.425,0.523599,-0.710789,-2.06522
37.45,0.523599,-0.743554,-1.49206
37.475,0.523599,-0.774623,-0.834246
37.5,0.523599,-0.803926,-0.12911
37.525,0.523599,-0.831397,0.583351
37.55,0.523599,-0.856973,1.26272
37.575,0.523599,-0.880595,1.87045
37.6,0.523599,-0.90221,2.37208
37.625,0.523599,-0.921768,2.73913
37.65,0.523599,-0.939224,2.9508
37.675,0.523599,-0.95454,2.99506
37.7,0.523599,-0.96768,2.86942
37.725,0.523599,-0.978614,2.58099
37.75,0.523599,-0.987317,2.14615
37.775,0.523599,-0.99377,1.58956
37.8,0.523599,-0.997957,0.942785
37.825,0.523599,-0.999869,0.24253
37.85,0.523599,-0.999502,-0.471483
37.875,0.523599,-0.996856,-1.15875
37.9,0.523599,-0.991938,-1.78028
37.925,0.523599,-0.984759,-2.30081
37.95,0.523599,-0.975335,-2.69082
37.975,0.523599,-0.963688,-2.92818
38,0.523599,-0.949844,-2.99943
38.025,0.523599,-0.933835,-2.90052
38.05,0.523599,-0.915697,-2.63706
38.075,0.523599,-0.895471,-2.224
38.1,0.523599,-0.873204,-1.68477
38.125,0.523599,-0.848947,-1.04997
38.15,0.523599,-0.822755,-0.355603
38.175,0.523599,-0.794687,0.358938
38.2,0.523599,-0.764807,1.05312
38.225,0.523599,-0.733184,1.68755
38.25,0.523599,-0.69989,2.22625
38.275,0.523599,-0.665,2.63866
38.3,0.523599,-0.628594,2.90137
38.325,0.523599,-0.590755,2.99949
38.35,0.523599,-0.55157,2.92745
38.375,0.523599,-0.511127,2.68934
38.4,0.523599,-0.46952,2.29866
38.425,0.523599,-0.426841,1.77757
38.45,0.523599,-0.38319,1.15565
38.475,0.523599,-0.338666,0.468165
38.5,0.523599,-0.293369,-0.245879
38.5251,0.523599,-0.247404,-0.945974
38.5501,0.523599,-0.200874,-1.5924
38.5751,0.523599,-0.153887,-2.1485
38.6001,0.523599,-0.106549,-2.58271
38.6251,0.523599,-0.0589677,-2.8704
38.6501,0.523599,-0.0112523,-2.99525
38.6751,0.523599,0.0364887,-2.95019
38.7001,0.523599,0.0841466,-2.73776
38.7251,0.523599,0.131613,-2.37002
38.7501,0.523599,0.178779,-1.86782
38.7751,0.523599,0.225537,-1.25967
38.8001,0.523599,0.271782,-0.580055
38.8251,0.523599,0.317406,0.132466
38.8501,0.523599,0.362308,0.837473
38.8751,0.523599,0.406383,1.49497
38.9001,0.523599,0.449532,2.06766
38.9251,0.523599,0.491656,2.52305
38.9501,0.523599,0.53266,2.8353
38.9751,0.523599,0.572449,2.98672
39.0001,0.523599,0.610933,2.96869
39.0251,0.523599,0.648025,2.78225
39.0501,0.523599,0.683639,2.43798
39.0751,0.523599,0.717695,1.95539
39.1001,0.523599,0.750115,1.36188
39.1251,0.523599,0.780825,0.691113
39.1501,0.523599,0.809756,-0.0188637
39.1751,0.523599,0.83684,-0.727771
39.2001,0.523599,0.862016,-1.39539
39.2251,0.523599,0.885228,-1.98385
39.2501,0.523599,0.906421,-2.45977
39.2751,0.523599,0.925549,-2.79614
39.3001,0.523599,0.942566,-2.97389
39.3251,0.523599,0.957435,-2.98293
39.3501,0.523599,0.970121,-2.82275
39.3751,0.523599,0.980596,-2.50244
39.4001,0.523599,0.988836,-2.04016
39.4251,0.523599,0.994821,-1.46214
39.4501,0.523599,0.998539,-0.80118
39.4751,0.523599,0.99998,-0.0947659
39.5001,0.523599,0.999142,0.617024
39.5251,0.523599,0.996026,1.29381
39.5501,0.523599,0.99064,1.8972
39.5751,0.523599,0.982995,2.39296
39.6001,0.523599,0.97311,2.75297
39.6251,0.523599,0.961006,2.9568
39.6501,0.523599,0.946712,2.99289
39.6751,0.523599,0.93026,2.8592
39.7001,0.523599,0.911687,2.56331
39.7251,0.523599,0.891035,2.122
39.7501,0.523599,0.868353,1.5603
39.7751,0.523599,0.843691,0.910097
39.8001,0.523599,0.817106,0.20826
39.8251,0.523599,0.788658,-0.505392
39.8501,0.523599,0.758413,-1.19037
39.8751,0.523599,0.726438,-1.80782
39.9001,0.523599,0.692808,-2.32272
39.9251,0.523599,0.657598,-2.70584
39.9501,0.523599,0.620889,-2.93547
39.9751,0.523599,0.582765,-2.99856
40.0001,0.523599,0.543312,-2.89155
40.0251,0.523599,0.502621,-2.6205
40.0501,0.523599,0.460785,-2.20079
40.0751,0.523599,0.417897,-1.65623
40.1001,0.523599,0.374057,-1.01771
40.1251,0.523599,0.329365,-0.321454
40.1502,0.523599,0.283921,0.393035
40.1752,0.523599,0.237831,1.08523
40.2002,0.523599,0.191198,1.71586
40.2252,0.523599,0.144129,2.24914
40.2502,0.523599,0.0967323,2.65484
40.2752,0.523599,0.0491146,2.90992
40.3002,0.523599,0.001385,2.99993
40.3252,0.523599,-0.0463478,2.91975
40.3502,0.523599,-0.0939749,2.67393
40.3752,0.523599,-0.141388,2.27642
40.4002,0.523599,-0.188478,1.74977
40.4252,0.523599,-0.235139,1.12386
40.4502,0.523599,-0.281264,0.434188
40.4752,0.523599,-0.326748,-0.280114
40.5002,0.523599,-0.371487,-0.978525
40.5252,0.523599,-0.415379,-1.62142
40.5502,0.523599,-0.458324,-2.17234
40.5752,0.523599,-0.500225,-2.60002
40.6002,0.523599,-0.540985,-2.8802
40.6252,0.523599,-0.580512,-2.99699
40.6502,0.523599,-0.618715,-2.94376
40.6752,0.523599,-0.655509,-2.72353
40.7002,0.523599,-0.690808,-2.34879
40.7252,0.523599,-0.724532,-1.84081
40.7502,0.523599,-0.756604,-1.2284
40.7752,0.523599,-0.786952,-0.546299
40.8002,0.523599,-0.815506,0.166791
40.8252,0.523599,-0.842201,0.870419
40.8502,0.523599,-0.866976,1.52467
40.8752,0.523599,-0.889775,2.09242
40.9002,0.523599,-0.910545,2.54147
40.9252,0.523599,-0.92924,2.84635
40.9502,0.523599,-0.945816,2.98975
40.9752,0.523599,-0.960237,2.96354
41.0002,0.523599,-0.972468,2.76921
41.0252,0.523599,-0.982483,2.41779
41.0502,0.523599,-0.990258,1.9292
41.0752,0.523599,-0.995776,1.33117
41.1002,0.523599,-0.999023,0.657625
41.1252,0.523599,-0.999994,-0.0532289
41.1502,0.523599,-0.998685,-0.761063
41.1752,0.523599,-0.995099,-1.42572
41.2002,0.523599,-0.989245,-2.0095
41.2252,0.523599,-0.981135,-2.47928
41.2502,0.523599,-0.97079,-2.80841
41.2752,0.523599,-0.958231,-2.97822
41.3002,0.523599,-0.943488,-2.97908
41.3252,0.523599,-0.926594,-2.81093
41.3502,0.523599,-0.907588,-2.48332
41.3752,0.523599,-0.886513,-2.01483
41.4002,0.523599,-0.863417,-1.43204
41.4252,0.523599,-0.838353,-0.768008
41.4502,0.523599,-0.811378,-0.0604097
41.4752,0.523599,-0.782553,0.650616
41.5002,0.523599,-0.751944,1.32473
41.5252,0.523599,-0.719622,1.9237
41.5502,0.523599,-0.685658,2.41353
41.5752,0.523599,-0.650132,2.76644
41.6002,0.523599,-0.613124,2.96242
41.6252,0.523599,-0.574718,2.99033
41.6502,0.523599,-0.535002,2.84861
41.6752,0.523599,-0.494067,2.54528
41.7002,0.523599,-0.452005,2.09756
41.7252,0.523599,-0.408912,1.53085
41.7502,0.523599,-0.364888,0.87729
41.7752,0.523599,-0.320032,0.173962
41.8003,0.523599,-0.274446,-0.539235
41.8253,0.523599,-0.228235,-1.22184
41.8503,0.523599,-0.181503,-1.83513
41.8753,0.523599,-0.134358,-2.34432
41.9003,0.523599,-0.0869065,-2.72051
41.9253,0.523599,-0.0392567,-2.94236
41.9503,0.523599,0.00848246,-2.9973
41.9753,0.523599,0.0562023,-2.8822
42.0003,0.523599,0.103794,-2.6036
42.0253,0.523599,0.151149,-2.17729
42.0503,0.523599,0.19816,-1.62746
42.0753,0.523599,0.244719,-0.985312
42.1003,0.523599,0.29072,-0.287264
42.1253,0.523599,0.336058,0.42708
42.1503,0.523599,0.38063,1.1172
42.1753,0.523599,0.424335,1.74393
42.2003,0.523599,0.467072,2.27174
42.2253,0.523599,0.508745,2.67067
42.2503,0.523599,0.549257,2.91809
42.2753,0.523599,0.588518,2.99997
42.3003,0.523599,0.626437,2.91166
42.3253,0.523599,0.662928,2.65817
42.3503,0.523599,0.697908,2.25389
42.3753,0.523599,0.731297,1.72174
42.4003,0.523599,0.763019,1.09192
42.4253,0.523599,0.793002,0.400154
42.4503,0.523599,0.821177,-0.314313
42.4753,0.523599,0.84748,-1.01095
42.5003,0.523599,0.871851,-1.65023
42.5253,0.523599,0.894235,-2.1959
42.5503,0.523599,0.91458,-2.617
42.5753,0.523599,0.93284,-2.88963
42.6003,0.523599,0.948974,-2.99833
42.6253,0.523599,0.962945,-2.93694
42.6503,0.523599,0.97472,-2.70894
42.6753,0.523599,0.984274,-2.32726
42.7003,0.523599,0.991584,-1.81355
42.7253,0.523599,0.996633,-1.19696
42.7503,0.523599,0.999411,-0.51247
42.7753,0.523599,0.99991,0.201094
42.8003,0.523599,0.99813,0.903251
42.8253,0.523599,0.994075,1.55417
42.8503,0.523599,0.987753,2.11691
42.8753,0.523599,0.97918,2.55957
42.9003,0.523599,0.968375,2.85702
42.9253,0.523599,0.955362,2.99239
42.9503,0.523599,0.940172,2.95801
42.9753,0.523599,0.922838,2.75581
43.0003,0.523599,0.903401,2.39728
43.0253,0.523599,0.881904,1.90276
43.0503,0.523599,0.858397,1.30029
43.0753,0.523599,0.832933,0.624051
43.1003,0.523599,0.805571,-0.0875871
43.1253,0.523599,0.776372,-0.794256
43.1503,0.523599,0.745403,-1.45587
43.1753,0.523599,0.712735,-2.03489
43.2003,0.523599,0.678442,-2.49847
43.2253,0.523599,0.642603,-2.82031
43.2503,0.523599,0.605299,-2.98216
43.2753,0.523599,0.566615,-2.97483
43.3003,0.523599,0.52664,-2.79874
43.3253,0.523599,0.485464,-2.46387
43.3503,0.523599,0.443181,-1.98923
43.3753,0.523599,0.399888,-1.40175
43.4003,0.523599,0.355683,-0.734736
43.4254,0.523599,0.310668,-0.0260456
43.4504,0.523599,0.264944,0.684122
43.4754,0.523599,0.218617,1.35548
43.5004,0.523599,0.171791,1.94994
43.5254,0.523599,0.124574,2.43378
43.5504,0.523599,0.0770722,2.77956
43.5754,0.523599,0.029395,2.96765
43.6004,0.523599,-0.0183491,2.98738
43.6254,0.523599,-0.0660514,2.83764
43.6504,0.523599,-0.113603,2.52693
43.6754,0.523599,-0.160896,2.07286
43.7004,0.523599,-0.207822,1.50119
43.7254,0.523599,-0.254274,0.844367
43.7504,0.523599,-0.300147,0.139641
43.7754,0.523599,-0.345335,-0.573007
43.8004,0.523599,-0.389736,-1.25315
43.8254,0.523599,-0.433249,-1.8622
43.8504,0.523599,-0.475774,-2.36561
43.8754,0.523599,-0.517215,-2.73481
43.9004,0.523599,-0.557476,-2.94888
43.9254,0.523599,-0.596467,-2.99565
43.9504,0.523599,-0.634098,-2.87248
43.9754,0.523599,-0.670284,-2.58635
44.0004,0.523599,-0.704941,-2.1535
44.0254,0.523599,-0.737992,-1.59849
44.0504,0.523599,-0.76936,-0.952787
44.0754,0.523599,-0.798975,-0.253036
44.1004,0.523599,-0.826768,0.461069
44.1254,0.523599,-0.852677,1.14902
44.1504,0.523599,-0.876641,1.77178
44.1754,0.523599,-0.898608,2.29404
44.2004,0.523599,-0.918526,2.68615
44.2254,0.523599,-0.93635,2.92587
44.2504,0.523599,-0.95204,2.99962
44.2754,0.523599,-0.965559,2.90319
44.3004,0.523599,-0.976878,2.64207
44.3254,0.523599,-0.985969,2.23106
44.3504,0.523599,-0.992813,1.69349
44.3754,0.523599,-0.997394,1.05984
44.4004,0.523599,-0.999701,0.366068
44.4254,0.523599,-0.999729,-0.34847
44.4504,0.523599,-0.997478,-1.04324
44.4754,0.523599,-0.992954,-1.67883
44.5004,0.523599,-0.986166,-2.21917
44.5254,0.523599,-0.977129,-2.63363
44.5504,0.523599,-0.965866,-2.89867
44.5754,0.523599,-0.952401,-2.99928
44.6004,0.523599,-0.936764,-2.92974
44.6254,0.523599,-0.918992,-2.69399
44.6504,0.523599,-0.899126,-2.30542
44.6754,0.523599,-0.877209,-1.78606
44.7004,0.523599,-0.853293,-1.16537
44.7254,0.523599,-0.827432,-0.478575
44.7504,0.523599,-0.799685,0.235371
44.7754,0.523599,-0.770115,0.935964
44.8004,0.523599,-0.738789,1.58346
44.8254,0.523599,-0.705779,2.14113
44.8504,0.523599,-0.67116,2.57733
44.8754,0.523599,-0.635011,2.86732
44.9004,0.523599,-0.597415,2.99464
44.9254,0.523599,-0.558457,2.95208
44.9504,0.523599,-0.518226,2.74205
44.9754,0.523599,-0.476813,2.37647
45.0004,0.523599,-0.434314,1.87606
45.0254,0.523599,-0.390824,1.26923
45.0504,0.523599,-0.346444,0.590395
45.0755,0.523599,-0.301274,-0.121934
45.1005,0.523599,-0.255417,-0.827345
45.1255,0.523599,-0.208978,-1.48582
45.1505,0.523599,-0.162062,-2.06001
45.1755,0.523599,-0.114777,-2.51733
45.2005,0.523599,-0.0672304,-2.83184
45.2255,0.523599,-0.0195305,-2.98571
45.2505,0.523599,0.0282139,-2.97019
45.2755,0.523599,0.075894,-2.78618
45.3005,0.523599,0.123401,-2.4441
45.3255,0.523599,0.170627,-1.96338
45.3505,0.523599,0.217464,-1.37127
45.3755,0.523599,0.263805,-0.701367
45.4005,0.523599,0.309545,0.00832188
45.4255,0.523599,0.354579,0.717539
45.4505,0.523599,0.398805,1.38605
45.4755,0.523599,0.442121,1.97593
45.5005,0.523599,0.48443,2.45372
45.5255,0.523599,0.525635,2.79231
45.5505,0.523599,0.565641,2.97249
45.5755,0.523599,0.604358,2.98404
45.6005,0.523599,0.641697,2.8263
45.6255,0.523599,0.677574,2.50824
45.6505,0.523599,0.711906,2.04788
45.6755,0.523599,0.744615,1.47134
45.7005,0.523599,0.775626,0.811334
45.7255,0.523599,0.80487,0.105302
45.7505,0.523599,0.832279,-0.606704
45.7755,0.523599,0.85779,-1.28429
45.8005,0.523599,0.881346,-1.88902
45.8255,0.523599,0.902893,-2.38659
45.8505,0.523599,0.922382,-2.74876
45.8755,0.523599,0.939769,-2.955
45.9005,0.523599,0.955013,-2.9936
45.9255,0.523599,0.968079,-2.86238
45.9505,0.523599,0.97894,-2.56877
45.9755,0.523599,0.987568,-2.12943
46.0005,0.523599,0.993945,-1.5693
46.0255,0.523599,0.998057,-0.920136
46.0505,0.523599,0.999893,-0.218775
46.0755,0.523599,0.999451,0.494998
46.1005,0.523599,0.996729,1.18069
46.1255,0.523599,0.991736,1.7994
46.1505,0.523599,0.984482,2.31603
46.1755,0.523599,0.974984,2.70127
46.2005,0.523599,0.963263,2.93327
46.2255,0.523599,0.949346,2.99887
46.2505,0.523599,0.933265,2.89434
46.2755,0.523599,0.915057,2.62562
46.3005,0.523599,0.894763,2.20794
46.3255,0.523599,0.872429,1.66501
46.3505,0.523599,0.848107,1.02762
46.3755,0.523599,0.821851,0.331934
46.4005,0.523599,0.793721,-0.382582
46.4255,0.523599,0.763783,-1.07539
46.4505,0.523599,0.732103,-1.7072
46.4755,0.523599,0.698754,-2.24215
46.5005,0.523599,0.663813,-2.64991
46.5255,0.523599,0.627358,-2.90734
46.5505,0.523599,0.589473,-2.99984
46.5755,0.523599,0.550244,-2.92215
46.6005,0.523599,0.509762,-2.67869
46.6255,0.523599,0.468117,-2.28327
46.6505,0.523599,0.425404,-1.75833
46.6755,0.523599,0.381723,-1.13363
46.7006,0.523599,0.337171,-0.444616
46.7256,0.523599,0.29185,0.269616
46.7506,0.523599,0.245864,0.968554
46.7756,0.523599,0.199318,1.61255
46.8006,0.523599,0.152317,2.16506
46.8256,0.523599,0.104969,2.59475
46.8506,0.523599,0.057382,2.87723
46.8756,0.523599,0.00966401,2.9965
46.9006,0.523599,-0.038076,2.94577
46.9256,0.523599,-0.0857293,2.72793
46.9506,0.523599,-0.133187,2.35533
46.9756,0.523599,-0.180341,1.84912
47.0006,0.523599,-0.227084,1.23801
47.0256,0.523599,-0.27331,0.556661
47.0506,0.523599,-0.318912,-0.156264
47.0756,0.523599,-0.363788,-0.860325
47.1006,0.523599,-0.407834,-1.51558
47.1256,0.523599,-0.45095,-2.08486
47.1506,0.523599,-0.493039,-2.53586
47.1756,0.523599,-0.534003,-2.843
47.2006,0.523599,-0.573751,-2.98886
47.2256,0.523599,-0.61219,-2.96516
47.2506,0.523599,-0.649234,-2.77325
47.2756,0.523599,-0.684798,-2.42401
47.3006,0.523599,-0.718801,-1.93726
47.3256,0.523599,-0.751165,-1.34061
47.3506,0.523599,-0.781817,-0.667907
47.3756,0.523599,-0.810687,0.0426883
47.4006,0.523599,-0.837708,0.750862
47.4256,0.523599,-0.86282,1.41644
47.4506,0.523599,-0.885966,2.00166
47.4756,0.523599,-0.907091,2.47333
47.5006,0.523599,-0.926149,2.80469
47.5256,0.523599,-0.943096,2.97693
47.5506,0.523599,-0.957892,2.9803
47.5756,0.523599,-0.970506,2.81459
47.6006,0.523599,-0.980906,2.48922
47.6256,0.523599,-0.989071,2.02263
47.6506,0.523599,-0.994981,1.44129
47.6756,0.523599,-0.998623,0.778194
47.7006,0.523599,-0.999989,0.0709492
47.7256,0.523599,-0.999075,-0.640321
47.7506,0.523599,-0.995883,-1.31527
47.7756,0.523599,-0.990422,-1.9156
47.8006,0.523599,-0.982702,-2.40725
47.8256,0.523599,-0.972743,-2.76235
47.8506,0.523599,-0.960566,-2.96074
47.8756,0.523599,-0.946199,-2.99116
47.9006,0.523599,-0.929676,-2.8519
47.9256,0.523599,-0.911033,-2.55085
47.9506,0.523599,-0.890313,-2.10509
47.9756,0.523599,-0.867564,-1.53991
48.0006,0.523599,-0.842837,-0.887365
48.0256,0.523599,-0.816189,-0.184485
48.0506,0.523599,-0.787681,0.528861
48.0756,0.523599,-0.757376,1.21221
48.1006,0.523599,-0.725346,1.82678
48.1256,0.523599,-0.691661,2.33772
48.1506,0.523599,-0.656401,2.71605
48.1756,0.523599,-0.619643,2.94029
48.2006,0.523599,-0.581474,2.99773
48.2256,0.523599,-0.541978,2.88511
48.2506,0.523599,-0.501248,2.60882
48.2756,0.523599,-0.459374,2.18453
48.3006,0.523599,-0.416454,1.63631
48.3256,0.523599,-0.372584,0.995263
48.3507,0.523599,-0.327865,0.297756
48.3757,0.523599,-0.282398,-0.416643
48.4007,0.523599,-0.236288,-1.10741
48.4257,0.523599,-0.189639,-1.73535
48.4507,0.523599,-0.142557,-2.26484
48.4757,0.523599,-0.0951512,-2.66585
48.5007,0.523599,-0.0475281,-2.91563
48.5257,0.523599,0.000203393,-3
48.5507,0.523599,0.0479344,-2.91418
48.5757,0.523599,0.0955562,-2.66304
48.6007,0.523599,0.14296,-2.26083
48.6257,0.523599,0.190038,-1.73036
48.6507,0.523599,0.236683,-1.10173
48.6757,0.523599,0.282788,-0.410599
48.7007,0.523599,0.328249,0.303827
48.7257,0.523599,0.372961,1.00102
48.7507,0.523599,0.416824,1.64142
48.7757,0.523599,0.459736,2.1887
48.8007,0.523599,0.5016,2.61182
48.8257,0.523599,0.54232,2.88678
48.8507,0.523599,0.581804,2.99796
48.8757,0.523599,0.619963,2.93907
48.9007,0.523599,0.656707,2.71345
48.9257,0.523599,0.691955,2.33389
48.9507,0.523599,0.725626,1.82194
48.9757,0.523599,0.757642,1.20662
49.0007,0.523599,0.787931,0.522854
49.0257,0.523599,0.816424,-0.190575
49.0507,0.523599,0.843056,-0.893192
49.0757,0.523599,0.867766,-1.54514
49.1007,0.523599,0.890498,-2.10943
49.1257,0.523599,0.911201,-2.55405
49.1507,0.523599,0.929825,-2.85379
49.1757,0.523599,0.946331,-2.99162
49.2007,0.523599,0.960679,-2.95975
49.2257,0.523599,0.972837,-2.75996
49.2507,0.523599,0.982778,-2.40361
49.2757,0.523599,0.990478,-1.9109
49.3007,0.523599,0.99592,-1.30978
49.3257,0.523599,0.999092,-0.634358
49.3507,0.523599,0.999987,0.0770491
49.3757,0.523599,0.998602,0.784086
49.4007,0.523599,0.99494,1.44664
49.4257,0.523599,0.989011,2.02713
49.4507,0.523599,0.980827,2.49262
49.4757,0.523599,0.970407,2.8167
49.5007,0.523599,0.957775,2.98099
49.5257,0.523599,0.94296,2.97617
49.5507,0.523599,0.925996,2.80252
49.5757,0.523599,0.90692,2.46987
49.6007,0.523599,0.885777,1.99711
49.6257,0.523599,0.862615,1.41106
49.6507,0.523599,0.837486,0.744952
49.6757,0.523599,0.810448,0.036587
49.7007,0.523599,0.781563,-0.673854
49.7257,0.523599,0.750896,-1.34607
49.7507,0.523599,0.718518,-1.94192
49.7757,0.523599,0.684501,-2.4276
49.8007,0.523599,0.648924,-2.77557
49.8257,0.523599,0.611868,-2.96608
49.8507,0.523599,0.573417,-2.98833
49.8757,0.523599,0.533659,-2.84105
49.9007,0.523599,0.492685,-2.53259
49.9257,0.523599,0.450587,-2.08046
49.9507,0.523599,0.407462,-1.51031
49.9757,0.523599,0.363409,-0.854478
50.0008,0.523599,0.318527,-0.150171
50.0258,0.523599,0.272919,0.562656
50.0508,0.523599,0.226688,1.24356
50.0758,0.523599,0.179941,1.85392
50.1008,0.523599,0.132784,2.35911
50.1258,0.523599,0.085324,2.73046
50.1508,0.523599,0.0376695,2.94692
50.1758,0.523599,-0.0100708,2.9962
