time,phi_dot_deg_per_sec,theta_dot_deg_per_sec,psi_dot_deg_per_sec
34.425001,0.724589,2.479746,-1.70509
34.450001,0.605625,2.33043,-1.408849
34.475001,0.527268,2.077911,-1.019411
34.500001,0.499962,1.737146,-0.552333
34.525001,0.522703,1.327311,-0.028375
34.550001,0.583295,0.869766,0.524895
34.575001,0.660913,0.387259,1.074064
34.600001,0.731007,-0.095794,1.583583
34.625001,0.771556,-0.552831,2.021067
34.650001,0.768764,-0.955583,2.362117
34.675001,0.720316,-1.276062,2.592669
34.700001,0.635258,-1.489794,2.708187
34.725001,0.531027,-1.579279,2.710658
34.750001,0.428909,-1.53651,2.605385
34.775001,0.34918,-1.363842,2.399331
34.800001,0.306695,-1.073128,2.101687
34.825001,0.30746,-0.683598,1.725995
34.850001,0.346933,-0.219313,1.292185
34.875001,0.410841,0.292949,0.826791
34.900001,0.478778,0.824862,0.360449
34.925001,0.529742,1.346957,-0.076697
34.950001,0.547764,1.828944,-0.45978
34.975001,0.525748,2.240738,-0.772136
35.000001,0.466587,2.554463,-1.005287
35.025001,0.381951,2.74709,-1.156431
35.050001,0.289809,2.802997,-1.224945
35.075001,0.211568,2.715743,-1.209624
35.100001,0.168926,2.488622,-1.108023
35.125001,0.179956,2.133857,-0.918597
35.150001,0.254209,1.670685,-0.645316
35.175001,0.387831,1.122977,-0.30303
35.200001,0.561267,0.517291,0.079545
35.225001,0.742348,-0.117872,0.462336
35.250001,0.895273,-0.751759,0.802512
35.275001,0.992057,-1.351087,1.065659
35.300001,1.020728,-1.881119,1.233715
35.325001,0.986534,-2.308442,1.305842
35.350001,0.906956,-2.60461,1.293102
35.375001,0.804474,-2.749361,1.211046
35.400001,0.700583,-2.732583,1.074078
35.425001,0.612293,-2.554884,0.893146
35.450001,0.55052,-2.227043,0.676359
35.475001,0.519383,-1.768729,0.431237
35.500001,0.516034,-1.206848,0.167124
35.525001,0.53134,-0.573799,-0.10354
35.550001,0.551974,0.094196,-0.365952
35.575001,0.563809,0.758741,-0.605528
35.600001,0.55563,1.38104,-0.811118
35.625001,0.521693,1.923974,-0.977165
35.650001,0.462296,2.354421,-1.103759
35.675001,0.382664,2.645555,-1.194783
35.700001,0.291194,2.778785,-1.255171
35.725001,0.197979,2.745098,-1.288449
35.750001,0.113882,2.545675,-1.295287
35.775001,0.049731,2.191784,-1.273517
35.800001,0.014936,1.703966,-1.219775
35.825001,0.015196,1.110575,-1.132545
35.850001,0.049973,0.44581,-1.015507
35.875001,0.111446,-0.252505,-0.879287
35.900001,0.186413,-0.945111,-0.740018
35.925001,0.260802,-1.593315,-0.615069
35.950001,0.324416,-2.160823,-0.518368
35.975001,0.373427,-2.615542,-0.457798
36.000001,0.409934,-2.931322,-0.435377
36.025001,0.43965,-3.089524,-0.449051
36.050001,0.469182,-3.080192,-0.494519
36.075001,0.503762,-2.902699,-0.566163
36.100001,0.545622,-2.565849,-0.656986
36.125001,0.59306,-2.087454,-0.758097
36.150001,0.640416,-1.493471,-0.858552
36.175001,0.679307,-0.816725,-0.946304
36.200001,0.701141,-0.095213,-1.010474
36.225001,0.700118,0.630046,-1.044193
36.250001,0.67528,1.317523,-1.046546
36.275001,0.630543,1.927851,-1.022524
36.300001,0.572822,2.426328,-0.981033
36.325001,0.509445,2.784992,-0.93219
36.350001,0.446138,2.984145,-0.885115
36.375001,0.386181,3.013317,-0.846786
36.400001,0.330649,2.871709,-0.821759
36.425001,0.279345,2.56813,-0.812229
36.450001,0.232029,2.120434,-0.818078
36.475001,0.189561,1.554506,-0.836829
36.500001,0.154514,0.902821,-0.863842
36.525001,0.13086,0.20266,-0.893137
36.550001,0.122717,-0.505945,-0.918903
36.575001,0.132768,-1.182441,-0.937119
36.600001,0.161277,-1.788061,-0.94637
36.625001,0.206139,-2.288067,-0.947394
36.650001,0.263664,-2.653777,-0.941712
36.675001,0.329359,-2.86426,-0.930078
36.700001,0.398266,-2.907591,-0.911332
36.725001,0.464904,-2.781603,-0.8819
36.750001,0.523214,-2.494077,-0.836006
36.775001,0.567007,-2.062327,-0.766675
36.800001,0.591218,-1.512139,-0.667554
36.825001,0.593782,-0.876112,-0.535241
36.850001,0.577329,-0.191526,-0.371271
36.875001,0.549571,0.501999,-0.182688
36.900001,0.521763,1.164789,0.019373
36.925001,0.505699,1.759181,0.222472
36.950001,0.510563,2.251372,0.415573
36.975001,0.540797,2.613133,0.59032
37.000001,0.595304,2.823422,0.740509
37.025001,0.667547,2.86982,0.860308
37.050001,0.746057,2.749615,0.942263
37.075001,0.815425,2.470324,0.976238
37.100001,0.858418,2.049425,0.950331
37.125001,0.859913,1.513101,0.854381
37.150001,0.812284,0.893978,0.685401
37.175001,0.720071,0.228229,0.452503
37.200001,0.600695,-0.447224,0.177929
37.225001,0.479632,-1.096707,-0.107511
37.250001,0.381964,-1.68689,-0.372571
37.275001,0.324698,-2.187542,-0.592836
37.300001,0.313188,-2.572613,-0.753689
37.325001,0.341935,-2.821852,-0.848784
37.350001,0.397808,-2.922611,-0.876208
37.375001,0.463673,-2.871273,-0.834891
37.400001,0.521543,-2.673861,-0.722872
37.425001,0.555462,-2.345564,-0.537911
37.450001,0.554488,-1.909224,-0.280092
37.475001,0.515636,-1.393074,0.044696
37.500001,0.445734,-0.828293,0.422087
37.525001,0.360816,-0.247026,0.829105
37.550001,0.282419,0.318763,1.237253
37.575001,0.231698,0.837841,1.61778
37.600001,0.223569,1.280341,1.946738
37.625001,0.263015,1.619118,2.207584
37.650001,0.344443,1.831958,2.390579
37.675001,0.453513,1.90416,2.489995
37.700001,0.570342,1.830738,2.501121
37.725001,0.673329,1.617528,2.418903
37.750001,0.743374,1.280761,2.239107
37.775001,0.768256,0.845049,1.961668
37.800001,0.746249,0.340212,1.594612
37.825001,0.687478,-0.202122,1.156297
37.850001,0.61185,-0.751109,0.674335
37.875001,0.543829,-1.277903,0.181274
37.900001,0.505876,-1.755777,-0.291085
37.925001,0.512849,-2.160069,-0.716208
37.950001,0.568838,-2.468865,-1.074499
37.975001,0.666571,-2.664714,-1.351989
38.000001,0.788614,-2.736991,-1.537248
38.025001,0.90962,-2.684086,-1.618338
38.050001,0.999505,-2.514479,-1.5816
38.075001,1.027978,-2.245948,-1.41349
38.100001,0.970683,-1.902606,-1.105604
38.125001,0.816047,-1.510272,-0.661419
38.150001,0.570636,-1.091692,-0.101949
38.175001,0.260474,-0.663655,0.532692
38.200001,-0.072997,-0.237495,1.187317
38.225001,-0.381672,0.177248,1.800594
38.250001,-0.621872,0.568116,2.316296
38.275001,-0.764423,0.916801,2.693353
38.300001,-0.80031,1.199873,2.911265
38.325001,-0.740036,1.392943,2.969187
38.350001,-0.607579,1.476241,2.879972
38.375001,-0.432049,1.439249,2.662679
38.400001,-0.240199,1.28297,2.336964
38.425001,-0.051466,1.019706,1.920828
38.450001,0.12429,0.671064,1.431121
38.475001,0.286793,0.265165,0.885154
38.500001,0.443497,-0.166136,0.301908
38.525001,0.606259,-0.58958,-0.297865
38.550001,0.787036,-0.972426,-0.892352
38.575001,0.993344,-1.284342,-1.459297
38.600001,1.224193,-1.499731,-1.975594
38.625001,1.467195,-1.60072,-2.415721
38.650001,1.697629,-1.580489,-2.749995
38.675001,1.880622,-1.445948,-2.944731
38.700001,1.977504,-1.218227,-2.966444
38.725001,1.955963,-0.929497,-2.790439
38.750001,1.800766,-0.615935,-2.410834
38.775001,1.519951,-0.308815,-1.846717
38.800001,1.143277,-0.027359,-1.140866
38.825001,0.714421,0.223562,-0.35208
38.850001,0.28153,0.450263,0.45454
38.875001,-0.110327,0.663491,1.215799
38.900001,-0.424212,0.871078,1.876326
38.925001,-0.634967,1.072741,2.392978
38.950001,-0.731897,1.258656,2.737983
38.975001,-0.719648,1.412034,2.900013
39.000001,-0.616193,1.514408,2.882404
39.025001,-0.448054,1.551432,2.699038
39.050001,-0.244244,1.517121,2.369696
39.075001,-0.030842,1.41544,1.916763
39.100001,0.172542,1.259324,1.364061
39.125001,0.354087,1.067961,0.737295
39.150001,0.509107,0.863432,0.065001
39.175001,0.637987,0.667557,-0.621042
39.200001,0.743438,0.499397,-1.286389
39.225001,0.827852,0.373487,-1.895455
39.250001,0.891543,0.298656,-2.413667
39.275001,0.932389,0.27739,-2.809907
39.300001,0.946937,0.30586,-3.058997
39.325001,0.932522,0.374836,-3.143985
39.350001,0.889522,0.471551,-3.05788
39.375001,0.822787,0.582188,-2.804488
39.400001,0.741678,0.694304,-2.398102
39.425001,0.658713,0.798438,-1.862163
39.450001,0.587373,0.888481,-1.227235
39.475001,0.539742,0.960906,-0.528743
39.500001,0.524524,1.013434,0.195228
39.525001,0.545638,1.043884,0.905906
39.550001,0.601474,1.049814,1.565559
39.575001,0.684851,1.029213,2.139009
39.600001,0.783798,0.982004,2.595042
39.625001,0.883244,0.911731,2.907897
39.650001,0.967496,0.826585,3.058943
39.675001,1.02296,0.739085,3.038415
39.700001,1.040314,0.664228,2.846806
39.725001,1.015368,0.616529,2.495344
39.750001,0.948368,0.606853,2.005204
39.775001,0.842228,0.639948,1.405541
39.800001,0.700655,0.713215,0.73081
39.825001,0.527134,0.816851,0.017993
39.850001,0.325272,0.935175,-0.695762
39.875001,0.100357,1.048916,-1.37473
39.900001,-0.138488,1.138285,-1.985312
39.925001,-0.376527,1.186539,-2.496043
39.950001,-0.592947,1.183481,-2.877517
39.975001,-0.76246,1.12801,-3.10313
40.000001,-0.859118,1.028662,-3.151366
40.025001,-0.861506,0.90142,-3.009466
40.050001,-0.757586,0.764979,-2.677207
40.075001,-0.547296,0.634811,-2.168984
40.100001,-0.242191,0.518086,-1.513251
40.125001,0.13688,0.41131,-0.74991
40.150001,0.562173,0.301521,0.072747
40.175001,1.000334,0.170793,0.900436
40.200001,1.413192,0.00293,1.675009
40.225001,1.760166,-0.209334,2.338041
40.250001,2.004199,-0.458913,2.837436
40.275001,2.12057,-0.723114,3.13636
40.300001,2.104596,-0.967809,3.220653
40.325001,1.973221,-1.155853,3.100192
40.350001,1.758901,-1.256344,2.803008
40.375001,1.499051,-1.251188,2.365706
40.400001,1.226218,-1.137366,1.825249
40.425001,0.962279,-0.925543,1.214878
40.450001,0.717071,-0.636769,0.563714
40.475001,0.490276,-0.298819,-0.101961
40.500001,0.275225,0.056976,-0.757466
40.525001,0.063535,0.398328,-1.379191
40.550001,-0.150284,0.694359,-1.944456
40.575001,-0.365034,0.918153,-2.431174
40.600001,-0.570564,1.049589,-2.817095
40.625001,-0.747681,1.078083,-3.079191
40.650001,-0.870794,1.004383,-3.194437
40.675001,-0.91343,0.840361,-3.14311
40.700001,-0.855744,0.606108,-2.914536
40.725001,-0.691746,0.324685,-2.513348
40.750001,-0.433341,0.016246,-1.96327
40.775001,-0.109395,-0.306004,-1.306281
40.800001,0.239683,-0.636195,-0.597281
40.825001,0.569784,-0.972405,0.103922
40.850001,0.841278,-1.311279,0.741194
40.875001,1.026033,-1.643304,1.269534
40.900001,1.112015,-1.950991,1.659928
40.925001,1.104373,-2.210742,1.900355
40.950001,1.022706,-2.397475,1.992791
40.975001,0.895653,-2.490001,1.947767
41.000001,0.7547,-2.475187,1.77896
41.025001,0.628764,-2.349843,1.499993
41.050001,0.540087,-2.120258,1.124179
41.075001,0.501351,-1.800097,0.666606
41.100001,0.513966,-1.407694,0.147044
41.125001,0.567944,-0.963819,-0.408098
41.150001,0.643967,-0.490619,-0.966168
41.175001,0.717832,-0.011759,-1.491445
41.200001,0.766519,0.447019,-1.950233
41.225001,0.774148,0.858024,-2.315926
41.250001,0.735855,1.19325,-2.572003
41.275001,0.658407,1.427409,-2.711898
41.300001,0.55776,1.541439,-2.73638
41.325001,0.454719,1.525305,-2.650279
41.350001,0.370047,1.379241,-2.460435
41.375001,0.319878,1.113211,-2.175801
41.400001,0.312049,0.744988,-1.80929
41.425001,0.344027,0.297625,-1.379889
41.450001,0.403221,-0.20277,-0.913255
41.475001,0.4701,-0.728381,-0.439721
41.500001,0.523442,-1.250162,0.009987
41.525001,0.546068,-1.738104,0.409614
41.550001,0.529108,-2.162084,0.740722
41.575001,0.473663,-2.493695,0.993232
41.600001,0.390005,-2.708836,1.163291
41.625001,0.295301,-2.790365,1.249837
41.650001,0.210815,-2.730081,1.251578
41.675001,0.15883,-2.52953,1.165884
41.700001,0.158848,-2.199423,0.990429
41.725001,0.222744,-1.757845,0.72752
41.750001,0.349594,-1.227827,0.389635
41.775001,0.522544,-0.635208,0.003239
41.800001,0.710695,-0.007654,-0.392505
41.825001,0.877202,0.62507,-0.75342
41.850001,0.990886,1.23057,-1.041648
41.875001,1.035724,1.774457,-1.23489
41.900001,1.013646,2.222818,-1.32889
41.925001,0.940499,2.545846,-1.333028
41.950001,0.83877,2.721322,-1.26283
41.975001,0.731015,2.736926,-1.133603
42.000001,0.635757,2.591093,-0.957345
42.025001,0.565522,2.292653,-0.742835
42.050001,0.526005,1.859631,-0.497686
42.075001,0.515791,1.317623,-0.230883
42.100001,0.526845,0.698031,0.045601
42.125001,0.546316,0.036367,0.31709
42.150001,0.559756,-0.629368,0.568483
42.175001,0.554924,-1.260404,0.787484
42.200001,0.524712,-1.819197,0.96711
42.225001,0.468178,-2.271707,1.106204
42.250001,0.389743,-2.589737,1.207885
42.275001,0.297494,-2.752986,1.276867
42.300001,0.201619,-2.750536,1.316827
42.325001,0.113363,-2.581632,1.328702
42.350001,0.04418,-2.255708,1.310424
42.375001,0.004367,-1.791697,1.258368
42.400001,0.000736,-1.216645,1.170362
42.425001,0.033853,-0.563788,1.049282
42.450001,0.09652,0.129672,0.905305
42.475001,0.175257,0.824774,0.754945
42.500001,0.25479,1.482785,0.616847
42.525001,0.32328,2.067001,0.506657
42.550001,0.375497,2.544507,0.433788
42.575001,0.412817,2.88794,0.401204
42.600001,0.44098,3.077119,0.407226
42.625001,0.467203,3.100331,0.447627
42.650001,0.497694,2.955096,0.516862
42.675001,0.535849,2.648375,0.608187
42.700001,0.581132,2.196228,0.713121
42.725001,0.628788,1.623032,0.821045
42.750001,0.670753,0.960288,0.919793
42.775001,0.697935,0.245025,0.99763
42.800001,0.703267,-0.482221,1.04611
42.825001,0.684205,-1.179845,1.062447
42.850001,0.643359,-1.807827,1.050035
42.875001,0.587039,-2.330309,1.016877
42.900001,0.522728,-2.717799,0.972907
42.925001,0.456842,-2.948832,0.927534
42.950001,0.393579,-3.011053,0.888181
42.975001,0.334914,-2.901767,0.859789
43.000001,0.281365,-2.627959,0.844839
43.025001,0.23311,-2.205837,0.843468
43.050001,0.191048,-1.659888,0.853575
43.075001,0.157392,-1.021515,0.87111
43.100001,0.135469,-0.327304,0.890866
43.125001,0.128677,0.383006,0.907831
43.150001,0.139153,1.068739,0.918613
43.175001,0.166926,1.690602,0.922163
43.200001,0.209981,2.212936,0.919364
43.225001,0.264965,2.605792,0.91178
43.250001,0.327885,2.84667,0.900224
43.275001,0.394376,2.92186,0.883683
43.300001,0.459563,2.827283,0.858801
43.325001,0.517883,2.568797,0.819991
43.350001,0.563361,2.161908,0.760247
43.375001,0.590678,1.63085,0.672764
43.400001,0.596959,1.007053,0.553159
43.425001,0.583615,0.327096,0.401597
43.450001,0.557122,-0.369607,0.223737
43.475001,0.527943,-1.043133,0.029756
43.500001,0.507798,-1.655188,-0.16821
43.525001,0.506481,-2.171009,-0.358893
43.550001,0.52949,-2.561111,-0.533524
43.575001,0.576991,-2.802917,-0.685686
43.600001,0.643773,-2.88222,-0.809765
43.625001,0.719682,-2.794328,-0.898953
43.650001,0.790452,-2.544699,-0.943933
43.675001,0.839458,-2.148844,-0.93328
43.700001,0.851147,-1.631302,-0.856326
43.725001,0.816086,-1.023613,-0.708185
43.750001,0.735895,-0.361561,-0.494909
43.775001,0.624988,0.317678,-0.235527
43.800001,0.506983,0.977755,0.041264
43.825001,0.406928,1.584477,0.304579
43.850001,0.343345,2.10666,0.528902
43.875001,0.323802,2.517167,0.697954
43.900001,0.3449,2.794432,0.803976
43.925001,0.395068,2.924224,0.844264
43.950001,0.458092,2.901156,0.817493
43.975001,0.516285,2.729433,0.721625
44.000001,0.553336,2.422596,0.554099
44.025001,0.557274,2.002205,0.314108
44.050001,0.523487,1.495701,0.006023
44.075001,0.456934,0.933973,-0.357652
44.100001,0.372122,0.349253,-0.755574
44.125001,0.289963,-0.22619,-1.160089
44.150001,0.232151,-0.7607,-1.542285
44.175001,0.215091,-1.223817,-1.877315
44.200001,0.245712,-1.587502,-2.147562
44.225001,0.320295,-1.828212,-2.34256
44.250001,0.425952,-1.929473,-2.456416
44.275001,0.54364,-1.884195,-2.484635
44.300001,0.651844,-1.696031,-2.422302
44.325001,0.730652,-1.379282,-2.264713
44.350001,0.766094,-0.957191,-2.010407
44.375001,0.75402,-0.458976,-1.665174
44.400001,0.702069,0.083605,-1.24488
44.425001,0.628382,0.639089,-0.775179
44.450001,0.556939,1.177848,-0.287766
44.475001,0.511077,1.672412,0.185235
44.500001,0.507528,2.097413,0.616227
44.525001,0.552704,2.430088,0.984461
44.550001,0.64164,2.651795,1.275253
44.575001,0.758918,2.750277,1.47711
44.600001,0.880717,2.721932,1.578497
44.625001,0.977753,2.573158,1.566124
44.650001,1.019457,2.319981,1.426091
44.675001,0.979806,1.985543,1.148345
44.700001,0.844212,1.59577,0.73332
44.725001,0.615481,1.174506,0.198153
44.750001,0.316159,0.74014,-0.420677
44.775001,-0.01447,0.305399,-1.070299
44.800001,-0.328534,-0.119538,-1.689719
44.825001,-0.58068,-0.522391,-2.221101
44.850001,-0.738759,-0.88543,-2.620436
44.875001,-0.790442,-1.185583,-2.863945
44.900001,-0.743552,-1.398126,-2.948093
44.925001,-0.620602,-1.50216,-2.88411
44.950001,-0.450532,-1.485479,-2.6904
44.975001,-0.260933,-1.347227,-2.386468
45.000001,-0.072685,-1.098027,-1.990186
45.025001,0.102699,-0.758209,-1.518029
45.050001,0.263432,-0.355093,-0.986708
45.075001,0.41594,0.079833,-0.414568
45.100001,0.571789,0.513325,0.178112
45.125001,0.743548,0.912334,0.769814
45.150001,0.940235,1.245823,1.338562
45.175001,1.163131,1.486941,1.861835
45.200001,1.402605,1.615844,2.315198
45.225001,1.636696,1.622982,2.670399
45.250001,1.832451,1.512014,2.894811
45.275001,1.951248,1.300925,2.954508
45.300001,1.958209,1.019776,2.821944
45.325001,1.833243,0.704488,2.48611
45.350001,1.578811,0.388136,1.960154
45.375001,1.220335,0.093121,1.282032
45.400001,0.799543,-0.17234,0.508044
45.425001,0.364895,-0.412142,-0.296904
45.450001,-0.036774,-0.636074,-1.06823
45.475001,-0.36609,-0.852369,-1.748325
45.500001,-0.595238,-1.06194,-2.29141
45.525001,-0.71091,-1.256241,-2.666978
45.550001,-0.715483,-1.419216,-2.861187
45.575001,-0.625346,-1.532272,-2.875368
45.600001,-0.466334,-1.580128,-2.722034
45.625001,-0.267669,-1.555394,-2.420102
45.650001,-0.056298,-1.460583,-1.991308
45.675001,0.146982,-1.307482,-1.458773
45.700001,0.329201,-1.114647,-0.847347
45.725001,0.484859,-0.90408,-0.184627
45.750001,0.614062,-0.698024,0.498457
45.775001,0.719802,-0.516381,1.168041
45.800001,0.80518,-0.374871,1.788729
45.825001,0.871343,-0.283788,2.325664
45.850001,0.916757,-0.247266,2.746928
45.875001,0.937982,-0.263103,3.026001
45.900001,0.931651,-0.323399,3.144077
45.925001,0.896831,-0.416149,3.091951
45.950001,0.836816,-0.52758,2.8711
45.975001,0.759605,-0.644643,2.493671
46.000001,0.67692,-0.756879,1.981381
46.025001,0.602184,-0.857123,1.363596
46.050001,0.548133,-0.941005,0.675047
46.075001,0.524659,-1.005702,-0.046456
46.100001,0.537184,-1.048695,-0.76211
46.125001,0.585682,-1.067198,-1.433918
46.150001,0.664389,-1.058622,-2.026225
46.175001,0.762332,-1.021958,-2.507084
46.200001,0.864788,-0.959536,-2.849651
46.225001,0.955629,-0.878309,-3.033751
46.250001,1.020108,-0.789914,-3.047608
46.275001,1.047334,-0.709142,-2.889386
46.300001,1.031571,-0.651128,-2.567959
46.325001,0.971978,-0.628071,-2.102469
46.350001,0.871048,-0.646469,-1.520612
46.375001,0.732665,-0.705545,-0.856053
46.400001,0.560811,-0.797096,-0.145608
46.425001,0.359539,-0.906617,0.57325
46.450001,0.134268,-1.015491,1.264146
46.475001,-0.106195,-1.103989,1.89268
46.500001,-0.347784,-1.15483,2.426554
46.525001,-0.570475,-1.156768,2.835531
46.550001,-0.749554,-1.107358,3.092082
46.575001,-0.859124,-1.013857,3.173486
46.600001,-0.877147,-0.89144,3.065374
46.625001,-0.790368,-0.758785,2.76553
46.650001,-0.597195,-0.63219,2.286198
46.675001,-0.307588,-0.520242,1.653756
46.700001,0.059191,-0.420952,0.906227
46.725001,0.477098,-0.322362,0.090156
46.750001,0.914663,-0.206489,-0.741813
46.775001,1.335478,-0.055678,-1.532793
46.800001,1.699791,0.140183,-2.224517
46.825001,1.969376,0.377683,-2.763038
46.850001,2.115877,0.63755,-3.107294
46.875001,2.129304,0.887602,-3.237372
46.900001,2.021521,1.090459,-3.157707
46.925001,1.82195,1.212979,-2.892877
46.950001,1.567649,1.233718,-2.478488
46.975001,1.292917,1.146211,-1.952246
47.000001,1.022383,0.958279,-1.348778
47.025001,0.768664,0.688985,-0.69845
47.050001,0.533652,0.364924,-0.02839
47.075001,0.312011,0.01687,0.636174
47.100001,0.095736,-0.322971,1.271179
47.125001,-0.121159,-0.623403,1.853485
47.150001,-0.338635,-0.856771,2.360564
47.175001,-0.548034,-1.001766,2.769817
47.200001,-0.731589,-1.046232,3.057942
47.225001,-0.864617,-0.989162,3.201501
47.250001,-0.920619,-0.840847,3.179855
47.275001,-0.878564,-0.620361,2.980589
47.300001,-0.730241,-0.350586,2.605779
47.325001,-0.484815,-0.052253,2.076176
47.350001,-0.168595,0.260545,1.431034
47.375001,0.17976,0.581364,0.723411
47.400001,0.516663,0.908558,0.012608
47.425001,0.801582,1.240023,-0.644199
47.450001,1.004115,1.568131,-1.199532
47.475001,1.109045,1.877227,-1.620974
47.500001,1.118195,2.144791,-1.893031
47.525001,1.048533,2.345676,-2.014994
47.550001,0.927274,2.457517,-1.995925
47.575001,0.785763,2.465292,-1.849124
47.600001,0.653823,2.363716,-1.588384
47.625001,0.55536,2.157216,-1.227135
47.650001,0.505218,1.858065,-0.780111
47.675001,0.507211,1.483686,-0.26618
47.700001,0.553641,1.05424,0.289407
47.725001,0.626886,0.591304,0.854884
47.750001,0.703366,0.117826,1.394591
47.775001,0.759355,-0.341278,1.873759
47.800001,0.77709,-0.758988,2.263736
47.825001,0.749202,-1.107448,2.54554
47.850001,0.68007,-1.360741,2.710431
47.875001,0.583958,-1.498397,2.757758
47.900001,0.480973,-1.508432,2.691715
47.925001,0.392167,-1.388953,2.518952
47.950001,0.334811,-1.147974,2.248211
47.975001,0.318491,-0.801721,1.891852
48.000001,0.342675,-0.372159,1.46796
48.025001,0.39656,0.115332,1.001284
48.050001,0.461672,0.633467,0.521719
48.075001,0.516787,1.153649,0.060402
48.100001,0.543692,1.646197,-0.355157
48.125001,0.53182,2.081032,-0.704791
48.150001,0.480447,2.429329,-0.976756
48.175001,0.398339,2.666022,-1.166036
48.200001,0.301722,2.77252,-1.271024
48.225001,0.211567,2.738895,-1.290309
48.250001,0.150579,2.564926,-1.221131
48.275001,0.139519,2.259765,-1.060519
48.300001,0.192442,1.840297,-0.809255
48.325001,0.311335,1.328694,-0.477489
48.350001,0.482241,0.7501,-0.089252
48.375001,0.675964,0.131397,0.317621
48.400001,0.855128,-0.498634,0.698106
48.425001,0.98569,-1.108576,1.011221
48.450001,1.047543,-1.664579,1.230382
48.475001,1.038966,-2.132445,1.347555
48.500001,0.973739,-2.481179,1.370007
48.525001,0.874034,-2.686693,1.312921
48.550001,0.763313,-2.734468,1.192392
48.575001,0.661574,-2.620727,1.021513
48.600001,0.582977,-2.352284,0.809855
48.625001,0.53483,-1.945456,0.56526
48.650001,0.517217,-1.424465,0.296428
48.675001,0.523304,-0.81966,0.014848
48.700001,0.54088,-0.165796,-0.26504
48.725001,0.555356,0.499588,-0.527768
48.750001,0.553587,1.137831,-0.760012
48.775001,0.527131,1.711062,-0.953387
48.800001,0.473737,2.184426,-1.105419
48.825001,0.396896,2.528445,-1.218353
48.850001,0.304262,2.721163,-1.29658
48.875001,0.206024,2.749786,-1.343879
48.900001,0.113736,2.611613,-1.361452
48.925001,0.039427,2.314219,-1.347381
48.950001,-0.005744,1.874878,-1.29783
48.975001,-0.013825,1.319277,-1.209977
49.000001,0.016964,0.679635,-1.085812
49.025001,0.080249,-0.007527,-0.934882
49.050001,0.162488,-0.703606,-0.77388
49.075001,0.247318,-1.36991,-0.622614
49.100001,0.321216,-1.969419,-0.49849
49.125001,0.377373,-2.468496,-0.412607
49.150001,0.416238,-2.838646,-0.369048
49.175001,0.443415,-3.058205,-0.366616
49.200001,0.466631,-3.113737,-0.40118
49.225001,0.493025,-3.000922,-0.467223
49.250001,0.527149,-2.724866,-0.558196
49.275001,0.569674,-2.299863,-0.666004
49.300001,0.616866,-1.748676,-0.780416
49.325001,0.661173,-1.101424,-0.889301
49.350001,0.693218,-0.394087,-0.980267
49.375001,0.704829,0.333403,-1.043448
49.400001,0.691893,1.039494,-1.074194
49.425001,0.655579,1.683639,-1.074177
49.450001,0.601386,2.228924,-1.050301
49.475001,0.536763,2.644392,-1.012151
49.500001,0.468696,2.906843,-0.969339
49.525001,0.402252,3.002047,-0.929731
49.550001,0.340309,2.925397,-0.898693
49.575001,0.28414,2.682037,-0.879023
49.600001,0.234422,2.286479,-0.871116
49.625001,0.192206,1.761756,-0.873188
49.650001,0.159488,1.138129,-0.881678
49.675001,0.139065,0.451404,-0.892052
49.700001,0.133669,-0.259057,-0.90005
49.725001,0.144854,-0.952545,-0.902945
49.750001,0.172305,-1.589318,-0.900147
49.775001,0.21397,-2.132873,-0.892786
49.800001,0.266726,-2.552053,-0.882541
49.825001,0.327013,-2.822845,-0.870309
49.850001,0.391033,-2.929784,-0.855219
49.875001,0.454528,-2.866898,-0.834123
49.900001,0.512487,-2.638116,-0.801638
49.925001,0.559249,-2.257103,-0.750792
49.950001,0.589377,-1.746477,-0.674435
49.975001,0.599323,-1.136407,-0.567324
50.000001,0.589354,-0.462667,-0.428318
50.025001,0.56468,0.235637,-0.261652
50.050001,0.534838,0.918424,-0.07642
50.075001,0.511299,1.546838,0.115704
50.100001,0.504317,2.085212,0.30332
50.125001,0.520354,2.502857,0.477262
50.150001,0.56079,2.775711,0.630831
50.175001,0.62171,2.887826,0.758521
50.200001,0.694269,2.83257,0.854076
50.225001,0.765382,2.613356,0.90897
50.250001,0.819183,2.243704,0.912366
50.275001,0.839964,1.746426,0.85336
50.300001,0.816825,1.15184,0.725511
50.325001,0.748717,0.495173,0.532068
50.350001,0.647027,-0.186291,0.288846
50.375001,0.533231,-0.855619,0.022154
50.400001,0.431945,-1.477787,-0.237861
50.425001,0.362896,-2.020667,-0.464878
50.450001,0.335732,-2.45605,-0.641058
50.475001,0.349172,-2.761081,-0.757186
50.500001,0.393306,-2.919988,-0.809666
50.525001,0.452969,-2.925627,-0.796841
50.550001,0.510905,-2.78038,-0.716596
50.575001,0.550603,-2.496089,-0.566123
50.600001,0.559207,-2.092942,-0.34385
50.625001,0.530591,-1.597481,-0.052735
50.650001,0.467856,-1.040203,0.296553
50.675001,0.383859,-0.453357,0.684397
50.700001,0.298681,0.130525,1.084171
50.725001,0.234328,0.679386,1.466982
50.750001,0.208544,1.162217,1.807177
50.775001,0.230154,1.550149,2.086046
50.800001,0.297347,1.8184,2.292307
50.825001,0.398777,1.9488,2.419806
50.850001,0.516371,1.932204,2.464245
50.875001,0.628871,1.770074,2.420932
50.900001,0.715766,1.474693,2.284888
