time,VN_m_per_sec,VE_m_per_sec,VD_m_per_sec,V_m_per_sec
55.500001,29.178467,-6.372446,7.986179,30.915531
55.600001,27.661915,-2.326309,13.813524,31.006559
55.700001,28.07288,0.132749,13.170569,31.009162
55.800001,30.295224,1.418414,6.029508,30.921958
55.900001,30.757005,2.96125,-2.361043,30.989302
56.000001,30.129098,5.622887,-4.930316,31.043315
56.100001,29.650431,8.848162,0.3672,30.944674
56.200001,27.502402,11.141361,8.794331,30.949189
56.300001,25.046998,12.875129,13.039044,31.03446
56.400001,24.796348,15.676274,9.913242,30.965736
56.500001,24.635971,18.602659,1.841469,30.925411
56.600001,23.221426,20.138674,-4.215445,31.025325
56.700001,22.927218,20.659943,-2.937244,31.001903
56.800001,23.672003,19.373137,4.505856,30.919005
56.900001,23.701634,16.350485,11.482533,30.999265
57.000001,24.105506,15.211483,12.26487,31.030496
57.100001,24.875748,17.279469,6.272711,30.93105
57.200001,24.154288,19.262847,-2.056982,30.963173
57.300001,24.006621,18.656914,-6.24094,31.037842
57.400001,26.811229,14.970041,-3.931151,30.958005
57.500001,29.710975,8.503239,1.602122,30.945338
57.600001,30.621793,2.907424,4.212069,31.04656
57.700001,30.924427,2.084843,0.583062,31.000109
57.800001,29.598581,5.368673,-7.184242,30.927528
57.900001,26.645178,8.151636,-13.61617,31.013139
58.000001,26.090373,6.460817,-15.482123,31.018476
58.100001,28.051268,-0.057867,-13.020572,30.925916
58.200001,28.720192,-7.284843,-9.063232,30.984843
58.300001,28.279314,-9.812268,-8.222291,31.042008
58.400001,28.062241,-5.811678,-11.682965,30.947644
58.500001,26.66352,1.612532,-15.639226,30.953659
58.600001,25.458621,5.975223,-16.733431,31.045972
58.700001,26.920293,3.458381,-14.937507,30.980505
58.800001,28.682552,-3.814563,-10.930066,30.930664
58.900001,28.860886,-9.16267,-6.763096,31.026517
59.000001,29.70599,-7.592266,-4.645565,31.010798
59.100001,30.690094,0.305219,-3.845825,30.931624
59.200001,29.772903,8.362697,-2.323044,31.012208
59.300001,29.362048,10.081368,0.502776,31.048617
59.400001,30.417994,4.263745,3.77852,30.946908
59.500001,30.009326,-4.237025,6.372118,30.969597
59.600001,28.733223,-8.058622,8.556615,31.044406
59.700001,28.477088,-4.193648,11.412154,30.963987
59.800001,27.207986,3.950618,14.195826,30.941936
59.900001,25.107997,9.134775,15.80283,31.041666
