time,PN_m,PE_m,PD_m,P_m
13.8375,377.582773,71.143086,-5.766603,384.269883
13.85,377.908409,71.157152,-5.973072,384.59561
13.8625,378.233604,71.175765,-6.179873,384.921861
13.875,378.558442,71.200492,-6.38659,385.249001
13.8875,378.882954,71.232804,-6.592768,385.57732
13.9,379.207107,71.274052,-6.797908,385.907025
13.9125,379.530799,71.325444,-7.001475,386.238226
13.925,379.853859,71.388021,-7.202899,386.570932
13.9375,380.176048,71.462639,-7.401594,386.905053
13.95,380.497075,71.549953,-7.596966,387.240408
13.9625,380.816607,71.650403,-7.788433,387.576738
13.975,381.134292,71.764212,-7.975446,387.913725
13.9875,381.449778,71.891383,-8.157506,388.251012
14,381.762738,72.031702,-8.334188,388.588231
14.0125,382.072894,72.184754,-8.505152,388.925022
14.025,382.380035,72.349937,-8.670169,389.261065
14.0375,382.684041,72.526478,-8.829125,389.596097
14.05,382.984891,72.713463,-8.982034,389.929931
14.0625,383.282677,72.909855,-9.129039,390.262472
14.075,383.577608,73.114521,-9.270413,390.593721
14.0875,383.870004,73.326254,-9.406557,390.923781
14.1,384.160292,73.543791,-9.537985,391.252849
14.1125,384.448992,73.765834,-9.665318,391.58121
14.125,384.736701,73.99106,-9.789265,391.909219
14.1375,385.024068,74.218135,-9.910607,392.237281
14.15,385.311774,74.445718,-10.030181,392.565832
14.1625,385.600506,74.672472,-10.148854,392.895314
14.175,385.890929,74.897064,-10.267507,393.226145
14.1875,386.183662,75.118177,-10.387013,393.558702
14.2,386.479253,75.334508,-10.508216,393.89329
14.2125,386.778159,75.544786,-10.631911,394.230131
14.225,387.080727,75.747776,-10.758825,394.569344
14.2375,387.387185,75.942299,-10.8896,394.910936
14.25,387.697631,76.127245,-11.02478,395.254799
14.2625,388.012037,76.301595,-11.164795,395.600717
14.275,388.330252,76.464443,-11.309957,395.948369
14.2875,388.652013,76.615014,-11.460451,396.29735
14.3,388.976967,76.752688,-11.616337,396.647192
14.3125,389.30469,76.877017,-11.777547,396.997391
14.325,389.634716,76.98774,-11.943898,397.347431
14.3375,389.966562,77.084793,-12.115096,397.696819
14.35,390.299759,77.168313,-12.290749,398.045115
14.3625,390.633882,77.238639,-12.470383,398.391952
14.375,390.968568,77.296305,-12.65345,398.737068
14.3875,391.303541,77.342026,-12.839349,399.080316
14.4,391.638624,77.376689,-13.027431,399.42168
14.4125,391.973752,77.401326,-13.217016,399.761275
14.425,392.308964,77.417097,-13.407397,400.099348
14.4375,392.64441,77.425267,-13.597851,400.43627
14.45,392.98033,77.427181,-13.787636,400.772513
14.4625,393.317044,77.424242,-13.975998,401.108638
14.475,393.654929,77.417885,-14.162168,401.445263
14.4875,393.994393,77.409561,-14.345363,401.78304
14.5,394.335854,77.400706,-14.524784,402.122623
14.5125,394.679706,77.392729,-14.699616,402.464637
14.525,395.026302,77.386988,-14.86903,402.809649
14.5375,395.375924,77.384768,-15.03219,403.158145
14.55,395.728764,77.387264,-15.188256,403.510503
14.5625,396.084913,77.395559,-15.336399,403.866978
14.575,396.444347,77.410611,-15.47581,404.227688
14.5875,396.806928,77.433228,-15.60572,404.592611
14.6,397.172404,77.464063,-15.725417,404.961589
14.6125,397.540425,77.503593,-15.834264,405.334332
14.625,397.910555,77.552117,-15.931721,405.710439
14.6375,398.282298,77.609748,-16.017359,406.089421
14.65,398.655123,77.676414,-16.09088,406.470723
14.6625,399.028492,77.751867,-16.152126,406.853759
14.675,399.401891,77.835682,-16.201089,407.237939
14.6875,399.774857,77.927281,-16.237915,407.622702
14.7,400.147005,78.02594,-16.262903,408.007542
14.7125,400.518044,78.130815,-16.276499,408.392033
14.725,400.887798,78.240954,-16.279292,408.775841
14.7375,401.256207,78.355319,-16.271995,409.158744
14.75,401.623334,78.472807,-16.25544,409.540625
14.7625,401.989356,78.592266,-16.230557,409.921478
14.775,402.354552,78.71251,-16.19836,410.301391
14.7875,402.719285,78.832332,-16.159933,410.680536
14.8,403.083981,78.95052,-16.116412,411.059143
14.8125,403.449098,79.065865,-16.068975,411.437477
14.825,403.815103,79.177172,-16.01882,411.815814
14.8375,404.182443,79.283271,-15.967157,412.194413
14.85,404.551511,79.383026,-15.915192,412.573488
14.8625,404.922628,79.47535,-15.864109,412.953189
14.875,405.296019,79.559212,-15.815059,413.333579
14.8875,405.671794,79.633657,-15.769141,413.714623
14.9,406.049942,79.697816,-15.727386,414.096181
14.9125,406.430323,79.750922,-15.690737,414.478004
14.925,406.812676,79.79233,-15.660036,414.859743
14.9375,407.19663,79.821521,-15.636002,415.24096
14.95,407.581716,79.838124,-15.61922,415.621152
14.9625,407.967399,79.841916,-15.610125,415.999767
14.975,408.353098,79.832833,-15.608995,416.376242
14.9875,408.738224,79.810966,-15.615939,416.750025
15,409.122205,79.776559,-15.630899,417.12061
15.0125,409.50452,79.730003,-15.653649,417.48756
15.025,409.884727,79.671819,-15.6838,417.850535
15.0375,410.262483,79.602647,-15.720808,418.209313
15.05,410.637561,79.523226,-15.763985,418.563798
15.0625,411.009863,79.434378,-15.812514,418.914029
15.075,411.379419,79.336989,-15.865459,419.260178
15.0875,411.746385,79.231989,-15.921787,419.602547
15.1,412.111029,79.120341,-15.980377,419.941545
15.1125,412.473715,79.003022,-16.040041,420.277678
15.125,412.834881,78.881016,-16.099534,420.611517
15.1375,413.19501,78.755303,-16.157577,420.943679
15.15,413.554605,78.626849,-16.212865,421.274791
15.1625,413.914157,78.496605,-16.264087,421.605464
15.175,414.274119,78.365499,-16.309942,421.936265
15.1875,414.634877,78.234431,-16.349159,422.26769
15.2,414.996727,78.104269,-16.380512,422.600144
15.2125,415.359861,77.975841,-16.402845,422.933918
15.225,415.724351,77.849927,-16.415089,423.269184
15.2375,416.090144,77.727252,-16.416288,423.605982
15.25,416.457065,77.608475,-16.405615,423.944226
15.2625,416.824827,77.494179,-16.382395,424.28371
15.275,417.193042,77.384856,-16.346119,424.624123
15.2875,417.561249,77.280901,-16.296456,424.965068
15.3,417.928935,77.182599,-16.233266,425.306087
15.3125,418.295567,77.09012,-16.156599,425.646688
15.325,418.660622,77.003509,-16.066692,425.986379
15.3375,419.023619,76.922688,-15.963969,426.32469
15.35,419.384145,76.847453,-15.849023,426.661205
15.3625,419.741882,76.777481,-15.722602,426.995585
15.375,420.096623,76.712335,-15.585594,427.327586
15.3875,420.448284,76.651472,-15.439006,427.657071
15.4,420.796915,76.594259,-15.283946,427.984022
15.4125,421.14269,76.539983,-15.121601,428.308531
15.425,421.485908,76.487871,-14.953226,428.630801
15.4375,421.82697,76.437098,-14.780125,428.951133
15.45,422.166367,76.386815,-14.603638,429.269907
15.4625,422.504651,76.336153,-14.425133,429.587561
15.475,422.842412,76.284252,-14.245994,429.904571
15.4875,423.180247,76.230269,-14.067613,430.221424
15.5,423.518736,76.173399,-13.891385,430.53859
15.5125,423.858411,76.112889,-13.71869,430.856504
15.525,424.199735,76.048053,-13.55089,431.175542
15.5375,424.543077,75.978286,-13.389307,431.496
15.55,424.888703,75.903078,-13.235213,431.818085
15.5625,425.236761,75.822023,-13.089809,432.141904
15.575,425.587277,75.734827,-12.9542,432.467462
15.5875,425.940162,75.641314,-12.829377,432.794666
15.6,426.295216,75.54143,-12.716193,433.123332
15.6125,426.652151,75.435236,-12.615341,433.453203
15.625,427.010601,75.322909,-12.527333,433.783965
15.6375,427.370159,75.20473,-12.452488,434.115271
15.65,427.730392,75.081073,-12.390917,434.446764
15.6625,428.090878,74.952392,-12.342519,434.778103
15.675,428.451225,74.819204,-12.306978,435.108983
15.6875,428.811102,74.682075,-12.283773,435.439163
15.7,429.170251,74.541601,-12.272182,435.768472
15.7125,429.528509,74.398392,-12.2713,436.09683
15.725,429.885809,74.253065,-12.280055,436.42425
15.7375,430.242186,74.106223,-12.29723,436.750836
15.75,430.597771,73.958457,-12.321483,437.076781
15.7625,430.95278,73.810333,-12.351367,437.402355
15.775,431.307497,73.662393,-12.38536,437.727886
15.7875,431.662255,73.515152,-12.421877,438.053745
15.8,432.017412,73.369104,-12.4593,438.380319
15.8125,432.373323,73.224717,-12.495997,438.707989
15.825,432.730318,73.082447,-12.530339,439.037107
15.8375,433.088675,72.942729,-12.560732,439.367971
15.85,433.448599,72.80599,-12.585628,439.700805
15.8625,433.810204,72.672644,-12.603557,440.035744
15.875,434.173499,72.543094,-12.613147,440.372819
15.8875,434.538384,72.41773,-12.613147,440.711954
15.9,434.904644,72.296924,-12.602452,441.052963
15.9125,435.271961,72.181027,-12.580121,441.39556
15.925,435.639926,72.07036,-12.545401,441.739368
15.9375,436.008059,71.965208,-12.497738,442.083942
15.95,436.37583,71.865815,-12.436794,442.42879
15.9625,436.742695,71.772371,-12.362443,442.773401
15.975,437.108118,71.685016,-12.274784,443.117274
15.9875,437.471609,71.603826,-12.174124,443.459948
16,437.832749,71.528818,-12.060976,443.801031
16.0125,438.191219,71.459951,-11.936039,444.140223
16.025,438.546817,71.397121,-11.800182,444.477338
16.0375,438.899475,71.340175,-11.654423,444.812314
16.05,439.249266,71.288912,-11.499904,445.145229
16.0625,439.596407,71.24309,-11.337873,445.476292
16.075,439.941249,71.202442,-11.169664,445.805845
16.0875,440.284263,71.166679,-10.996673,446.134347
16.1,440.626026,71.1355,-10.820347,446.462354
16.1125,440.967191,71.108607,-10.642166,446.790503
16.125,441.308465,71.085706,-10.463633,447.119476
16.1375,441.65057,71.066521,-10.28626,447.449979
16.15,441.994223,71.050795,-10.111559,447.782707
16.1625,442.340095,71.038301,-9.941029,448.118314
16.175,442.688785,71.02884,-9.776142,448.457389
16.1875,443.040798,71.022249,-9.618331,448.800424
16.2,443.396515,71.018398,-9.46897,449.147797
16.2125,443.756185,71.017193,-9.329355,449.499755
16.225,444.119909,71.018576,-9.200682,449.856404
16.2375,444.487642,71.022521,-9.084022,450.217705
16.25,444.859193,71.029032,-8.980302,450.583478
16.2625,445.234242,71.038146,-8.890277,450.953418
16.275,445.612355,71.049923,-8.814513,451.327108
16.2875,445.99301,71.064446,-8.753368,451.704042
16.3,446.375625,71.081819,-8.706981,452.08366
16.3125,446.75959,71.102162,-8.675264,452.465367
16.325,447.144295,71.12561,-8.657902,452.848576
16.3375,447.529166,71.152309,-8.654359,453.232726
16.35,447.913687,71.182413,-8.663885,453.617316
16.3625,448.297421,71.216082,-8.685533,454.001924
16.375,448.680034,71.253483,-8.718181,454.386221
16.3875,449.061293,71.294781,-8.760548,454.769983
16.4,449.441076,71.34014,-8.811221,455.153089
16.4125,449.819366,71.389723,-8.868676,455.535517
16.425,450.196234,71.443681,-8.931303,455.917336
16.4375,450.571831,71.502158,-8.99743,456.298682
16.45,450.946356,71.565277,-9.065339,456.67974
16.4625,451.320042,71.633144,-9.133297,457.060723
16.475,451.693122,71.705836,-9.199567,457.441838
16.4875,452.065808,71.783402,-9.262435,457.823267
16.5,452.438265,71.865851,-9.320229,458.20514
16.5125,452.810591,71.953152,-9.371342,458.587515
16.525,453.182798,72.045231,-9.414254,458.970361
16.5375,453.554806,72.141966,-9.447557,459.353548
16.55,453.926432,72.243189,-9.469975,459.736843
16.5625,454.297396,72.348689,-9.480391,460.119913
16.575,454.667327,72.458213,-9.477868,460.502335
16.5875,455.035781,72.571477,-9.461665,460.883612
16.6,455.402258,72.688173,-9.431255,461.263196
16.6125,455.766231,72.807981,-9.386333,461.640512
16.625,456.127168,72.930581,-9.326823,462.014992
16.6375,456.484566,73.055668,-9.252875,462.3861
16.65,456.837975,73.182966,-9.16486,462.753365
16.6625,457.187025,73.312239,-9.063355,463.116405
16.675,457.531446,73.443307,-8.949129,463.474952
16.6875,457.871086,73.576053,-8.82312,463.828863
16.7,458.205915,73.710431,-8.686415,464.178136
16.7125,458.536035,73.846473,-8.540223,464.522908
16.725,458.861671,73.984287,-8.385857,464.863454
16.7375,459.183163,74.124055,-8.224705,465.200171
16.75,459.50095,74.266034,-8.058219,465.533567
16.7625,459.815547,74.410537,-7.887889,465.864234
16.775,460.127525,74.557934,-7.715234,466.192825
16.7875,460.437482,74.708627,-7.541786,466.520023
16.8,460.746014,74.863045,-7.369077,466.846515
16.8125,461.053693,75.021621,-7.19863,467.172957
16.825,461.361035,75.184776,-7.031942,467.499951
16.8375,461.668483,75.352905,-6.870478,467.828015
16.85,461.976381,75.526358,-6.715646,468.157566
16.8625,462.284967,75.705426,-6.568787,468.488902
16.875,462.59436,75.890329,-6.431154,468.822187
16.8875,462.904557,76.081208,-6.303886,469.157456
16.9,463.21544,76.278116,-6.187993,469.494607
16.9125,463.526784,76.481019,-6.084328,469.833422
16.925,463.83827,76.689799,-5.993569,470.173573
16.9375,464.149512,76.904256,-5.916201,470.51465
16.95,464.460076,77.124122,-5.852501,470.856182
16.9625,464.769511,77.349071,-5.802527,471.197672
16.975,465.077371,77.578738,-5.766118,471.538619
16.9875,465.383247,77.812729,-5.742891,471.878552
17,465.686789,78.050641,-5.732251,472.217055
17.0125,465.987727,78.292073,-5.733403,472.553788
17.025,466.285885,78.536645,-5.745366,472.888508
17.0375,466.581194,78.783999,-5.766998,473.221077
17.05,466.873692,79.03381,-5.797013,473.551468
17.0625,467.163525,79.285784,-5.834005,473.879764
17.075,467.450939,79.539662,-5.876476,474.206149
17.0875,467.736267,79.795206,-5.922854,474.530896
17.1,468.019913,80.052196,-5.971517,474.854348
17.1125,468.30233,80.310414,-6.02082,475.176899
17.125,468.584002,80.569637,-6.069107,475.498966
17.1375,468.865417,80.829616,-6.114742,475.82097
17.15,469.147048,81.090071,-6.156122,476.143308
17.1625,469.429329,81.350675,-6.191706,476.466331
17.175,469.712639,81.61105,-6.220029,476.790326
17.1875,469.997282,81.87076,-6.239732,477.115501
17.2,470.283482,82.129315,-6.24958,477.44197
17.2125,470.571369,82.386172,-6.248482,477.769754
17.225,470.860982,82.64075,-6.235518,478.098776
17.2375,471.152272,82.892441,-6.209951,478.42887
17.25,471.445112,83.14063,-6.171246,478.759796
17.2625,471.739304,83.384719,-6.119078,479.09125
17.275,472.034605,83.624146,-6.053337,479.422892
17.2875,472.33074,83.858411,-5.974133,479.754366
17.3,472.627426,84.087103,-5.881785,480.085326
17.3125,472.924392,84.309911,-5.77681,480.415458
17.325,473.221397,84.52665,-5.659914,480.744506
17.3375,473.518251,84.737271,-5.531964,481.072284
17.35,473.814827,84.941863,-5.393973,481.398697
17.3625,474.111066,85.140665,-5.247075,481.723746
17.375,474.406986,85.334053,-5.092501,482.047531
17.3875,474.702677,85.522539,-4.931558,482.370248
17.4,474.998298,85.706753,-4.765613,482.692181
17.4125,475.294061,85.887432,-4.59607,483.013685
17.425,475.590223,86.065393,-4.42436,483.335171
17.4375,475.887061,86.241519,-4.251926,483.657083
17.45,476.184857,86.416729,-4.080211,483.979873
17.4625,476.483874,86.591956,-3.910651,484.303977
17.475,476.784339,86.768123,-3.744665,484.629793
17.4875,477.086421,86.946116,-3.583641,484.957651
17.5,477.390217,87.126763,-3.428926,485.287801
17.5125,477.695739,87.310813,-3.281813,485.620394
17.525,478.002906,87.498913,-3.143522,485.955471
17.5375,478.311545,87.691598,-3.015185,486.292959
17.55,478.621391,87.889275,-2.897825,486.632673
17.5625,478.932099,88.092216,-2.792336,486.974323
17.575,479.243258,88.300556,-2.699466,487.317531
17.5875,479.554414,88.514294,-2.619794,487.66185
17.6,479.865092,88.733298,-2.553722,488.006789
17.6125,480.174822,88.957318,-2.50146,488.351842
17.625,480.483169,89.185998,-2.463023,488.696516
17.6375,480.789758,89.41889,-2.438227,489.04036
17.65,481.094298,89.655478,-2.426695,489.382996
17.6625,481.396606,89.89519,-2.42787,489.724139
17.675,481.696622,90.137414,-2.441022,490.063616
17.6875,481.994416,90.381521,-2.465272,490.40138
17.7,482.290196,90.626866,-2.499611,490.737516
17.7125,482.584304,90.872805,-2.542919,491.072238
17.725,482.877207,91.118696,-2.593986,491.405884
17.7375,483.169486,91.363901,-2.651537,491.738899
17.75,483.46181,91.607784,-2.714252,492.071818
17.7625,483.754918,91.849707,-2.780781,492.405242
17.775,484.049592,92.089027,-2.849767,492.739807
17.7875,484.346626,92.325085,-2.91986,493.076162
17.8,484.646799,92.557203,-2.989731,493.414931
17.8125,484.950843,92.784682,-3.058095,493.75669
17.825,485.259419,93.006798,-3.123718,494.101939
17.8375,485.573092,93.222807,-3.185439,494.451075
17.85,485.892305,93.431949,-3.242184,494.804378
17.8625,486.217372,93.63346,-3.292981,495.161995
17.875,486.548462,93.826584,-3.336978,495.523934
17.8875,486.885599,94.010593,-3.373461,495.890067
17.9,487.228663,94.184807,-3.401863,496.260134
17.9125,487.577403,94.348613,-3.421777,496.633762
17.925,487.931453,94.50149,-3.43297,497.010483
17.9375,488.290354,94.643026,-3.435382,497.389761
17.95,488.653579,94.772937,-3.429131,497.77102
17.9625,489.020562,94.891082,-3.414508,498.153678
17.975,489.390728,94.997474,-3.391973,498.537171
17.9875,489.763519,95.092283,-3.362141,498.920987
18,490.138418,95.175839,-3.325773,499.304687
18.0125,490.514972,95.248624,-3.283753,499.687923
18.025,490.892801,95.311268,-3.237077,500.070453
18.0375,491.271612,95.364534,-3.186832,500.452142
18.05,491.651196,95.409305,-3.134177,500.832963
18.0625,492.031426,95.446567,-3.080328,501.212989
18.075,492.412241,95.477391,-3.026535,501.592372
18.0875,492.793635,95.502914,-2.974071,501.971332
18.1,493.175632,95.524322,-2.924217,502.350128
18.1125,493.558266,95.542827,-2.87824,502.72903
18.125,493.941557,95.559656,-2.837385,503.108298
18.1375,494.325487,95.576024,-2.802854,503.488153
18.15,494.709983,95.593121,-2.775796,503.86875
18.1625,495.094895,95.612089,-2.757286,504.250166
18.175,495.479989,95.63401,-2.748309,504.632377
18.1875,495.864936,95.659881,-2.749746,505.015256
18.2,496.24932,95.690598,-2.762355,505.398564
18.2125,496.632641,95.726945,-2.786762,505.781963
18.225,497.014332,95.769573,-2.82344,506.165022
18.2375,497.393778,95.81899,-2.872708,506.547236
18.25,497.770345,95.875554,-2.934724,506.928053
18.2625,498.143407,95.939465,-3.00948,507.306901
18.275,498.512376,96.010762,-3.096812,507.683214
18.2875,498.876735,96.089327,-3.196405,508.056466
18.3,499.236065,96.17489,-3.307806,508.426199
18.3125,499.590072,96.267038,-3.430443,508.79205
18.325,499.9386,96.365222,-3.563638,509.153768
18.3375,500.281652,96.468775,-3.706633,509.511231
18.35,500.619387,96.576924,-3.858608,509.864454
18.3625,500.952124,96.688804,-4.018696,510.213588
18.375,501.280332,96.803469,-4.186007,510.558915
18.3875,501.604612,96.919911,-4.359636,510.900834
18.4,501.925677,97.037068,-4.538676,511.239843
18.4125,502.244329,97.153835,-4.722229,511.576517
18.425,502.561425,97.269076,-4.909407,511.911478
18.4375,502.877849,97.381633,-5.099335,512.245368
18.45,503.194479,97.490336,-5.291154,512.578819
18.4625,503.512152,97.594017,-5.484022,512.912424
18.475,503.831642,97.69152,-5.677109,513.246711
18.4875,504.153623,97.781715,-5.869604,513.582118
18.5,504.478652,97.863518,-6.060715,513.918973
18.5125,504.807151,97.935904,-6.249675,514.257484
18.525,505.139393,97.997932,-6.435749,514.597726
18.5375,505.475497,98.048762,-6.618242,514.939646
18.55,505.815433,98.087673,-6.796516,515.283064
18.5625,506.159026,98.114088,-6.969999,515.62769
18.575,506.505977,98.127586,-7.138201,515.973141
18.5875,506.855881,98.127917,-7.300732,516.318964
18.6,507.208254,98.115007,-7.457307,516.664668
18.6125,507.562561,98.088969,-7.607768,517.009746
18.625,507.918247,98.050099,-7.752082,517.353711
18.6375,508.274769,97.998868,-7.890355,517.696124
18.65,508.631619,97.935916,-8.022828,518.036614
18.6625,508.988349,97.862036,-8.149875,518.374901
18.675,509.344593,97.778163,-8.271997,518.710814
18.6875,509.700071,97.685348,-8.389813,519.044293
18.7,510.054603,97.58475,-8.504043,519.375395
18.7125,510.408104,97.477609,-8.615496,519.704285
18.725,510.760576,97.365239,-8.725048,520.031232
18.7375,511.112096,97.249002,-8.833627,520.356585
18.75,511.462798,97.130304,-8.942186,520.680759
18.7625,511.812856,97.010572,-9.051688,521.004207
18.775,512.162457,96.891251,-9.16308,521.327401
18.7875,512.51178,96.773781,-9.277275,521.6508
18.8,512.860973,96.659592,-9.395128,521.974829
18.8125,513.210137,96.550085,-9.517421,522.299861
18.825,513.559305,96.446615,-9.644842,522.626188
18.8375,513.908437,96.350474,-9.777969,522.954018
18.85,514.257409,96.262872,-9.917259,523.283456
18.8625,514.606015,96.184915,-10.063038,523.614508
18.875,514.953974,96.11758,-10.215495,523.947079
18.8875,515.300946,96.061702,-10.37468,524.280983
18.9,515.646542,96.017947,-10.54051,524.615959
18.9125,515.990352,95.986799,-10.712772,524.951686
18.925,516.331968,95.96855,-10.89114,525.287807
18.9375,516.671009,95.963287,-11.075187,525.623957
18.95,517.00715,95.970892,-11.264402,525.959782
18.9625,517.340139,95.991045,-11.458217,526.294966
18.975,517.669824,96.02323,-11.656018,526.629253
18.9875,517.996166,96.066749,-11.857171,526.962466
19,518.319246,96.120734,-12.06104,527.294515
19.0125,518.639274,96.184168,-12.266997,527.625406
19.025,518.956579,96.255904,-12.474439,527.955246
19.0375,519.27161,96.334683,-12.682797,528.284232
19.05,519.584911,96.419158,-12.891535,528.612642
19.0625,519.897108,96.507907,-13.100156,528.940822
19.075,520.208886,96.599457,-13.308193,529.269164
19.0875,520.520959,96.692301,-13.515213,529.598085
19.1,520.834046,96.784911,-13.720803,529.927998
19.1125,521.148838,96.875758,-13.924563,530.259293
19.125,521.465978,96.963331,-14.126102,530.592311
19.1375,521.786028,97.04615,-14.32503,530.927322
19.15,522.109452,97.12279,-14.52095,531.264505
19.1625,522.436594,97.191902,-14.713462,531.603937
19.175,522.767671,97.252229,-14.902158,531.945587
19.1875,523.102761,97.302636,-15.086626,532.289309
19.2,523.44181,97.342126,-15.266458,532.634849
19.2125,523.784631,97.369866,-15.44126,532.98186
19.225,524.130926,97.385202,-15.610655,533.329915
19.2375,524.480301,97.387679,-15.774302,533.678531
19.25,524.832292,97.377048,-15.931905,534.027199
19.2625,525.186391,97.353274,-16.083223,534.375407
19.275,525.542083,97.31654,-16.228081,534.722677
19.2875,525.898867,97.267239,-16.366376,535.068587
19.3,526.256289,97.205965,-16.498084,535.412802
19.3125,526.613968,97.133501,-16.623259,535.755095
19.325,526.971613,97.050801,-16.742032,536.095359
19.3375,527.329036,96.958968,-16.854608,536.433622
19.35,527.686163,96.859237,-16.961258,536.770046
19.3625,528.043031,96.752953,-17.062307,537.104923
19.375,528.399782,96.641547,-17.158124,537.438665
19.3875,528.75665,96.526521,-17.249109,537.771788
19.4,529.113945,96.409425,-17.33568,538.104888
19.4125,529.472026,96.291846,-17.41826,538.438614
19.425,529.831277,96.175387,-17.497261,538.773646
19.4375,530.192084,96.061649,-17.573074,539.110655
19.45,530.554799,95.952222,-17.64606,539.450283
19.4625,530.919725,95.84866,-17.716537,539.793104
19.475,531.287082,95.752466,-17.784773,540.139608
19.4875,531.656997,95.66507,-17.850983,540.490171
19.5,532.029485,95.587807,-17.91532,540.845043
19.5125,532.404447,95.521895,-17.977881,541.204335
19.525,532.781665,95.46841,-18.038699,541.568014
19.5375,533.160811,95.428263,-18.097751,541.935912
19.55,533.541463,95.402181,-18.154961,542.307728
19.5625,533.923124,95.390688,-18.210203,542.683054
19.575,534.305244,95.394092,-18.263311,543.061392
19.5875,534.687254,95.412475,-18.314087,543.442183
19.6,535.068594,95.445693,-18.362308,543.824838
19.6125,535.448741,95.493376,-18.407734,544.208769
19.625,535.827244,95.554942,-18.450116,544.593416
19.6375,536.20374,95.629606,-18.489208,544.978278
19.65,536.577982,95.716399,-18.524766,545.362931
19.6625,536.949845,95.814192,-18.556559,545.747049
19.675,537.319337,95.921714,-18.584373,546.130409
19.6875,537.686592,96.03758,-18.60801,546.512897
19.7,538.051871,96.160307,-18.627297,546.894502
19.7125,538.415535,96.288342,-18.642081,547.275306
19.725,538.778037,96.420076,-18.652236,547.655467
19.7375,539.139888,96.553866,-18.657658,548.035196
19.75,539.501634,96.688048,-18.658271,548.414736
19.7625,539.863824,96.820957,-18.654024,548.794332
19.775,540.226984,96.95094,-18.644893,549.174208
19.7875,540.591583,97.076372,-18.630883,549.55454
19.8,540.958014,97.195678,-18.612024,549.935433
19.8125,541.326566,97.307344,-18.588381,550.316907
19.825,541.697412,97.409948,-18.560043,550.698882
19.8375,542.070595,97.502175,-18.527132,551.081173
19.85,542.446031,97.582839,-18.489793,551.463489
19.8625,542.823506,97.650914,-18.448202,551.845445
19.875,543.20269,97.705546,-18.40255,552.226575
19.8875,543.583157,97.746082,-18.353047,552.606351
19.9,543.964404,97.772075,-18.299913,552.984212
19.9125,544.345881,97.783304,-18.243368,553.359587
19.925,544.72702,97.779775,-18.183626,553.731934
19.9375,545.107266,97.761723,-18.120887,554.10076
19.95,545.486106,97.729602,-18.055325,554.465655
19.9625,545.863098,97.684078,-17.987081,554.826311
19.975,546.237885,97.626008,-17.916257,555.182544
19.9875,546.610222,97.556425,-17.842909,555.534301
20,546.979973,97.476512,-17.767041,555.881669
20.0125,547.347124,97.387582,-17.688605,556.224866
20.025,547.711768,97.29105,-17.607497,556.56424
20.0375,548.0741,97.188416,-17.523563,556.900245
20.05,548.4344,97.08124,-17.4366,557.233428
20.0625,548.793004,96.971123,-17.346364,557.564397
20.075,549.150288,96.859687,-17.252577,557.893798
20.0875,549.506635,96.748563,-17.154935,558.222284
20.1,549.86241,96.639367,-17.053124,558.550487
20.1125,550.217932,96.533685,-16.946827,558.878986
20.125,550.573455,96.433061,-16.835738,559.208286
20.1375,550.929143,96.338969,-16.719578,559.538794
20.15,551.285059,96.252798,-16.5981,559.870802
20.1625,551.641157,96.175833,-16.471107,560.204475
20.175,551.997277,96.109227,-16.338455,560.539849
20.1875,552.353155,96.053985,-16.200064,560.87683
20.2,552.708431,96.010942,-16.05592,561.215202
20.2125,553.062669,95.980743,-15.906075,561.554647
20.225,553.41538,95.963832,-15.750647,561.894762
20.2375,553.766052,95.960435,-15.589815,562.235082
20.25,554.114174,95.970563,-15.42381,562.575115
20.2625,554.459271,95.994008,-15.252906,562.914366
20.275,554.800932,96.030345,-15.077411,563.252368
20.2875,555.138833,96.078952,-14.897653,563.588706
20.3,555.472762,96.139017,-14.713972,563.923045
20.3125,555.802629,96.20956,-14.526709,564.255144
20.325,556.128483,96.289456,-14.336198,564.58487
20.3375,556.450506,96.377455,-14.142761,564.912203
20.35,556.769014,96.472207,-13.946706,565.237235
20.3625,557.084443,96.57228,-13.748327,565.560164
20.375,557.397336,96.676185,-13.547909,565.881278
20.3875,557.708318,96.782396,-13.345731,566.200944
20.4,558.018075,96.889361,-13.142075,566.51958
20.4125,558.327326,96.995529,-12.937235,566.837638
20.425,558.636793,97.099359,-12.731528,567.155573
20.4375,558.947177,97.199339,-12.525296,567.473824
20.45,559.259126,97.294003,-12.318922,567.792787
20.4625,559.573217,97.381947,-12.112829,568.112797
20.475,559.889931,97.461853,-11.907482,568.434109
20.4875,560.20964,97.532503,-11.70339,568.756889
20.5,560.532592,97.592802,-11.501098,569.081204
20.5125,560.858911,97.641798,-11.301176,569.407021
20.525,561.188599,97.678705,-11.104208,569.734215
20.5375,561.521539,97.702913,-10.910775,570.062578
20.55,561.857513,97.714008,-10.721438,570.391831
20.5625,562.196219,97.711782,-10.536716,570.721652
20.575,562.537296,97.696234,-10.357064,571.05169
20.5875,562.880344,97.667577,-10.182859,571.381595
20.6,563.224954,97.626223,-10.01438,571.711042
20.6125,563.570732,97.572782,-9.851794,572.03975
20.625,563.917322,97.508043,-9.695146,572.367504
20.6375,564.264423,97.432954,-9.544353,572.694172
20.65,564.611806,97.348605,-9.399203,573.01971
20.6625,564.95932,97.256206,-9.259358,573.344172
20.675,565.306896,97.157062,-9.12436,573.667704
