time,phi_deg,theta_deg,psi_deg
15.3625,58.432544,-19.98583,-10.724939
15.375,58.585296,-21.590434,-10.098604
15.3875,58.753247,-23.041823,-9.553182
15.4,58.947144,-24.32132,-9.102121
15.4125,59.177311,-25.412476,-8.757524
15.425,59.452965,-26.301215,-8.529548
15.4375,59.781527,-26.975952,-8.425792
15.45,60.16802,-27.427693,-8.450753
15.4625,60.614611,-27.65013,-8.605414
15.475,61.120372,-27.639745,-8.887053
15.4875,61.681298,-27.395916,-9.289286
15.5,62.290592,-26.921035,-9.802389
15.5125,62.939184,-26.220598,-10.413832
15.525,63.616421,-25.303279,-11.108988
15.5375,64.310843,-24.180938,-11.871926
15.55,65.010965,-22.868575,-12.686183
15.5625,65.705968,-21.384187,-13.53546
15.575,66.386268,-19.748564,-14.40417
15.5875,67.04391,-17.984984,-15.277815
15.6,67.672807,-16.118864,-16.143198
15.6125,68.268825,-14.177337,-16.988487
15.625,68.82975,-12.188807,-17.803157
15.6375,69.355157,-10.182474,-18.577868
15.65,69.846231,-8.187852,-19.304302
15.6625,70.305529,-6.234295,-19.974999
15.675,70.736733,-4.350534,-20.583218
15.6875,71.144373,-2.564237,-21.122843
15.7,71.533543,-0.901601,-21.588349
15.7125,71.909606,0.613023,-21.974816
15.725,72.277892,1.957473,-22.278016
15.7375,72.643402,3.112071,-22.494524
15.75,73.010521,4.059887,-22.621876
15.7625,73.382764,4.786968,-22.658709
15.775,73.76257,5.282515,-22.604897
15.7875,74.151163,5.539041,-22.461626
15.8,74.548494,5.552479,-22.231409
15.8125,74.953273,5.322261,-21.918022
15.825,75.363083,4.851345,-21.52636
15.8375,75.774572,4.146207,-21.062231
15.85,76.183696,3.216782,-20.532094
15.8625,76.585988,2.076347,-19.942788
15.875,76.976839,0.74136,-19.301259
15.8875,77.351747,-0.76876,-18.614315
15.9,77.706538,-2.431905,-17.888442
15.9125,78.037544,-4.223599,-17.129673
15.925,78.341732,-6.117354,-16.343516
15.9375,78.616793,-8.085069,-15.534957
15.95,78.861204,-10.097455,-14.708505
15.9625,79.074258,-12.124476,-13.868282
15.975,79.256089,-14.135806,-13.018149
15.9875,79.407674,-16.101288,-12.161836
16,79.530838,-17.991389,-11.303084
16.0125,79.628237,-19.777646,-10.445765
16.025,79.703327,-21.433089,-9.593971
16.0375,79.760295,-22.932646,-8.752059
16.05,79.803955,-24.253506,-7.924632
16.0625,79.839593,-25.375456,-7.116454
16.075,79.872757,-26.281164,-6.33229
16.0875,79.909004,-26.956422,-5.576688
16.1,79.953625,-27.390339,-4.853719
16.1125,80.011363,-27.575475,-4.166699
16.125,80.086168,-27.50794,-3.517946
16.1375,80.181018,-27.187425,-2.908581
16.15,80.29783,-26.617202,-2.338427
16.1625,80.437468,-25.804071,-1.805997
16.175,80.599851,-24.758259,-1.308583
16.1875,80.784134,-23.493283,-0.842416
16.2,80.988939,-22.025769,-0.402885
16.2125,81.212602,-20.375226,0.015225
16.225,81.453412,-18.563787,0.417502
16.2375,81.70981,-16.615909,0.809696
16.25,81.980544,-14.558037,1.197542
16.2625,82.264773,-12.41824,1.586626
16.275,82.562111,-10.225828,1.982272
16.2875,82.872625,-8.010939,2.389465
16.3,83.19679,-5.804123,2.812777
16.3125,83.5354,-3.635911,3.256306
16.325,83.88945,-1.536386,3.723603
16.3375,84.259994,0.46524,4.217591
16.35,84.647984,2.341038,4.740477
16.3625,85.0541,4.064768,5.293655
16.375,85.478581,5.612254,5.877612
16.3875,85.921086,6.961738,6.491845
16.4,86.380575,8.094207,7.134819
16.4125,86.855249,8.993679,7.803954
16.425,87.342549,9.647457,8.495693
16.4375,87.839229,10.046324,9.205616
16.45,88.341489,10.1847,9.928638
16.4625,88.845172,10.060737,10.659248
16.475,89.345993,9.676351,11.391793
16.4875,89.839778,9.0372,12.120764
16.5,90.322687,8.152596,12.84107
16.5125,90.791397,7.035363,13.548266
16.525,91.243225,5.701635,14.238726
16.5375,91.676188,4.170608,14.909745
16.55,92.089,2.464249,15.559586
16.5625,92.48101,0.606964,16.187462
16.575,92.852109,-1.374762,16.793483
16.5875,93.2026,-3.452754,17.378572
16.6,93.533063,-5.597552,17.944365
16.6125,93.844222,-7.778834,18.493116
16.625,94.136826,-9.965848,19.027588
16.6375,94.411546,-12.127844,19.550966
16.65,94.668901,-14.234506,20.06676
16.6625,94.909222,-16.256377,20.578715
16.675,95.132638,-18.165272,21.090715
16.6875,95.339117,-19.934666,21.606677
16.7,95.528524,-21.540065,22.130429
16.7125,95.700734,-22.959346,22.665574
16.725,95.855749,-24.17306,23.215351
16.7375,95.993851,-25.164706,23.782482
16.75,96.115731,-25.920954,24.369041
16.7625,96.222616,-26.431838,24.976347
16.775,96.316339,-26.690892,25.604903
16.7875,96.399366,-26.695247,26.254391
16.8,96.47476,-26.445673,26.923727
16.8125,96.546081,-25.946576,27.611176
16.825,96.617246,-25.205944,28.314498
16.8375,96.692362,-24.235232,29.031133
16.85,96.775544,-23.049208,29.758362
16.8625,96.870757,-21.665745,30.493463
16.875,96.981669,-20.105564,31.233813
16.8875,97.111546,-18.391934,31.976957
16.9,97.263173,-16.550338,32.72061
16.9125,97.438801,-14.608097,33.462629
16.925,97.640115,-12.593974,34.200942
16.9375,97.868213,-10.537748,34.933442
16.95,98.123582,-8.469772,35.657878
16.9625,98.406088,-6.420531,36.371727
16.975,98.714956,-4.420178,37.072076
16.9875,99.04876,-2.498095,37.755521
17,99.405428,-0.682447,38.418087
17.0125,99.782262,1.000234,39.055192
17.025,100.175992,2.525444,39.661653
17.0375,100.582878,3.871069,40.231753
17.05,100.998846,5.017701,40.759362
17.0625,101.419677,5.948916,41.238117
17.075,101.841239,6.651499,41.661657
17.0875,102.259736,7.11561,42.023879
17.1,102.671963,7.334904,42.319209
17.1125,103.075544,7.306596,42.542856
17.125,103.469118,7.031474,42.691023
17.1375,103.85246,6.513865,42.761051
17.15,104.226522,5.761559,42.751495
17.1625,104.593392,4.785691,42.66212
17.175,104.956172,3.600584,42.493834
17.1875,105.318799,2.223551,42.248573
17.2,105.68581,0.674664,41.92916
17.2125,106.062089,-1.023516,41.539165
17.225,106.452593,-2.846249,41.08279
17.2375,106.862083,-4.766959,40.564785
17.25,107.294855,-6.75761,39.990421
17.2625,107.754488,-8.789117,39.365514
17.275,108.243597,-10.831779,38.696503
17.2875,108.763607,-12.855733,37.990566
17.3,109.314549,-14.831423,37.255764
17.3125,109.894888,-16.730066,36.501189
17.325,110.501403,-18.524119,35.737075
17.3375,111.129149,-20.187719,34.974862
17.35,111.771521,-21.697098,34.227148
17.3625,112.420439,-23.030943,33.507528
17.375,113.066691,-24.170702,32.830268
17.3875,113.700409,-25.100826,32.209848
17.4,114.311671,-25.808927,31.660355
17.4125,114.891186,-26.28587,31.194808
17.425,115.430972,-26.525802,30.824463
17.4375,115.92498,-26.526114,30.558176
17.45,116.369559,-26.287379,30.401915
17.4625,116.763723,-25.813258,30.358466
17.475,117.109183,-25.110393,30.427368
17.4875,117.410151,-24.188297,30.605069
17.5,117.672945,-23.059232,30.885262
17.5125,117.905464,-21.738083,31.25936
17.525,118.11659,-20.242198,31.717011
17.5375,118.315581,-18.591205,32.246614
17.55,118.511504,-16.806786,32.835779
17.5625,118.712752,-14.912401,33.471682
17.575,118.926645,-12.932976,34.14132
17.5875,119.159136,-10.894533,34.831655
17.6,119.414608,-8.8238,35.529669
17.6125,119.695749,-6.747783,36.222348
17.625,120.003503,-4.693326,36.896624
17.6375,120.337088,-2.686677,37.539314
17.65,120.694077,-0.753055,38.137067
17.6625,121.070544,1.083749,38.676368
17.675,121.461273,2.801735,39.143597
17.6875,121.860045,4.381012,39.525177
17.7,122.259982,5.804055,39.807805
17.7125,122.653958,7.055906,39.978764
17.725,123.035051,8.124313,40.0263
17.7375,123.39701,8.999823,39.940041
17.75,123.734706,9.675815,39.711409
17.7625,124.044527,10.148517,39.334004
17.775,124.324688,10.416982,38.803904
17.7875,124.575407,10.483066,38.119861
17.8,124.798953,10.351393,37.283371
17.8125,124.999534,10.029311,36.298603
17.825,125.183056,9.526845,35.17222
17.8375,125.356759,8.856628,33.913102
17.85,125.528779,8.033803,32.532006
17.8625,125.707652,7.07588,31.041218
17.875,125.90182,6.002553,29.454218
17.8875,126.119148,4.835438,27.785391
17.9,126.366498,3.59777,26.04982
17.9125,126.649359,2.314023,24.263136
17.925,126.971562,1.009495,22.441455
17.9375,127.335078,-0.290164,20.601354
17.95,127.7399,-1.559432,18.759883
17.9625,128.184034,-2.773413,16.934574
17.975,128.663579,-3.908317,15.143406
17.9875,129.172916,-4.941907,13.404725
18,129.705005,-5.85389,11.73706
18.0125,130.251773,-6.626247,10.158862
18.025,130.804589,-7.243482,8.688134
18.0375,131.354803,-7.692782,7.341998
18.05,131.894299,-7.964109,6.136208
18.0625,132.416042,-8.050208,5.08466
18.075,132.914555,-7.94657,4.198939
18.0875,133.386307,-7.651348,3.487947
18.1,133.829957,-7.165264,2.957639
18.1125,134.246455,-6.491501,2.610899
18.125,134.638978,-5.635615,2.447548
18.1375,135.012728,-4.605445,2.464478
18.15,135.3746,-3.411039,2.65589
18.1625,135.732755,-2.06457,3.013593
18.175,136.096126,-0.580244,3.527342
18.1875,136.473897,1.025831,4.185158
18.2,136.874973,2.735809,4.973612
18.2125,137.307466,4.530336,5.878047
18.225,137.778219,6.388829,6.882717
18.2375,138.292372,8.28982,7.97085
18.25,138.852978,10.21135,9.124636
18.2625,139.460685,12.131407,10.325166
18.275,140.113496,14.028391,11.552341
18.2875,140.806607,15.881579,12.784795
18.3,141.532362,17.671566,13.999868
18.3125,142.280326,19.380666,15.173667
18.325,143.037505,20.993225,16.281249
18.3375,143.788729,22.495848,17.296958
18.35,144.517182,23.877494,18.194916
18.3625,145.205086,25.129465,18.949676
18.375,145.834505,26.245263,19.536989
18.3875,146.388209,27.220355,19.934664
18.4,146.850578,28.051875,20.123445
18.4125,147.208444,28.73829,20.087853
18.425,147.451845,29.279096,19.816926
18.4375,147.574627,29.674574,19.304798
18.45,147.574833,29.925645,18.551075
18.4625,147.45488,30.033846,17.56098
18.475,147.221479,30.00143,16.345235
18.4875,146.885314,29.831573,14.919706
18.5,146.460489,29.528665,13.30481
18.5125,145.96379,29.098627,11.524739
18.525,145.413804,28.549219,9.606551
18.5375,144.82998,27.890279,7.579208
18.55,144.231695,27.13386,5.472619
18.5625,143.637397,26.294244,3.316777
18.575,143.063892,25.387809,1.141028
18.5875,142.52581,24.432765,-1.026487
18.6,142.035262,23.448782,-3.159212
18.6125,141.601705,22.456526,-5.232392
18.625,141.231969,21.477139,-7.223156
18.6375,140.930443,20.531703,-9.110506
18.65,140.699372,19.640706,-10.875248
18.6625,140.539238,18.823544,-12.49991
18.675,140.449187,18.098062,-13.968676
18.6875,140.427484,17.480166,-15.267341
18.7,140.471958,16.983496,-16.383312
18.7125,140.580432,16.619166,-17.305638
18.725,140.751092,16.395569,-18.025073
18.7375,140.982809,16.318242,-18.534149
18.75,141.275361,16.389779,-18.827255
18.7625,141.629585,16.609798,-18.900701
18.775,142.047405,16.974945,-18.752772
18.7875,142.531775,17.478942,-18.383763
18.8,143.086499,18.112677,-17.795998
18.8125,143.715964,18.864343,-16.99386
18.825,144.424765,19.719634,-15.983825
18.8375,145.217267,20.662003,-14.774529
18.85,146.097083,21.672992,-13.376883
18.8625,147.066519,22.732642,-11.804223
18.875,148.126002,23.819986,-10.072509
18.8875,149.273518,24.913613,-8.200544
18.9,150.504121,25.992298,-6.21018
18.9125,151.809545,27.035676,-4.126462
18.925,153.177987,28.024909,-1.977655
18.9375,154.594112,28.943329,0.204909
18.95,156.039308,29.776981,2.387201
18.9625,157.49221,30.515032,4.533117
18.975,158.929482,31.149992,6.605341
18.9875,160.32679,31.677721,8.566394
19,161.65988,32.097226,10.379799
19.0125,162.905674,32.410237,12.011261
19.025,164.043274,32.620642,13.429765
19.0375,165.054788,32.733811,14.608514
19.05,165.92596,32.75589,15.525654
19.0625,166.646551,32.693133,16.164769
19.075,167.210526,32.551331,16.515153
19.0875,167.616052,32.335386,16.5719
19.1,167.865364,32.049048,16.335828
19.1125,167.964528,31.694835,15.81328
19.125,167.923122,31.274133,15.015833
19.1375,167.753858,30.787438,13.959904
19.15,167.472133,30.234721,12.666286
19.1625,167.095521,29.615877,11.159591
19.175,166.643201,28.931193,9.467633
19.1875,166.135328,28.181812,7.62074
19.2,165.592377,27.370124,5.651029
19.2125,165.034472,26.500057,3.591675
19.225,164.480752,25.577249,1.476211
19.2375,163.948808,24.609065,-0.662118
19.25,163.454217,23.604484,-2.790907
19.2625,163.010207,22.573858,-4.879034
19.275,162.62746,21.528557,-6.897
19.2875,162.314052,20.480563,-8.817166
19.3,162.075524,19.442006,-10.61391
19.3125,161.915057,18.424704,-12.26373
19.325,161.83373,17.439731,-13.745314
19.3375,161.83083,16.497026,-15.039606
19.35,161.904199,15.605068,-16.129877
19.3625,162.050578,14.770627,-17.001813
19.375,162.265934,13.998601,-17.643634
19.3875,162.545757,13.291917,-18.046215
19.4,162.885301,12.651523,-18.203232
19.4125,163.279775,12.076438,-18.111295
19.425,163.72446,11.56386,-17.770072
19.4375,164.214777,11.109331,-17.18239
19.45,164.746287,10.706934,-16.354299
19.4625,165.314648,10.349541,-15.295091
19.475,165.915539,10.029068,-14.017273
19.4875,166.544563,9.736768,-12.53648
19.5,167.197158,9.463529,-10.87134
19.5125,167.868513,9.200178,-9.043268
19.525,168.553529,8.937777,-7.076212
19.5375,169.246819,8.667913,-4.996329
19.55,169.942761,8.38294,-2.831626
19.5625,170.635606,8.076201,-0.611535
19.575,171.319626,7.74218,1.633536
19.5875,171.989313,7.376607,3.872684
19.6,172.639585,6.976491,6.075
19.6125,173.266006,6.540098,8.210065
19.625,173.86499,6.066867,10.248421
19.6375,174.433973,5.557285,12.162019
19.65,174.971543,5.012731,13.924639
19.6625,175.477521,4.435301,15.51225
19.675,175.952982,3.827641,16.903341
19.6875,176.400225,3.192789,18.079189
19.7,176.822685,2.534048,19.024089
19.7125,177.224809,1.85489,19.72553
19.725,177.61188,1.158893,20.174332
19.7375,177.989824,0.449719,20.364737
19.75,178.364985,-0.268892,20.294462
19.7625,178.743886,-0.993105,19.964708
19.775,179.132985,-1.718968,19.380141
19.7875,179.538427,-2.442404,18.548828
19.8,179.965801,-3.159216,17.482144
19.8125,-179.580084,-3.865129,16.194643
19.825,-179.095402,-4.555859,14.703894
19.8375,-178.577474,-5.227237,13.030279
19.85,-178.024901,-5.875352,11.196752
19.8625,-177.437626,-6.496739,9.228566
19.875,-176.816957,-7.08858,7.152945
19.8875,-176.165518,-7.648902,4.998721
19.9,-175.48714,-8.176771,2.795932
19.9125,-174.78671,-8.672447,0.575378
19.925,-174.069967,-9.137489,-1.631849
19.9375,-173.343283,-9.574806,-3.794853
19.95,-172.613437,-9.988628,-5.883421
19.9625,-171.887393,-10.384419,-7.868506
19.975,-171.172119,-10.768707,-9.722682
19.9875,-170.47444,-11.148868,-11.420553
20,-169.800942,-11.532852,-12.939123
20.0125,-169.157923,-11.928881,-14.2581
20.025,-168.55139,-12.34512,-15.360139
20.0375,-167.987088,-12.789355,-16.231026
20.05,-167.470538,-13.268665,-16.859792
20.0625,-167.007089,-13.789124,-17.238778
20.075,-166.601942,-14.355527,-17.363637
20.0875,-166.260145,-14.971157,-17.233307
20.1,-165.986543,-15.637606,-16.849929
20.1125,-165.785676,-16.354645,-16.218758
20.125,-165.661618,-17.120166,-15.348052
20.1375,-165.617767,-17.930195,-14.248954
20.15,-165.656579,-18.778983,-12.935388
20.1625,-165.77928,-19.659184,-11.423958
20.175,-165.985553,-20.562109,-9.733861
20.1875,-166.273236,-21.478056,-7.886806
20.2,-166.638053,-22.396706,-5.906927
20.2125,-167.073398,-23.307563,-3.820675
20.225,-167.570218,-24.200406,-1.65666
20.2375,-168.116988,-25.065742,0.554563
20.25,-168.699833,-25.895199,2.780809
20.2625,-169.30276,-26.681854,4.988661
20.275,-169.908032,-27.420442,7.143974
20.2875,-170.496644,-28.107441,9.212474
20.3,-171.04887,-28.741009,11.160405
20.3125,-171.544856,-29.320785,12.955224
20.325,-171.965214,-29.847562,14.56629
20.3375,-172.291581,-30.322867,15.965516
20.35,-172.507129,-30.748478,17.127965
20.3625,-172.597015,-31.125926,18.03238
20.375,-172.548761,-31.456027,18.661635
20.3875,-172.352595,-31.738482,19.003114
20.4,-172.001749,-31.971592,19.049038
20.4125,-171.492732,-32.152113,18.796731
20.425,-170.825571,-32.27527,18.248826
20.4375,-170.004013,-32.334953,17.413412
20.45,-169.035651,-32.324079,16.304066
20.4625,-167.931932,-32.235114,14.939763
20.475,-166.708009,-32.060718,13.344603
20.4875,-165.382378,-31.794462,11.547329
20.5,-163.976302,-31.431562,9.580624
20.5125,-162.513016,-30.969557,7.480197
20.525,-161.01676,-30.408866,5.283707
20.5375,-159.511727,-29.753166,3.029606
20.55,-158.021018,-29.009558,0.755999
20.5625,-156.565704,-28.188504,-1.50039
20.575,-155.164085,-27.303554,-3.705062
20.5875,-153.831196,-26.370887,-5.826354
20.6,-152.578584,-25.408725,-7.835811
20.6125,-151.414332,-24.436666,-9.708334
20.625,-150.343303,-23.474989,-11.422159
20.6375,-149.367545,-22.54398,-12.958722
20.65,-148.486796,-21.663302,-14.302458
20.6625,-147.699047,-20.851436,-15.44059
20.675,-147.001113,-20.125213,-16.362935
20.6875,-146.389169,-19.499418,-17.061741
20.7,-145.85924,-18.986487,-17.531568
20.7125,-145.407607,-18.596267,-17.769209
20.725,-145.031124,-18.335853,-17.773627
20.7375,-144.727439,-18.209471,-17.545914
20.75,-144.495094,-18.218423,-17.089249
20.7625,-144.333536,-18.361074,-16.408858
20.775,-144.243005,-18.632888,-15.511959
20.7875,-144.224337,-19.026515,-14.407715
20.8,-144.278678,-19.53193,-13.107182
20.8125,-144.407125,-20.136639,-11.623275
20.825,-144.610319,-20.82594,-9.970758
20.8375,-144.888004,-21.583258,-8.166254
20.85,-145.238591,-22.390544,-6.228288
20.8625,-145.658732,-23.228732,-4.177341
20.875,-146.142963,-24.078244,-2.035903
20.8875,-146.683424,-24.919523,0.171505
20.9,-147.269712,-25.733564,2.41838
20.9125,-147.888882,-26.502425,4.676386
20.925,-148.52563,-27.209666,6.915643
20.9375,-149.162669,-27.840698,9.105167
20.95,-149.781282,-28.383016,11.213487
20.9625,-150.36204,-28.82628,13.209399
20.975,-150.885633,-29.162268,15.062832
20.9875,-151.333751,-29.384687,16.745773
21,-151.689956,-29.488891,18.233181
21.0125,-151.940474,-29.471536,19.50383
21.025,-152.074857,-29.330225,20.541024
21.0375,-152.086466,-29.063184,21.333132
21.05,-151.972758,-28.669035,21.873929
21.0625,-151.735362,-28.146668,22.162718
21.075,-151.379948,-27.495255,22.204233
21.0875,-150.915894,-26.714387,22.008334
21.1,-150.355785,-25.804326,21.589527
21.1125,-149.714759,-24.766336,20.966316
21.125,-149.009753,-23.603048,20.160458
21.1375,-148.258674,-22.318814,19.196138
21.15,-147.479574,-20.920017,18.099154
21.1625,-146.689846,-19.415275,16.896131
21.175,-145.905522,-17.815544,15.613837
21.1875,-145.140674,-16.134083,14.278624
21.2,-144.406969,-14.386296,12.916009
21.2125,-143.71337,-12.589467,11.550408
21.225,-143.065982,-10.762396,10.204996
21.2375,-142.468035,-8.924975,8.901671
21.25,-141.919988,-7.097728,7.661082
21.2625,-141.419728,-5.301346,6.502694
21.275,-140.962861,-3.55624,5.444837
21.2875,-140.543066,-1.882128,4.504724
21.3,-140.152519,-0.29768,3.698407
21.3125,-139.782358,1.179778,3.040654
21.325,-139.423192,2.534497,2.54476
21.3375,-139.065626,3.752474,2.222284
21.35,-138.700799,4.821576,2.082736
21.3625,-138.320887,5.731628,2.133254
21.375,-137.919565,6.474471,2.378287
21.3875,-137.492383,7.044029,2.819323
21.4,-137.037033,7.436372,3.454715
21.4125,-136.553478,7.649796,4.279606
21.425,-136.043939,7.684922,5.285984
21.4375,-135.512725,7.544801,6.462879
21.45,-134.965919,7.235008,7.796671
21.4625,-134.410956,6.763724,9.271496
21.475,-133.856111,6.141762,10.869725
21.4875,-133.309945,5.382539,12.572447
21.5,-132.780754,4.501966,14.359946
21.5125,-132.276056,3.518263,16.212118
21.525,-131.802144,2.451683,18.108811
21.5375,-131.363735,1.324162,20.030081
21.55,-130.963726,0.15891,21.956359
21.5625,-130.603051,-1.020043,23.868554
21.575,-130.280658,-2.188327,25.748101
21.5875,-129.993591,-3.321713,27.577008
21.6,-129.737163,-4.396572,29.337895
21.6125,-129.505236,-5.390306,31.014091
21.625,-129.290569,-6.281724,32.589771
21.6375,-129.085246,-7.051365,34.050165
21.65,-128.881147,-7.681754,35.381828
21.6625,-128.670441,-8.157604,36.57295
21.675,-128.446081,-8.465964,37.613689
21.6875,-128.202243,-8.59632,38.496491
21.7,-127.934707,-8.540674,39.216359
21.7125,-127.641113,-8.293602,39.771036
21.725,-127.321102,-7.8523,40.161084
21.7375,-126.976305,-7.216634,40.389834
21.75,-126.610199,-6.38918,40.463219
21.7625,-126.227833,-5.375263,40.389498
21.775,-125.835461,-4.182969,40.178897
21.7875,-125.440106,-2.82313,39.843207
21.8,-125.049097,-1.309266,39.395378
21.8125,-124.669606,0.342526,38.849139
21.825,-124.308216,2.11375,38.218673
21.8375,-123.970541,3.98374,37.518377
21.85,-123.660898,5.929965,36.762697
21.8625,-123.382053,7.928372,35.966063
21.875,-123.135024,9.953783,35.142875
21.8875,-122.918958,11.980325,34.307562
21.9,-122.731063,13.981862,33.474649
21.9125,-122.566618,15.932448,32.658832
21.925,-122.419064,17.80675,31.875005
21.9375,-122.280179,19.580451,31.138224
21.95,-122.140367,21.23061,30.463564
21.9625,-121.989056,22.735973,29.865861
21.975,-121.815217,24.077231,29.359323
21.9875,-121.607981,25.237222,28.957023
22,-121.357331,26.201087,28.670298
22.0125,-121.054812,26.956387,28.508122
22.025,-120.694194,27.493203,28.476503
22.0375,-120.27201,27.804226,28.578003
22.05,-119.787898,27.884852,28.811432
22.0625,-119.244693,27.733288,29.1718
22.075,-118.648247,27.350669,29.650522
22.0875,-118.006991,26.741166,30.235883
22.1,-117.33129,25.91208,30.913703
22.1125,-116.632675,24.873882,31.668119
22.125,-115.923033,23.640204,32.482395
22.1375,-115.213853,22.227738,33.339682
22.15,-114.515587,20.656066,34.223642
22.1625,-113.837168,18.947395,35.118909
22.175,-113.185698,17.126229,36.011383
22.1875,-112.566301,15.21897,36.888346
22.2,-111.982111,13.253484,37.738456
22.2125,-111.43436,11.258628,38.551647
22.225,-110.922552,9.263771,39.318971
22.2375,-110.44468,7.298314,40.032431
22.25,-109.997478,5.391215,40.684821
22.2625,-109.57669,3.570543,41.269615
22.275,-109.177361,1.863051,41.780895
22.2875,-108.794131,0.293791,42.213353
22.3,-108.421542,-1.114241,42.562345
22.3125,-108.054343,-2.340421,42.823993
22.325,-107.687788,-3.366772,42.99533
22.3375,-107.317909,-4.178202,43.074448
22.35,-106.94175,-4.762701,43.060644
22.3625,-106.557534,-5.111505,42.954522
22.375,-106.164761,-5.219227,42.758035
22.3875,-105.764215,-5.083938,42.474457
22.4,-105.357881,-4.707223,42.10827
22.4125,-104.948783,-4.094186,41.66498
22.425,-104.540759,-3.253408,41.150878
22.4375,-104.13819,-2.196861,40.572766
22.45,-103.74573,-0.93976,39.937679
22.4625,-103.368024,0.499628,39.252629
22.475,-103.009479,2.10024,38.52439
22.4875,-102.674055,3.838513,37.759346
22.5,-102.365114,5.688729,36.963394
22.5125,-102.085307,7.623402,36.14192
22.525,-101.836495,9.613686,35.299828
22.5375,-101.619703,11.629819,34.441619
22.55,-101.435084,13.641573,33.571507
22.5625,-101.281903,15.618715,32.693551
22.575,-101.158532,17.531464,31.811798
22.5875,-101.062453,19.350946,30.930416
22.6,-100.990286,21.049623,30.053795
22.6125,-100.937844,22.601711,29.186606
22.625,-100.900234,23.983556,28.333799
22.6375,-100.872008,25.173986,27.50053
22.65,-100.847367,26.154603,26.692012
22.6625,-100.820421,26.910053,25.913298
22.675,-100.785487,27.42822,25.169005
22.6875,-100.737388,27.700394,24.463024
22.7,-100.671736,27.721367,23.798237
22.7125,-100.585148,27.489495,23.176292
22.725,-100.475377,27.006706,22.597455
22.7375,-100.341332,26.278463,22.060576
22.75,-100.182994,25.313685,21.563146
22.7625,-100.001238,24.124624,21.101463
22.775,-99.797598,22.726703,20.670844
22.7875,-99.573998,21.13831,20.265886
22.8,-99.332488,19.380555,19.880719
22.8125,-99.075013,17.476984,19.509241
22.825,-98.803221,15.453263,19.145321
22.8375,-98.518339,13.336824,18.782951
22.85,-98.221097,11.15649,18.416372
22.8625,-97.911712,8.942074,18.040156
22.875,-97.589919,6.723964,17.649279
22.8875,-97.255044,4.532695,17.23918
22.9,-96.906116,2.398528,16.805828
22.9125,-96.542001,0.351016,16.345784
22.925,-96.161568,-1.58141,15.856292
22.9375,-95.763858,-3.371847,15.33537
22.95,-95.348262,-4.995303,14.781907
22.9625,-94.914686,-6.429066,14.195755
22.975,-94.463688,-7.653035,13.577799
22.9875,-93.996575,-8.650023,12.929987
23,-93.515441,-9.406027,12.255308
23.0125,-93.023133,-9.910442,11.557707
23.025,-92.523156,-10.156241,10.841926
23.0375,-92.019501,-10.14009,10.11329
23.05,-91.516433,-9.862413,9.377437
23.0625,-91.018253,-9.327389,8.640033
23.075,-90.529057,-8.542897,7.906484
23.0875,-90.052531,-7.520394,7.181682
23.1,-89.591792,-6.274738,6.469797
23.1125,-89.149289,-4.823961,5.774141
23.125,-88.726769,-3.188989,5.097085
23.1375,-88.325308,-1.39333,4.44005
23.15,-87.945384,0.537278,3.803536
23.1625,-87.58698,2.575249,3.187198
23.175,-87.249716,4.691545,2.589935
23.1875,-86.932978,6.8561,2.009992
23.2,-86.636034,9.038245,1.445067
23.2125,-86.358151,11.207145,0.892412
23.225,-86.098664,13.332231,0.34893
23.2375,-85.85704,15.383633,-0.188731
23.25,-85.632893,17.332595,-0.724077
23.2625,-85.425972,19.151876,-1.260669
23.275,-85.236111,20.816129,-1.80201
23.2875,-85.063153,22.302256,-2.351423
23.3,-84.906844,23.589727,-2.91192
23.3125,-84.766707,24.660865,-3.486072
23.325,-84.64193,25.501091,-4.07589
23.3375,-84.531251,26.099131,-4.68272
23.35,-84.432886,26.447174,-5.307189
23.3625,-84.344501,26.540983,-5.949188
23.375,-84.263232,26.37996,-6.607918
23.3875,-84.185766,25.967156,-7.281979
23.4,-84.108455,25.309236,-7.969508
23.4125,-84.027468,24.416386,-8.668328
23.425,-83.938945,23.30217,-9.37611
23.4375,-83.839148,21.983344,-10.090508
23.45,-83.724591,20.479611,-10.809262
23.4625,-83.59214,18.813339,-11.530264
23.475,-83.43909,17.009239,-12.251568
23.4875,-83.263212,15.094005,-12.971367
23.5,-83.062788,13.095923,-13.687928
23.5125,-82.836632,11.044459,-14.399497
23.525,-82.584112,8.969822,-15.104193
23.5375,-82.305169,6.902525,-15.799885
23.55,-82.000335,4.872925,-16.484076
23.5625,-81.670755,2.910781,-17.153797
23.575,-81.318196,1.044803,-17.805517
23.5875,-80.94504,-0.697768,-18.435094
23.6,-80.554248,-2.29157,-19.037762
23.6125,-80.149292,-3.713493,-19.608173
23.625,-79.734036,-4.943015,-20.140492
23.6375,-79.312574,-5.962498,-20.628557
23.65,-78.889023,-6.757429,-21.066087
23.6625,-78.467282,-7.31662,-21.446928
23.675,-78.05078,-7.632341,-21.765323
23.6875,-77.642233,-7.70041,-22.016171
23.7,-77.243432,-7.520228,-22.19526
23.7125,-76.855098,-7.094761,-22.299436
23.725,-76.476802,-6.430482,-22.326715
23.7375,-76.106973,-5.537269,-22.27631
23.75,-75.742981,-4.428259,-22.148588
