time,p_deg_per_sec,q_deg_per_sec,r_deg_per_sec
20.6,30,-1.457898,170.4978
20.625,30,-4.189984,160.50435
20.65,30,-6.912519,141.406612
20.675,30,-9.619299,114.287868
20.7,30,-12.304154,80.686373
20.725,30,-14.960964,42.508106
20.75,30,-17.583673,1.918651
20.775,30,-20.166304,-38.779635
20.8,30,-22.702971,-77.278224
20.825,30,-25.18789,-111.393361
20.85,30,-27.615399,-139.189933
20.875,30,-29.979964,-159.091234
20.9,30,-32.276196,-169.968404
20.925,30,-34.498862,-171.204457
20.95,30,-36.642894,-162.72928
20.975,30,-38.703406,-145.023611
21,30,-40.675702,-119.091768
21.025,30,-42.555286,-86.404684
21.05,30,-44.337874,-48.816466
21.075,30,-46.019403,-8.459233
21.1,30,-47.59604,32.377834
21.125,30,-49.064192,71.378333
21.15,30,-50.420512,106.330039
21.175,30,-51.661909,135.250386
21.2,30,-52.785553,156.498927
21.225,30,-53.788884,168.870379
21.25,30,-54.669614,171.662998
21.275,30,-55.425736,164.718377
21.3,30,-56.055526,148.430436
21.325,30,-56.557549,123.723076
21.35,30,-56.930661,91.997773
21.375,30,-57.174011,55.05408
21.4,30,-57.287045,14.987555
21.425,30,-57.269505,-25.929109
21.45,30,-57.121431,-65.374996
21.475,30,-56.843161,-101.112618
21.5,30,-56.435328,-131.114829
21.525,30,-55.898862,-153.679814
21.55,30,-55.234987,-167.52762
21.575,30,-54.445215,-171.872757
21.6,30,-53.531346,-166.468756
21.625,30,-52.495463,-151.622149
21.65,30,-51.339928,-128.175079
21.675,30,-50.067375,-97.457535
21.7,30,-48.680702,-61.211907
21.725,30,-47.183073,-21.494156
21.75,30,-45.577899,19.442807
21.775,30,-43.86884,59.276916
21.8,30,-42.059791,95.748661
21.825,30,-40.154875,126.789255
21.85,30,-38.158434,150.637983
21.875,30,-36.07502,165.942072
21.9,30,-33.909379,171.833431
21.925,30,-31.666449,167.977882
21.95,30,-29.351343,154.594125
21.975,30,-26.969335,132.441325
22,30,-24.525857,102.776057
22.025,30,-22.026477,67.281023
22.05,30,-19.476892,27.969608
22.075,30,-16.882914,-12.928328
22.1,30,-14.250455,-53.092929
22.125,30,-11.585514,-90.245941
22.15,30,-8.894167,-122.279932
22.175,30,-6.182548,-147.37784
22.2,30,-3.456836,-164.116035
22.225,30,-0.723246,-171.545076
22.25,30,2.011993,-169.243567
22.275,30,4.742647,-157.342056
22.3,30,7.46249,-136.515632
22.325,30,10.165324,-107.945632
22.35,30,12.844988,-73.252632
22.375,30,15.495375,-34.404524
22.4,30,18.110443,6.395112
22.425,30,20.684232,46.831998
22.45,30,23.210876,84.612433
22.475,30,25.684616,117.593397
22.5,30,28.099812,143.904111
22.525,30,30.450961,162.052153
22.55,30,32.732703,171.008111
22.575,30,34.939838,170.263977
22.6,30,37.067335,159.86196
22.625,30,39.110344,140.392094
22.65,30,41.06421,112.958767
22.675,30,42.924477,79.118081
22.7,30,44.686908,40.78958
22.725,30,46.347484,0.147372
22.75,30,47.90242,-40.503195
22.775,30,49.348173,-78.8563
22.8,30,50.681446,-112.736439
22.825,30,51.899202,-140.22183
22.85,30,52.998665,-159.753418
22.875,30,53.977327,-170.223314
22.9,30,54.83296,-171.037634
22.925,30,55.563612,-162.150186
22.95,30,56.167618,-144.065094
22.975,30,56.643602,-117.808198
23,30,56.990479,-84.868868
23.025,30,57.207457,-47.115522
23.05,30,57.294043,-6.689642
23.075,30,57.250039,34.115694
23.1,30,57.075545,72.985886
23.125,30,56.770959,107.7161
23.15,30,56.336976,136.336334
23.175,30,55.774584,157.223162
23.2,30,55.085066,169.191822
23.225,30,54.269992,171.563415
23.25,30,53.331221,164.203417
23.275,30,52.270893,147.529309
23.3,30,51.091424,122.486896
23.325,30,49.795502,90.49666
23.35,30,48.386082,53.373182
23.375,30,46.866376,13.222218
23.4,30,45.239848,-27.678751
23.425,30,43.510205,-67.009697
23.45,30,41.681389,-102.539653
23.475,30,39.757569,-132.253253
23.5,30,37.74313,-154.465052
23.525,30,35.642664,-167.91513
23.55,30,33.460957,-171.840559
23.575,30,31.202983,-166.018677
23.6,30,28.873888,-150.779718
23.625,30,26.478981,-126.988081
23.65,30,24.02372,-95.9933
23.675,30,21.513703,-59.553492
23.7,30,18.954649,-19.735631
23.725,30,16.352393,21.201694
23.75,30,13.712864,60.936396
23.775,30,11.04208,97.214602
23.8,30,8.346127,127.978505
23.825,30,5.631152,151.483084
23.85,30,2.903341,166.395089
23.875,30,0.168913,171.868665
23.9,30,-2.565901,167.593336
23.925,30,-5.294866,153.811611
23.95,30,-8.011762,131.30523
23.975,30,-10.710397,101.350823
24,30,-13.38462,65.647494
24.025,30,-16.028336,26.220442
24.05,30,-18.635518,-14.693911
24.075,30,-21.200224,-54.774782
24.1,30,-23.716609,-91.748664
24.125,30,-26.178937,-123.518286
24.15,30,-28.581595,-148.281581
24.175,30,-30.919108,-164.6339
24.2,30,-33.186146,-171.647691
24.225,30,-35.377544,-168.925111
24.25,30,-37.488306,-156.620593
24.275,30,-39.513621,-135.432085
24.3,30,-41.448873,-106.561464
24.325,30,-43.289651,-71.646357
24.35,30,-45.031759,-32.667254
24.375,30,-46.671226,8.164833
24.4,30,-48.204316,48.533787
24.425,30,-49.627534,86.149759
24.45,30,-50.937637,118.879058
24.475,30,-52.131637,144.865181
24.5,30,-53.206815,162.634117
24.525,30,-54.160718,171.177959
24.55,30,-54.991173,170.012073
24.575,30,-55.696287,159.202594
24.6,30,-56.274453,139.362667
24.625,30,-56.724353,111.617671
24.65,30,-57.044961,77.541387
24.675,30,-57.235548,39.066723
24.7,30,-57.295677,-1.623923
24.725,30,-57.225213,-42.222454
24.75,30,-57.024316,-80.426002
24.775,30,-56.693444,-114.067546
24.8,30,-56.23335,-141.238837
24.825,30,-55.645085,-160.398638
24.85,30,-54.929988,-170.460147
24.875,30,-54.089689,-170.852647
24.9,30,-53.126104,-161.553872
24.925,30,-52.041429,-143.091278
24.95,30,-50.838137,-116.512117
24.975,30,-49.518969,-83.324041
25,30,-48.086933,-45.409575
25.025,30,-46.545293,-4.919342
25.05,30,-44.897562,35.849931
25.075,30,-43.147497,74.585689
25.1,30,-41.299086,109.090722
25.125,30,-39.356542,137.407803
25.15,30,-37.324293,157.930702
25.175,30,-35.206971,169.495298
25.2,30,-33.009402,171.445613
25.225,30,-30.736595,163.671019
25.25,30,-28.39373,146.612515
25.275,30,-25.986147,121.237709
25.3,30,-23.519335,88.985938
25.325,30,-20.998915,51.686617
25.35,30,-18.430632,11.455476
25.375,30,-15.82034,-29.425453
25.4,30,-13.17399,-68.637282
25.425,30,-10.497612,-103.9558
25.45,30,-7.797306,-133.377632
25.475,30,-5.079229,-155.233886
25.5,30,-2.349574,-168.284809
25.525,30,0.385436,-171.790113
25.55,30,3.119568,-165.550968
25.575,30,5.846589,-149.921275
25.6,30,8.560284,-125.787598
25.625,30,11.254468,-94.518872
25.65,30,13.922999,-57.888753
25.675,30,16.559796,-17.97501
25.7,30,19.158848,22.95833
25.725,30,21.714231,62.589404
25.75,30,24.220122,98.67022
25.775,30,26.670808,129.154165
25.8,30,29.060703,152.312099
25.825,30,31.38436,166.830435
25.85,30,33.636483,171.885648
25.875,30,35.811938,167.190992
25.9,30,37.905768,153.012763
25.925,30,39.913199,130.155191
25.95,30,41.829657,99.914826
25.975,30,43.650772,64.006994
26,30,45.372394,24.468493
26.025,30,46.9906,-16.457935
26.05,30,48.5017,-56.450819
26.075,30,49.90225,-93.241643
26.1,30,51.189059,-124.743522
26.125,30,52.359192,-149.169575
26.15,30,53.409984,-165.134282
26.175,30,54.339038,-171.732078
26.2,30,55.144238,-168.588717
26.225,30,55.823748,-155.882498
26.25,30,56.37602,-134.334157
26.275,30,56.799794,-105.16598
26.3,30,57.094104,-70.032473
26.325,30,57.25828,-30.926515
26.35,30,57.291948,9.933688
26.375,30,57.195031,50.230422
26.4,30,56.967749,87.677936
26.425,30,56.610621,120.152095
26.45,30,56.124461,145.810867
26.475,30,55.510377,163.19881
26.5,30,54.769768,171.329628
26.525,30,53.904323,169.742115
26.55,30,52.916014,158.526321
26.575,30,51.807094,138.31844
26.6,30,50.58009,110.264722
26.625,30,49.2378,75.956458
26.65,30,47.783282,37.339717
26.675,30,46.219852,-3.395045
26.7,30,44.551074,-43.93723
26.725,30,42.78075,-81.987163
26.75,30,40.912916,-115.386539
26.775,30,38.95183,-142.240845
26.8,30,36.901962,-161.026824
26.825,30,34.767983,-170.678879
26.85,30,32.554757,-170.649516
26.875,30,30.26733,-160.940402
26.9,30,27.910914,-142.102266
26.925,30,25.490882,-115.203664
26.95,30,23.012748,-81.770364
26.975,30,20.482161,-43.698805
27,30,17.904889,-3.148518
27.025,30,15.286807,37.580362
27.05,30,12.633882,76.177571
27.075,30,9.952161,110.45376
27.1,30,7.247755,138.464681
27.125,30,4.52683,158.62147
27.15,30,1.795587,169.780775
27.175,30,-0.939749,171.309605
27.2,30,-3.672943,163.121241
27.225,30,-6.397765,145.680151
27.25,30,-9.108005,119.975647
27.275,30,-11.797485,87.465765
27.3,30,-14.460075,49.994563
27.325,30,-17.089706,9.687519
27.35,30,-19.680385,-31.16903
27.375,30,-22.226206,-70.257578
27.4,30,-24.721367,-105.360906
27.425,30,-27.160181,-134.487848
27.45,30,-29.53709,-155.986236
27.475,30,-31.846674,-168.636617
27.5,30,-34.08367,-171.721424
27.525,30,-36.24298,-165.065677
27.55,30,-38.319682,-149.046911
27.575,30,-40.309041,-124.573757
27.6,30,-42.206525,-93.034407
27.625,30,-44.007807,-56.217866
27.65,30,-45.708783,-16.212479
27.675,30,-47.305574,24.712528
27.7,30,-48.794543,64.235766
27.725,30,-50.172295,100.115359
27.75,30,-51.435689,130.316109
27.775,30,-52.581846,153.124939
27.8,30,-53.608153,167.248064
27.825,30,-54.512272,171.884377
27.85,30,-55.292142,166.770894
27.875,30,-55.945984,152.197666
27.9,30,-56.472309,128.99133
27.925,30,-56.869917,98.468219
27.95,30,-57.137902,62.359696
27.975,30,-57.275653,22.713944
28,30,-57.282856,-18.22021
28.025,30,-57.159494,-58.12086
28.05,30,-56.905849,-94.724721
28.075,30,-56.522499,-125.955511
28.1,30,-56.010318,-150.041728
28.125,30,-55.370472,-165.617128
28.15,30,-54.604421,-171.798229
28.175,30,-53.713911,-168.234419
28.2,30,-52.70097,-155.127849
28.225,30,-51.567909,-133.221962
28.25,30,-50.317309,-103.759327
28.275,30,-48.952022,-68.411152
28.3,30,-47.475158,-29.182491
28.325,30,-45.890085,11.701488
28.35,30,-44.200414,51.921723
28.375,30,-42.409998,89.196803
28.4,30,-40.522917,121.412373
28.425,30,-38.543473,146.741069
28.45,30,-36.476176,163.746173
28.475,30,-34.32574,171.463102
28.5,30,-32.097065,169.454131
28.525,30,-29.795231,157.833214
28.55,30,-27.425486,137.259524
28.575,30,-24.993229,108.900063
28.6,30,-22.504006,74.363463
28.625,30,-19.96349,35.608746
28.65,30,-17.377471,-5.165807
28.675,30,-14.751843,-45.647339
28.7,30,-12.092592,-83.539618
28.725,30,-9.405778,-116.693279
28.75,30,-6.697526,-143.227748
28.775,30,-3.974008,-161.637909
28.8,30,-1.241432,-170.879485
28.825,30,1.493974,-170.428264
28.85,30,4.225974,-160.309841
28.875,30,6.948342,-141.098164
28.9,30,9.654873,-113.882976
28.925,30,12.339397,-80.208004
28.95,30,14.995797,-41.983394
28.975,30,17.618016,-1.377361
29,30,20.200079,39.306801
29.025,30,22.7361,77.761363
29.05,30,25.220299,111.805068
29.075,30,27.647013,139.506854
29.1,30,30.010712,159.295394
29.125,30,32.306007,170.048221
29.15,30,34.527667,171.155404
29.175,30,36.670629,162.55414
29.2,30,38.730008,144.732318
29.225,30,40.70111,118.700845
29.25,30,42.579441,85.936304
29.275,30,44.360722,48.297199
29.3,30,46.040892,7.918532
29.325,30,47.616121,-32.909298
29.35,30,49.082819,-71.870414
29.375,30,50.437642,-106.754824
29.4,30,51.677504,-135.583781
29.425,30,52.799577,-156.72202
29.45,30,53.801305,-168.970517
29.475,30,54.680403,-171.634499
29.5,30,55.434869,-164.562858
29.525,30,56.062983,-148.156719
29.55,30,56.563312,-123.346687
29.575,30,56.934717,-91.540062
29.6,30,57.176352,-54.541009
29.625,30,57.287664,-14.448228
29.65,30,57.268401,26.464101
29.675,30,57.118607,65.875306
29.7,30,56.838622,101.549867
29.725,30,56.429086,131.464215
29.75,30,55.890931,153.921519
29.775,30,55.225384,167.647933
29.8,30,54.433963,171.864854
29.825,30,53.51847,166.333085
29.85,30,52.480993,151.366406
29.875,30,51.323897,127.813771
29.9,30,50.049818,97.011155
29.925,30,48.661661,60.705776
29.95,30,47.16259,20.956984
29.975,30,45.556022,-19.980551
30,30,43.845618,-59.78473
30.025,30,42.035277,-96.197739
30.05,30,40.129125,-127.154125
30.075,30,38.131507,-150.897947
30.1,30,36.046976,-166.082386
30.125,30,33.880284,-171.846135
30.15,30,31.636368,-167.862255
30.175,30,29.320344,-154.356726
30.2,30,26.93749,-132.095621
30.225,30,24.493238,-102.341656
30.25,30,21.993158,-66.782566
30.275,30,19.44295,-27.435369
30.3,30,16.848425,13.468045
30.325,30,14.215498,53.607511
30.35,30,11.55017,90.706198
30.375,30,8.858515,122.659758
30.4,30,6.146669,147.655688
30.425,30,3.420813,164.276146
30.45,30,0.687161,171.578369
30.475,30,-2.048059,169.148152
30.5,30,-4.77861,157.123346
30.525,30,-7.498269,136.186032
30.55,30,-10.200837,107.523839
30.575,30,-12.880155,72.762572
30.6,30,-15.530115,33.873993
30.625,30,-18.144677,-6.93602
30.65,30,-20.717882,-47.352601
30.675,30,-23.243866,-85.083201
30.7,30,-25.716869,-117.987627
30.725,30,-28.131256,-144.199441
30.75,30,-30.481524,-162.23183
30.775,30,-32.762316,-171.061944
30.8,30,-34.968432,-170.188913
30.825,30,-37.094846,-159.662256
30.85,30,-39.136709,-140.079077
30.875,30,-41.089368,-112.550194
30.9,30,-42.948372,-78.637127
30.925,30,-44.709485,-40.263526
30.95,30,-46.368691,0.393943
30.975,30,-47.92221,41.029066
31,30,-49.3665,79.336898
31.025,30,-50.698269,113.144503
31.05,30,-51.914482,140.534213
31.075,30,-53.012366,159.952401
31.1,30,-53.98942,170.29761
31.125,30,-54.843416,170.983028
31.15,30,-55.572407,161.969776
31.175,30,-56.174733,143.769114
31.2,30,-56.64902,117.413437
31.225,30,-56.994188,84.397717
31.25,30,-57.209449,46.594707
31.275,30,-57.294313,6.148705
31.3,30,-57.248586,-34.64607
31.325,30,-57.072373,-73.475616
31.35,30,-56.766075,-108.137405
31.375,30,-56.330391,-136.665317
31.4,30,-55.766313,-157.441162
31.425,30,-55.075127,-169.286472
31.45,30,-54.258409,-171.529347
31.475,30,-53.31802,-164.042564
31.5,30,-52.256104,-147.250794
31.525,30,-51.07508,-122.106518
31.55,30,-49.777642,-90.035995
31.575,30,-48.366746,-52.858361
31.6,30,-46.845607,-12.682441
31.625,30,-45.217694,28.212864
31.65,30,-43.486717,67.507851
31.675,30,-41.65662,102.973591
31.7,30,-39.731576,132.59836
31.725,30,-37.715971,154.701752
31.75,30,-35.614402,168.029998
31.775,30,-33.431656,171.827079
31.8,30,-31.17271,165.877613
31.825,30,-28.842712,150.519072
31.85,30,-26.446973,126.622638
31.875,30,-23.990953,95.543789
31.9,30,-21.480251,59.04541
31.925,30,-18.92059,19.197798
31.95,30,-16.317803,-21.73877
31.975,30,-13.677822,-61.44225
32,30,-11.006666,-97.660542
32.025,30,-8.310423,-128.339235
32.05,30,-5.595238,-151.738142
32.075,30,-2.867299,-166.530007
32.1,30,-0.132825,-171.875792
32.125,30,2.601952,-167.472266
32.15,30,5.330798,-153.569212
32.175,30,8.047493,-130.955251
32.2,30,10.745846,-100.913117
32.225,30,13.419707,-65.146888
32.25,30,16.062979,-25.685333
32.275,30,18.66964,15.233172
32.3,30,21.233746,55.287605
32.325,30,23.749455,92.20596
32.35,30,26.211032,123.894116
32.375,30,28.612866,148.554627
32.4,30,30.949484,164.788675
32.425,30,33.215558,171.675415
32.45,30,35.405924,168.824211
32.475,30,37.51559,156.396792
32.5,30,39.539746,135.098079
32.525,30,41.47378,106.136197
32.55,30,43.313283,71.153953
32.575,30,45.054062,32.135643
32.6,30,46.69215,-8.705497
32.625,30,48.223813,-49.052834
32.65,30,49.64556,-86.617749
32.675,30,50.954149,-119.269444
32.7,30,52.1466,-145.15582
32.725,30,53.220192,-162.808523
32.75,30,54.172481,-171.226238
32.775,30,55.001294,-169.931488
32.8,30,55.704743,-158.997715
32.825,30,56.281225,-139.045116
32.85,30,56.729426,-111.20546
32.875,30,57.048323,-77.057898
32.9,30,57.237191,-38.539381
32.925,30,57.295598,2.165205
32.95,30,57.223411,42.746974
32.975,30,57.020796,80.904007
33,30,56.688214,114.471922
33.025,30,56.226422,141.546647
33.05,30,55.636474,160.592422
33.075,30,54.919714,170.528914
33.1,30,54.077776,170.792494
33.125,30,53.112579,161.368213
33.15,30,52.026322,142.790643
33.175,30,50.821483,116.11356
33.2,30,49.500806,82.850168
33.225,30,48.067302,44.887266
33.25,30,46.524239,4.378224
33.275,30,44.875134,-36.379164
33.3,30,43.123745,-75.073017
33.325,30,41.274064,-109.508503
33.35,30,39.330307,-137.732339
33.375,30,37.296906,-158.143584
33.4,30,35.178493,-169.584451
33.425,30,32.979899,-171.40598
33.45,30,30.706133,-163.504848
33.475,30,28.36238,-146.329232
33.5,30,25.95398,-120.853383
33.525,30,23.486423,-88.522368
33.55,30,20.965334,-51.170099
33.575001,30,18.396459,-10.915308
33.600001,30,15.785653,29.958631
33.625001,30,13.138866,69.133227
33.650001,30,10.462133,104.386379
33.675001,30,7.761553,133.718423
33.700001,30,5.043282,155.465557
33.725001,30,2.313516,168.39422
33.750001,30,-0.421523,171.771057
33.775001,30,-3.155601,165.404526
33.800001,30,-5.882487,149.655754
33.825001,30,-8.595965,125.41806
33.850001,30,-11.28985,94.066277
33.875001,30,-13.958002,57.378773
33.900001,30,-16.59434,17.436574
33.925001,30,-19.192855,-23.494681
33.950001,30,-21.747623,-63.093246
33.975001,30,-24.252822,-99.112974
34.000001,30,-26.702742,-129.510717
34.025001,30,-29.091798,-152.562224
34.050001,30,-31.414546,-166.959944
34.075001,30,-33.66569,-171.887196
34.100001,30,-35.840101,-167.064492
34.125001,30,-37.932822,-152.765389
34.150001,30,-39.939082,-129.800975
34.175001,30,-41.85431,-99.473861
34.200001,30,-43.674139,-63.504292
34.225001,30,-45.394422,-23.932569
34.250001,30,-47.011238,16.996681
34.275001,30,-48.520902,56.961828
34.300001,30,-49.919972,93.69593
34.325001,30,-51.20526,125.115318
34.350001,30,-52.373836,149.43779
34.375001,30,-53.423037,165.283703
34.400001,30,-54.350471,171.754229
34.425001,30,-55.154024,168.482341
34.450001,30,-55.831865,155.65363
34.475001,30,-56.382449,133.995778
34.500001,30,-56.80452,104.737284
34.525001,30,-57.097118,69.537778
34.550001,30,-57.259574,30.393881
34.575001,30,-57.291519,-10.474049
34.600001,30,-57.19288,-50.747859
34.625001,30,-56.963882,-88.143098
34.650001,30,-56.605046,-120.538597
34.675001,30,-56.11719,-146.096785
34.700001,30,-55.501427,-163.367926
34.725001,30,-54.75916,-171.372349
34.750001,30,-53.892081,-169.656018
34.775001,30,-52.902165,-158.31629
34.800001,30,-51.791671,-137.996388
34.825001,30,-50.563128,-109.848917
34.850001,30,-49.219336,-75.470487
34.875001,30,-47.763359,-36.811144
34.900001,30,-46.198516,3.936237
34.925001,30,-44.528373,44.460343
34.950001,30,-42.756736,82.462525
34.975001,30,-40.887644,115.787186
35.000001,30,-38.925357,142.54405
35.025001,30,-36.874348,161.215389
35.050001,30,-34.739292,170.742108
35.075001,30,-32.525054,170.583823
35.100001,30,-30.236682,160.749513
35.125001,30,-27.879392,141.797008
35.150001,30,-25.458557,114.801353
35.175001,30,-22.979694,81.29382
35.200001,30,-20.448454,43.175059
35.225001,30,-17.870605,2.607279
35.250001,30,-15.252025,-38.108394
35.275001,30,-12.59868,-76.662444
35.300001,30,-9.91662,-110.867971
35.325001,30,-7.211956,-138.784735
35.350001,30,-4.490854,-158.829212
35.375001,30,-1.759517,-169.864421
35.400001,30,0.975832,-171.264411
35.425001,30,3.708955,-162.94977
35.450001,30,6.433626,-145.39213
35.475001,30,9.143632,-119.587413
35.500001,30,11.832797,-86.999339
35.525001,30,14.494991,-49.476403
35.550001,30,17.124147,-9.147016
35.575001,30,19.714273,31.701216
35.600001,30,22.259463,70.751261
35.625001,30,24.753918,105.788082
35.650001,30,27.191952,134.824286
35.675001,30,29.568006,156.212853
35.700001,30,31.876667,168.740559
35.725001,30,34.112672,171.696794
35.750001,30,36.270923,164.913873
35.775001,30,38.346503,148.776543
35.800001,30,40.33468,124.200162
35.825001,30,42.230922,92.578775
35.850001,30,44.030907,55.706043
35.875001,30,45.730533,15.673498
35.900001,30,47.325926,-25.248096
35.925001,30,48.813449,-64.737542
35.950001,30,50.189712,-100.55488
35.975001,30,51.451577,-130.668445
36.000001,30,52.59617,-153.370104
36.025001,30,53.62088,-167.372151
36.050001,30,54.523373,-171.880348
36.075001,30,55.301591,-166.638976
36.100001,30,55.95376,-151.945343
36.125001,30,56.478394,-128.632915
36.150001,30,56.874298,-98.024042
36.175001,30,57.140568,-61.854952
36.200001,30,57.276598,-22.177264
36.225001,30,57.282078,18.758385
36.250001,30,57.156995,58.630002
36.275001,30,56.901635,95.17595
36.300001,30,56.516579,126.323233
36.325001,30,56.002705,150.305084
36.350001,30,55.361185,165.76118
36.375001,30,54.59348,171.814805
36.400001,30,53.701341,168.122579
36.425001,30,52.6868,154.893938
36.450001,30,51.552171,132.879248
36.475001,30,50.300039,103.327249
36.500001,30,48.933259,67.914219
36.525001,30,47.454945,28.64889
36.550001,30,45.868468,-12.241489
36.575001,30,44.177443,-52.437494
36.600001,30,42.385725,-89.659087
36.625001,30,40.497397,-121.794948
36.650001,30,38.516764,-147.022235
36.675001,30,36.448339,-163.90998
36.700001,30,34.296838,-171.500261
36.725001,30,32.067165,-169.362532
36.750001,30,29.764401,-157.618053
36.775001,30,27.393795,-136.933006
36.800001,30,24.960751,-108.480709
36.825001,30,22.470814,-73.875061
36.850001,30,19.92966,-35.078998
36.875001,30,17.343079,5.706851
36.900001,30,14.716969,46.16899
36.925001,30,12.057315,84.012286
36.950001,30,9.370178,117.090153
36.975001,30,6.661684,143.526316
37.000001,30,3.938006,161.821236
37.025001,30,1.205352,170.937171
37.050001,30,-1.530049,170.357037
37.075001,30,-4.261962,160.113742
37.100001,30,-6.984162,140.788315
37.125001,30,-9.690442,113.476954
37.150001,30,-12.374636,79.72884
37.175001,30,-15.030623,41.458267
37.200001,30,-17.652352,0.836057
37.225001,30,-20.233845,-39.833577
37.250001,30,-22.76922,-78.243731
37.275001,30,-25.252697,-112.215666
37.300001,30,-27.678616,-139.822392
37.325001,30,-30.041447,-159.497973
37.350001,30,-32.335805,-170.126352
37.375001,30,-34.55646,-171.104654
37.400001,30,-36.69835,-162.377387
37.425001,30,-38.756594,-144.439588
37.450001,30,-40.726501,-118.308744
37.475001,30,-42.60358,-85.467072
37.500001,30,-44.383553,-47.777453
37.525001,30,-46.062363,-7.377753
37.550001,30,-47.636183,33.440435
37.575001,30,-49.101426,72.361782
37.600001,30,-50.454753,107.178551
37.625001,30,-51.693078,135.915832
37.650001,30,-52.81358,156.94356
37.675001,30,-53.813704,169.068978
37.700001,30,-54.691171,171.604298
37.725001,30,-55.443981,164.405708
37.750001,30,-56.070417,147.881533
37.775001,30,-56.569053,122.969075
37.800001,30,-56.938751,91.081443
37.825001,30,-57.178669,54.027398
37.850001,30,-57.28826,13.908757
37.875001,30,-57.267274,-26.99883
37.900001,30,-57.11576,-66.374963
37.925001,30,-56.834061,-101.986109
37.950001,30,-56.422822,-131.812297
37.975001,30,-55.882978,-154.161696
38.000001,30,-55.21576,-167.766583
38.025001,30,-54.422689,-171.855246
38.050001,30,-53.505573,-166.195765
38.075001,30,-52.466503,-151.109162
38.100001,30,-51.307845,-127.451195
38.125001,30,-50.032242,-96.563814
38.150001,30,-48.642601,-60.199044
38.175001,30,-47.142089,-20.419604
38.200001,30,-45.534126,20.518097
38.225001,30,-43.822378,60.29195
38.250001,30,-42.010746,96.645863
38.275001,30,-40.103359,127.517733
38.300001,30,-38.104564,151.156416
38.325001,30,-36.018918,166.221053
38.350001,30,-33.851174,171.857134
38.375001,30,-31.606274,167.744964
38.400001,30,-29.289334,154.117797
38.425001,30,-26.905634,131.748606
38.450001,30,-24.460609,101.90624
38.475001,30,-21.959831,66.283447
38.500001,30,-19.409,26.900858
38.525001,30,-16.81393,-14.007628
38.550001,30,-14.180536,-54.12156
38.575001,30,-11.514821,-91.165555
38.600001,30,-8.82286,-123.038366
38.625001,30,-6.110789,-147.932073
38.650001,30,-3.384789,-164.434629
38.675001,30,-0.651075,-171.60996
38.700001,30,2.084123,-169.05106
38.725001,30,4.814571,-156.903078
38.750001,30,7.534045,-135.855083
38.775001,30,10.236346,-107.10098
38.800001,30,12.915316,-72.271789
38.825001,30,15.564848,-33.343126
38.850001,30,18.178904,7.476859
38.875001,30,20.751524,47.872735
38.900001,30,23.276846,85.553125
38.925001,30,25.749112,118.380686
38.950001,30,28.162689,144.49334
38.975001,30,30.512075,162.409898
39.000001,30,32.791915,171.114081
39.025001,30,34.997013,170.11216
39.050001,30,37.122342,159.460968
39.075001,30,39.163058,139.764672
39.100001,30,41.11451,112.140505
39.125001,30,42.97225,78.155392
39.150001,30,44.732044,39.737072
39.175001,30,46.389881,-0.935254
39.200001,30,47.941981,-41.55453
39.225001,30,49.384807,-79.816709
39.250001,30,50.715071,-113.551444
39.275001,30,51.92974,-140.845201
39.300001,30,53.026047,-160.149797
39.325001,30,54.001491,-170.370216
39.350001,30,54.85385,-170.926726
39.375001,30,55.581181,-161.78776
39.400001,30,56.181826,-143.471708
39.425001,30,56.654416,-117.017511
39.450001,30,56.997874,-83.925729
39.475001,30,57.211418,-46.073429
39.500001,30,57.294559,-5.607706
39.525001,30,57.24711,35.176103
39.550001,30,57.069178,73.964618
39.575001,30,56.761168,108.557638
39.600001,30,56.323783,136.992944
39.625001,30,55.758019,157.6576
39.650001,30,55.065167,169.379444
39.675001,30,54.246804,171.493578
39.700001,30,53.304798,163.880083
39.725001,30,52.241294,146.970819
39.750001,30,51.058717,121.72493
39.775001,30,49.759762,89.574437
39.800001,30,48.34739,52.343015
39.825001,30,46.82482,12.142539
39.850001,30,45.195522,-28.746697
39.875001,30,43.463211,-68.005335
39.900001,30,41.631834,-103.406506
39.925001,30,39.705566,-132.942151
39.950001,30,37.688798,-154.936918
39.975001,30,35.586125,-168.143199
40.000001,30,33.402342,-171.811895
40.025001,30,31.142424,-165.734904
40.050001,30,28.811524,-150.256934
40.075001,30,26.414954,-126.25594
40.100001,30,23.958177,-95.09333
40.125001,30,21.446792,-58.536742
40.150001,30,18.886523,-18.659775
40.175001,30,16.283206,22.27563
40.200001,30,13.642775,61.947496
40.225001,30,10.971249,98.105513
40.250001,30,8.274715,128.698692
40.275001,30,5.559321,151.991696
40.300001,30,2.831256,166.663275
40.325001,30,0.096737,171.881214
40.350001,30,-2.638002,167.349535
40.375001,30,-5.366728,153.32529
40.400001,30,-8.083222,130.603974
40.425001,30,-10.781292,100.47441
40.450001,30,-13.454788,64.645636
40.475001,30,-16.097617,25.149969
40.500001,30,-18.703754,-15.772281
40.525001,30,-21.26726,-55.799879
40.550001,30,-23.782292,-92.662341
40.575001,30,-26.243117,-124.268718
40.600001,30,-28.644126,-148.8262
40.625001,30,-30.979847,-164.941815
40.650001,30,-33.244956,-171.701435
40.675001,30,-35.43429,-168.721636
40.700001,30,-37.542858,-156.17144
